keywords,sentence,article_no,source,title or content
青岛海尔,　　二、今日一般推荐　　1、公司更新：青岛海尔（600690）《全球品牌布局完成，业绩步入开花阶段》　　维持目标价18.15 元，建议“增持”公司是国内唯一进行全球品牌布局的白电企业，自主品牌占海外销售收入比重约90%，收购GEA全球品牌布局基本完成，未来将进入资源整合收获阶段,9,微信,c,1
青岛海尔,长期：①产品互补，海尔厨电业务可充分借助GEA厨电产品和技术优势，提升厨电业务收入占比，改善当前海尔厨电产品结构；②与青岛海尔在采购、市场、供应链等方面产生效应，协同价值与规模效应未来有望推动盈利能力提升,9,微信,c,1
青岛海尔,晨报重点推荐：金牌厨柜、信义玻璃 一般推荐：青岛海尔等,9,微信,t,1
青岛海尔,（安信证券）　　3、青岛海尔（600690）：GEA 并表增厚业绩，盈利能力稳步增长,10,微信,c,1
青岛海尔,"cuYMjABA7hKOxIGIDKicwXsSon8Dic0QRWbq2pRQ/0?wx_fmt=jpeg"" >　　【研报精选】：1、金智科技：配网与变电站订单持续落地，公司业绩增长驶入快车道；2、青岛海尔：GEA 并表增厚业绩盈利能力稳步增长",10,微信,c,1
青岛海尔,【研报精选】：1、金智科技：配网与变电站订单持续落地，公司业绩增长驶入快车道；2、青岛海尔：GEA并表增厚业绩盈利能力稳步增长,10,微信,t,1
青岛海尔,"　　编　辑：孙人成　　审　核：王　凯　　指导老师：陈　强　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz/bOIG78E40Jp06gsQsR5I9OfeM2DUvQibAVd7y2A7gpCtpBU4KTFljN7BnVwBCIAH9nOMzW5kmu8FZfanBsQJp6A/0?wx_fmt=jpeg"" >　　电子爱好者协会｜赴青岛海尔开展实践调查",11,微信,c,1
青岛海尔,电子爱好者协会｜赴青岛海尔开展实践调查,11,微信,t,1
青岛海尔,　　青岛海尔：解析GEA并购的积极效应,12,微信,c,1
青岛海尔,青岛海尔：解析GEA并购的积极效应,12,微信,t,1
青岛海尔,　　青岛海尔胀管操作工沈兆东日前告诉《证券日报》记者，这是他一年前的工作状态,13,微信,c,1
青岛海尔,　　去年10月份，青岛海尔中央空调互联工厂正式投产，颠覆了中央空调的传统制造模式,13,微信,c,1
青岛海尔,　　沈兆东的变化是青岛海尔近年来创新成长的一个侧影,13,微信,c,1
青岛海尔,在海尔集团董事局主席兼CEO张瑞敏提出“人单合一”管理模式之下，如今的青岛海尔可谓是“人人变创客，处处出小微”,13,微信,c,1
青岛海尔,　　日前，《证券日报》记者走进青岛海尔中央空调互联工厂，领略互联网时代的海尔是如何与时俱进的,13,微信,c,1
青岛海尔,　　每个员工　　都可能成为创客明星　　青岛海尔互联工厂的员工，几乎全部由原来老厂的人转岗而来,13,微信,c,1
青岛海尔,　　人人变创客 处处出小微 青岛海尔打造八大互联工厂样板　　金融篇　　工行的担当：优化方案做京津冀一体化的“金融后盾”　　中国人寿精准扶贫 创“2+X”菜单式保险模式　　证券公司积极参与公益活动 2016年前十家支出额达1.5亿,13,微信,c,1
青岛海尔,"ALKTyuOJMKHlj4RQv50KNYgFa9uvtyDYuJcmHyHA/640?wx_fmt=png"" >　　证 券 日 报　　引领价值投资新坐标　　砥砺奋进的五年|人人变创客 处处出小微 青岛海尔打造八大互联工厂样板",13,微信,c,1
青岛海尔,砥砺奋进的五年|人人变创客处处出小微青岛海尔打造八大互联工厂样板,13,微信,t,1
青岛海尔,　　青岛海尔股份有限公司（以下简称“公司”）于2017年4月28日召开公司第九届董事会第五次会议，审议通过了《青岛海尔股份有限公司关于开展外汇资金衍生品业务的议案》,14,微信,c,1
青岛海尔,可能与海尔集团财务公司等交易的外汇衍生品业务金额等参见与本公告同日披露的《青岛海尔股份有限公司关于预计2017年度日常关联交易的公告》的相关内容）,14,微信,c,1
青岛海尔,　　四、 外汇资金业务相关管理制度　　就外汇资金业务的操作规范，公司内部按照《外汇风险管理政策》的相关规定，同时提请第九届董事会第五次会议、2016年年度股东大会制定《青岛海尔股份有限公司外汇衍生品交易管理制度》（制度全文见与本公告同日披露的《青岛海尔股份有限公司外汇衍生品交易管理制度》），严格执行外汇衍生产品业务,14,微信,c,1
青岛海尔,公司已提请股东大会制定《青岛海尔股份有限公司外汇衍生品交易管理制度》，通过加强控制，落实风险防范措施，为公司从事外汇资金衍生品业务制定了具体操作规程,14,微信,c,1
青岛海尔,"vYiblTKhEp2lRCq6mDWrYoKiccSPlqVZqLOYk3xjXZZsNsD0YApxUs5XAOLiaOtFVHw/640?wx_fmt=jpeg"" >　　十一、 备查文件　　1、青岛海尔股份有限公司第九届董事会第五次会议决议；　　2、青岛海尔股份有限公司第九届监事会第五次会议决议；　　3、青岛海尔股份有限公司独立董事关于第九届董事会第五次会议相关事项的意见",14,微信,c,1
青岛海尔,　　青岛海尔股份有限公司　　董事会　　2017年4月28日　　海尔兄弟正式起航 青岛海尔将开展外汇资金衍生品业务,14,微信,c,1
青岛海尔,海尔兄弟正式起航青岛海尔将开展外汇资金衍生品业务,14,微信,t,1
青岛海尔,　　万华化学、青岛海尔等10只鲁股成MSCI成分股，引机构关注,15,微信,c,1
青岛海尔,经济导报记者统计发现，山东共有万华化学（600309）、青岛海尔（600690）等10只个股成为MSCI成分股,15,微信,c,1
青岛海尔,其中，玲珑轮胎21日、22日两天合计涨幅达到9.78%，万华化学、青岛海尔涨幅超过2%,15,微信,c,1
青岛海尔,其中万华化学、青岛海尔、歌尔股份（002241）均获得QFII增持，山东黄金（600547）等则受到社保基金增持,15,微信,c,1
青岛海尔,　　具体来看，万华化学一季度获得社保基金一零八组合299.99万股增持同时，还获得挪威中央银行1836.67万股新进持股；青岛海尔则是分别获得社保基金一零四组合2599.53万股增持，以及新加坡政府投资有限公司677.80万股买入,15,微信,c,1
青岛海尔,　　鲁股方面，青岛海尔、华电国际（600027）、万华化学动态市盈率均低于20倍,15,微信,c,1
青岛海尔,万华化学、青岛海尔等10只鲁股成MSCI成分股，引机构关注。外资进驻或推动价值投资氛围,15,微信,t,1
青岛海尔,"JTib9NNNb45QLVBu8uMvfWfGXiamI7ngeppfialdqtKefkzfwicc4YUiak0eeV7xb5icgicL5IuNJibXw/0?wx_fmt=jpeg"" >　　青岛海尔(600690)6月20日晚公告，公司拟通过境外子公司以支付现金的形式购买海尔集团公司下属境外子公司Fisher & Paykel Appliances Limited（简称“斐雪派克”）所持",16,微信,c,1
青岛海尔,本次交易完成后，青岛海尔将整合PML公司和上市公司原有资源，并以其作为智能装备平台的搭建起点，促进海尔智能制造模式在中国制造2025重点领域及全球范围内具备增长潜力的相关行业的应用,16,微信,c,1
青岛海尔,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz/rNAXjARpMQAFbJTib9NNNb45QLVBu8uMvJ0utyTMdwaSehqE4j6sicBlR0ufibJQicawkYAqc1m8oznwFsD89be5kg/0?wx_fmt=jpeg"" >　　青岛海尔拟收购PML公司100%股权",16,微信,c,1
青岛海尔,青岛海尔拟收购PML公司100%股权,16,微信,t,1
青岛海尔,　　青岛海尔(股票代码：600690)发布公告，拟向斐雪派克以支付现金方式购买其持有的斐雪派克生产设备有限公司(简称PML公司)100%股权,17,微信,c,1
青岛海尔,　　可以说，PML公司和青岛海尔智能制造战略深度匹配，同时能与公司智能制造业务产生协同效应，能够提升公司在智能制造领域的综合实力,17,微信,c,1
青岛海尔,　　青岛海尔自主研发的智能制造数字化平台COSMOPlat定位于“企业和智能制造资源最专业的连接者”，已开展社会化服务，在电子等多个行业展开合作，促进客户智能制造转型升级,17,微信,c,1
青岛海尔,青岛海尔也将初步形成以COSMOPlat为平台，包含智研院、智能装备、智能控制和精品模具等多个业务版块共同发展的新格局，为多元行业客户提供从工厂设计到装备制造的全流程智能化服务,17,微信,c,1
青岛海尔,　　某知名分析师评价道，此次收购是对青岛海尔智能制造业务的有力提升，青岛海尔的智能制造产业可以为不同行业的客户智能制造转型升级提供虚实融合的整体解决方案，随着行业推广的深入将为青岛海尔提供更为广阔的业务增长点,17,微信,c,1
青岛海尔,　　青岛海尔表示此次事项是公司谋求自身发展，进一步确立智能制造产业战略定位及发展方向，布局智能制造产业的重要举措，同时也是集团对解决同业竞争和减少关联交易承诺的落地执行,17,微信,c,1
青岛海尔,　　青岛海尔收购斐雪派克智能装备公司股权构建智能装备整体解决方案能力,17,微信,c,1
青岛海尔,青岛海尔收购斐雪派克智能装备公司股权构建智能装备整体解决方案能力,17,微信,t,1
青岛海尔,本身白电第一梯队内部，巨头间的分界线正在拉开，尤其是今年美的集团年度业绩逼近了1600亿元，同时青岛海尔合并收购后的GE家电报表，使得海尔系的青岛海尔以及海尔电器2016财年合并业绩预估将超过1600亿元，而格力电器预估业绩仍在约1200亿元徘徊,18,微信,c,1
青岛海尔,　　【企业】青岛海尔：已确定新增1500万套空调产能　　4月28日晚，青岛海尔发布了2016年度报告和2017年一季度报，据年报透露，青岛海尔已确定将新增1500万套空调产能布局，这意味着中国空调行业格局充满新的未知变数,19,微信,c,1
青岛海尔,　　业内人士认为，在青岛海尔2016年度报告和2017一季度报增幅领跑行业的基础上，这一消息为整个资本市场向好的前提下青岛海尔的未来成长增加了有力砝码,19,微信,c,1
青岛海尔,业内人士分析认为，青岛海尔突然释放空调扩产能的信息，必定此前已有充分的论证与战略规划，由于年报并未透露更多信息，但可以从青岛海尔对空调产业整合后发生的显性变化进行分析，可以从中看出其中的必然性,19,微信,c,1
青岛海尔,　　青岛海尔白电业务自2012年整合之后人事、业务等都发生了巨大变化，具体到空调产业来看，当初确定的路径的思路就是走一条差异化的道：不追求规模的扩张，而是致力于空调领域的科技发明来造福人类，然后通过获取用户的认可再反过来推动产能规模的扩张,19,微信,c,1
青岛海尔,"M4Wck7RiaTHZhmYiaE8kXeOics0byTkDjxyjuBicb5YliaLlc1ZzXrBATc4bgBaJ1Gg/0?wx_fmt=jpeg"" >　　“扩产能”的实施路径预测　　青岛海尔新增1500万套空调产能的具体实施路径是什么?其实，扩产能通常的路径就是现有产能的释放与新建基地",19,微信,c,1
青岛海尔,如果新建基地，就会有1年以上的产出周期，因此，青岛海尔会先从现有工厂着手提效，并同步筹建新的互联工厂,19,微信,c,1
青岛海尔,　　据青岛海尔内部人员透露，除了对现有工厂精益提效、互联升级外，海尔还将在通过合肥、武汉等新建工厂，增1500万智能空调产能，满足海外和智能产品的上升需求,19,微信,c,1
青岛海尔,　　【企业】青岛海尔：已确定新增1500万套空调产能,19,微信,c,1
青岛海尔,【企业】青岛海尔：已确定新增1500万套空调产能,19,微信,t,1
青岛海尔,　　海尔兄弟正式起航 青岛海尔将开展外汇资金衍生品业务　　青岛海尔股份有限公司关于开展外汇资金衍生品业务的公告　　本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任,20,微信,c,1
青岛海尔,　　青岛海尔股份有限公司（以下简称“公司”）于2017年4月28日召开公司第九届董事会第五次会议，审议通过了《青岛海尔股份有限公司关于开展外汇资金衍生品业务的议案》,20,微信,c,1
青岛海尔,可能与海尔集团财务公司等交易的外汇衍生品业务金额等参见与本公告同日披露的《青岛海尔股份有限公司关于预计2017年度日常关联交易的公告》的相关内容）,20,微信,c,1
青岛海尔,　　四、 外汇资金业务相关管理制度　　就外汇资金业务的操作规范，公司内部按照《外汇风险管理政策》的相关规定，同时提请第九届董事会第五次会议、2016年年度股东大会制定《青岛海尔股份有限公司外汇衍生品交易管理制度》（制度全文见与本公告同日披露的《青岛海尔股份有限公司外汇衍生品交易管理制度》），严格执行外汇衍生产品业务,20,微信,c,1
青岛海尔,公司已提请股东大会制定《青岛海尔股份有限公司外汇衍生品交易管理制度》，通过加强控制，落实风险防范措施，为公司从事外汇资金衍生品业务制定了具体操作规程,20,微信,c,1
青岛海尔,　　十一、 备查文件　　1、青岛海尔股份有限公司第九届董事会第五次会议决议；　　2、青岛海尔股份有限公司第九届监事会第五次会议决议；　　3、青岛海尔股份有限公司独立董事关于第九届董事会第五次会议相关事项的意见,20,微信,c,1
青岛海尔,"　　青岛海尔股份有限公司　　董事会　　2017年4月28日<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/unP3w9b8pkFhakbIRHFlVU5gM974LbuLicHR9tBP5nCnezNic41PgZKRnlKuhw3zfgmtprfe5v3dlaIDgnOzN6og/0?wx_fmt=jpeg"" >",20,微信,c,1
青岛海尔,海尔兄弟正式起航 青岛海尔将开展外汇资金衍生品业务,20,微信,t,1
青岛海尔,　　被中国股民们遗忘的中国品牌——青岛海尔　　说到海尔，我第一次接触到的是海尔冰箱，那个时候海尔兄弟这部动画片非常火，随之，对海尔冰箱上的海尔兄弟的LOGO也非常感兴趣,21,微信,c,1
青岛海尔,至于海尔的产品质量、企业文化、发展战略等等，都证明了青岛海尔具备了价值投资的潜质,21,微信,c,1
青岛海尔,"5d810F6oVIVEBmdEKuFMGJMkFvrrUatLbAYKXRjzYxT6cxSaAuLFuaAyxycFiciblOOic4qOZCUGG0rg/0?wx_fmt=png"" >　　注：青岛海尔日k线图<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_png/EFmf4Jtnj5d810F6oVIVEBmdEKuFMGJM4AF1c3QnGs326Q1vl",21,微信,c,1
青岛海尔,大盘这么低迷，青岛海尔的走势依然这么强劲，可见谢谢一直坚持的价值投资理论是正确的,21,微信,c,1
青岛海尔,除了之前4月20号那一期提到的14只值得价值投资的股票之外，今天又多了一支青岛海尔,21,微信,c,1
青岛海尔,　　对于青岛海尔的操作，我认为在回调时建仓入手为上策，盲目追高会有被套住一段时间的风险,21,微信,c,1
青岛海尔,被中国股民们遗忘的中国品牌——青岛海尔,21,微信,t,1
青岛海尔,石家庄市政协副主席 民革省委副主委 石家庄市委主委 范振增带队调研青岛海尔河北分公司     如何正确使用家用电器,22,微信,c,1
青岛海尔,带着省会市民热切关心的问题，在石家庄市政协副主席，民革省委副主委、石家庄市委主委范振增的带领下，民革裕华三支部党员于近日来到青岛海尔河北分公司进行参观调研活动,22,微信,c,1
青岛海尔,通过这次调研，大家对青岛海尔河北分公司增加了解，对企业创新有了更加直观的认识,22,微信,c,1
青岛海尔,石家庄市政协副主席 民革省委副主委 石家庄市委主委 范振增带队调研青岛海尔河北分公司,22,微信,t,1
青岛海尔,"　　【企业】凌云出席合肥市政府与青岛海尔集团合作签约仪式并见证签约　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz/Z1Cjghh8hiaNcUVt8yfTc4KJeYZiaCtAtyILoE3GzA",23,微信,c,1
青岛海尔,　　【企业】凌云出席合肥市政府与青岛海尔集团合作签约仪式并见证签约,23,微信,c,1
青岛海尔,【企业】凌云出席合肥市政府与青岛海尔集团合作签约仪式并见证签约,23,微信,t,1
青岛海尔,　　【研报精选】：1、青岛海尔：GEA并表增厚业绩，盈利能力稳步增长；2、欧派家居：定制大龙头橱柜+驱动大家居再起航,24,微信,c,1
青岛海尔,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz/p6Vlqvia1UicwutDySibyelGvCLgZbgURlkb29bp6eZrKmZKGWKIWJzCs3V3RJmZhjq37ugO4dz9Wxgh2WK5kMXdQ/0?wx_fmt=gif"" >　　研报精选：　　1、青岛海尔（600690）：GEA 并表增厚业绩，盈利能力稳步增长 ",24,微信,c,1
青岛海尔,"EFgoM6JWRxYXJWOmN3pYSUJpRsHXmZAicuYMjABA7hKOxIGIDKicwXsSon8Dic0QRWbq2pRQ/0?wx_fmt=jpeg"" >　　【研报精选】：1、青岛海尔：GEA 并表增厚业绩，盈利能力稳步增长；2、欧派家居：定制大龙头橱柜+驱动大家居再起航",24,微信,c,1
青岛海尔,【研报精选】：1、青岛海尔：GEA并表增厚业绩，盈利能力稳步增长；2、欧派家居：定制大龙头橱柜+驱动大家居再起航。,24,微信,t,1
青岛海尔,1）经济仍稳、工业生产仍强、题材催化轮动，周期类建筑（葛洲坝/苏交科）、建材（北新建材/海螺水泥）仍是相对收益的首选; 2）消费类价值龙头抱团延续，建议继续以中性仓位博弈趋势，推荐家电（苏泊尔/新宝股份/青岛海尔）、食品饮料（泸州老窖/贵州茅台）,25,微信,c,1
青岛海尔,三条主线选股：1、主推中长期业绩增长快，确定性强的厨电小家电龙头，部分优秀公司的基金重仓比例依然不高：新宝股份、老板电器、苏泊尔、飞科电器、莱克电气等；2、白电重仓比例仍低于历史Q1，继续推荐受益于空调补库存周期的白电龙头：青岛海尔、格力电器、美的集团、海信科龙；3、推荐积极转型并有业绩支撑的成长性品种：三花智控、地尔汉宇等,25,微信,c,1
青岛海尔,“51小长假”的结束，股市迎来了5月的第一个交易日，各上市公司也基本在5月前公布了公司的一季度报告，整个大盘稳中有降，雄安新区概念股依然是游资短线追求的热点，表现抢眼，家电行业整体涨幅1.34%，其中青岛海尔涨幅6.23%，成为行业当天领涨股，但是同为青岛家电上市企业的海信却在开盘后不久出现跌停，市场认为海信的下跌与第一季度报告中归属于上市公司股东的净利润下降49.53%有关,26,微信,c,1
青岛海尔,　　家电大涨 海信却跌停　　5月2日开盘后，整个股市呈现了节后稳定回调的态势，雄安依然是唯一热点，截止到收盘，两市个股跌多涨少，沪指跌0.35%，深成指跌0.1%，创业板指涨0.01%，其中除了雄安因为受游资短线影响外，建材和家电板块涨幅居前，其中，家电行业整体涨幅1.34%，其中青岛海尔涨幅6.23%，成为当天行业内的领涨股,26,微信,c,1
青岛海尔,　　海信电器的业绩下滑领许多人十分意外，因为同为家电行业，青岛海尔一季度营业收入达到了377亿余元，同比增长69.73%，归属于上市公司股东的净利润达到了17亿余元，同比增长8.89%；同为家电行业上市青企的澳柯玛营业收入也达到了11亿余元，同比增长0.77%，归属于上市公司股东的净利润0.3亿元，同比增长6.80%,26,微信,c,1
青岛海尔,　　在青岛海尔的季报中，海尔指出白电收入上涨24.9%，其中冰箱冷柜收入增长16.7%、洗衣机收入增长20.4%、空调收入增长51.7%、厨卫收入增长20.2%，可以看出以空调为主，白电产品出现了大幅度的增长,26,微信,c,1
青岛海尔,　　操作建议：行业配置弱化轮动、精耕细作　　1）经济仍稳、工业生产仍强、题材催化轮动，周期类建筑（葛洲坝/苏交科）、建材 （北新建材/海螺水泥）仍是相对收益的首选; 2）消费类价值龙头抱团延续，建议继 续以中性仓位博弈趋势，推荐家电（苏泊尔/新宝股份/青岛海尔）、食品饮料（泸州 老窖/贵州茅台）,27,微信,c,1
青岛海尔,　　青岛海尔去年净利增17%整合GE家电国际化提速　　来源丨一财网　　白电巨头青岛海尔(600690.SH)发布了2016年年报和2017年一季报,28,微信,c,1
青岛海尔,随着对美国GE家电业务的成功收购与整合，加上原来业务的内生性增长，青岛海尔2016年营业收入首次突破千亿，达到1190.66亿元，同比增长32.59%;实现归属上市公司股东的净利润50.37亿元，同比增长17.03%,28,微信,c,1
青岛海尔,　　今年一季度，青岛海尔的业绩延续了稳健增长的势头,28,微信,c,1
青岛海尔,2017年首季，青岛海尔营业收入377.4亿元，同比增长69.73%;归属上市公司股东的净利润17.4亿元，同比增长8.89%,28,微信,c,1
青岛海尔,　　产品升级与渠道转型　　从2016年6月起，青岛海尔把GE家电纳入合并报表,28,微信,c,1
青岛海尔,2016年GE家电为青岛海尔贡献收入258.34亿元;贡献归属上市公司股东净利润约4.35亿元,28,微信,c,1
青岛海尔,　　因此，内生性增长仍然是青岛海尔2016年业绩飘红的主要力量,28,微信,c,1
青岛海尔,2016年青岛海尔的发展的关键词是“务实”和“落地”，务实推进并落实技术产品引领、国内外市场转型、全球化协同推进、小微机制落地、优化业务体系等方面的工作,28,微信,c,1
青岛海尔,2016年，在成功并购GE家电之后，青岛海尔形成了海尔厨电、美国GE家电、新西兰斐雪派克、卡萨帝、统帅共五大品牌和成套产品体系，并首次提出了大厨电战略,28,微信,c,1
青岛海尔,　　整合GE家电加速国际化　　成功收购和整合美国GE家电，是青岛海尔去年的亮点之一,28,微信,c,1
青岛海尔,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_png/EzJVK4nKqQpG5GXRWiaHI2asxnvDJvhmQmbG5kuzXuIa6nicfEliaicabItTtN4MlelKaLzqS7KUiaxbNXR110UyLuw/0?wx_fmt=png"" >　　青岛海尔去年净利增17% 整合GE家电国际化提速",28,微信,c,1
青岛海尔,青岛海尔去年净利增17%整合GE家电国际化提速,28,微信,t,1
