keywords,sentence,article_no,source,title or content
青岛啤酒,　　五重奏：海陆空啤酒节带你“上天入地下海”　　8月12日至8月27日，青岛啤酒节如火如荼举办之际，在上海往青岛，青岛往全国的航班上，青岛啤酒将携手东航、南航、山航等共同开展 “空中啤酒节”，再次将啤酒节的激情与狂欢搬到万米高空，让消费者在飞行中感受啤酒节浓郁节日氛围,0,媒体新闻,c,1
青岛啤酒,　　除了“上天入地”还有“下海”，9月，青岛啤酒将继续带消费者登上歌诗达邮轮，体验大型海上巡游的“海上啤酒节”约一场与啤酒有关的“诗与远方”的旅行，在这座豪华的海上城堡上，每天都有不同的主题派对，激情的动感舞会、啦啦宝贝快闪表演、各种形式的啤酒趣味比赛……让每一位参与者获得独一无二的、绝无仅有的VIP服务，感受难忘的海上啤酒节体验,0,媒体新闻,c,1
青岛啤酒,青岛国际啤酒节期间，整座城市都被浸泡在啤酒的香气之中，如果你不想去啤酒城里凑热闹，那么青岛啤酒博物馆、TSINGTAO 1903旗舰餐吧、社区客厅都是游客享受醉美时光的好去处,0,媒体新闻,c,1
青岛啤酒,青岛啤酒携“惊喜八重奏”亮相第27届青岛国际啤酒节,0,媒体新闻,t,1
青岛啤酒,　　7月28日，由青岛啤酒公司主办的第七届“消费者最喜好的青岛啤酒”品评活动在青岛啤酒厂举行,1,媒体新闻,c,1
青岛啤酒,青岛啤酒公司领导，12名专业级、国家级评委代表，来自全国各地的12位消费者代表、6位经销商代表以及青岛啤酒公司员工等40余位代表组成 “评审团队”，为青岛啤酒产品打分，并将依据消费者的意见，选出青岛啤酒的金牌酿酒师,1,媒体新闻,c,1
青岛啤酒,"　　<IMAGE SRC=""http://c.cnfolimg.com/20170801/84/1704567548676781048.png"" >　　一直以来青岛啤酒都十分重视消费者的喜好和意见，连续7年举办消费者品评活动，邀请来自全国各地的消费者代表，为自己心中最爱的那款青岛啤酒打分",1,媒体新闻,c,1
青岛啤酒,据悉，今年青岛啤酒公司从众多消费者中甄选12位代表，免费提供食宿、机票等，诚邀至青岛参观青岛啤酒博物馆了解啤酒文化，并进行了专业的啤酒品评培训,1,媒体新闻,c,1
青岛啤酒,27、28日两天，这些消费者评委和其他评委一起对77件青岛啤酒样品进行了分品类、分浓度的逐一现场品评,1,媒体新闻,c,1
青岛啤酒,他们的意见将对青岛啤酒的口味产生重要影响，会成为青岛啤酒口味改进和产品创新的重要依据,1,媒体新闻,c,1
青岛啤酒,"//c.cnfolimg.com/20170801/1/6952343682051076885.png"" >　　“时尚范”达人　　最爱啤酒带来的新鲜、激情、活力感觉　　喜欢在夜晚的酒吧约上三五好友畅饮青岛啤酒、也喜欢在动感的健身房内挥汗如雨，经常穿梭在明星、时尚的世界，每天接触到都是新鲜、有趣的事物，这就是今天一身健硕、留着时尚发型大男孩李榜兴的日常生活",1,媒体新闻,c,1
青岛啤酒,当得知青岛啤酒举办了品评活动并广泛邀请消费者评委后，爱酒的他便毫不犹豫的报名参加了,1,媒体新闻,c,1
青岛啤酒,他说喜欢青岛啤酒的原因有两点：一是因为青岛啤酒麦香非常浓郁，口感好；另外一个原因是因为青岛啤酒品牌的活力、激情特点感染了很多的年轻人，比如推出的“鲜活人生”“好事不怕晚”等品牌宣传语，给大家带来更多的品牌鲜活感,1,媒体新闻,c,1
青岛啤酒,“青岛啤酒是一个非常时尚的品牌，推出了各种各样的设计、包装，非常漂亮、时尚，而且我们身边的朋友都很喜欢,1,媒体新闻,c,1
青岛啤酒,这次青岛啤酒招募消费者评委活动非常好，因为我们相当于参与到一款啤酒的酿制当中，我们给的意见能够影响啤酒工艺的调整，我觉得非常有意义,1,媒体新闻,c,1
青岛啤酒,青岛啤酒注重消费者的体验，听取消费者的意见，这点我觉得特别好,1,媒体新闻,c,1
青岛啤酒,"”　　<IMAGE SRC=""http://c.cnfolimg.com/20170801/59/1391754097608794551.png"" >　　“国际范”翻译　　身边很多外国朋友都爱青岛啤酒　　曹杰是一位国际范十足的漂亮美女，在英国生活过多年的她，经常会和家人在超市里选购青岛啤酒",1,媒体新闻,c,1
青岛啤酒,她说：“第一次在英国的超市见到青岛啤酒时，我非常惊讶和激动，它是我在国外见到的第一个中国啤酒品牌,1,媒体新闻,c,1
青岛啤酒,青岛啤酒是一个国际化的品牌，我去过很多国家，很多地方都可以看到,1,媒体新闻,c,1
青岛啤酒,这次参加品评活动自己印象最深的、最喜欢的就是青岛啤酒炫奇果味口感的啤酒,1,媒体新闻,c,1
青岛啤酒,之前对青岛啤酒了解还不是很多,1,媒体新闻,c,1
青岛啤酒,"”　　<IMAGE SRC=""http://c.cnfolimg.com/20170801/96/12155413708235113108.png"" >　　在谈到身边朋友对青岛啤酒的看法时，曹杰介绍说：“她曾经负责培训好几个国际大企业驻中国的员工学中文，很多外国朋友和她聊天时经常会谈起中国的青岛啤酒很有名、很好喝，尤其最喜欢青岛纯生的淡爽口味",1,媒体新闻,c,1
青岛啤酒,国外朋友来中国时他们都会选择青岛啤酒,1,媒体新闻,c,1
青岛啤酒,曾经有个朋友，刚到国内的时候，他会说的第一个中文就是青岛，第二个就是冰的，意思是冰爽的青岛啤酒,1,媒体新闻,c,1
青岛啤酒,"”　　<IMAGE SRC=""http://c.cnfolimg.com/20170801/20/2953412937973684380.png"" >　　114年传承与创新　　离不开对消费者意见的尊重　　活动最后，消费者代表秦慧生获得了青岛啤酒特设的“知音奖”",1,媒体新闻,c,1
青岛啤酒,　　“消费者最喜好的青岛啤酒”评选，至今已成功举办七届，消费者对产品的打分、对产品的看法和建议，也得到了青岛啤酒的高度重视,1,媒体新闻,c,1
青岛啤酒,青岛啤酒公司质量控制总部部长皮向荣介绍说：“‘消费者最喜好的青岛啤酒’品评活动对我们所有工厂，所有的酿酒师，都是一个竞赛的舞台,1,媒体新闻,c,1
青岛啤酒,消费者喜爱炫奇果啤，为魔兽爱好者推出的魔兽罐，为有故事的朋友推出的“经典1903”与《深夜食堂》纪念罐……每一款新品的推出，都是为了更好满足消费者口味需求，是114年秉承“好人酿好酒”的工匠精神，也是青岛啤酒雄厚的科研技术支持与酿造团队人才软实力的强大支撑,1,媒体新闻,c,1
青岛啤酒,　　青岛啤酒始终认为，只有紧扣消费者需求，重视消费者意见，才能酿造出引领啤酒行业品质消费升级，深受消费者喜爱的啤酒,1,媒体新闻,c,1
青岛啤酒,青岛啤酒邀消费者当“舌尖考官” 钦点 “金牌酿酒师”,1,媒体新闻,t,1
青岛啤酒,　　中新网7月29日电 由青岛啤酒公司主办的第七届“消费者最喜好的青岛啤酒”品评活动在青岛啤酒厂举行,2,媒体新闻,c,1
青岛啤酒,青岛啤酒公司领导，12名专业级、国家级评委代表，来自全国各地的12位消费者代表、6位经销商代表以及青岛啤酒公司员工等40余位代表组成“评审团队”，为青岛啤酒产品打分，并将依据消费者的意见，选出青岛啤酒的金牌酿酒师,2,媒体新闻,c,1
青岛啤酒,"<IMAGE SRC=""http://i2.chinanews.com/simg/cmshd/2017/07/29/523747c6b2414eaca0de1fccf1bfb1c6.jpg"" >　　一直以来青岛啤酒都十分重视消费者的喜好和意见，连续7年举办消费者品评活动，邀请来自全国各地的消费者代表，为自己心中最爱的那款青岛啤酒打分",2,媒体新闻,c,1
青岛啤酒,据悉，今年青岛啤酒公司从众多消费者中甄选12位代表，免费提供食宿、机票等，诚邀至青岛参观青岛啤酒博物馆了解啤酒文化，并进行了专业的啤酒品评培训,2,媒体新闻,c,1
青岛啤酒,27、28日两天，这些消费者评委和其他评委一起对77件青岛啤酒样品进行了分品类、分浓度的逐一现场品评,2,媒体新闻,c,1
青岛啤酒,他们的意见将对青岛啤酒的口味产生重要影响，会成为青岛啤酒口味改进和产品创新的重要依据,2,媒体新闻,c,1
青岛啤酒,"shd/2017/07/29/2ff1b1dfa28944acbd4161ed26519a1c.jpg"" >　　“时尚范”达人　　最爱啤酒带来的新鲜、激情、活力感觉　　喜欢在夜晚的酒吧约上三五好友畅饮青岛啤酒、也喜欢在动感的健身房内挥汗如雨，经常穿梭在明星、时尚的世界，每天接触到都是新鲜、有趣的事物，这就是今天一身健硕、留着时尚发型大男孩李榜兴的日常生活",2,媒体新闻,c,1
青岛啤酒,当得知青岛啤酒举办了品评活动并广泛邀请消费者评委后，爱酒的他便毫不犹豫的报名参加了,2,媒体新闻,c,1
青岛啤酒,他说喜欢青岛啤酒的原因有两点：一是因为青岛啤酒麦香非常浓郁，口感好；另外一个原因是因为青岛啤酒品牌的活力、激情特点感染了很多的年轻人，比如推出的“鲜活人生”“好事不怕晚”等品牌宣传语，给大家带来更多的品牌鲜活感,2,媒体新闻,c,1
青岛啤酒,“青岛啤酒是一个非常时尚的品牌，推出了各种各样的设计、包装，非常漂亮、时尚，而且我们身边的朋友都很喜欢,2,媒体新闻,c,1
青岛啤酒,这次青岛啤酒招募消费者评委活动非常好，因为我们相当于参与到一款啤酒的酿制当中，我们给的意见能够影响啤酒工艺的调整，我觉得非常有意义,2,媒体新闻,c,1
青岛啤酒,青岛啤酒注重消费者的体验，听取消费者的意见，这点我觉得特别好,2,媒体新闻,c,1
青岛啤酒,"”　　“国际范”翻译　　身边很多外国朋友都爱青岛啤酒<IMAGE SRC=""http://i2.chinanews.com/simg/cmshd/2017/07/29/4d0347520adb43f4a6f0ad15b1836976.jpg"" >　　曹杰是一位国际范十足的漂亮美女，在英国生活过多年的她，经常会和家人在超市里选购青岛啤酒",2,媒体新闻,c,1
青岛啤酒,她说：“第一次在英国的超市见到青岛啤酒时，我非常惊讶和激动，它是我在国外见到的第一个中国啤酒品牌,2,媒体新闻,c,1
青岛啤酒,青岛啤酒是一个国际化的品牌，我去过很多国家，很多地方都可以看到,2,媒体新闻,c,1
青岛啤酒,这次参加品评活动自己印象最深的、最喜欢的就是青岛啤酒炫奇果味口感的啤酒,2,媒体新闻,c,1
青岛啤酒,之前对青岛啤酒了解还不是很多,2,媒体新闻,c,1
青岛啤酒,"”<IMAGE SRC=""http://i2.chinanews.com/simg/cmshd/2017/07/29/fff1eac47a0a41d79b155551b9ef73f0.jpg"" >　　在谈到身边朋友对青岛啤酒的看法时，曹杰介绍说：“她曾经负责培训好几个国际大企业驻中国的员工学中文，很多外国朋友和她聊天时经常会谈起中国的青岛啤酒很有名、很好喝，尤其最喜欢青岛纯生的淡爽口味",2,媒体新闻,c,1
青岛啤酒,国外朋友来中国时他们都会选择青岛啤酒,2,媒体新闻,c,1
青岛啤酒,曾经有个朋友，刚到国内的时候，他会说的第一个中文就是青岛，第二个就是冰的，意思是冰爽的青岛啤酒,2,媒体新闻,c,1
青岛啤酒,"”<IMAGE SRC=""http://i2.chinanews.com/simg/cmshd/2017/07/29/717cdfbcfab84228923560f5ff09ed27.jpg"" >　　114年传承与创新　　离不开对消费者意见的尊重　　活动最后，消费者代表秦慧生获得了青岛啤酒特设的“知音奖”",2,媒体新闻,c,1
青岛啤酒,　　“消费者最喜好的青岛啤酒”评选，至今已成功举办七届，消费者对产品的打分、对产品的看法和建议，也得到了青岛啤酒的高度重视,2,媒体新闻,c,1
青岛啤酒,青岛啤酒公司质量控制总部部长皮向荣介绍说：“‘消费者最喜好的青岛啤酒’品评活动对我们所有工厂，所有的酿酒师，都是一个竞赛的舞台,2,媒体新闻,c,1
青岛啤酒,消费者喜爱炫奇果啤，为魔兽爱好者推出的魔兽罐，为有故事的朋友推出的“经典1903”与《深夜食堂》纪念罐……每一款新品的推出，都是为了更好满足消费者口味需求，是114年秉承“好人酿好酒”的工匠精神，也是青岛啤酒雄厚的科研技术支持与酿造团队人才软实力的强大支撑,2,媒体新闻,c,1
青岛啤酒,　　青岛啤酒始终认为，只有紧扣消费者需求，重视消费者意见，才能酿造出引领啤酒行业品质消费升级，深受消费者喜爱的啤酒,2,媒体新闻,c,1
青岛啤酒,青岛啤酒邀消费者当“舌尖考官” 钦点 “金牌酿酒师”,2,媒体新闻,t,1
青岛啤酒,　　　　【编者按】 2017年7月11日，知萌咨询机构联合青岛啤酒创新营销事业总部在青岛共同发布了《中国精酿生活方式白啤书》,3,媒体新闻,c,1
青岛啤酒,报告聚焦中国精酿啤酒的最新行业...　　2017年7月11日，知萌咨询机构联合青岛啤酒创新营销事业总部在青岛共同发布了《中国精酿生活方式“白啤书”》,3,媒体新闻,c,1
青岛啤酒,此次青岛啤酒创新营销事业总部与知萌咨询机构在青岛共同举行的“跨界大咖论道会”正是旨在邀请各界大咖，共同讨论中国精酿啤酒的行业转型之路,3,媒体新闻,c,1
青岛啤酒,"<IMAGE SRC=""http://www.cnfina.com/uploadfile/2017/0721/20170721093228364.png"" >　　《中国精酿生活方式“白啤书”》集合了行业核心资讯，揭示了关于中国精酿啤酒行业未来的发展趋势，深度客观的解读了精酿啤酒行业的现状，洞察了中国精酿啤酒人群的消费转型过程，这份趋势报告也已被青岛啤酒博物馆永久收藏",3,媒体新闻,c,1
青岛啤酒,白啤书发布，知萌咨询携手青岛啤酒洞察精酿啤酒新趋势,3,媒体新闻,t,1
青岛啤酒,　　金融界网站讯青岛啤酒(行情600600，诊股)7月19日晚间公告称，本次利润分配以方案实施前的本公司总股本1，350，982，795股为基数，每股派发现金红利人民币0.35元（含税），共计派发现金红利人民币472，843，978.25元（含税）,4,媒体新闻,c,1
青岛啤酒,青岛啤酒年报推10派3.5元 股权登记7月27日,4,媒体新闻,t,1
青岛啤酒,除了备受好评的老北京鸡肉卷、川辣嫩牛五方，早餐里还加了油条，最近有网友发现肯德基里居然卖起了青岛啤酒,5,媒体新闻,c,1
青岛啤酒,　　事实上这并不是肯德基和青岛啤酒第一次合作了，在上世纪90年代的时候，中国的肯德基连锁餐厅就曾有青岛生啤出售，但因为有规定其菜单上不能有酒精饮料，所以只能以分手告终,5,媒体新闻,c,1
青岛啤酒,前有麦当劳已经在韩国推出啤酒产品“McBeer”，这也是麦当劳在亚洲市场第一次出售酒精饮料，作为麦当劳的“好邻居”，肯德基和青岛啤酒再续前缘也就不奇怪了,5,媒体新闻,c,1
青岛啤酒,　　青岛啤酒是国内最早的啤酒生产企业之一，市占率排在前列，又有地理优势之便,5,媒体新闻,c,1
青岛啤酒,青岛的KFC选择青岛啤酒合作也是情理之中,5,媒体新闻,c,1
青岛啤酒,青岛啤酒对这次合作也是诚意满满，专门推出了更符合肯德基特质的“鸿运当头”产品，走个性化、创意化的定位,5,媒体新闻,c,1
青岛啤酒,而且这次合作，也是青岛啤酒“转型”之路的一部分,5,媒体新闻,c,1
青岛啤酒,　　尽管中国市场已经成为全球最大的啤酒消费市场，但根据青岛啤酒发布2016年业绩报告，报告期内公司实现啤酒销量792万千升，实现营业收入261.06亿元，但与上年同期相比下降5.53%;归属于上市公司股东的净利润为10.43亿元，同比减少39.09%,5,媒体新闻,c,1
青岛啤酒,　　不止是青岛啤酒营收和利润双双下滑，它的竞争对手华润啤酒也公布了业绩，2016年华润啤酒（00291.HK）年报显示也收入减少，事实上，整个中国啤酒行业都局势严峻,5,媒体新闻,c,1
青岛啤酒,　　比如青岛啤酒就从过去大规模、以自我为中心的生产方式基础上，转向以客户为中心、个性化定制的生产方式，未来还将向柔性化生产方向转变,5,媒体新闻,c,1
青岛啤酒,　　在和肯德基合作之前，青岛啤酒就已经做过多方尝试，去年6月8日，魔幻大片《魔兽》在中国内地正式上映，青岛啤酒购买了魔兽的知识产权，并定制生产魔兽啤酒在网上销售,5,媒体新闻,c,1
青岛啤酒,　　日本大热IP《深夜食堂》传到中国，有了美食还要有酒，青岛啤酒当然也参与其中,5,媒体新闻,c,1
青岛啤酒,占领过食堂调戏过魔兽 如今青岛啤酒又看上了一只“鸡”,5,媒体新闻,t,1
青岛啤酒,青岛啤酒“全麦白啤”两周岁了,6,媒体新闻,c,1
青岛啤酒,7月7日，青岛啤酒举办体验活动为“全麦白啤”庆生,6,媒体新闻,c,1
青岛啤酒,”青岛啤酒公司制造副总裁董建军介绍，“全麦白啤”的酿造，是以科学的态度和艺术的创新，满足消费者需求的创新，给消费者带来细分的新体验，引领消费升级时代，为生活带更多与众不同的选择,6,媒体新闻,c,1
青岛啤酒,青岛啤酒“全麦白啤”推出已两年 消费者谈新体验,6,媒体新闻,t,1
青岛啤酒,"在照片分享应用Instagram上，意大利网友filippomelloni 刚“po出”在自家阳台与青岛啤酒的亲密照，瞬间“惊艳”朋友圈，收到好友3000多个好友点赞……<IMAGE SRC=""http://upload.qdcaijing.com/2017/0706/1499333504788.p",7,媒体新闻,c,1
青岛啤酒,近日，在微博、微信以及海外Facebook、Instagram等网络平台上，“秀自拍、讲故事”，用不同的方式表达着对青岛啤酒的喜爱，晒出自己和青岛啤酒的freestyle，俨然成为青岛啤酒全球粉丝团的新时尚,7,媒体新闻,c,1
青岛啤酒,"<IMAGE SRC=""http://upload.qdcaijing.com/2017/0706/1499333515225.jpg"" >（厄瓜多尔消费者sandyvega：青岛啤酒真是个神圣的啤酒宝藏）秀出青岛啤酒Freestyle  老外争当青啤全球代言人分享和青啤亲密一拍的不仅有意大利网友filippomelloni，在地球的另一端，厄瓜多尔姑娘sandyvega在",7,媒体新闻,c,1
青岛啤酒,来自西班牙的小伙antoniotevio，在中国长城旅游时，更特意秀出自己与青岛啤酒的亲密照,7,媒体新闻,c,1
青岛啤酒,据了解，目前青岛啤酒已远销全球100个国家和地区，并在海外树立了“高品质、高价格、高可见度”的品牌形象，青岛啤酒在今年6月正式发布全球举杯共分享“全球代言人计划”，面向全球公开征集100位消费者代言人，只要“故事够有趣，照片够出彩，就有机会成为青岛啤酒全球代言人,7,媒体新闻,c,1
青岛啤酒,“我们希望通过征集活动，把不同的人对青岛啤酒的爱、喝啤酒的喜悦进行分享，用一瓶啤酒把全球的朋友连接起来,7,媒体新闻,c,1
青岛啤酒,”青岛啤酒相关人员表示,7,媒体新闻,c,1
青岛啤酒,票选青啤全球“代言人” 跟着青岛啤酒看世界除了中式“喝啤酒、吃蛤蜊”的快意外，你知道世界各地的消费者畅饮青啤的独特之处吗,7,媒体新闻,c,1
青岛啤酒,在全球100多个国家和地区，青岛啤酒是种什么样的存在,7,媒体新闻,c,1
青岛啤酒,作为“环球美食达人”，青岛啤酒与各国美食是怎样的搭配,7,媒体新闻,c,1
青岛啤酒, 即日起，青岛啤酒全球举杯共分享-全球代言人计划投票活动在中国新闻网（http://finance.chinanews.com/life/z/qdpj/page1.shtml?qq-pf-to=pcqq.c2c）、青岛新闻网（http://vip.qingdaonews.com/2017/tsingtao/beer.htm）等媒体正式发布，为您展示来自世界各地消费者不同的青岛啤酒freestyle,7,媒体新闻,c,1
青岛啤酒,根据您的网络投票评比和专家评审，将从全球100个国家和地区，评选出100位消费者代言人，还有机会飞往中国青岛，共同参与世界青岛啤酒节,7,媒体新闻,c,1
青岛啤酒,"<IMAGE SRC=""http://upload.qdcaijing.com/2017/0706/1499333559864.jpg"" >那么，你有和青岛啤酒的freestyle吗",7,媒体新闻,c,1
青岛啤酒,扫码关注【青岛啤酒】官方微信，即刻分享你和青岛啤酒的故事，秀出你和青岛啤酒亲密一拍，就有机会赢取精美的青岛啤酒限量版熊猫公仔，还有机会受邀参加青岛啤酒节，与大咖明星和全球消费者一起全球举杯共分享,7,媒体新闻,c,1
青岛啤酒,"<IMAGE SRC=""http://upload.qdcaijing.com/2017/0706/1499333580507.jpg"" >青岛啤酒限量版熊猫公仔<IMAGE SRC=""http://upload.qdcaijing.com/2017/0706/1499333580355.jpg"" >青岛啤酒微信二维码（扫码关注青岛啤酒官方微信，即可参加活动）",7,媒体新闻,c,1
青岛啤酒,全球举杯共分享 青岛啤酒请你票选全球代言人,7,媒体新闻,t,1
青岛啤酒,早在1964年，《青岛啤酒操作法》就成为了中国啤酒行业的国家标准，如今青岛啤酒建立了以工艺原则为“宪法”的标准化管理，编制形成了32项《青岛啤酒工艺原则》，488条技术标准，1856个检验项目的精细化生产和质量控制体系,8,媒体新闻,c,1
青岛啤酒,每一滴青岛啤酒出厂前，都要经历1800道关键质量控制点的“千锤百炼”,8,媒体新闻,c,1
青岛啤酒,一百多年的青岛啤酒不仅传承着“好人酿好酒”的工匠精神，还不断研究当代年轻人的需求，在品牌塑造、产品设计、风味开发，包括产品所传递的企业文化等方面，都随着时代的发展而不断地创新,8,媒体新闻,c,1
青岛啤酒,作为远销全球100个国家和地区的品牌，青岛啤酒在品牌国际化运营上，一直坚持“出口不是为了卖产品而是创品牌的理念”，运营上坚持高品质、高价格和高可见度的“三高”策略，不断提升品牌的高端化和国际化,8,媒体新闻,c,1
青岛啤酒,（作者系青岛啤酒股份有限公司董事长）,8,媒体新闻,c,1
青岛啤酒,"<IMAGE SRC=""http://www.sd.xinhuanet.com/cj/2017-07/03/1121255908_14990707707041n.png"" >青岛啤酒精酿机甲亮相上海国际时尚中心<IMAGE SRC=""http://www.sd.xinhuanet.com/cj/2017-07/03/1121255908_14990707919221n.p",9,媒体新闻,c,1
青岛啤酒,一辆有着变形金刚质感的精酿机甲上，青岛啤酒公司制造副总裁、中国酿酒大师董建军化身“奇艺博士”，操作IPAD设定啤酒酿造流程，打开黑衣人送上的酵母容器，通过指纹识别系统开启机甲保险箱…这不是电影场景，而是青岛啤酒精酿机甲的投料启动现场,9,媒体新闻,c,1
青岛啤酒,精酿机甲是青岛啤酒引入的移动酿造设备，因其外形炫酷而得名精酿机甲,9,媒体新闻,c,1
青岛啤酒,消费者可现场观摩啤酒酿造全过程，并可在互动体验区坐下来好好喝上一杯精酿青岛啤酒,9,媒体新闻,c,1
青岛啤酒,据现场工作人员介绍，如果你能进入到青岛啤酒科研中心和生产线，会发现更多不为人熟知的酿酒奥秘,9,媒体新闻,c,1
青岛啤酒,这种全过程“慢”酿造出的啤酒，是低调而奢华的，青岛啤酒的酿酒师们始终认为，只有经过精心慢酿，才能带给每一位消费者最自然、最成熟、最畅快的感受,9,媒体新闻,c,1
青岛啤酒,据了解，青岛啤酒精酿机甲将在上海国际时尚中心逗留两天，接下来的两个多月时间内，巡回穿梭于上海、徐州、济南、青岛、珠海等城市，并将现身青岛国际啤酒节，为更多喜欢青岛啤酒、勇于尝鲜的消费者带去炫酷而极致的啤酒体验,9,媒体新闻,c,1
青岛啤酒,青岛啤酒国家级酿酒师携精酿机甲亮相上海,9,媒体新闻,t,1
青岛啤酒,　　如果请来国家级酿酒大师，用水、酵母、酒花、大麦，在变形金刚一般的机甲战车上为你呈现一杯精酿青岛啤酒，会是怎样的模样?7月1日下午，由青岛啤酒打造的一辆精酿机甲现身上海国际时尚中心，青岛啤酒公司制造副总裁、中国酿酒大师董建军参与投料生产，启动了青岛啤酒精酿机甲的全国巡回酿造之旅,10,媒体新闻,c,1
