keywords,sentence,article_no,source,title or content
吉祥航空,　　目前，吉祥航空在上海的市场占有率达8.5%，与其合作有望弥补这块国际枢纽港的“短板”,10,媒体新闻,c,1
吉祥航空,　　对于吉祥航空而言，加入“优连伙伴”也是迈向全球市场的重要一步,10,媒体新闻,c,1
吉祥航空,此后每周，吉祥航空均可为星空联盟旅客额外增加1700个航班，通达8个国家及地区的69个目的地,10,媒体新闻,c,1
吉祥航空,　　关于未来是否会成为联盟正式会员，吉祥航空董事长王均金表示，加入“优连伙伴”只是前期计划，未来也不排除正式加入,10,媒体新闻,c,1
吉祥航空,　　业内分析认为，吉祥航空此次“曲线”加入星空联盟，意在借助其品牌为其国际化战略转型及宽体机运营洲际航线提供支持,10,媒体新闻,c,1
吉祥航空,　　王均金透露，为发力远程航线，吉祥航空将于2018年9月引进首架波音787宽体机，全年计划引进3架,10,媒体新闻,c,1
吉祥航空,　　“优连伙伴”首位正式成员　　去年10月，吉祥航空与星空联盟达成合作意向,10,媒体新闻,c,1
吉祥航空,经过半年多的紧张筹备，吉祥航空终于完成了与联盟内航司的一系列系统对接，包括行李、常旅客、IT等,10,媒体新闻,c,1
吉祥航空,5月23日，吉祥航空正式加入“优连伙伴”,10,媒体新闻,c,1
吉祥航空,　　对于最终敲定吉祥航空成为首个“优连伙伴”，JeffreyGoh表示，吉祥是上海本地的航空公司，而星空联盟在上海市场已空缺多年，纳入吉祥有望补上这块缺口,10,媒体新闻,c,1
吉祥航空,吉祥航空则运营着超过80条以上海为主运营基地的航线，从客流分布来看，2016年上海旅客占比达89.23%，在上海的市场占有率为8.5%,10,媒体新闻,c,1
吉祥航空,　　吉祥航空加入“优连伙伴”会带来哪些影响,10,媒体新闻,c,1
吉祥航空,　　JeffreyGoh介绍，吉祥航空已经与星空联盟旗下11家航空公司展开了常旅客合作,10,媒体新闻,c,1
吉祥航空,此后每周，吉祥航空均可为星空联盟旅客额外增加1700个航班，通达8个国家及地区的69个目的地,10,媒体新闻,c,1
吉祥航空,　　发力远程航线　　对于吉祥航空而言，加入“优连伙伴”仅仅是第一步,10,媒体新闻,c,1
吉祥航空,在介绍中可以看出，服务对象主要是星空联盟常旅客及星空联盟金卡会员，而不涉及吉祥航空的常旅客,10,媒体新闻,c,1
吉祥航空,　　尽管目前，吉祥航空已与联盟内五家航空公司达成双向权益(包括中国国航、美联航、新加坡航空、加拿大航空、台湾长荣航空)，双方可以在积分、里程上实现共享，但是吉祥与其他星空联盟成员的合作仍需进一步谈判,10,媒体新闻,c,1
吉祥航空,　　如此尽心竭力地对接星空联盟，业内分析认为，吉祥航空意在借助星空联盟品牌为其国际化战略转型及宽体机运营洲际航线提供支持,10,媒体新闻,c,1
吉祥航空,　　在公开报告中，吉祥航空亦不止一次“表决心”：自2018年起引进波音787-9宽体机，适时开通上海始发至远程洲际航线，打造以上海两场为中心，衔接北美、欧洲、澳洲等国际主要城市的中枢辐射式航线网络,10,媒体新闻,c,1
吉祥航空,星空联盟迎首位“优连伙伴” 吉祥航空借势发力远程航线,10,媒体新闻,t,1
吉祥航空,每经记者 王敏杰 每经编辑 赵桥 在去年10月份同全球最大的航空公司联盟星空联盟（以下简称星盟）签署战略合作协议后，吉祥航空（603885，SH）“曲线”加入这一联盟终于敲定了,11,媒体新闻,c,1
吉祥航空,5月23日上午，吉祥航空董事长王均金对外宣布，在就必要的技术和商务合作商谈后，其已于当天正式成为首家“星空联盟优连伙伴”,11,媒体新闻,c,1
吉祥航空,其称，这是吉祥航空面向全球市场迈开的重要一步,11,媒体新闻,c,1
吉祥航空,在接受包括每日经济新闻在内的媒体采访时，王均金坦言未来吉祥航空不排除会进一步成为星空联盟正式成员，优连伙伴是前期计划，根据规模发展和实际需要也不排除正式加入,11,媒体新闻,c,1
吉祥航空,和前述这些正式成员相比，此次吉祥航空“加入”星盟的身份并不一样,11,媒体新闻,c,1
吉祥航空,也正因为并非正式入盟，吉祥航空的常旅客会员将无法对等享受星盟成员的常旅客服务权益，星盟旅客在乘坐单独由吉祥承运的航班时也并不能享受星盟的常旅客权益,11,媒体新闻,c,1
吉祥航空,吉祥航空方面向《每日经济新闻》记者表示，目前公司已与星盟正式成员中的国航、新加坡航空、加拿大航空、长荣航空以及美联航这五家签署了双边协议,11,媒体新闻,c,1
吉祥航空,民航专家林智杰告诉记者，以吉祥航空目前的规模和运行情况来说，星空联盟门槛比较高，正式加入的成本也比较大,11,媒体新闻,c,1
吉祥航空,星盟的这一新模式，为中型公司设定了一个合作方向，这也是吉祥航空目前最好的选择,11,媒体新闻,c,1
吉祥航空,不过王均金透露，未来其并不排除会以正式成员的身份加入星盟，“如果到一定时候有必要，有利于星盟网络的建设，有利于吉祥航空国际化的更好实施，到时候就看需要情况来确定是否正式加入,11,媒体新闻,c,1
吉祥航空,”对于星盟来说，在早前并入东航的上航退出这一联盟后，此次和吉祥航空的“牵手”也意味着其终于找到了弥补网络缺憾的合作伙伴,11,媒体新闻,c,1
吉祥航空,吉祥航空被迫“出海”,11,媒体新闻,c,1
吉祥航空,在去年同星盟确定合作意向后，就有业内人士认为，吉祥航空此举意在借助星空联盟的品牌为其国际化战略转型及宽体机运营洲际航线提供支持,11,媒体新闻,c,1
吉祥航空,中国民航大学教授李晓津告诉《每日经济新闻》记者，就吉祥航空来看，在国内航线上，尽管其所在的上海是最大的航空港，但东航和上航占据了绝大多数的优质资源，吉祥想发展将面临比较大的困难，因而最为合适的“出路”应该是尽可能向国际方向走,11,媒体新闻,c,1
吉祥航空,来自吉祥航空的最新信息显示，目前其已基本建成以上海为中心，辐射国内、日本、韩国及东南亚主要城市的枢纽型航线网络,11,媒体新闻,c,1
吉祥航空,按照此前的规划，自2018年起，吉祥航空将引进波音787-9宽体机，进一步落实国际化战略，打造以上海两场为中心，衔接北美、欧洲、澳洲等国际主要城市的中枢辐射式航线网络,11,媒体新闻,c,1
吉祥航空,吉祥航空加码国际化 借新模式曲线入星空联盟,11,媒体新闻,t,1
吉祥航空,5月23号，吉祥航空（SH.603885）宣布正式加入星空联盟（Star Alliance）旗下的“优连伙伴”计划，成为全球第一家加入该计划的成员，这也意味着自2010年上海航空和东方航空（SH.600115）合并之后，星空联盟时隔7年之后重新回到上海,12,媒体新闻,c,1
吉祥航空,吉祥航空的总部位于上海，成立于2006年，旗下还有一个低成本公司九元航空，总共拥有60多架飞机，全部都是清一色的A320，目前开通了90多条国内航线，20多条国际和地区航线，主要是集中在日韩和东南亚地区,12,媒体新闻,c,1
吉祥航空,目前，吉祥航空已与星空联盟正式成员中的中国国际航空公司、新加坡航空公司、加拿大航空公司、台湾长荣航空公司、美国联合航空公司等建立常旅客合作关系,12,媒体新闻,c,1
吉祥航空,根据吉祥航空的计划，从2017年5月23日起，吉祥航空会员在乘坐以上任意一家航空公司航班的指定舱位出行时，都可选择累积积分至旅客本人会员账户，只需在购票或值机时提供会员卡号,12,媒体新闻,c,1
吉祥航空,该5家航司的会员乘坐吉祥航空实际承运航班，则可累积该航司里程，同样也可用里程来兑换吉祥航空机票,12,媒体新闻,c,1
吉祥航空,"ian.com/101/original/20170523/149554144015977000.jpg"" >除了上述5家合作航司的会员可以获得积分和里程累积外，所有星盟金卡旅客如果乘坐星空联盟成员与吉祥航空联程航班，可以使用贵宾休息室、获得优先值机、优先登机、额外行李额度、使用特别安检通道等福利，但是在乘坐单独由吉祥承运的航班时并不能享受星盟的常旅客权益",12,媒体新闻,c,1
吉祥航空,目前，星空联盟有17家成员公司每周提供1600架次进出上海的航班，其中国际航班达到760架次，这些航班有望为吉祥航空带来一定数量的中转旅客,12,媒体新闻,c,1
吉祥航空,2016年，吉祥航空运输旅客超过1300万人次，其中国内航线运输旅客达到1158万人次，在上海两大机场的市场占有率达到10%，其中在浦东的市场份额达到12%,12,媒体新闻,c,1
吉祥航空,“吉祥航空的大多数航班都是在浦东机场起飞，能够和我们大多数的会员航空公司的航班进行衔接，这是我们选择吉祥航空一个很重要的原因,12,媒体新闻,c,1
吉祥航空,吉祥航空“入伙”也能够帮助星空联盟在上海重新建立自己的影响力,12,媒体新闻,c,1
吉祥航空,至于未来是否会成为联盟的正式会员，吉祥航空董事长王均金表示：“优连伙伴计划是前奏，根据我们的规模发展和实际需要，也不排除正式加入,12,媒体新闻,c,1
吉祥航空,”今年2月，吉祥航空确定购买5架波音的“梦想飞机”787-900，订单按照当前目录价格计算价值13亿美元，另外还有5架意向订单，第一架787将会在明年9月份交付，但是到目前，吉祥航空还没有确定这架飞机将会用于哪条航线,12,媒体新闻,c,1
吉祥航空,吉祥航空加入优选伙伴 星空联盟加大在上海市场占有率,12,媒体新闻,t,1
吉祥航空,　　中证网讯（记者 高改芳）5月23日，吉祥航空宣布正式成为首家“星空联盟优连伙伴”（Star Alliance Connecting Partner）,13,媒体新闻,c,1
吉祥航空,　　据介绍，成为“优连伙伴”后，吉祥航空每周可为星盟旅客额外增加1700个航班，通达8个国家及地区的69个目的地,13,媒体新闻,c,1
吉祥航空,星空联盟各成员亦可借助吉祥航空的航线网络布局，将业务深耕上海并延伸至中国境内，从而获得基于上海辐射全国的客源补充,13,媒体新闻,c,1
吉祥航空,　　去年10月，吉祥航空与星空联盟达成合作意向，全方位对标星盟标准,13,媒体新闻,c,1
吉祥航空,吉祥航空积极筹措，目前已与星空联盟正式成员中的中国国际航空公司、新加坡航空公司、加拿大航空公司、台湾长荣航空公司、美国联合航空公司等建立常旅客合作关系,13,媒体新闻,c,1
吉祥航空,自2017年5月23日起，吉祥航空会员在乘坐以上任意一家航空公司航班的指定舱位出行时，都可选择累积积分至旅客本人会员账户，只需在购票或值机时提供会员卡号,13,媒体新闻,c,1
吉祥航空,该5家航司的会员乘坐吉祥航空实际承运航班，则可累积该航司里程，同样也可用里程来兑换吉祥航空机票,13,媒体新闻,c,1
吉祥航空,　　除上述5家合作航司的会员可以获得积分和里程累积外，所有星盟金卡旅客只要乘坐星空联盟成员与吉祥航空联程航班，就可以使用贵宾休息室、优先值机、优先登机、获得额外行李额度、使用特别安检通道等,13,媒体新闻,c,1
吉祥航空,　　经过11年的发展，吉祥航空以上海为主基地、发展南京第二基地，逐渐成长为拥有60余架空客A320系列飞机的中型航空公司，并逐步引进波音787宽体机,13,媒体新闻,c,1
吉祥航空,吉祥航空正式成为星空联盟优连伙伴,13,媒体新闻,t,1
吉祥航空,吉祥航空（603885）董事会秘书徐骏民表示，吉祥航空截止目前拥有62架A320系列及11架B737系列飞机，一共73架,14,媒体新闻,c,1
吉祥航空,[路演]吉祥航空：目前公司尚没有采购C919计划,14,媒体新闻,t,1
吉祥航空,吉祥航空（603885）董事会秘书徐骏民表示，吉祥航空目前售票通过直销出票的比例为40%，直销包含微信、官网及旗舰店,15,媒体新闻,c,1
吉祥航空,吉祥航空旗下还有一家廉价航空为以广州为基地的九元航空，其作为廉价航空是通过自建的销售系统售票,15,媒体新闻,c,1
吉祥航空,[路演]吉祥航空：目前售票通过直销出票比例为40%,15,媒体新闻,t,1
吉祥航空,　　本周解禁较为分散，解禁股份超过1亿股的上市公司有12家，分别为第一创业、中泰化学（002092）、迪马股份（600565）、旷达科技（002516）、林洋能源（601222）、中材科技（002080）、飞利信（300287）、庞大集团（601258）、蓝思科技（300433）、吉祥航空（603885）、海印股份（000861）和光环新网（300383）,16,媒体新闻,c,1
吉祥航空,.SH）、旷达科技（002516.SZ）、林洋能源（601222.SH）、中材科技（002080.SZ）、飞利信（300287.SZ）、庞大集团（601258.SH）、蓝思科技（300433.SZ）、吉祥航空（603885.SH）、海印股份（000861.SZ）和光环新网（300383.SZ）,17,媒体新闻,c,1
吉祥航空,　　除第一创业外，本周还有迪马股份（600565）、旷达科技（002516）、中泰化学（002092）、林洋能源（601222）、中材科技（002080）、飞利信（300287）限售股上市数量超过2亿股，庞大集团（601258）、蓝思科技（300433）、吉祥航空（603885）、海印股份（000861）、光环新网（300383）数量超过1亿股,18,媒体新闻,c,1
吉祥航空,.13 +0.14%，买入）、中材科技（18.05 -1.10%，买入）、飞利信（9.49 -5.19%，买入）、庞大集团（3.08 -4.35%，买入）、蓝思科技（37.93 -1.94%，买入）、吉祥航空（22.51 +1.17%，买入）、海印股份（4.02 -1.47%，买入）、光环新网（11.90 -2.46%，买入）等,19,媒体新闻,c,1
吉祥航空,    在上述625只低市值股中，浙江鼎力、吉祥航空、恒顺醋业、禾丰牧业、众信旅游、新野纺织、天赐材料、涪陵电力、中顺洁柔和嘉事堂等10只个股最受机构青睐，近30日内机构买入评级均在7家及以上，分别为：11家、10家、10家、9家、9家、8家、8家、7家、7家和7家,20,媒体新闻,c,1
吉祥航空,注意规避：第一创业（002797）、迪马股份（600565）、旷达科技（002516）、中泰化学（002092）、林洋能源（601222）、中材科技（002080）、飞利信（300287）、庞大集团（601258）、蓝思科技（300433）、吉祥航空（603885）、海印股份（000861）、光环新网（300383）等,21,媒体新闻,c,1
吉祥航空,　　民航：南方航空（600029）、吉祥航空（603885）、东方航空、中国国航、海南航空（600221）等,22,媒体新闻,c,1
吉祥航空,国泰君安保荐代表人 张斌　　和讯股票（微信号：istocknews）消息吉祥航空(603885，股吧)5月4日晚间公告，公司近日收到公司首次公开发行股票并上市及非公开发行股票的保荐机构国泰君安的《关于更换上海吉祥航空股份有限公司持续督导保荐代表人的函》，原持续督导保荐代表人张斌先生因个人原因离职，不再担任公司持续督导工作的保荐代表人,23,媒体新闻,c,1
吉祥航空,　　吉祥航空公告秦磊个人简历：　　秦磊，保荐代表人，华东师范大学硕士，国泰君安证券股份有限公司创新投行部执行董事，自2007年起从事投资银行工作，自从事投资银行业务以来负责或参与的主要项目包括：振华重工(,23,媒体新闻,c,1
吉祥航空,吉祥航空变更督导保荐代表人 国泰君安秦磊接替张斌,23,媒体新闻,t,1
吉祥航空,　　事件：吉祥航空公布2017年一季报,24,媒体新闻,c,1
吉祥航空,吉祥航空奉行“以最优成本结构支撑略低于竞争对手的价格水平，同时为旅客提供高性价比航空旅行体验”的原则，力争在细分市场占据一席之地,24,媒体新闻,c,1
吉祥航空,吉祥航空与九元航空互为补充，分别以上海、广州两大枢纽为基地覆盖全国航线网络，辐射东南亚地区,24,媒体新闻,c,1
吉祥航空,考虑到吉祥航空内外并举、前景可期，预计公司2017年EPS为1.27元，参考2017年行业平均估值给予22倍PE，目标价为27.94元，维持“买入”评级,24,媒体新闻,c,1
吉祥航空,　　吉祥航空（603885）和春秋航空（601021）一季度同样表现不佳，分别实现营收31.14亿元和25.71亿元，同比分别增长22.02%和23.09%，分别实现净利润4.2亿和3.03亿，同比分别下降7.45%和17.3%,25,媒体新闻,c,1
吉祥航空,同程旅游跨界航空公司已不是首例，在过去春秋从旅游业切入航空业，海航系从航空业切入旅游业，吉祥航空（603885）与旅游业相结合发展,26,媒体新闻,c,1
吉祥航空,　　3、基地选择与客户定位独具慧眼，奠定稳健盈利基础　　吉祥航空主要目标市场区域具有旺盛的下游需求和可观的市场容量，重点客户群体亦拥有较高的消费能力和频繁的出行需要，然而该等区域市场和客户群体亦是行业内其他竞争者争夺的重点,27,媒体新闻,c,1
吉祥航空,基于此，吉祥航空将上海这一经济中心和交通枢纽作为最主要的运营基地，为本公司带来了良好的客户基础和巨大的市场空间,27,媒体新闻,c,1
吉祥航空,九元航空将充分依托广东省及珠三角地区经济发达、人口流动活跃、出行需求较高以及可近距离辐射东南亚等区位优势，秉承依托基地机场的区位优势、单一机型构建机队、瞄准特定目标市场、低成本运营、安全保障等吉祥航空业已建立的企业发展理念，积极拓展低成本航空市场,27,媒体新闻,c,1
吉祥航空,　　营业成本拖累业绩，期间费用率向好：一季度，由于新增飞机及开通新航线，变动成本大幅增长，以及由于布伦特原油均价同比上涨54%，造成航司燃油成本压力巨大，吉祥航空营业成本同增36.7%，增速快于营收，毛利同减12.6%，毛利率同减8.5pts,28,媒体新闻,c,1
吉祥航空,　　截至2017年一季度末，海南航空总资产1831.53亿元，归属上市公司股东的净资产为588.38亿元　　吉祥航空净利润4.20亿，同比下降7.45%　　吉祥航空（603885）2017年1-3月实现营业收入31.14亿元，同比增长22.02%；归属于上市公司股东的净利润4.20亿元，同比下降7.45%,29,媒体新闻,c,1
吉祥航空,吉祥航空季报指出，子公司盈利大幅增长，其中九元航空一季度实现净利润6500万余元,29,媒体新闻,c,1
吉祥航空,　　截至2017年一季度末，吉祥航空总资产189.10亿元，归属上市公司股东净资产为80.49亿元,29,媒体新闻,c,1
吉祥航空,　　【华创交运】航空公司交流纪要（南方航空、海南航空）　　4月27-28日，我们走访了吉祥航空并参加了中国国航电话会议，同样获得了乐观的展望,31,微信,c,1
吉祥航空,　　【华创交运】航空公司交流纪要（中国国航、吉祥航空）　　近日我们走访了春秋航空，国际航线正处于良好恢复中，公司对国内国际布局有明确的战略调整规划,31,微信,c,1
吉祥航空,"　　近期华创交运航空系列调研纪要　　【华创交运】吉祥领跑行业，国航领跑三大航，5月重点配置，期待旺季收获——航空行业一季报回顾　　【华创交运】航空公司交流纪要（中国国航、吉祥航空）　　【华创交运】航空公司交流纪要（南方航空、海南航空）　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/SkrmRZKHcSPCuqnkzxyLvUF",31,微信,c,1
吉祥航空,"　　吉祥航空——空乘招募　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_png/UVsBiaB0a7m2rQP5lhRQKgIGM5XQKhkzk4SibXLWTWcU0",32,微信,c,1
吉祥航空,"8QKPiaJqYGicugOqV4rUjekwYuoDZTgPuiapTXd27wibMXeiawnPaHJCEniaqWuTrrHk7mTXKUCPrE2A/640.jpeg?"" >　　空乘 | 吉祥航空&东方航空",32,微信,c,1
吉祥航空,空乘|吉祥航空&东方航空,32,微信,t,1
吉祥航空,　　【一周一科普·航空公司篇】吉祥航空　　上海吉祥航空股份有限公司　　上海吉祥航空股份有限公司（简称：吉祥航空或Juneyao Airlines）是国内著名民营企业均瑶集团成立的以上海为基地的新兴民营航空公司，由均瑶集团所属的上海均瑶（集团）有限公司和上海均瑶航空投资有限公司共同投资筹建的民营资本航空公司，已于2015年5月在A股上市,33,微信,c,1
吉祥航空,"NY0QNnNgtEGdXvfYgeibyk7FGI0NzwNuruujqSfkbPQ3HDFnoXm0anl5VK2ZY62TybQ/0?wx_fmt=jpeg"" >　　安 全正点　　精致服 务　　吉祥航空　　公司名称　　上海吉祥航空有限公司　　外文名称　　Juneyao Airlines Co.， Ltd　　总部地点　　中国上海　　成立时间　　2005年6月　　经营范围　　国内航空客货邮运输业",33,微信,c,1
吉祥航空,吉祥航空同空中客车公司签订了引进空中客车A320系列的备忘录,33,微信,c,1
吉祥航空,吉祥航空规划以上海为中心，形成国内和周边地区航线为枢纽网络的航线网络布局,33,微信,c,1
吉祥航空,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/CEBWWhGJv7KvrkjGL0ydNY0QNnNgtEGdwvcITYiaJR9onZ5k5mC0snrZOgaPgoNAibGTsFMIg0PZbWnVYwWicdLicA/0?wx_fmt=jpeg"" >　　吉祥航空企业的标识是“吉祥凤凰”",33,微信,c,1
吉祥航空,吉祥航空标志的创意灵感来自以吉祥凤凰为图案的中国古代的圆形玉佩,33,微信,c,1
吉祥航空,玉蕴含着深厚的人文内涵，是吉祥如意的瑞物，代表了吉祥航空既有外表的明智而又兼具内在的诚实守信、乐观进取、坚忍不拔的崇高精神，象征着吉祥航空的品牌将和宝玉一样，经过时间的淬炼，更显出自身的价值,33,微信,c,1
吉祥航空,"v7KvrkjGL0ydNY0QNnNgtEGdsJHek7wFTu1iaCXkBS7d9K41Y1IoZRo8BykrLwPcGsd49C41OefG6HA/0?wx_fmt=jpeg"" >　　上海吉祥航空将按照“安全、正点，精致服务”的经营理念，快速扩大航线网络和运输规模，提高服务质量，致力于成为一家卓越的国际化航空公司",33,微信,c,1
吉祥航空,截至2015年12月，吉祥航空拥有50架全新空客系列飞机，其中空客A321-200有12架，空客A320-200有38架,33,微信,c,1
吉祥航空,"<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/CEBWWhGJv7KvrkjGL0ydNY0QNnNgtEGdqH07VzLuicTXpXhA7u8m5Yia8ZehJhzX4DY6KLH2qhOicxLhdM3uX2LvQ/0?wx_fmt=jpeg"" >　　吉祥航空表示，正在筹建“九元航空”，从广州出发的多条航线将提供大量9元、19元等价格不等的廉价机票",33,微信,c,1
吉祥航空,"gif"" >　　图文：来源于网络　　编辑：1621105 龚昕怡 航空乘务系网宣中心干事　　初审：155702　　程亦菲 航空乘务系网宣中心主任　　终审：学工办 李婷老师　　【一周一科普·航空公司篇】吉祥航空",33,微信,c,1
吉祥航空,【一周一科普·航空公司篇】吉祥航空,33,微信,t,1
吉祥航空,"　　上海吉祥航空股份有限公司价值链视角下的成本管控体系搭建项目正式启动　　2017-07-28锐思咨询 锐思咨询<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz/u7sgcDPmc",34,微信,c,1
吉祥航空,"<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_png/CH6LDbnqHnJljmGOotHRKmexzdId4wQ0mFpSqnzrC68ZvR8jxusWaLA1Xsogiac1fuEDCXegD4b6Bt0X5iaW79Yg/0?wx_fmt=png"" >　　本次启动会议在吉祥航空财务总监李兵的主持下召开",34,微信,c,1
吉祥航空,最后，吉祥航空董事长王均金对本次项目提出了相关建议，并动员各部门积极配合，确保项目顺利完成,34,微信,c,1
