keywords,sentence,article_no,source,title or content
乐视网,”　　乐视网2017年一季度财报显示，乐视网支付给员工的工资及福利达1.42亿元，同比上涨32.87%，而乐视的非上市业务的乐视员工数量远高于乐视网，人力成本也更高,6,媒体新闻,c,1
乐视网,　　目前，贾跃亭直接持有乐视网的所有股权也已被全数冻结，并且由于多个法院轮候冻结,6,媒体新闻,c,1
乐视网,”　　不过值得注意的是，乐视网最近用刚一大笔自有资金偿还了高额公司债,6,媒体新闻,c,1
乐视网,　　8月2日，乐视网方面向界面新闻表示，第一期“15乐视01”公司债已由公司自有资金按期足额兑付，二期公司债的相关工作公司也已经正常推进，将用自有资金解决,6,媒体新闻,c,1
乐视网,　　早在两年前，乐视网发行了两笔私募债，分别为“15乐视01”和“15乐视02”,6,媒体新闻,c,1
乐视网,　　乐视网的官方说法否定了“孙宏斌将替乐视网先行偿付债券”的报道，也在试图向外界释放“还有钱”的信号,6,媒体新闻,c,1
乐视网,今年6月，A股上市公司明家联合发布公告称，因广告合同纠纷诉讼乐视系多家公司合计欠款超6000万元；贾跃亭夫妇及乐视系3家公司12.37亿资产被司法冻结，并且贾跃亭所持乐视网股份也遭冻结，价值159亿元；7月24日，因认为视频广告未支付费用，北京昂然时代广告有限公司将乐视网诉至法院，要求其支付推广费及违约金共计101万余元；7月24日，建行北京光华支行分别以金融借款,10,媒体新闻,c,1
乐视网,　　乐视网最新消息：员工工资欠薪支付期限到10号　　8月7日消息：近期乐视的欠薪问题以及内部管理问题一直被人们所关注，而公司前董事长贾跃亭却一直在美国处理法拉第未来的汽车业务,11,媒体新闻,c,1
乐视网,乐视网最新消息：员工工资欠薪支付期限到10号,11,媒体新闻,t,1
乐视网,乐视2016年上半年财报显示，乐视网会员付费业务收入实现27.09亿元，这其中的主要贡献者是乐视超级电视,12,媒体新闻,c,1
乐视网,　　乐视系上市公司乐视网(行情300104，诊股)年报显示，其一年工资支出约5亿元,13,媒体新闻,c,1
乐视网,而在乐视七大生态中，乐视非上市体系公司的员工规模虽然经历过调整裁员，但仍数量仍超乐视网，对全体员工发薪，将是巨大数额,13,媒体新闻,c,1
乐视网,今年5月，据媒体报道，包括乐视控股体系中的市场品牌中心裁员幅度70%，销售服务体系裁员幅度50%，乐视体育从现有700人裁至200人，乐视网裁员10%,13,媒体新闻,c,1
乐视网,　　《证券日报》的报道称，乐视网的员工工资状况目前相对稳定,13,媒体新闻,c,1
乐视网,根据乐视网2016年年报，2016年公司工资及福利达4.96亿元，占乐视网营业成本2.72%；较2015年同比增加了110.18%，2015年工资及福利为2.36亿元,13,媒体新闻,c,1
乐视网,到2016年年底，乐视网员工人数为5389人,13,媒体新闻,c,1
乐视网,而2010年，在乐视网上市的那年，其员工人数仅才373人，6年激增了14倍,13,媒体新闻,c,1
乐视网,　　今年7月，乐视网新CEO梁军对外称，乐视网将调整组织架构，电视端和乐视网团队先期调整,13,媒体新闻,c,1
乐视网,从乐视系上市公司乐视网(行情300104，诊股)年报可见，其一年工资支出约5亿元,14,媒体新闻,c,1
乐视网,而在乐视七大生态中，乐视非上市体系公司的员工规模或超乐视网，可见其需要支付员工薪酬数额之巨,14,媒体新闻,c,1
乐视网,　　新京报记者通过数据对比发现，暴风集团与乐视网2016年双双亏损，这也成为两家公司上市以来的首度亏损,19,媒体新闻,c,1
乐视网,2016年年底，暴风集团和乐视网的负债率也十分接近，分别为67.69%、67.48%,19,媒体新闻,c,1
乐视网,　　利润　　电视拖累，2016年暴风乐视双双“首亏”　　东方财富choice数据显示，暴风集团和乐视网2016年分别亏损2.4亿元、2.2亿元，这成为暴风和乐视上市以来的首度亏损年,19,媒体新闻,c,1
乐视网,　　乐视网在2016年年度报告中称，公司是因乐视致新净利润亏损6亿多元，才直接导致了乐视网净利润的下滑,19,媒体新闻,c,1
乐视网,资料显示，乐视致新是乐视网重要的控股子公司，拥有乐视网最重要板块——乐视超级电视,19,媒体新闻,c,1
乐视网,choice数据显示，截止到2016年年底，暴风集团和乐视网的总负债分别为17.33亿元、217.52亿元，负债率分别为67.69%、67.48%,19,媒体新闻,c,1
乐视网,　　虽然乐视网的负债总额较暴风集团的负债总额多出200亿元，但暴风集团的还债压力也并不轻松,19,媒体新闻,c,1
乐视网,乐视网（不含乐视网旗下子公司融资）共完成过3次增发募资和5次债券融资，总额超过85亿元,19,媒体新闻,c,1
乐视网,2016年，暴风集团、乐视网由经营活动产生的现金流量净额分别为-1.75亿元、-10.68亿元；投资活动产生的现金流量净额分别为-4.7亿元、-96.75亿元；筹资活动所产生的现金流量净额分别为4.79亿元、94.77亿元,19,媒体新闻,c,1
乐视网,　　两个月后，也就是2015年5月12日，乐视网也同样创造“神话”，乐视网股价在当日以179.03元/股收盘，总市值达1505.98亿元，市盈率为402倍,19,媒体新闻,c,1
乐视网,乐视网在今年4月14日股价跌至30.68元/股，总市值为611.98亿元,19,媒体新闻,c,1
乐视网,　　在这两只股票涨跌起伏的背后，乐视网的大股东减持情况也比暴风集团更加频繁,19,媒体新闻,c,1
乐视网,　　据乐视网公告，2015年6月至2017年1月16日，贾跃亭3次大规模减持自己手中所持有的乐视网股票，共套现117.41亿元,19,媒体新闻,c,1
乐视网,他们6月25日开始来乐视大厦要账，在乐视网确认贾跃亭99.06%的持股被冻结后的第一天中午，他们开始采取在乐视大厦门口“静躺”的方式讨债,20,媒体新闻,c,1
乐视网,之后的交涉一直没有什么实质性进展，7月17日乐视网在北京某酒店召开了临时股东大会，大批供应商堵在乐视网股东大会门口,20,媒体新闻,c,1
乐视网,　　7月6日晚间，乐视网发布公告，贾跃亭将辞去乐视网董事长一职，退出董事会,20,媒体新闻,c,1
乐视网,尽管目前乐视内部已经被切割成上市公司乐视网以及非上市部分，但事实上其内部员工的从属错综复杂，有的从非上市部分招聘的员工一直从事着上市公司的业务，还有一部分乐视移动的员工在业务出现问题之前已经转向了乐视网，但这些薪酬怎么算确实还需要研究,20,媒体新闻,c,1
乐视网,从乐视系上市公司乐视网年报可见，其一年工资支出约5亿元,22,媒体新闻,c,1
乐视网,而在乐视七大生态中，乐视非上市体系公司的员工规模或超乐视网，可见其需要支付员工薪酬数额之巨,22,媒体新闻,c,1
乐视网,　　一位乐视前高管向《证券日报》记者透露：“乐视非上市体系公司在经过一轮又一轮的裁员后，目前员工人数大幅减少，由于乐视旗下公司人员变化太大，整体数目无法确定，但一年整体员工薪酬应超过乐视网，加上此前乐视对部分员工的欠薪，此次乐视支付员工薪酬将达几千万元，资金压力还是很大的,22,媒体新闻,c,1
乐视网, 　　今年5月份，有消息称，乐视控股市场品牌中心裁员幅度达70%，已被裁员一次的乐视体育再度裁员70%，现有700人仅保留200人，上市公司乐视网裁员幅度较小为10%，乐视控股销售服务体系裁员幅度50%,22,媒体新闻,c,1
乐视网,”　　而乐视网的员工工资状况目前相对稳定,22,媒体新闻,c,1
乐视网,根据乐视网2016年年报，2016年公司工资及福利达4.96亿元，占乐视网营业成本2.72%；较2015年同比增加了110.18%，2015年工资及福利为2.36亿元,22,媒体新闻,c,1
乐视网,到2016年年底，乐视网员工人数为5389人,22,媒体新闻,c,1
乐视网,而2010年，在乐视网上市的那年，其员工人数仅才373人，6年激增了14倍,22,媒体新闻,c,1
乐视网,　　乐视网2017年一季报显示：期内公司工资及福利达1.42亿元，占营业成本比重较2016年增长3.95%，同比2016年一季度上涨32.87%,22,媒体新闻,c,1
乐视网,　　从财报来看，乐视网一年工资支出约5亿元,22,媒体新闻,c,1
乐视网,在乐视七大生态中，乐视网之外的乐视体系员工规模要大于乐视网，可见员工工资的支出也要超5亿元,22,媒体新闻,c,1
乐视网,　　此前，对于资金的流向问题，乐视网方面曾称：“乐视上市公司与非上市公司在业务，资金方面严格隔离,22,媒体新闻,c,1
乐视网,”　　在融创中国董事局主席孙宏斌入主后，其力挺乐视上市体系企业乐视网及乐视致新等，而对与电视大屏、影业非相关的企业和资产非缩即减,22,媒体新闻,c,1
乐视网,　　值得注意的是，近日，中国建设北京光华支行以金融借款合同纠纷为由，向法院申请财产保全，请求查封、扣押或冻结乐视网、贾跃亭、乐视控股、贾跃民（贾跃亭之兄）2.5亿元的财产,23,媒体新闻,c,1
乐视网,　　今年6月份，贾跃亭夫妇及乐视系3家公司12.37亿资产被司法冻结，并且贾跃亭所持乐视网股份也遭冻结，价值159亿元,23,媒体新闻,c,1
乐视网,　　执掌发审13年 治下曾助乐视网IPO　　出生于1962年的姚刚，祖籍山西，作为证监会“二号”人物，执掌发审大权13年，也被称为“发审皇帝”,25,媒体新闻,c,1
乐视网,2016年11月10日，检方指控，李量曾利用职务之便为乐视网等9家公司公开发行股票或上市提供帮助，并在13年间受贿693万余元,25,媒体新闻,c,1
乐视网,证监会原副主席姚刚被双开：搞政治攀附 曾助乐视网IPO,25,媒体新闻,t,1
乐视网,"0.jpg"" >　　乐视及贾跃亭2.5亿元财产遭查封　　中国裁判文书网8月1日公布的两份裁定书显示，7月24日，建设银行北京光华支行分别以金融借款合同纠纷为由，向法院申请财产保全，请求查封、扣押或冻结乐视网、贾跃亭、乐视控股、贾跃民共计价值人民币2.5亿元的财产",34,媒体新闻,c,1
乐视网,"<IMAGE SRC=""http://imgcdn.yicai.com/uppics/images/2017/08/636375158764957790.jpg"" >　　图片来源：新浪财经　　2日晚，乐视网发布澄清公告称，本次建行北京光华支行申请财产保全，系因首笔借款5000万元未能及时续贷或者还款，建行北京光华支行出于风险防范，对全部贷款采取了财产保全措施，公司已经对5000万借款进行了偿付，并",34,媒体新闻,c,1
乐视网,　　乐视网对此回应称，中断原因为欠费断网，是机房光纤断了，对方没有通知直接断，已经在恢复中,34,媒体新闻,c,1
乐视网,目前，乐视网网页和客户端的视频故障已修复，可正常播放,34,媒体新闻,c,1
乐视网,    在今年6月份的乐视网股东大会上，贾跃亭承认造车拖累了乐视，他归结为是出现资金问题的原因，“汽车因素是导致乐视资金问题的首要因素,35,媒体新闻,c,1
乐视网,尽管目前由于乐视网股票停牌，四位定增对象暂时无法通过二级市场进行抛售，但这笔总额达到48亿元的增发股份将始终成为悬在乐视上方的利剑,35,媒体新闻,c,1
乐视网,    去年8月份，乐视网向财通基金、章建平、嘉实基金、中邮创业基金四名对象定增发行了1.07亿股融资48亿元,35,媒体新闻,c,1
乐视网,如果按照此前基金公司对乐视网复牌后的股价估值来看，这四家参与定增的投资者将损失至少一半市值,35,媒体新闻,c,1
乐视网,工商资料显示，乐视控股以及旗下包括乐视网、乐视影业、易到、乐视体育、乐视致新及乐视云6家公司的股权均被大比例质押,36,媒体新闻,c,1
乐视网,　　国外的情况不妙，国内的情况也不好　　据证券日报网报道，8月1日，中国裁判文书网公布了2份北京市第四中级人民法院民事裁定书，裁定书显示，7月24日，建行北京光华支行分别以金融借款合同纠纷为由，向法院申请财产保全，请求查封、扣押或冻结乐视网(行情300104，诊股)、贾跃亭、乐视控股、贾跃民共计价值人民币2.5亿元的财产,40,媒体新闻,c,1
乐视网,”　　该圈内人士自称已与乐视方面行政经理接洽过，但双方未能达成合作意向，希望后续可以向乐视网新任董事长孙宏斌阐述自己投资乐视的意向,41,媒体新闻,c,1
乐视网,虽然乐视体系内债台高筑，诉讼不休，但乐视网新控制人孙宏斌将先行对这两只交易所私募债进行偿付,43,媒体新闻,c,1
乐视网,原标题：乐视网有过曾强这样的“第二大股东”，真是三生有幸感恩戴德原“乐视网第二大股东”曾强是个很有趣的人,44,媒体新闻,c,1
乐视网,从2016年底乐视危机开始出现，到现在乐视陷入困境，他最愿意在媒体前谈论乐视问题，活跃程度超过乐视网的旧主人贾跃亭和新主人孙宏斌,44,媒体新闻,c,1
乐视网,可在乐视危机爆发之初，他就悄悄清空了乐视网几乎所有的股票，却又说减持不代表不看好乐视，仍在坚持为乐视和贾跃亭摇旗呐喊,44,媒体新闻,c,1
乐视网,哪里需要解套，风就往哪边吹乐视网和乐视控股的股东很多，像鑫根资本这么“精明”的还真不多,44,媒体新闻,c,1
乐视网,2015年10月底，鑫根资本通过在公开资本市场购买大量股票，成为乐视网第二大股东,44,媒体新闻,c,1
乐视网,没多久，就赶上一件能够拉升乐视网股价大事情——乐视影业注入乐视网,44,媒体新闻,c,1
乐视网,2015年12月7日起，乐视网停牌，开始筹划乐视影业注入,44,媒体新闻,c,1
乐视网,这项计划筹备了半年之久，直到2016年6月3日乐视网复牌，乐视影业都没能成功注入，原因是乐视影业无法完成承诺的利润，估值受到影响,44,媒体新闻,c,1
乐视网,鑫根资本的“精明”第一次显现——乐视网复牌当天，就开始出逃，导致乐视网复牌集合竞价阶段跌停,44,媒体新闻,c,1
乐视网,直到乐视网发布2016年报，已经减持3000万股的鑫根资本才被媒体注意到,44,媒体新闻,c,1
乐视网,3月1日晚间，乐视网出现两笔大宗交易,44,媒体新闻,c,1
乐视网,曾强再也无法掩饰大规模减持乐视网的举动，在朋友圈中说：“花了几十个亿去探究，落了个大难不惊，还是做个红衣骑士，远远观望硝烟四起，伺机再返战场中央,44,媒体新闻,c,1
乐视网,”截至3月底，鑫根资本已经跌出乐视网前十大股东之列,44,媒体新闻,c,1
乐视网,由此推算，今年一季度鑫根资本减持乐视网股票超过6000万股,44,媒体新闻,c,1
乐视网,据21世纪经济报道援引知情人士称，在今年乐视网停牌之前，鑫根资本已经清空了乐视网全部的股票，因为在股价40元的时候进行了大量减持，总体的盈利还不错,44,媒体新闻,c,1
乐视网,4月15日，乐视网停牌，至今未复牌，其他基金即使想跑，也连机会都没有了,44,媒体新闻,c,1
乐视网,在乐视网顺利套完现，曾强转战乐视控股了,44,媒体新闻,c,1
乐视网,他不再关心乐视网姓贾姓孙，也不关心贾跃亭CEO的位置被梁军取代，反倒又重新为乐视控股呐喊——这个包含乐视体育、易到、乐视手机等一系列陷入严重资金困境的体系，在孙宏斌看开就应“该关关，该卖卖”,44,媒体新闻,c,1
乐视网,在乐视网已经没了持股的曾强，突然一反劝贾跃亭“专注上市公司”的姿态，开始不顾一切地呼吁乐视保住这“七个生态”的业务，甚至倡导社会成立“困难基金”救乐视：出于金融维稳的考虑，我们不要急于掐断流动性，让公司能够正常运转，让7个孩子能正常上学,44,媒体新闻,c,1
乐视网,解了乐视网的套，该解乐视控股的套了，于是昨天曾强说过的话，建议贾跃亭该做的事，今天就都不作数了,44,媒体新闻,c,1
乐视网,曾强说要贾跃亭专注乐视网上市公司，他在乐视网解套了,44,媒体新闻,c,1
乐视网,2015年10月29日，鑫根资本以32元/股买入乐视网1亿股股票，约占总股本的5.39%，而当天乐视网的股价为48.52元/股,44,媒体新闻,c,1
乐视网,乐视网当时的公告显示，贾跃亭将转让所得资金将全部借给公司作为营运资金使用，期限不少于60个月（5年），免利息,44,媒体新闻,c,1
乐视网,在2015年6月，贾跃亭还曾减持乐视网股票套现约25亿元，按照当时的公告，这两笔套现均免息借给公司使用,44,媒体新闻,c,1
乐视网,不过，乐视网2016年的年报显示，贾跃亭2015年借给乐视网的资金总额约为20.7亿元，2016年底其收回了20.6亿元,44,媒体新闻,c,1
乐视网,收回后承诺的半年内增持乐视网股份，至今也没有着落,44,媒体新闻,c,1
乐视网,"<IMAGE SRC=""http://img.mp.itc.cn/upload/20170804/86483df50ea348a58d81019efbf8a7e9_th.jpg"" >曾强与乐视在深圳联合成立了乐视鑫根投资基金，投资乐视网和乐视影业",44,媒体新闻,c,1
乐视网,2017年年初，鑫根从乐视网上市公司体系中减持解套，但解套的并不包含这些部分,44,媒体新闻,c,1
乐视网,从保护自己利益的角度出发，鑫根资本在乐视网的投资上做到了适时退出，还正在为乐视生态摇旗呐喊，以便找到合适的时机退出,44,媒体新闻,c,1
乐视网,对160亿元人民币驰援乐视网的孙宏斌，无论孙宏斌在公开场合说贾跃亭什么，甚至夺走了贾跃亭乐视网董事长的职位，贾跃亭也不会公开说孙宏斌什么，因为对绝境中的乐视来说，孙宏斌很重要，是屈指可数能帮乐视“解套”的人,44,媒体新闻,c,1
乐视网,相反，他还“趁火打劫”乐视网，还想跟贾跃亭一起上岸解套，还不分场合打着为了乐视的旗号公开发表各种言论，还可能会带来其它的麻烦……乐视哪里有难，曾强就在哪里上岸,44,媒体新闻,c,1
乐视网,乐视网有过曾强这样的“第二大股东”，真是三生有幸感恩戴德,44,媒体新闻,t,1
乐视网,　　乐视网2017年一季报显示，公司短期借款21.78亿元，一年内到期的非流动负债为19.8亿元,46,媒体新闻,c,1
乐视网,也就是说，乐视网在一年内需偿还的债务至少在41.58亿元,46,媒体新闻,c,1
乐视网,而在2017年一季度末，乐视网账上的货币资金存量为36.58亿元,46,媒体新闻,c,1
乐视网,8月1日公布的两份北京市第四中级人民法院民事裁定书显示， 7月24日，建行北京光华支行分别以金融借款合同纠纷为由，向法院申请财产保全，请求查封、扣押或冻结乐视网、贾跃亭、乐视控股、贾跃民共计价值人民币2.5亿元的财产,49,媒体新闻,c,1
乐视网,贾跃芳分别于2014年上半年、年底和2015年2月，通过减持乐视网股票套现6亿、12亿和2亿元，并于2015年2月承诺给乐视网不少于15亿元免息借款，期限5年,49,媒体新闻,c,1
乐视网,截至 2015年年底，贾跃芳对乐视网的借款仅剩4.34亿元,49,媒体新闻,c,1
乐视网,　　贾跃亭于7月5日进一步辞去乐视网所有职务，包括乐视网董事长、董事会提名委员会委员、审计委员会委员、战略委员会委员、薪酬与考核委员会委员相关职务，全面退出乐视网董事会,49,媒体新闻,c,1
乐视网,”多方消息曾透露其将于7月17日的乐视网临时股东大会之前从美国回来，但迄今并未兑现,49,媒体新闻,c,1
乐视网,在贾跃亭乐视放权、告别乐视，远赴美国专心造车后，乐视体系逐步重整中，融创中国的孙宏斌更加成为了乐视网（300104）董事长，乐视网的新任CEO梁军日前更加明确强调“乐视网未来重心是电视，其他业务该砍就砍”，在这段时间里不排除乐视已经开启了砍业务以回收资金,51,媒体新闻,c,1
乐视网,主要原因系对停牌中的乐视网（300104.SZ）下调估值，将复牌后可能出现的跌幅提前计入了基金净值,52,媒体新闻,c,1
乐视网,此次下调乐视网估值事件涉及众多公募基金，而任泽松无疑是受伤最深的基金经理,52,媒体新闻,c,1
乐视网,对追随任泽松的投资者来说，乐视网这颗“大雷”被提前引爆后，还有一只“大雷”尚未排除,52,媒体新闻,c,1
乐视网,7月混合型基金红黑榜：中邮任泽松重仓乐视网受挫,52,媒体新闻,t,1
乐视网,　　最大的变化是：2016年百强榜单上排名第15位的乐视网(行情300104，诊股)从2017年的百强榜单上彻底消失了,53,媒体新闻,c,1
乐视网,2017中国互联网百强榜公布！腾讯超阿里 乐视网消失,53,媒体新闻,t,1
乐视网,值得一提的是，乐视网去年意气风发，在榜单中排名第十五，今年则不见其踪影,54,媒体新闻,c,1
乐视网,贾跃亭退出乐视网董事会之后，他专心要做的汽车业务是何现状，成为外界关注的焦点,55,媒体新闻,c,1
乐视网,　　贾跃亭退出上市公司董事会既是为了专注做汽车，也是为了让乐视网能够轻松上阵,55,媒体新闻,c,1
乐视网,作为一家公众公司，乐视网要继续隔离、化解与乐视非上市体系之间的风险，才能继续前行,55,媒体新闻,c,1
乐视网,　　我观察到乐视网采取了一系列动作：第一，厘清与乐视非上市体系之间的应收账款和应付账款；第二，乐视致新（乐视超级电视）的销售体系回归乐视网直接管理；第三，可能还涉及到对乐视体系其他合资公司、关联公司的处置，这是下一步要完成的,55,媒体新闻,c,1
乐视网,除了乐视网之外，乐视又在电视、手机、体育、汽车等方面进行全面布局，同时还并购酷派、投资TCL等等,55,媒体新闻,c,1
乐视网,我认为乐视网应该引进战略投资，能够和整个中国互联网生态体系结合起来，它们的生态也需要建设一套这样的体系,55,媒体新闻,c,1
乐视网,如果把龙头乐视网弄好，很多事情都可以迎刃而解了,55,媒体新闻,c,1
乐视网,指的一提的是，乐视网去年意气风发，在榜单中排名第十五，今年则不见其踪影,56,媒体新闻,c,1
乐视网,　　乐视影业张昭：正帮着乐视网调整战略 不会和BAT竞争　　原标题：乐视张昭新政：控制成本，提高利润率　　通俗地理解，乐视未来的内容就是要找准观众的“心理G点”,57,媒体新闻,c,1
乐视网,　　乐视影业CEO张昭和乐视网董事长孙宏斌　　小憩半小时后，到了下午2点，张昭组织乐视影业的市场策略会，讨论了三个项目的市场策略,57,媒体新闻,c,1
乐视网,5点左右，张昭从乐视影业的事务中抽身出来，处理包括版权在内的乐视网的问题,57,媒体新闻,c,1
乐视网,　　而乐视影业董事长张昭身上还有另外的重任：当选乐视网非独立董事，孙宏斌发话“乐视所有的内容都给张昭管”,57,媒体新闻,c,1
乐视网,这也就是说，张昭负责三个公司的内容——乐视影业、乐视网和乐视致新（乐视电视）,57,媒体新闻,c,1
乐视网,”　　他认为，乐视网的出路还是分众、垂直化，不是流量模式，不是平台模式,57,媒体新闻,c,1
乐视网,“乐视网不能变成平台，以后也不能,57,媒体新闻,c,1
乐视网,”　　如何给商业社会一个交代　　张昭（中）在今年上海电影节表示乐视网不会和BAT竞争　　无论张昭如何解读乐视影业、乐视网之后的内容策略，市场更关心的还是其核心的盈利能力,57,媒体新闻,c,1
乐视网,　　除了电影上强调投资回报率，张昭在乐视网的内容思路上也表现出对于成本的要求,57,媒体新闻,c,1
乐视网,”　　就在上月，将电视剧《孤芳不自赏》的版权卖给乐视网的华策影视表示公司正商议重新拿回版权,57,媒体新闻,c,1
乐视网,7月14日，乐视网披露了更新后的2016年年报,57,媒体新闻,c,1
乐视网,财报显示，去年乐视网应付版权款为12.55亿元,57,媒体新闻,c,1
乐视网,“我现在去帮着乐视网调整战略，我作为上市公司的董事，做规划，定战略，因为这个董事会里只有我是做内容的，但具体业务我是不做的,57,媒体新闻,c,1
乐视网,乐视影业张昭:正帮着乐视网调整战略 不会和BAT竞争,57,媒体新闻,t,1
乐视网,该男子还希望，能向乐视网新任董事长孙宏斌阐述自己投资乐视的意向,60,媒体新闻,c,1
乐视网,　　而乐视网曾经的第二大股东鑫根资本创始合伙人曾强，也提出，“要灵活运用现代市场化方式、现代化金融学手段化解这场危机，综合运用包括成立‘困境基金’、债转股、债权重组、资本运作、资产证券化等手段解决问题,60,媒体新闻,c,1
乐视网,”　　2015年初，曾强旗下公司陆续开始介入贾跃亭的乐视系，并成为了乐视网(300104.SZ)第二大股东,61,媒体新闻,c,1
乐视网,不过，鑫根资本在2017年4月后，消失在乐视网前十大股东之列,61,媒体新闻,c,1
乐视网,贾跃亭重庆公司(含乐视及乐视高管在渝设立的系列公司) 注册时间及资金 股东 曾强重庆公司 注册时间及资金 股东 重庆乐视小额贷款有限公司 2016年3月10 注册资金30000万人民币 乐视网信息技术(北京)股份有限公司 重庆鑫根股权投资基金管理有限公司 2010年3月10日 500万人民币 北京鑫根投资管理有限公司北京利百勤投资顾问有限公司重庆渝富资产经营管理集团有限公司 重庆乐视,61,媒体新闻,c,1
乐视网,   近日，原本庞大的乐视帝国，坏消息一个接着一个，先是，贾跃亭卸任了乐视控股法人以及乐视网CEO；接着，贾跃亭夫妇及乐视系12亿资产被司法冻结,64,媒体新闻,c,1
乐视网,   7月4日，乐视网公告称，贾跃亭及乐视控股持有的公司5.1913亿股已被上海市高级人民法院冻结，占其所持公司股份的比例为99.06%，占公司总股本的比例为26.03%,64,媒体新闻,c,1
乐视网,   作为乐视网的创始人兼董事长，贾跃亭目前所持有的大部分乐视影业股权已质押给了孙宏斌的融创,64,媒体新闻,c,1
乐视网,   一旦乐视网完成对乐视影业的收购，融创在乐视网中的持股比例将进一步上升,64,媒体新闻,c,1
乐视网,另一方面，根据乐视网公告，贾跃亭已经有高达99%以上的乐视网股权被冻结,64,媒体新闻,c,1
乐视网,   至于其在乐视中的地位问题，乐视方面回应表示，这次贾跃亭股权被冻结确实会影响到他作为乐视网大股东对股权处置也就是买卖的权益，但其他权益是不受任何影响的，包括贾跃亭作为大股东的表决权等权益,64,媒体新闻,c,1
乐视网,2016年内乐视网一年内到期的非流动负债就从9898万元上升到了26.46亿元,64,媒体新闻,c,1
乐视网,今年一季度，乐视网的办公费用同比下降了89.6%，交通及通讯费同比下降了36.18%，广告费下降了28.17%，电视剧及衍生品的投入为0,64,媒体新闻,c,1
乐视网,   根据乐视网2016年审计后的财务报表，乐视网作为上市公司系主要资产之一，和母公司合并利润报表之后，当年亏损约2.22亿元，但是归属于母公司所有者的利润却接近5.55亿元，小股东一年损失了7.77亿元,64,媒体新闻,c,1
乐视网,   目前融创在乐视网的持股比例仅次于贾跃亭，在乐视致新、乐视影业持有更多比例的股份,64,媒体新闻,c,1
乐视网,　　檀评　　8月3日，乐视网（300104）在2015年8月发行的一只总额10亿元，利率为8.5%的私募债15乐视01面临回售,65,媒体新闻,c,1
