keywords,sentence,article_no,source,title or content
广生堂,广生堂2016年年报显示，2016年净利润仅为0.66亿元，同比降35.83%,3,媒体新闻,c,1
广生堂,分析人士认为，短期来看广生堂调整压力依然较大，投资者不要盲目抄底,3,媒体新闻,c,1
广生堂,广生堂复牌大跌,3,媒体新闻,t,1
广生堂,每经记者 朱万平  每经编辑 宋思艰在今年5月，公司治疗乙肝的新药替诺福韦获得生产注册批件后，广生堂（300436，SZ）也成为国内第一家获批生产国产替诺福韦的企业,4,媒体新闻,c,1
广生堂,2个月后，广生堂也适时的推出10亿元的定增项目准备加码主业,4,媒体新闻,c,1
广生堂,拟定增不超10亿元投入两项目7月26日晚间，广生堂发布公告称，公司拟向特定对象非公开发行不超过2837.51万股，募集资金总额不超过10亿元，除发行费用后的募集资金净额拟投入国际化制药基地建设项目和福州和睦家广生妇儿医院建设项目,4,媒体新闻,c,1
广生堂,《每日经济新闻》记者注意到，广生堂已取得制剂生产基地建设所需土地使用权，在原料药生产基地建设用地方面也已与福建省邵武市金塘工业园管委会签署了《邵武金塘工业园项目投资框架协议书》，但目前暂未取得福州和睦家广生妇儿医院建设项目实施所需的土地使用权,4,媒体新闻,c,1
广生堂,值得注意的是，在此前的5月24日，广生堂曾发布公告称，其新药替诺福韦获得药品生产注册批件,4,媒体新闻,c,1
广生堂,广生堂由此成为中国唯一同时拥有恩替卡韦和替诺福韦这两大抗乙肝病毒一线用药的企业,4,媒体新闻,c,1
广生堂,广生堂也表示，公司替诺福韦等核心新品种及未来在研品种的获批生产，市场需求广泛，现有产能将存在不足，本次募投项目的实施，有助于解决未来公司核心产品的产能缺口，改善公司制剂产品的原料药供应条件,4,媒体新闻,c,1
广生堂,能否带来业绩扭转仍需观察与此同时，广生堂却正在承受业绩方面的压力,4,媒体新闻,c,1
广生堂,广生堂2016年年报显示，2016年净利润仅为0.66亿元，同比降35.83%,4,媒体新闻,c,1
广生堂,广生堂表示，此次业绩下降主要由于新药替诺福韦上市推介及市场开发费支出 500 万元等原因,4,媒体新闻,c,1
广生堂,而一季报显示，广生堂的主要产品阿甘定、贺甘定销售数量较上年同期分别下降了10.64%和13.53%，未来期间阿甘定、贺甘定销售额有可能继续收缩，影响公司的经营效益,4,媒体新闻,c,1
广生堂,广生堂在2016年报中曾称，尽管从目前来看，广生堂药业替诺福韦正式上市，但国内生产同类产品的厂家较多，核苷类抗乙肝病毒药物的市场竞争十分激烈,4,媒体新闻,c,1
广生堂,广生堂在该领域的市场占有率排名第四,4,媒体新闻,c,1
广生堂,与此同时，广生堂刚刚获批的新药替诺福韦却出现了大幅降价,4,媒体新闻,c,1
广生堂,不过，西南证券此前发布研报认为，首仿能给广生堂带来市场先发优势，预计公司替诺福韦上市后峰值销售或将达到10亿元，贡献约3 亿元业绩，或将大幅改善公司业绩,4,媒体新闻,c,1
广生堂,首仿药获批后  广生堂拟定增募资不超10亿元加码主业,4,媒体新闻,t,1
广生堂,  ⊙记者 杨晶 ○编辑 孙放    今日，停牌两周的广生堂披露了定增预案,5,媒体新闻,c,1
广生堂,  从募集资金投向看，广生堂正借力资本市场进一步加码推进“医药制造+医疗服务”战略,5,媒体新闻,c,1
广生堂,广生堂在核苷类抗乙肝病毒药物领域具有多年积累，并在今年5月拿到CFDA颁发的替诺福韦酯生产注册批件，是目前国内唯一同时拥有恩替卡韦和替诺福韦酯两大抗乙肝病毒一线用药的企业,5,媒体新闻,c,1
广生堂,  广生堂表示，此次国际化制药基地建设项目的实施，将按照美国FDA等的国际先进规范标准建设，通过国际和国内GMP认证，有助于解决现有核心药品产能不足的缺口，从源头上进一步提高制剂产品品质，为公司抢占未来医药市场发展制高点打下坚实基础,5,媒体新闻,c,1
广生堂,  对于此次募投建设的高端妇儿医院项目，广生堂介绍称，和睦家医疗以高端妇产与产后康复为特色，提供贯穿全生命周期的全科健康管理服务,5,媒体新闻,c,1
广生堂,"广生堂拟定增募资10亿元
加码制药涉足医疗服务",5,媒体新闻,t,1
广生堂,　　中证网讯 （记者 张玉洁）广生堂(300436)7月26日晚间发布公告，公司拟向特定对象非公开发行不超过约2838万股，不超过总股本的20%，募集资金总额不超过10亿元，用于投入国际化制药基地建设项目及福州和睦家广生妇儿医院建设项目，公司股票7月27日复牌,6,媒体新闻,c,1
广生堂,　　广生堂表示，本次非公开发行募集资金拟投资的项目符合国家相关的产业政策以及公司未来的发展方向，具有良好的发展前景和经济效益,6,媒体新闻,c,1
广生堂,投资制药基地与妇儿医院 广生堂拟非公开发行募资不超过10亿元,6,媒体新闻,t,1
广生堂,"<IMAGE SRC=""http://i8.hexun.com/2017-07-26/190201579.png"" >广生堂 陈迎　　和讯股票（微信号：istocknews）消息 广生堂7月26日晚间公告，李国栋先生因身体原因，申请辞去公司总经理职务",7,媒体新闻,c,1
广生堂,曾就职于中国平安保险股份有限公司厦门分公司培训中心，2011年6月起供职于福建广生堂药业股份有限公司， 担任公司证券事务代表、证券投资部经理,7,媒体新闻,c,1
广生堂,自2003年起历任福建唐码新奥传媒有限公司财务总监、福建奥华集团有限公司财务经理、福建广生堂药业有限公司财务总监,7,媒体新闻,c,1
广生堂,广生堂总经理李国栋辞职陈迎接任 聘任牛妞为董秘,7,媒体新闻,t,1
广生堂,　　广生堂(行情300436，诊股)拟定增募资不超过10亿投资两项目 27日复牌　　广生堂（300436）7月26日晚间公告，公司拟向特定对象非公开发行不超过约2838万股，不超过总股本的20%，募集资金总额不超过10亿元，用于投入国际化制药基地建设项目及福州和睦家广生妇儿医院建设项目，公司股票7月27日复牌,8,媒体新闻,c,1
广生堂,27日上市公司停复牌：广生堂拟募资10亿投资项目,8,媒体新闻,t,1
广生堂,　　中证网讯广生堂(行情300436，诊股)7月26日晚间公告，公司拟非公开发行募集资金100，000万元，扣除发行费用后的募集资金净额拟投入“国际化制药基地建设项目”和“福州和睦家广生妇儿医院建设项目”，非公开发行股票数量合计不超过2，837.5140万股,9,媒体新闻,c,1
广生堂,广生堂拟非公开发行募资10亿元 27日起复牌,9,媒体新闻,t,1
广生堂,　　广生堂(行情300436，诊股)7月26日晚间公告，公司拟向特定对象非公开发行不超过约2838万股，不超过总股本的20%，募集资金总额不超过10亿元，用于投入国际化制药基地建设项目及福州和睦家广生妇儿医院建设项目，公司股票7月27日复牌,10,媒体新闻,c,1
广生堂,广生堂拟定增募资不超过10亿投资两项目 27日复牌,10,媒体新闻,t,1
广生堂, 　　北京商报讯（记者 刘宇）把鸡蛋全部投在一个篮子中的福建广生堂药业半年业绩大幅下挫,11,媒体新闻,c,1
广生堂,广生堂药业7月13日发布的半年业绩快报显示，截至6月30日，公司业绩预计下降25%-40%，净利润为2445万-3056万元，去年盈利4075.12万元,11,媒体新闻,c,1
广生堂,广生堂药业几乎将全部资源投向乙肝治疗与药物的研发中，但在主要产品销量下滑，新药研发、投入还需长周期消化下，广生堂药业正在经历一段难捱的时光,11,媒体新闻,c,1
广生堂,　　在抗乙肝病毒药物领域，广生堂药业正向最全产品线发起冲刺,11,媒体新闻,c,1
广生堂,7月7日，福建省食药监核准签发替诺福韦原料药《药品GMP证书》，广生堂药业新一代抗乙肝病毒药品福甘定—替诺福韦正式上市，开始全国供货,11,媒体新闻,c,1
广生堂,这也让广生堂药业在乙肝用药市场中的地位进一步巩固,11,媒体新闻,c,1
广生堂,不过，新药上市需要一定市场开发周期，广生堂药业为推广此款药物上半年支出的上市推介及市场开发费用为500万元，致使公司业绩出现下滑,11,媒体新闻,c,1
广生堂,　　为了强化优势，广生堂药业几乎把所有精力都投向乙肝治疗与药物研发上,11,媒体新闻,c,1
广生堂,广生堂药业本期业绩下降的原因还有研发费用较上年同期增长472万元以及摊销限定性股票锁定期间的职工服务成本458万元,11,媒体新闻,c,1
广生堂,尽管从目前来看，广生堂药业替诺福韦正式上市，但国内生产同类产品的厂家较多，核苷类抗乙肝病毒药物的市场竞争十分激烈,11,媒体新闻,c,1
广生堂,　　通过集中优势资源专注核苷类抗乙肝病毒药物，可降低综合运营成本，广生堂药业此前在公告中提到，公司可实现规模和效益的稳定增长，但如果市场出现更优的乙肝治疗方式或疗效更佳的乙肝治疗药品，将会对公司的盈利能力产生影响,11,媒体新闻,c,1
广生堂,　　去年，广生堂药业新立项4个一类新药，一类新药研发周期长、新药投入大、风险大，在研发周期内，公司每年投入该4个新药的研发费用超过3000万元，该4个一类新药的投入对公司短期的经营业绩有较大影响，如未能获批，将会对公司未来的经营业绩有较大影响,11,媒体新闻,c,1
广生堂,　　今年一季度，广生堂药业主要产品阿甘定、贺甘定销量均出现下滑,11,媒体新闻,c,1
广生堂,广生堂药业提到，恩替卡韦在乙肝抗病毒药品市场的普遍使用及市场占有率提高，替诺福韦酯价格的下降并进入全国医保，阿德福韦酯、拉米夫定的用量逐渐下降,11,媒体新闻,c,1
广生堂,赌注乙肝药  广生堂半年业绩预降四成,11,媒体新闻,t,1
广生堂,　　广生堂为什么停牌,12,媒体新闻,c,1
广生堂,广生堂300436停牌原因　　南方财富网为大家介绍广生堂为什么停牌，具体如下：　　本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏,12,媒体新闻,c,1
广生堂,　　福建广生堂药业股份有限公司（下称“公司”）正筹划非公开发行A股股票　　事项,12,媒体新闻,c,1
广生堂,深圳证券交易所创业板股票上市规则》、《深圳证券交易所创业板上市公司规范运作指引》以及《创业板信息披露业务备忘录第22号：上市公司停复牌业务》等有关规定，经公司向深圳证券交易所申请，公司股票（股票简称：广生堂；股票代码：300436）自2017年7月13日上午开市起停牌，预计停牌时间不超过10个交易日，待公司通过指定信息披露媒体披露本次非公开发行A股股票的相关公告后复牌,12,媒体新闻,c,1
广生堂,　　福建广生堂药业股份有限公司董事会　　2017年7月12日　　南方财富网微信号：南财,12,媒体新闻,c,1
广生堂,广生堂为什么停牌？广生堂300436停牌原因,12,媒体新闻,t,1
广生堂,　　光洋股份(行情002708，诊股)、广生堂(行情300436，诊股)停牌，重大事项,13,媒体新闻,c,1
广生堂,每日提醒：光洋股份、广生堂停牌,13,媒体新闻,t,1
广生堂,　　中证网讯 广生堂（300436）7月9日晚间公告，公司收到福建省食品药品监督管理局核准签发的替诺福韦原料药《药品GMP证书》，这标志着公司新一代抗乙肝病毒药品福甘定—替诺福韦正式上市，即刻全国供货,14,媒体新闻,c,1
广生堂,广生堂取得药品GMP证书 新药即将上市发售,14,媒体新闻,t,1
广生堂,　　作者： 李梦　　6月4日，福建广生堂药业股份有限公司宣布，乙肝适应症国产替诺福韦正式获得CFDA批准上市,15,媒体新闻,c,1
广生堂,据悉，广生堂是国产替诺福韦首家生产厂家,15,媒体新闻,c,1
广生堂,　　2007年，广生堂在国内率先启动了替诺福韦的研究项目，并获得福建省十一五、十二五科技重大专项滚动支持，历时十年，耗资近5千万，完成了全球第一个替诺福韦与恩替卡韦两大一线用药的多中心的非劣效临床实验研究，终于摘得中国首张替诺福韦乙肝适应症批文，成功挑战外企专利，打破进口药品高价垄断，极大推动了新一代抗乙肝病毒药物国产化进程，造福中国广大乙肝患者,15,媒体新闻,c,1
广生堂,　　广生堂药业是国内唯一能同时生产核苷类抗乙肝病毒三大优选用药的企业,15,媒体新闻,c,1
广生堂,替诺福韦原料药及胶囊的获批，使广生堂成为中国唯一同时拥有恩替卡韦和替诺福韦这两大抗乙肝病毒一线用药的企业，也是中国在抗乙肝病毒药物领域产品线最全的企业，进一步奠定广生堂在中国乙肝用药市场中的领先优势,15,媒体新闻,c,1
广生堂,广生堂再推新产品：乙肝适应症国产替诺福韦上市,15,媒体新闻,t,1
广生堂,广生堂:替诺福韦首仿获批，或将大幅改善业绩,16,媒体新闻,t,1
广生堂,　　广生堂股票行情：替诺福韦首仿尘埃落定 公司发展新阶段起航　　类别：公司研究机构：国金证券（11.44 +1.69%，诊股）股份有限公司研究员：李敬雷日期：2017-05-24　　点评　　替诺福韦取得药品批准文号，HBV首仿获批尘埃落定，是公司“仿制--首仿--创新”战略重要的里程碑事件,17,媒体新闻,c,1
广生堂,　　a）公司获得替诺福韦首仿并非偶然，广生堂参与发起了对吉联亚科学化合物专利（申请号97197460.8）、合成方法专利（申请号98807435.4，前者分案申请专利200710196265.3）的专利挑战，上述所有发明专利与2014年4月4日被宣告全部无效，公司替诺福韦3.1类申请（受理号CXHS1400157）于2014年7月23日首个获得CDE承办,17,媒体新闻,c,1
广生堂,　　投资建议　　推荐逻辑：1）慢性乙肝市场巨大，替诺福韦将是中国未来5年的主流药物；2）广生堂替诺福韦首个获批HBV适应症；3）公司直销队伍不断扩大，能够支撑恩替卡韦和替诺福韦放量，公司积极与国控合作一方面保证了供货的稳定性，另一方面拓展了OTC市场和长尾医疗终端；4）公司积极布局肝病领域的创新药物，有望成为肝病领域的长青企业，具备长期投资价值,17,媒体新闻,c,1
广生堂,广生堂股票行情：替诺福韦首仿尘埃落定 公司发展新阶段起航,17,媒体新闻,t,1
广生堂,　　5月24日，广生堂发布午间公告称，其新药替诺福韦获得药品生产注册批件,18,媒体新闻,c,1
广生堂,当日，广生堂股价上涨4.11%，收盘价43.31元,18,媒体新闻,c,1
广生堂,　　记者注意到，广生堂的新药获批意味着治疗乙肝适应症替诺福韦国内首仿药获批，而广生堂原先主要的乙肝抗病毒药品品种正面临销量下降风险,18,媒体新闻,c,1
广生堂,对此，业内人士认为，首仿药获批将对广生堂扭转目前的业绩瓶颈带来利好,18,媒体新闻,c,1
广生堂,广生堂5月24日公告显示，其收到了国家食药监总局颁发的富马酸替诺福韦二吡呋酯原料药及富马酸替诺福韦二吡呋酯胶囊的药品生产注册批件,18,媒体新闻,c,1
广生堂,　　广生堂认为，替诺福韦被各国慢性乙型肝炎防治指南一致推荐为治疗慢性乙型肝炎的一线药物,18,媒体新闻,c,1
广生堂,作为第一家获批治疗乙肝的国产替诺福韦，广生堂由此成为中国唯一同时拥恩替卡韦和替诺福韦这两大抗乙肝病毒一线用药的企业，极大地提升了公司在乙肝用药市场中的领先优势,18,媒体新闻,c,1
广生堂,　　业内分析认为，广生堂的新药获批意味着治疗乙肝适应症替诺福韦国内首仿药获批，首仿药获批将意味着在未来的2~3年内，产品在市场上拥有较高的竞争力和利润空间,18,媒体新闻,c,1
广生堂,　　史立臣表示，广生堂首仿药获批时间恰好在国家医保目录刚调整之后，目前各省也都正在进行增补，广生堂首仿药获批可及时申请进入动态调整,18,媒体新闻,c,1
广生堂,广生堂首仿药获批,18,媒体新闻,t,1
广生堂,       5月24日，广生堂发布午间公告称，其新药替诺福韦获得药品生产注册批件,19,媒体新闻,c,1
广生堂,当日，广生堂股价上涨4.11%，收盘价43.31元,19,媒体新闻,c,1
广生堂,　　《每日经济新闻》记者注意到，广生堂的新药获批意味着治疗乙肝适应症替诺福韦国内首仿药获批，而广生堂原先主要的乙肝抗病毒药品品种正面临销量下降风险,19,媒体新闻,c,1
广生堂,对此，业内人士认为，首仿药获批将对广生堂扭转目前的业绩瓶颈带来利好,19,媒体新闻,c,1
广生堂,　　广生堂5月24日公告显示，其收到了国家食药监总局颁发的富马酸替诺福韦二吡呋酯原料药及富马酸替诺福韦二吡呋酯胶囊的药品生产注册批件,19,媒体新闻,c,1
广生堂,　　广生堂认为，替诺福韦被各国慢性乙型肝炎防治指南一致推荐为治疗慢性乙型肝炎的一线药物,19,媒体新闻,c,1
广生堂,作为第一家获批治疗乙肝的国产替诺福韦，广生堂由此成为中国唯一同时拥 恩替卡韦和替诺福韦这两大抗乙肝病毒一线用药的企业，极大地提升了公司在乙肝用药市场中的领先优势,19,媒体新闻,c,1
广生堂,　　业内分析认为，广生堂的新药获批意味着治疗乙肝适应症替诺福韦国内首仿药获批，首仿药获批将意味着在未来的2~3年内，产品在市场上拥有较高的竞争力和利润空间,19,媒体新闻,c,1
广生堂,　　史立臣表示，广生堂首仿药获批时间恰好在国家医保目录刚调整之后，目前各省也都正在进行增补，广生堂首仿药获批可及时申请进入动态调整,19,媒体新闻,c,1
广生堂,　　现有品种瓶颈限制业绩　　事实上，广生堂此次新药获批之前，公司净利润面临下滑压力,19,媒体新闻,c,1
广生堂,　　广生堂2016年年报显示，其营业收入3.13亿元，同比上升1.28%；归属于上市公司股东的净利润为0.66亿元，同比降35.83%,19,媒体新闻,c,1
广生堂,　　广生堂表示，2016年由于医保控费和医院药占比考核，核苷酸类抗乙肝病毒产品市场增长放缓，加上竞争产品的增多，公司产品在多个区域中标价格下降，对公司的业绩增长形成压力,19,媒体新闻,c,1
广生堂,　　东吴证券称，广生堂专业从事核苷类抗乙肝病毒药物研发、生产与销售,19,媒体新闻,c,1
广生堂,　　而首仿药的获批被不少业内人士认为将成为广生堂扭转业绩的新驱动,19,媒体新闻,c,1
广生堂,·广生堂首仿药获批业绩可期 此前净利润面临下滑压力,19,媒体新闻,t,1
广生堂,"7736a592bb5c3985-1"" >　　放大<IMAGE SRC=""http://e.thsi.cn/img/6a44fe78b91c5aeb-1"" >　　缩小　　5月22日，CFDA网站更新了广生堂（300436）富马酸替诺福韦二吡呋酯胶囊的审批状态，药品获得批准文号H20170005，意味着治疗乙肝适应症替诺福韦国内首仿药获批",20,媒体新闻,c,1
广生堂,广生堂：重磅品种替诺福韦酯获批 或迎来业绩拐点,20,媒体新闻,t,1
广生堂,每经记者 李婷 每经编辑 宋思艰 5月24日，广生堂发布午间公告称，其新药替诺福韦获得药品生产注册批件,21,媒体新闻,c,1
广生堂,当日，广生堂股价上涨4.11%，收盘价43.31元,21,媒体新闻,c,1
广生堂,《每日经济新闻》记者注意到，广生堂的新药获批意味着治疗乙肝适应症替诺福韦国内首仿药获批，而广生堂原先主要的乙肝抗病毒药品品种正面临销量下降风险,21,媒体新闻,c,1
广生堂,对此，业内人士认为，首仿药获批将对广生堂扭转目前的业绩瓶颈带来利好,21,媒体新闻,c,1
广生堂,广生堂5月24日公告显示，其收到了国家食药监总局颁发的富马酸替诺福韦二吡呋酯原料药及富马酸替诺福韦二吡呋酯胶囊的药品生产注册批件,21,媒体新闻,c,1
广生堂,广生堂认为，替诺福韦被各国慢性乙型肝炎防治指南一致推荐为治疗慢性乙型肝炎的一线药物,21,媒体新闻,c,1
广生堂,作为第一家获批治疗乙肝的国产替诺福韦，广生堂由此成为中国唯一同时拥 恩替卡韦和替诺福韦这两大抗乙肝病毒一线用药的企业，极大地提升了公司在乙肝用药市场中的领先优势,21,媒体新闻,c,1
广生堂,业内分析认为，广生堂的新药获批意味着治疗乙肝适应症替诺福韦国内首仿药获批，首仿药获批将意味着在未来的2～3年内，产品在市场上拥有较高的竞争力和利润空间,21,媒体新闻,c,1
广生堂,史立臣表示，广生堂首仿药获批时间恰好在国家医保目录刚调整之后，目前各省也都正在进行增补，广生堂首仿药获批可及时申请进入动态调整,21,媒体新闻,c,1
广生堂,现有品种瓶颈限制业绩事实上，广生堂此次新药获批之前，公司净利润面临下滑压力,21,媒体新闻,c,1
广生堂,广生堂2016年年报显示，其营业收入3.13亿元，同比上升1.28%；归属于上市公司股东的净利润为0.66亿元，同比降35.83%,21,媒体新闻,c,1
广生堂,广生堂表示，2016年由于医保控费和医院药占比考核，核苷酸类抗乙肝病毒产品市场增长放缓，加上竞争产品的增多，公司产品在多个区域中标价格下降， 对公司的业绩增长形成压力,21,媒体新闻,c,1
广生堂,东吴证券称，广生堂专业从事核苷类抗乙肝病毒药物研发、生产与销售,21,媒体新闻,c,1
广生堂,而首仿药的获批被不少业内人士认为将成为广生堂扭转业绩的新驱动,21,媒体新闻,c,1
广生堂,广生堂首仿药获批 业内：数亿业绩可期,21,媒体新闻,t,1
广生堂,　　中国证券网讯（记者 王莉雯）广生堂今日午间发布公告称，5 月24 日，公司收到了国家食品药品监督管理总局（以下简称“国家药监局”）颁发的富马酸替诺福韦二吡呋酯原料药及富马酸替诺福韦二吡呋酯胶囊的药品生产注册批件,22,媒体新闻,c,1
广生堂,作为第一家获批治疗乙肝的国产替诺福韦，广生堂由此成为中国唯一同时拥有恩替卡韦和替诺福韦这两大抗乙肝病毒一线用药的企业，极大地提升了公司在乙肝用药市场中的领先优势,22,媒体新闻,c,1
广生堂,广生堂新药获药品生产注册批件,22,媒体新闻,t,1
广生堂,　　事件　　2017 年 5 月 22 日，国家食品药品监督管理总局 CFDA 官方网站更新了福建广生堂（300436）药业股份有限公司申报生产的富马酸替诺福韦二吡呋酯胶囊的药品批准文号为国药准字 h20170005，办理状态为“在审批”,23,媒体新闻,c,1
广生堂,　　a) 公司获得替诺福韦首仿并非偶然，广生堂参与发起了对吉联亚科学化合物专利(申请号 97197460.8)、合成方法专利(申请号 98807435.4，前者分案申请专利 200710196265.3)的专利挑战，上述所有发明专利与2014 年 4 月 4 日被宣告全部无效，公司替诺福韦 3.1 类申请(受理号CXHS1400157)于 2014 年 7 月 23 日首个获得 CDE 承办,23,媒体新闻,c,1
广生堂,　　投资建议　　推荐逻辑： 1)慢性乙肝市场巨大，替诺福韦将是中国未来 5 年的主流药物； 2)广生堂替诺福韦首个获批 HBV 适应症； 3)公司直销队伍不断扩大，能够支撑恩替卡韦和替诺福韦放量，公司积极与国控合作一方面保证了供货的稳定性，另一方面拓展了 OTC 市场和长尾医疗终端； 4)公司积极布局肝病领域的创新药物，有望成为肝病领域的长青企业，具备长期投资价值,23,媒体新闻,c,1
广生堂,广生堂：慢性乙肝市场巨大 发展新阶段起航,23,媒体新闻,t,1
广生堂,锦程分店、吉林大药房药业股份有限公司三站连锁店、长春义善堂大药房连锁有限公司万福街连锁店、吉林省正开医药连锁有限公司长春万福街店、绿园区赫岐大药房、长春市福康大药房、绿园区光明大药房航母店、长春市南关广生堂健民大药房、吉林大药房药业股份有限公司东岭连锁店、长春市颐康大药房南街店、南关区逍遥堂大药房、长春市益安大药房有限公司、吉林省同仁大药房连锁有限公司平阳分店、长春同康大药房连锁股份有限公司桃源店,25,媒体新闻,c,0
