keywords,sentence,article_no,source,title or content,
东方财富,"
【新股申购】
华立股份(603038)、江龙船艇(300589)、新雷能(300593)
【公告掘金】
1、中矿资源(002738)：与赞比亚国防部签2.47亿美元合同
2、西部创业(000557)获得政府补贴5000万元
3、雪峰科技(603227)：收到1.34亿元搬迁补偿金
4、康得新(002450)：员工持股计划增持近6亿元
5、华电能源(600726)：收到2235万元政府补贴
6、东方园林(002310)联合体中标PPP项目涉及投资额约6.84亿元
7、津膜科技(300334)中标1.49亿元污水处理厂PPP项目
8、国创高新(002377)38亿元并购深圳云房100%股权
9、西南证券(600369)：重庆城投集团耗资2.48亿元增持3389万股
10、腾达建设(600512)：中标6.26亿元工程
11、山东路桥(000498)中标7.23亿元项目
（公告信息来源：东方财富网）
【文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",14,国内博客,c,0
东方财富,"
评：农村集体产权改革提上日程，利好相关概念股
【隔夜外盘】
欧洲股市进入牛市 英国股市创出新高 (东方财富网)
周二欧美股市全线收涨，道指涨近120点，英股再刷新高",15,国内博客,c,0
东方财富,"
【新股申购】
华立股份(603038)、江龙船艇(300589)、新雷能(300593)
【公告掘金】
1、中矿资源(002738)：与赞比亚国防部签2.47亿美元合同
2、西部创业(000557)获得政府补贴5000万元
3、雪峰科技(603227)：收到1.34亿元搬迁补偿金
4、康得新(002450)：员工持股计划增持近6亿元
5、华电能源(600726)：收到2235万元政府补贴
6、东方园林(002310)联合体中标PPP项目涉及投资额约6.84亿元
7、津膜科技(300334)中标1.49亿元污水处理厂PPP项目
8、国创高新(002377)38亿元并购深圳云房100%股权
9、西南证券(600369)：重庆城投集团耗资2.48亿元增持3389万股
10、腾达建设(600512)：中标6.26亿元工程
11、山东路桥(000498)中标7.23亿元项目
（公告信息来源：东方财富网）
【文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",15,国内博客,c,0
东方财富,"
评：农村集体产权改革提上日程，利好相关概念股
【隔夜外盘】
欧洲股市进入牛市 英国股市创出新高 (东方财富网)
周二欧美股市全线收涨，道指涨近120点，英股再刷新高",16,国内博客,c,0
东方财富,"
【新股申购】
华立股份(603038)、江龙船艇(300589)、新雷能(300593)
【公告掘金】
1、中矿资源(002738)：与赞比亚国防部签2.47亿美元合同
2、西部创业(000557)获得政府补贴5000万元
3、雪峰科技(603227)：收到1.34亿元搬迁补偿金
4、康得新(002450)：员工持股计划增持近6亿元
5、华电能源(600726)：收到2235万元政府补贴
6、东方园林(002310)联合体中标PPP项目涉及投资额约6.84亿元
7、津膜科技(300334)中标1.49亿元污水处理厂PPP项目
8、国创高新(002377)38亿元并购深圳云房100%股权
9、西南证券(600369)：重庆城投集团耗资2.48亿元增持3389万股
10、腾达建设(600512)：中标6.26亿元工程
11、山东路桥(000498)中标7.23亿元项目
（公告信息来源：东方财富网）
【文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",16,国内博客,c,0
东方财富,"
评：农村集体产权改革提上日程，利好相关概念股
隔夜外盘
欧洲股市进入牛市 英国股市创出新高
(东方财富网)
新股申购
华立股份(603038)、江龙船艇(300589)、新雷能(300593)
公告掘金
1、中矿资源(002738)：与赞比亚国防部签2.47亿美元合同
2、西部创业(000557)获得政府补贴5000万元
3、雪峰科技(603227)：收到1.34亿元搬迁补偿金
4、康得新(002450)：员工持股计划增持近6亿元
5、华电能源(600726)：收到2235万元政府补贴
6、东方园林(002310)联合体中标PPP项目涉及投资额约6.84亿元
7、津膜科技(300334)中标1.49亿元污水处理厂PPP项目
8、国创高新(002377)38亿元并购深圳云房100%股权
9、西南证券(600369)：重庆城投集团耗资2.48亿元增持3389万股
10、腾达建设(600512)：中标6.26亿元工程
11、山东路桥(000498)中标7.23亿元项目
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",17,国内博客,c,0
东方财富,"
评：农村集体产权改革提上日程，利好相关概念股
隔夜外盘
欧洲股市进入牛市 英国股市创出新高
(东方财富网)
新股申购
华立股份(603038)、江龙船艇(300589)、新雷能(300593)
公告掘金
1、中矿资源(002738)：与赞比亚国防部签2.47亿美元合同
2、西部创业(000557)获得政府补贴5000万元
3、雪峰科技(603227)：收到1.34亿元搬迁补偿金
4、康得新(002450)：员工持股计划增持近6亿元
5、华电能源(600726)：收到2235万元政府补贴
6、东方园林(002310)联合体中标PPP项目涉及投资额约6.84亿元
7、津膜科技(300334)中标1.49亿元污水处理厂PPP项目
8、国创高新(002377)38亿元并购深圳云房100%股权
9、西南证券(600369)：重庆城投集团耗资2.48亿元增持3389万股
10、腾达建设(600512)：中标6.26亿元工程
11、山东路桥(000498)中标7.23亿元项目
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",18,国内博客,c,0
东方财富,"
评：农村集体产权改革提上日程，利好相关概念股
隔夜外盘
欧洲股市进入牛市 英国股市创出新高 (东方财富网)
周二欧美股市全线收涨，道指涨近120点，英股再刷新高",19,国内博客,c,0
东方财富,"
新股申购
华立股份(603038)、江龙船艇(300589)、新雷能(300593)
公告掘金
1、中矿资源(002738)：与赞比亚国防部签2.47亿美元合同
2、西部创业(000557)获得政府补贴5000万元
3、雪峰科技(603227)：收到1.34亿元搬迁补偿金
4、康得新(002450)：员工持股计划增持近6亿元
5、华电能源(600726)：收到2235万元政府补贴
6、东方园林(002310)联合体中标PPP项目涉及投资额约6.84亿元
7、津膜科技(300334)中标1.49亿元污水处理厂PPP项目
8、国创高新(002377)38亿元并购深圳云房100%股权
9、西南证券(600369)：重庆城投集团耗资2.48亿元增持3389万股
10、腾达建设(600512)：中标6.26亿元工程
11、山东路桥(000498)中标7.23亿元项目
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",19,国内博客,c,0
东方财富,(东方财富证券),20,国内新闻,c,1
东方财富,"
评：“十三五”促卫星产业发展，卫星及应用产业迎新突破，利好相关概念股
【隔夜外盘】
美股三大股指全线收涨英股创收盘记录新高 (东方财富网)
  周三美股延续昨日涨势，三大股指全线收涨，英国股市连续7个交易日收涨，并再次创下历史收盘记录新高",21,国内博客,c,0
东方财富,"
【新股申购】
天马科技(603668)、荣晟环保(603165)、翔鹭钨业(002842)
【公告掘金】
1、焦作万方(000612)：获嘉益投资二次举牌 持股达10%
2、宝泰隆(601011)：向石墨烯行业转型提速年产100吨项目正式投产
3、山东路桥(000498)：联合葛洲坝预中标48.56亿元项目
4、蒙草生态(300355)：签署10亿元PPP项目合作框架协议
5、海南瑞泽(002596)：子公司预中标3.37亿元项目
6、欧菲光(002456)：实际控制人再度增持两天合计增持5000万元
7、光力科技(300480)：1.76亿收购常熟亚邦介入军工装备领域
8、文科园林(002775)：联合体预中标3.2亿元项目
9、双龙股份(300108)：二股东孙军再次增持1240万股
10、杭钢股份(600126)：中标污水处理厂及污水管网PPP项目
（公告信息来源：东方财富网）
【文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",21,国内博客,c,0
东方财富,"
评：“十三五”促卫星产业发展，卫星及应用产业迎新突破，利好相关概念股
【隔夜外盘】
美股三大股指全线收涨英股创收盘记录新高 (东方财富网)
  周三美股延续昨日涨势，三大股指全线收涨，英国股市连续7个交易日收涨，并再次创下历史收盘记录新高",22,国内博客,c,0
东方财富,"
【新股申购】
天马科技(603668)、荣晟环保(603165)、翔鹭钨业(002842)
【公告掘金】
1、焦作万方(000612)：获嘉益投资二次举牌 持股达10%
2、宝泰隆(601011)：向石墨烯行业转型提速年产100吨项目正式投产
3、山东路桥(000498)：联合葛洲坝预中标48.56亿元项目
4、蒙草生态(300355)：签署10亿元PPP项目合作框架协议
5、海南瑞泽(002596)：子公司预中标3.37亿元项目
6、欧菲光(002456)：实际控制人再度增持两天合计增持5000万元
7、光力科技(300480)：1.76亿收购常熟亚邦介入军工装备领域
8、文科园林(002775)：联合体预中标3.2亿元项目
9、双龙股份(300108)：二股东孙军再次增持1240万股
10、杭钢股份(600126)：中标污水处理厂及污水管网PPP项目
（公告信息来源：东方财富网）
【文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",22,国内博客,c,0
东方财富,"
评：“十三五”促卫星产业发展，卫星及应用产业迎新突破，利好相关概念股
【隔夜外盘】
美股三大股指全线收涨 英股创收盘记录新高 (东方财富网)
周三美股延续昨日涨势，三大股指全线收涨，英国股市连续7个交易日收涨，并再次创下历史收盘记录新高",23,国内博客,c,0
东方财富,"
【新股申购】
天马科技(603668)、荣晟环保(603165)、翔鹭钨业(002842)
【公告掘金】
1、焦作万方(000612)：获嘉益投资二次举牌 持股达10%
2、宝泰隆(601011)：向石墨烯行业转型提速 年产100吨项目正式投产
3、山东路桥(000498)：联合葛洲坝预中标48.56亿元项目
4、蒙草生态(300355)：签署10亿元PPP项目合作框架协议
5、海南瑞泽(002596)：子公司预中标3.37亿元项目
6、欧菲光(002456)：实际控制人再度增持 两天合计增持5000万元
7、光力科技(300480)：1.76亿收购常熟亚邦介入军工装备领域
8、文科园林(002775)：联合体预中标3.2亿元项目
9、双龙股份(300108)：二股东孙军再次增持1240万股
10、杭钢股份(600126)：中标污水处理厂及污水管网PPP项目
（公告信息来源：东方财富网）
【文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",23,国内博客,c,0
东方财富,"
评：“十三五”促卫星产业发展，卫星及应用产业迎新突破，利好相关概念股
【隔夜外盘】
美股三大股指全线收涨 英股创收盘记录新高 (东方财富网)
周三美股延续昨日涨势，三大股指全线收涨，英国股市连续7个交易日收涨，并再次创下历史收盘记录新高",24,国内博客,c,0
东方财富,"
【新股申购】
天马科技(603668)、荣晟环保(603165)、翔鹭钨业(002842)
【公告掘金】
1、焦作万方(000612)：获嘉益投资二次举牌 持股达10%
2、宝泰隆(601011)：向石墨烯行业转型提速 年产100吨项目正式投产
3、山东路桥(000498)：联合葛洲坝预中标48.56亿元项目
4、蒙草生态(300355)：签署10亿元PPP项目合作框架协议
5、海南瑞泽(002596)：子公司预中标3.37亿元项目
6、欧菲光(002456)：实际控制人再度增持 两天合计增持5000万元
7、光力科技(300480)：1.76亿收购常熟亚邦介入军工装备领域
8、文科园林(002775)：联合体预中标3.2亿元项目
9、双龙股份(300108)：二股东孙军再次增持1240万股
10、杭钢股份(600126)：中标污水处理厂及污水管网PPP项目
（公告信息来源：东方财富网）
【文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",24,国内博客,c,0
东方财富,"
评：“十三五”促卫星产业发展，卫星及应用产业迎新突破，利好相关概念股
隔夜外盘
美股三大股指全线收涨 英股创收盘记录新高 (东方财富网)
周三美股延续昨日涨势，三大股指全线收涨，英国股市连续7个交易日收涨，并再次创下历史收盘记录新高",25,国内博客,c,0
东方财富,"
新股申购
天马科技(603668)、荣晟环保(603165)、翔鹭钨业(002842)
公告掘金
1、焦作万方(000612)：获嘉益投资二次举牌 持股达10%
2、宝泰隆(601011)：向石墨烯行业转型提速 年产100吨项目正式投产
3、山东路桥(000498)：联合葛洲坝预中标48.56亿元项目
4、蒙草生态(300355)：签署10亿元PPP项目合作框架协议
5、海南瑞泽(002596)：子公司预中标3.37亿元项目
6、欧菲光(002456)：实际控制人再度增持 两天合计增持5000万元
7、光力科技(300480)：1.76亿收购常熟亚邦介入军工装备领域
8、文科园林(002775)：联合体预中标3.2亿元项目
9、双龙股份(300108)：二股东孙军再次增持1240万股
10、杭钢股份(600126)：中标污水处理厂及污水管网PPP项目
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",25,国内博客,c,0
东方财富,"
评：“十三五”促卫星产业发展，卫星及应用产业迎新突破，利好相关概念股
隔夜外盘
美股三大股指全线收涨 英股创收盘记录新高 (东方财富网)
周三美股延续昨日涨势，三大股指全线收涨，英国股市连续7个交易日收涨，并再次创下历史收盘记录新高",26,国内博客,c,0
东方财富,"
新股申购
天马科技(603668)、荣晟环保(603165)、翔鹭钨业(002842)
公告掘金
1、焦作万方(000612)：获嘉益投资二次举牌 持股达10%
2、宝泰隆(601011)：向石墨烯行业转型提速 年产100吨项目正式投产
3、山东路桥(000498)：联合葛洲坝预中标48.56亿元项目
4、蒙草生态(300355)：签署10亿元PPP项目合作框架协议
5、海南瑞泽(002596)：子公司预中标3.37亿元项目
6、欧菲光(002456)：实际控制人再度增持 两天合计增持5000万元
7、光力科技(300480)：1.76亿收购常熟亚邦介入军工装备领域
8、文科园林(002775)：联合体预中标3.2亿元项目
9、双龙股份(300108)：二股东孙军再次增持1240万股
10、杭钢股份(600126)：中标污水处理厂及污水管网PPP项目
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",26,国内博客,c,0
东方财富,"
评：“十三五”促卫星产业发展，卫星及应用产业迎新突破，利好相关概念股
隔夜外盘
美股三大股指全线收涨 英股创收盘记录新高 (东方财富网)
周三美股延续昨日涨势，三大股指全线收涨，英国股市连续7个交易日收涨，并再次创下历史收盘记录新高",27,国内博客,c,0
东方财富,"
新股申购
天马科技(603668)、荣晟环保(603165)、翔鹭钨业(002842)
公告掘金
1、焦作万方(000612)：获嘉益投资二次举牌 持股达10%
2、宝泰隆(601011)：向石墨烯行业转型提速 年产100吨项目正式投产
3、山东路桥(000498)：联合葛洲坝预中标48.56亿元项目
4、蒙草生态(300355)：签署10亿元PPP项目合作框架协议
5、海南瑞泽(002596)：子公司预中标3.37亿元项目
6、欧菲光(002456)：实际控制人再度增持 两天合计增持5000万元
7、光力科技(300480)：1.76亿收购常熟亚邦介入军工装备领域
8、文科园林(002775)：联合体预中标3.2亿元项目
9、双龙股份(300108)：二股东孙军再次增持1240万股
10、杭钢股份(600126)：中标污水处理厂及污水管网PPP项目
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",27,国内博客,c,0
东方财富,"
评：“十三五”促卫星产业发展，卫星及应用产业迎新突破，利好相关概念股
隔夜外盘
美股三大股指全线收涨 英股创收盘记录新高 (东方财富网)
周三美股延续昨日涨势，三大股指全线收涨，英国股市连续7个交易日收涨，并再次创下历史收盘记录新高",28,国内博客,c,0
东方财富,"
新股申购
天马科技(603668)、荣晟环保(603165)、翔鹭钨业(002842)
公告掘金
1、焦作万方(000612)：获嘉益投资二次举牌 持股达10%
2、宝泰隆(601011)：向石墨烯行业转型提速 年产100吨项目正式投产
3、山东路桥(000498)：联合葛洲坝预中标48.56亿元项目
4、蒙草生态(300355)：签署10亿元PPP项目合作框架协议
5、海南瑞泽(002596)：子公司预中标3.37亿元项目
6、欧菲光(002456)：实际控制人再度增持 两天合计增持5000万元
7、光力科技(300480)：1.76亿收购常熟亚邦介入军工装备领域
8、文科园林(002775)：联合体预中标3.2亿元项目
9、双龙股份(300108)：二股东孙军再次增持1240万股
10、杭钢股份(600126)：中标污水处理厂及污水管网PPP项目
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",28,国内博客,c,0
东方财富,"
评：“十三五”促卫星产业发展，卫星及应用产业迎新突破，利好相关概念股
隔夜外盘
美股三大股指全线收涨 英股创收盘记录新高 (东方财富网)
周三美股延续昨日涨势，三大股指全线收涨，英国股市连续7个交易日收涨，并再次创下历史收盘记录新高",29,国内博客,c,0
东方财富,"
新股申购
天马科技(603668)、荣晟环保(603165)、翔鹭钨业(002842)
公告掘金
1、焦作万方(000612)：获嘉益投资二次举牌 持股达10%
2、宝泰隆(601011)：向石墨烯行业转型提速 年产100吨项目正式投产
3、山东路桥(000498)：联合葛洲坝预中标48.56亿元项目
4、蒙草生态(300355)：签署10亿元PPP项目合作框架协议
5、海南瑞泽(002596)：子公司预中标3.37亿元项目
6、欧菲光(002456)：实际控制人再度增持 两天合计增持5000万元
7、光力科技(300480)：1.76亿收购常熟亚邦介入军工装备领域
8、文科园林(002775)：联合体预中标3.2亿元项目
9、双龙股份(300108)：二股东孙军再次增持1240万股
10、杭钢股份(600126)：中标污水处理厂及污水管网PPP项目
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",29,国内博客,c,0
东方财富,(东方财富证券),30,国内新闻,c,1
东方财富,"
评：《方案》从十一个方面明确了推进节能减排工作的具体措施，利好节能环保行业发展
隔夜外盘
欧美股市涨跌互现美元重挫近1%金价大涨
(东方财富网)
周四(1月5日)欧美股市涨跌互现，美股结束近日连涨态势，股指高位震荡；欧洲股市微幅收涨，英国富时100指数再创新高",31,国内博客,c,0
东方财富,"
新股申购
中国科传(601858)、欧普康视(300595)、利安隆(300596)
公告掘金
1、雪浪环境(300385)：中标2.2亿元烟气净化设备项目
2、佰利联(002601)：钛白粉价格上调700元/吨
3、天源迪科(300047)：7.98亿收购软件企业维恩贝特
4、梦网荣信(002123)：中标5.75亿元国网采购项目
5、中科创达(300496)：4.76亿收购车载交互技术公司
6、中天科技(600522)：石墨烯复合材料项目取得重要突破
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",31,国内博客,c,0
东方财富,"
评：《方案》从十一个方面明确了推进节能减排工作的具体措施，利好节能环保行业发展
隔夜外盘
欧美股市涨跌互现美元重挫近1%金价大涨
(东方财富网)
周四(1月5日)欧美股市涨跌互现，美股结束近日连涨态势，股指高位震荡；欧洲股市微幅收涨，英国富时100指数再创新高",32,国内博客,c,0
东方财富,"
新股申购
中国科传(601858)、欧普康视(300595)、利安隆(300596)
公告掘金
1、雪浪环境(300385)：中标2.2亿元烟气净化设备项目
2、佰利联(002601)：钛白粉价格上调700元/吨
3、天源迪科(300047)：7.98亿收购软件企业维恩贝特
4、梦网荣信(002123)：中标5.75亿元国网采购项目
5、中科创达(300496)：4.76亿收购车载交互技术公司
6、中天科技(600522)：石墨烯复合材料项目取得重要突破
（公告信息来源：东方财富网）
文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",32,国内博客,c,0
东方财富,"
评：《方案》从十一个方面明确了推进节能减排工作的具体措施，利好节能环保行业发展
【隔夜外盘】
欧美股市涨跌互现 美元重挫近1%金价大涨 (东方财富网)
周四(1月5日)欧美股市涨跌互现，美股结束近日连涨态势，股指高位震荡；欧洲股市微幅收涨，英国富时100指数再创新高",33,国内博客,c,0
东方财富,"
【新股申购】
中国科传(601858)、欧普康视(300595)、利安隆(300596)
【公告掘金】
1、雪浪环境(300385)：中标2.2亿元烟气净化设备项目
2、佰利联(002601)：钛白粉价格上调700元/吨
3、天源迪科(300047)：7.98亿收购软件企业维恩贝特
4、梦网荣信(002123)：中标5.75亿元国网采购项目
5、中科创达(300496)：4.76亿收购车载交互技术公司
6、中天科技(600522)：石墨烯复合材料项目取得重要突破
（公告信息来源：东方财富网）
【文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",33,国内博客,c,0
东方财富,"
评：《方案》从十一个方面明确了推进节能减排工作的具体措施，利好节能环保行业发展
【隔夜外盘】
欧美股市涨跌互现 美元重挫近1%金价大涨 (东方财富网)
周四(1月5日)欧美股市涨跌互现，美股结束近日连涨态势，股指高位震荡；欧洲股市微幅收涨，英国富时100指数再创新高",34,国内博客,c,0
东方财富,"
【新股申购】
中国科传(601858)、欧普康视(300595)、利安隆(300596)
【公告掘金】
1、雪浪环境(300385)：中标2.2亿元烟气净化设备项目
2、佰利联(002601)：钛白粉价格上调700元/吨
3、天源迪科(300047)：7.98亿收购软件企业维恩贝特
4、梦网荣信(002123)：中标5.75亿元国网采购项目
5、中科创达(300496)：4.76亿收购车载交互技术公司
6、中天科技(600522)：石墨烯复合材料项目取得重要突破
（公告信息来源：东方财富网）
【文中涉及个股，均为消息面汇总所需，并非推荐，据此操作、后果自负",34,国内博客,c,0
东方财富,(东方财富证券),35,国内新闻,c,1
东方财富,(东方财富证券),36,国内新闻,c,1
东方财富,"
评：“小程序”的面世，“轻服务”引商机，利好相关概念股
隔夜外盘
纳指创收盘记录新高 金价大涨油价暴跌近 (东方财富网)
周一美股涨跌互现，欧股小幅收跌，但纳指及英股均创下收盘记录新高",37,国内博客,c,0
东方财富,"
评：微信“小程序”的面世，“轻服务”引商机，利好相关概念股
【隔夜外盘】
纳指创收盘记录新高金价大涨油价暴跌近 (东方财富网)
周一美股涨跌互现，欧股小幅收跌，但纳指及英股均创下收盘记录新高",38,国内博客,c,0
东方财富,(东方财富证券),39,国内新闻,c,1
东方财富,"
评：我国北斗系统已进入产业化发展，北斗全球系统建设正在加速推进，利好相关概念股
【隔夜外盘】
纳指连创新高 油价跌破十七个交易日低位 (东方财富网)
周二美股涨跌互现，欧股小幅收涨，但纳指及英股再次创下收盘记录新高，且纳指已连续第三日收创记录高位",40,国内博客,c,0
东方财富,"
评：我国北斗系统已进入产业化发展，北斗全球系统建设正在加速推进，利好相关概念股
隔夜外盘
纳指连创新高 油价跌破十七个交易日低位 (东方财富网)
周二美股涨跌互现，欧股小幅收涨，但纳指及英股再次创下收盘记录新高，且纳指已连续第三日收创记录高位",41,国内博客,c,0
东方财富,(东方财富证券),42,国内新闻,c,1
东方财富,"
　　(东方财富网注：行情显示，比特币价格短线跳水，最低跌至5800元，目前报6037元)
<IMAGE SRC=""http://z1.dfcfw.com/2017/1/11/2017011117332429320904.png"" >
(原标题：继上周约谈后 央行现场检查京沪三大比特币交易所)
(责任编辑：DF142)",43,国内新闻,c,0
东方财富,"央行现场检查京沪三大比特币交易所 比特币价格跳水
来源：澎湃新闻 编辑：东方财富网
　　在1月6日中国人民银行及其上海总部分别在北京和上海约谈了三家比特币交易所——火币网、币行和比特币中国后，时隔5天，央行进一步对上述三家比特币交易所展开现场检查",44,国内论坛,c,0
东方财富,"
　　(东方财富网注：行情显示，比特币价格短线跳水，目前报6177.38元)
（来源：澎湃新闻 2017-01-11 16:53）[点击查看原文]",44,国内论坛,c,0
东方财富,"
评：PPP项目加快落地，环保行业获助力
隔夜外盘
欧美股市纷纷收涨 纳指英股再创收盘新高 (东方财富网)
周三欧美股市纷纷收涨，纳指英股再创收盘新高，纳指已连续第五日收创记录高位",45,国内博客,c,0
东方财富,(东方财富证券),46,国内新闻,c,1
东方财富,12月份，人民币贷款增加1.04万亿元(东方财富网注：远超市场此前预期的6768亿元)，同比多增4466亿元,47,国内新闻,c,0
东方财富,"
评：随着行云试验一号卫星的成功发射，全球物联网信息共享将实现，利好物联网概念股
隔夜外盘
英股连续13日创新高 金价冲击7周高位 (东方财富网)
周四(1月12日)欧美股市多数收跌，但英国富时100指数仍微升0.10%，连续13日收创历史新高",48,国内博客,c,0
东方财富,"
评：随着行云试验一号卫星的成功发射，全球物联网信息共享将实现，利好物联网概念股
【隔夜外盘】
英股连续13日创新高金价冲击7周高位 (东方财富网)
周四(1月12日)欧美股市多数收跌，但英国富时100指数仍微升0.10%，连续13日收创历史新高",49,国内博客,c,0
东方财富,(东方财富证券),50,国内新闻,c,1
东方财富,东方财富网全程直击，以下为本次发布会文字实录,51,国内新闻,c,2
东方财富,"
(东方财富网)",51,国内新闻,c,0
东方财富,(东方财富证券),52,国内新闻,c,1
东方财富,"
评：LED产业进入爆发阶段，利好LED行业概念股 
【隔夜外盘】
美股休市欧股普跌英镑大跌助力金价升至八周高位 (东方财富网)
  周一美股休市，欧股主要股指普遍收跌，英股结束14日连涨态势",53,国内博客,c,0
