keywords,sentence,article_no,source,title or content
第一医药,"<IMAGE SRC=""http://i4.hexun.com/2017-06-02/189463399.png"" >上海第一医药股份有限公司　　和讯股票（微信号：istocknews）消息 第一医药6月2日晚间公告，陆琨先生请求辞去公司第八届董事会副董事长、董事、董事会下设的相关专门委员会委员等职务，王兆忠先生请求辞去公司第八届董事会董事、董事会下设的相关专门委员会委员等职务",5,媒体新闻,c,1
第一医药,　　第一医药同日公告，吴健钢先生因工作原因，请求辞去公司第八届监事会监事长、监事职务,5,媒体新闻,c,1
第一医药,第一医药董事陆琨和王兆忠离职 同日监事长吴健钢辞职,5,媒体新闻,t,1
第一医药,　　中国经济网北京6月2日讯 今日，上海第一医药股份有限公司（股票代码：600833 股票简称：第一医药）发布关于公司监事长辞职的公告，公告称，公司第八届监事会监事长吴健钢因工作原因，于近日向公司提出书面辞职申请，请求辞去公司第八届监事会监事长、监事职务,6,媒体新闻,c,1
第一医药,现任上海新路达商业（集团）有限公司财务总监，第一医药第八届监事会监事长,6,媒体新闻,c,1
第一医药,第一医药监事长吴健钢辞职,6,媒体新闻,t,1
第一医药,8.40上海百联物业管理有限公司120.0上海可颂食品有限公司32.131.09上海市第二食品商店有限责任公司99.8388.74华联集团吉买盛购物中心有限公司及其下属企业352.40341.2上海市第一医药商店连锁经营有限公司101.72134.51上海新路达商业（集团）有限公司63.6058.30上海百联全渠道电子商务有限公司123.90113.82百联电子商务有限公司153.82167.42,7,媒体新闻,c,1
第一医药,，897.014，781.4662，160.36出售商品/提供劳务商场、办公场地出租上海一百第一太平物业管理有限公司40.08.3831.32上海四行仓库有限责任公司70.016.2564.13上海市第一医药商店连锁经营有限公司160.039.46134.51上海新路达商业（集团）有限公司10.015.9058.30百联电子商务有限公司180.0167.42上海联家超市有限公司1，70.0437.,7,媒体新闻,c,1
第一医药,2365永安药业2.942.0322.7023.141.92300036超图软件2.0211.2019.3419.701.85300038梅泰诺4.532.6639.9640.631.68600833第一医药1.940.9018.6418.951.68000517荣安地产3.300.464.935.011.57600035楚天高速1.780.385.625.711.55002747埃斯顿2.055,8,媒体新闻,c,1
第一医药,禁忌：尚不明确    黄浦:南京东路第一医药商店，淮海路各药房，静安区各药房，愚园路232号，闻喜路1220号，虹口:四川北路各药房，徐汇:汇丰各药房，茶陵路216号，长宁:得一各药房，普陀:中山北路2399号及复美各药房，浦东:海阳路,11,媒体新闻,c,0
