keywords,sentence,article_no,source,title or content
太阳鸟,　　(1)发行股份购买资产　　标的：亚光电子97.38%股权；　　交易对手：太阳鸟控股、南京瑞联、天通股份、东方天力、东证蓝海、浩蓝瑞东、浩蓝铁马、华腾五号、华腾十二号、周蓉等10名交易对方；　　标的作价：33.42亿元；　　发行价格：12.95元/股；　　标的估值：收益法估值，增值率为425.10%,1,媒体新闻,c,1
太阳鸟,　　标的历史业绩：在2014年、2015年、2016年前三季度的归母净利润分别为-19，235.07万元、-86，262.50万元、6，618.00万元；　　业绩承诺：太阳鸟控股承诺亚光电子在2017年度、2018年度以及2019年度实现的净利润不低于16，017.25万元、22，116.98万元、31，384.97万,1,媒体新闻,c,1
太阳鸟,太阳鸟控股的补偿上限为616，187，200.05元(本次交易取得的对价),1,媒体新闻,c,1
太阳鸟,上市公司实控人控制的主体太阳鸟控股、珠海凤巢及珠海蓝本均参与配融，同时本次交易对手的若干个关联方也参与配融,1,媒体新闻,c,1
太阳鸟,　　(1)控股股东：32.11%　　本次交易完成后，太阳鸟控股持有上市公司164，961，115股股份，占上市公司总股本的29.47%，仍为上市公司的控股股东,1,媒体新闻,c,1
太阳鸟,　　假设剔除太阳鸟控股因为本次交易获得的新增股份，李跃先及其太阳鸟控股持股比例下降为23.61%，仍高于第二大股东,1,媒体新闻,c,1
太阳鸟,同时，交易对手之一的周蓉将所得股份的表决权委托给李跃先，李跃先及其一致行动人太阳鸟控股支配的表决权合计为37.57%,1,媒体新闻,c,1
太阳鸟,　　03　　交易对手的锁定期：间接锁定　　本次交易中，太阳鸟控股、天通股份、南京瑞联、东方天力、东证蓝海、浩蓝瑞东、浩蓝铁马、华腾五号、华腾十二号所得股份锁定期为36个月,1,媒体新闻,c,1
太阳鸟,过会！太阳鸟34亿买军工：罕见有限合伙“间接锁定”！并购基金之原力觉醒？,1,媒体新闻,t,1
太阳鸟,　　中国证券网讯（记者 朱先妮）13日午间，太阳鸟、五洋科技和云内动力等多家公司纷纷发布停牌公告,2,媒体新闻,c,1
太阳鸟,　　太阳鸟和北化股份公告，公司收到通知，证监会并购重组委将于近日审核公司关于发行股份购买资产并募集配套资金暨关联交易事项,2,媒体新闻,c,1
太阳鸟,太阳鸟等公司13日起停牌,2,媒体新闻,t,1
太阳鸟,　　中证网讯 太阳鸟（300123）7月11日晚间公告，公司获得沅江市2016年度特色县域经济重点县项目扶持奖补资金902.6万元，其中：公共服务平台项目奖补资金20万元、技术支撑能力建设项目奖补资金6.6万元、品牌创建项目奖补资金1万元、市场开拓项目奖补资金15万元、一事一议项目奖补资金860万元,3,媒体新闻,c,1
太阳鸟,太阳鸟获得政府补贴903万元,3,媒体新闻,t,1
太阳鸟,　　金融界网站7月5日讯太阳鸟(行情300123，诊股)在投资者互动平台上表示，公司防汛工作有序进行，汛情目前对公司的生产未产生重大影响,4,媒体新闻,c,1
太阳鸟,[互动]太阳鸟：汛情对公司未来有重大影响！,4,媒体新闻,t,1
太阳鸟,【太阳鸟：并购成都亚光不存在“变相借壳”】6月22日，太阳鸟(300123)在投资者关系互动平台上回应“借壳”质疑时称，并购成都亚光不存在“变相借壳”嫌疑,5,媒体新闻,c,1
太阳鸟,公司表示，2016年太阳鸟营收5.87亿元，2016年成都亚光实现营收8.18亿元，公司并购成都亚光后，公司营收占合并营业收入的41.77%，且并购完成后上市公司的控股股东与实际控制人均不发生变化,5,媒体新闻,c,1
太阳鸟,"（证券时报）<IMAGE SRC=""http://hqpick.eastmoney.com/k/3001232.png"" >　　6月22日，太阳鸟(300123)在投资者关系互动平台上回应“借壳”质疑时称，并购成都亚光不存在“变相借壳”嫌疑",5,媒体新闻,c,1
太阳鸟,公司表示，2016年太阳鸟营收5.87亿元，2016年成都亚光实现营收8.18亿元，公司并购成都亚光后，公司营收占合并营业收入的41.77%，且并购完成后上市公司的控股股东与实际控制人均不发生变化,5,媒体新闻,c,1
太阳鸟,太阳鸟：并购成都亚光不存在“变相借壳”,5,媒体新闻,t,1
太阳鸟,　　2月中旬因重大资产收购而停牌近5个月的太阳鸟(300123，股吧)（300123.SZ）终于复牌交易，复牌后连续3天涨停,6,媒体新闻,c,1
太阳鸟,　　太阳鸟此次收购的标的亚光电子，为风口上的军工企业,6,媒体新闻,c,1
太阳鸟,　　并购转型　　太阳鸟于2010年在创业板上市，公司实际控制人一直为李跃先,6,媒体新闻,c,1
太阳鸟,应收账款余额的大幅增长与主营业务收入实现同比增幅的明显不对称，凸显出太阳鸟主营业务回款能力的大幅趋弱,6,媒体新闻,c,1
太阳鸟,　　本次太阳鸟并购的主体成都亚光电子股份有限公司是一家军工电子企业，前身为成立于1965年的国营亚光电工总厂，1998年9月改制成立成都亚光电子股份有限公司,6,媒体新闻,c,1
太阳鸟,　　假设本次交易完成，亚光电子将成为太阳鸟的全资子公司，上市公司将新增军工电子业务，拥有当下资本市场炙手可热的军民融合题材；并有很高的净利润，极大地增厚业绩,6,媒体新闻,c,1
太阳鸟,　　以小博大　　细看最新交易方案，上市公司拟发行不超过2.58亿股支付对价33.42亿元，购买太阳鸟控股、南京瑞联、天通股份(600330，股吧)、东方天力、东证蓝海等所持亚光电子97.38%的股权，并向珠海凤巢在内的不超过5家特定投资者募集不超过12亿元配套资金,6,媒体新闻,c,1
太阳鸟,　　太阳鸟年报显示，上市公司2016年净利润为1827万元，而亚光电子前三季度的净利润已有6618万元,6,媒体新闻,c,1
太阳鸟,为了进行大体量并购，上市公司控股股东联合众多PE与另一上市公司天通股份（600330.SH）成立并购基金宁波太阳鸟，解决了自有资金不足的问题,6,媒体新闻,c,1
太阳鸟,2016年10月，太阳鸟牵头成立了宁波梅山保税港区太阳鸟股权投资合伙企业（有限合伙）（简称宁波太阳鸟）,6,媒体新闻,c,1
太阳鸟,宁波太阳鸟的执行事务合伙人为太阳鸟控股，委派代表为上市公司实控人李跃先,6,媒体新闻,c,1
太阳鸟,　　首先，太阳鸟控股、天通股份等7家企业共同对宁波太阳鸟出资29.3亿元，并将出资转为对宁波太阳鸟的借款，这可以看作一次“股转债”,6,媒体新闻,c,1
太阳鸟,　　对于太阳鸟来说，此次并购属于“以小吞大”的大体量并购，因此如何规避借壳红线也是此次交易的核心看点,6,媒体新闻,c,1
太阳鸟,由于此次重组及配套融资的交易对手太阳鸟控股、珠海凤巢及珠海蓝本均为上市公司实控人李跃先控制的企业，这保证了原实控人在上市公司的持股不会被稀释太多,6,媒体新闻,c,1
太阳鸟,以上挂牌的股份均被宁波太阳鸟子公司海斐新材料竞拍所得，而其资金来源即为太阳鸟对其提供的29.3亿元借款,6,媒体新闻,c,1
太阳鸟,　　待公开竞拍尘埃落定，本次交易的前期准备工作已完成，再通过“债转股”方式，海斐新材料将所持的亚光电子85.84%的股权转让给宁波太阳鸟的出资方，以偿还债务,6,媒体新闻,c,1
太阳鸟,“债转股”之后，宁波太阳鸟的出资方获得亚光电子的股权，成为本次交易的交易对手,6,媒体新闻,c,1
太阳鸟,　　此次太阳鸟通过收购并整合亚光电子，实现“军工+游艇”双主业布局，同时引入强力资本支持，大幅提升整体经营实力并有望成为国内军民融合的平台型公司,6,媒体新闻,c,1
太阳鸟,太阳鸟“以小博大”收购军工龙头,6,媒体新闻,t,1
太阳鸟,　　■本报记者 何文英 　　　　6月17日，就太阳鸟并购亚光电子一事，证监会出具了二次反馈意见,7,媒体新闻,c,1
太阳鸟,面对证监会的二度发问，太阳鸟的并购在抽丝剥茧中逐渐暴露出风险,7,媒体新闻,c,1
太阳鸟,且太阳鸟并购亚光电子97.38%股权最终交易作价为334200万元，比亚光电子100%股权评估值亦高出9500万元,7,媒体新闻,c,1
太阳鸟,　　根据业绩补偿承诺，本次交易业绩补偿方为太阳鸟控股，太阳鸟控股应补偿股份的总数不超过本次交易中其获得的太阳鸟股份总数,7,媒体新闻,c,1
太阳鸟,然而根据反馈回复显示，2016年12月份太阳鸟控股与南京瑞联、浩蓝瑞东、浩蓝铁马、华腾五号、华腾十二号签订了一致行动协议，作为亚光电子的直接股东期间保持一致行动,7,媒体新闻,c,1
太阳鸟,　　对此，证监会要求太阳鸟解释业绩补偿设置的合理性，并进一步穿透披露上述交易对方的股权结构,7,媒体新闻,c,1
太阳鸟,　　上市公司或依赖大股东　　关联交易保“壳”　　即便亚光电子暴露出诸多问题，太阳鸟控股仍不惜以巨额资金成本将其纳入麾下，个中原因值得探究,7,媒体新闻,c,1
太阳鸟,　　资料显示，太阳鸟主要从事游艇、商务艇和特种艇的设计、研发、生产、销售及服务,7,媒体新闻,c,1
太阳鸟,近年来航运市场持续萧条、全球造船产能严重过剩，太阳鸟业绩颓势难掩,7,媒体新闻,c,1
太阳鸟,　　财报显示，2014年至2016年，太阳鸟营业利润分别为-147万元、953万元和494万元,7,媒体新闻,c,1
太阳鸟,　　值得注意的是，太阳鸟控股在2015年和2016年均出现在上市公司前五大客户名单之列,7,媒体新闻,c,1
太阳鸟,　　2015年，太阳鸟控股为太阳鸟的第三大客户，销售额4376万元，占年度销售额的9.91%；2016年，太阳鸟控股再次位列第三大客户，销售额为4274万元，占年度销售额的7.28%,7,媒体新闻,c,1
太阳鸟,”太阳鸟董秘曹锐解释道,7,媒体新闻,c,1
太阳鸟,　　“由于创业板公司连续亏损两年将直接退市，太阳鸟控股或迫于保壳压力连续两年与上市公司进行大额关联交易,7,媒体新闻,c,1
太阳鸟,”上述审计人士分析道，“亚光电子装入上市公司后，太阳鸟原主业营收规模占比很小，事实上已构成变相借壳,7,媒体新闻,c,1
太阳鸟,并购标的原子公司炒期货巨亏 太阳鸟被证监会二度问询,7,媒体新闻,t,1
太阳鸟,“娱乐”是永恒的话题，英超球队西布朗、腾邦旅游、VR、太阳鸟游艇、机器人、金刚游戏等企业的展示，将本次体验融入到了欢声笑语之中,8,媒体新闻,c,1
太阳鸟,其中，博云新材2016年归母净利润为629万元，而政府补贴金额则高达7439万元，是归母净利润的11倍；其他国防军工上市公司包括中船防务、太阳鸟、航天动力等上市公司依靠政府补贴亦获得了归母净利润的大幅提高,9,媒体新闻,c,1
太阳鸟,就政府补贴比重而言，博云新材2016年归母净利润为629万元，而政府补贴金额是7439万元，是归母净利润的11倍；紧随其后的是中船防务，公司2016年净利润为7122万元，政府补贴占归母净利润比重达到176.54%；另外，洪都航空、太阳鸟、航天动力、中航高科2016年政府补贴占归母净利润比重分别为93.11%、88.78%、79.04%、69.86%,10,媒体新闻,c,1
太阳鸟,跳舞女郎四季常青，花期很长，为优良的观花藤蔓植物，其花蜜能吸引体形较小的太阳鸟和蜂鸟传粉,13,媒体新闻,c,0
太阳鸟,"<IMAGE SRC=""http://wx.qlogo.cn/mmhead/Q3auHgzwzM7Gwl3X0hqfdgic3bbkZ1CQwv16jgBZd6CJxCYiasRDnTWA/0"" >　　军工研究室　　太阳鸟：军工电子老厂重组过会，资本市场新贵扬帆起航 原创　　阅读全文",14,微信,c,1
太阳鸟,太阳鸟：军工电子老厂重组过会，资本市场新贵扬帆起航,14,微信,t,1
太阳鸟,"F8TicxB8zvAnJcQh3gugHdUFmBPVpY52uw10A/0?wx_fmt=jpeg"" >　　2017年7月19日，中国证监会并购重组委召开2017年第42次工作会议，对我公司承办的太阳鸟游艇股份有限公司发行股份购买资产并募集配套资金暨关联交易进行了审核，项目顺利通过",15,微信,c,1
太阳鸟,　　太阳鸟的项目经办人为我公司综合业务部副总经理（合伙人）杨黎鸣、朱淋云、於隽蓉、四川分公司部门经理陆定焕等,15,微信,c,1
太阳鸟,"B9K5tZtibh3REQjoyCFibv60MAw3WbRk9ul6Y8NNk8nlJOxbX9tDQhKRvh1ROP1iaUIibibuzZHmqt9a3A/0?wx_fmt=png"" >　　太阳鸟游艇股份有限公司是一家专注于复合材料船艇的设计、研发、生产、销售及服务的公司，是国内规模最大的复合材料船艇企业之一",15,微信,c,1
太阳鸟,太阳鸟在不同程度受到了一定负面影响,15,微信,c,1
太阳鸟,本次重组成功后，太阳鸟将借助亚光电子进入综合性军工电子行业，同时利用军工电子行业的特征平抑产业周期波动，提高太阳鸟游艇股份有限公司的持续盈利能力，提升股东回报水平,15,微信,c,1
太阳鸟,　　东洲评估助力军民融合　太阳鸟并购项目顺利过会,15,微信,c,1
太阳鸟,东洲评估助力军民融合　太阳鸟并购项目顺利过会,15,微信,t,1
太阳鸟,　　2月中旬因重大资产收购而停牌近5个月的太阳鸟（300123.SZ）终于复牌交易，复牌后连续3天涨停,16,微信,c,1
太阳鸟,　　太阳鸟此次收购的标的亚光电子，为风口上的军工企业,16,微信,c,1
太阳鸟,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/xKAiaXrsa6BiaDaibcNxmgzl1YLUb6eVkNgzzd7g4od4BtuibG05ask3RqfvCMicNDQXY7kjqxYYz7Rwzuiacb5fAO1w/0?wx_fmt=jpeg"" >　　并购转型　　太阳鸟于2010年在创业板上市，公司实际控制人一直为李跃先",16,微信,c,1
太阳鸟,应收账款余额的大幅增长与主营业务收入实现同比增幅的明显不对称，凸显出太阳鸟主营业务回款能力的大幅趋弱,16,微信,c,1
太阳鸟,　　本次太阳鸟并购的主体成都亚光电子股份有限公司是一家军工电子企业，前身为成立于1965年的国营亚光电工总厂，1998年9月改制成立成都亚光电子股份有限公司,16,微信,c,1
太阳鸟,　　假设本次交易完成，亚光电子将成为太阳鸟的全资子公司，上市公司将新增军工电子业务，拥有当下资本市场炙手可热的军民融合题材；并有很高的净利润，极大地增厚业绩,16,微信,c,1
太阳鸟,　　以小博大　　细看最新交易方案，上市公司拟发行不超过2.58亿股支付对价33.42亿元，购买太阳鸟控股、南京瑞联、天通股份、东方天力、东证蓝海等所持亚光电子97.38%的股权，并向珠海凤巢在内的不超过5家特定投资者募集不超过12亿元配套资金,16,微信,c,1
太阳鸟,　　太阳鸟年报显示，上市公司2016年净利润为1827万元，而亚光电子前三季度的净利润已有6618万元,16,微信,c,1
太阳鸟,为了进行大体量并购，上市公司控股股东联合众多PE与另一上市公司天通股份（600330.SH）成立并购基金宁波太阳鸟，解决了自有资金不足的问题,16,微信,c,1
太阳鸟,2016年10月，太阳鸟牵头成立了宁波梅山保税港区太阳鸟股权投资合伙企业（有限合伙）（简称宁波太阳鸟）,16,微信,c,1
太阳鸟,宁波太阳鸟的执行事务合伙人为太阳鸟控股，委派代表为上市公司实控人李跃先,16,微信,c,1
太阳鸟,　　首先，太阳鸟控股、天通股份等7家企业共同对宁波太阳鸟出资29.3亿元，并将出资转为对宁波太阳鸟的借款，这可以看作一次“股转债”,16,微信,c,1
太阳鸟,　　对于太阳鸟来说，此次并购属于“以小吞大”的大体量并购，因此如何规避借壳红线也是此次交易的核心看点,16,微信,c,1
太阳鸟,由于此次重组及配套融资的交易对手太阳鸟控股、珠海凤巢及珠海蓝本均为上市公司实控人李跃先控制的企业，这保证了原实控人在上市公司的持股不会被稀释太多,16,微信,c,1
太阳鸟,以上挂牌的股份均被宁波太阳鸟子公司海斐新材料竞拍所得，而其资金来源即为太阳鸟对其提供的29.3亿元借款,16,微信,c,1
太阳鸟,　　待公开竞拍尘埃落定，本次交易的前期准备工作已完成，再通过“债转股”方式，海斐新材料将所持的亚光电子85.84%的股权转让给宁波太阳鸟的出资方，以偿还债务,16,微信,c,1
太阳鸟,“债转股”之后，宁波太阳鸟的出资方获得亚光电子的股权，成为本次交易的交易对手,16,微信,c,1
太阳鸟,　　此次太阳鸟通过收购并整合亚光电子，实现“军工+游艇”双主业布局，同时引入强力资本支持，大幅提升整体经营实力并有望成为国内军民融合的平台型公司,16,微信,c,1
太阳鸟,　　太阳鸟“以小博大”收购军工龙头,16,微信,c,1
太阳鸟,太阳鸟“以小博大”收购军工龙头,16,微信,t,1
太阳鸟,　　长期趋势：　　迄今为止，共6家主力机构，持仓量总计1.35亿股，占流通A股49.11%　　更多咨询详情敬请关注qq号；3350582389　　太阳鸟，走势分析,17,微信,c,1
太阳鸟,太阳鸟，走势分析。,17,微信,t,1
太阳鸟,　　（原标题：并购标的原子公司炒期货巨亏 太阳鸟被证监会二度问询）　　6月17日，就太阳鸟并购亚光电子一事，证监会出具了二次反馈意见,18,微信,c,1
太阳鸟,面对证监会的二度发问，太阳鸟的并购在抽丝剥茧中逐渐暴露出风险,18,微信,c,1
太阳鸟,且太阳鸟并购亚光电子97.38%股权最终交易作价为334200万元，比亚光电子100%股权评估值亦高出9500万元,18,微信,c,1
太阳鸟,　　根据业绩补偿承诺，本次交易业绩补偿方为太阳鸟控股，太阳鸟控股应补偿股份的总数不超过本次交易中其获得的太阳鸟股份总数,18,微信,c,1
太阳鸟,然而根据反馈回复显示，2016年12月份太阳鸟控股与南京瑞联、浩蓝瑞东、浩蓝铁马、华腾五号、华腾十二号签订了一致行动协议，作为亚光电子的直接股东期间保持一致行动,18,微信,c,1
太阳鸟,　　对此，证监会要求太阳鸟解释业绩补偿设置的合理性，并进一步穿透披露上述交易对方的股权结构,18,微信,c,1
太阳鸟,　　上市公司或依赖大股东　　关联交易保“壳”　　即便亚光电子暴露出诸多问题，太阳鸟控股仍不惜以巨额资金成本将其纳入麾下，个中原因值得探究,18,微信,c,1
太阳鸟,　　资料显示，太阳鸟主要从事游艇、商务艇和特种艇的设计、研发、生产、销售及服务,18,微信,c,1
太阳鸟,近年来航运市场持续萧条、全球造船产能严重过剩，太阳鸟业绩颓势难掩,18,微信,c,1
太阳鸟,　　财报显示，2014年至2016年，太阳鸟营业利润分别为-147万元、953万元和494万元,18,微信,c,1
太阳鸟,　　值得注意的是，太阳鸟控股在2015年和2016年均出现在上市公司前五大客户名单之列,18,微信,c,1
太阳鸟,　　2015年，太阳鸟控股为太阳鸟的第三大客户，销售额4376万元，占年度销售额的9.91%；2016年，太阳鸟控股再次位列第三大客户，销售额为4274万元，占年度销售额的7.28%,18,微信,c,1
太阳鸟,”太阳鸟董秘曹锐解释道,18,微信,c,1
太阳鸟,　　“由于创业板公司连续亏损两年将直接退市，太阳鸟控股或迫于保壳压力连续两年与上市公司进行大额关联交易,18,微信,c,1
太阳鸟,”上述审计人士分析道，“亚光电子装入上市公司后，太阳鸟原主业营收规模占比很小，事实上已构成变相借壳,18,微信,c,1
太阳鸟,微信：guquanwang 公众号：guquanjiaoyi　　中国股权交易网 www.guquanwang.com　　上海陆家嘴浦东南路256号华夏银行大厦1506A　　并购标的原子公司炒期货巨亏 太阳鸟被二度问询,18,微信,c,1
太阳鸟,并购标的原子公司炒期货巨亏太阳鸟被二度问询,18,微信,t,1
太阳鸟,【华创军工】太阳鸟（300123.SZ）年报点评：游艇业务稳健，拟收购老牌军工企业亚光电子向军工电子领域拓展年报&一季报公司于4月26日公布2016年年报和2017年一季报：2016年公司实现营业收入5.87亿元，同比增长32.96%，归母净利润1827万元，同比增长35.50%，对应基本每股收益0.06元,19,微信,c,1
太阳鸟,【华创军工】太阳鸟（300123.SZ）年报点评：游艇业务稳健，拟收购老牌军工企业亚光电子向军工电子领域拓展,19,微信,t,1
太阳鸟,  初试锋芒，太阳鸟家具——与您相约第十八届成都家具展    成都国际家具工业展览会        第十八届成都国际家具工业展览会    新时间：2017.6.7-10    新规模：260，000㎡    新地点,20,微信,c,0
太阳鸟,    今日推荐：成都太阳鸟家具有限公司    太阳鸟家具邀您相约成都家具展,20,微信,c,0
太阳鸟,                    企业发展动态    自2012年成立“太阳鸟”品牌以来，每年均有20%-30%的销量增长，在2016年底我公司已成功申请“绿色环保标识” ，2017年6月首次参加展会,20,微信,c,0
太阳鸟,                初试锋芒，太阳鸟家具——与您相约第十八届成都家具展,20,微信,c,0
太阳鸟,初试锋芒，太阳鸟家具——与您相约第十八届成都家具展,20,微信,t,0
