keywords,sentence,article_no,source,title or content
全新好,每经记者 段倩倩 每经编辑 宋思艰7月16日晚，全新好（000007，SZ）发布2017年上半年业绩预告，预计上半年净利润区间为2400万元～3600万元，同比上年增长1.23倍～2.34倍,3,媒体新闻,c,1
全新好,值得注意的是，全新好的业绩增量主要来自于变卖资产取得的投资收益，上市公司的原有业务依旧萎靡不振，亟待新鲜血液促进业绩的增长,3,媒体新闻,c,1
全新好,全新好董秘陈伟彬接受《每日经济新闻》记者采访时表示，公司目前在积极推进对港澳资讯（即海南港澳资讯产业股份有限公司）的重组，后续也会推出一些转型方案增厚公司业绩,3,媒体新闻,c,1
全新好,投资收益增厚业绩2015年11月，全新好以1.2亿元对上海量宽信息技术有限公司（以下简称量宽信息）进行增资扩股，认购量宽信息1050万股的新增股份,3,媒体新闻,c,1
全新好,4个月以后，全新好完成对量宽信息的增资，持有量宽信息51.22%的股份,3,媒体新闻,c,1
全新好,彼时，全新好正筹划向金融信息服务业战略转型,3,媒体新闻,c,1
全新好,全新好在公告中表示，将借助量宽信息开展基于大数据的互联网证券策略应用云服务平台,3,媒体新闻,c,1
全新好,增资量宽信息的同时，全新好也与合作方签订了增资协议补充协议,3,媒体新闻,c,1
全新好,根据全新好2016年12月的公告，双方约定量宽信息2016年、2017年、2018年三年合计应实现经审计的扣非税后净利润不低于1.6亿元，倘若量宽信息无法实现约定利润，全新好有权要求合作方对未实现部分进行现金补偿或回购股份,3,媒体新闻,c,1
全新好,全新好董秘陈伟彬接受记者采访时称，量宽信息相关业务在研发开展中，没有达到承诺业绩，公司决定根据协议约定由相关方履行回购义务,3,媒体新闻,c,1
全新好,根据全新好公告，此次量宽信息股份回购方应分两批支付转让价款,3,媒体新闻,c,1
全新好,其除了要支付全新好昔日增资用的1.2亿元外，还要支付1.2亿元以20%年化收益率计算所产生的利息费用，利息计算的起始日期为全新好增资时，首批支付款大约为总款项的50%,3,媒体新闻,c,1
全新好,正是这笔回购款为全新好带来了业绩增量,3,媒体新闻,c,1
全新好,全新好2017年一季度净利仅为27.69万元，不及上年同期的5%；但在投资收益助力下，全新好2017年上半年净利同比上年增长区间为1.23倍～2.34倍,3,媒体新闻,c,1
全新好,再度筹划收购港澳资讯对于全新好来说，虽然投资收益短期内提振业绩，但公司依然面临业绩压力,3,媒体新闻,c,1
全新好,”实际上全新好2015年年末即开始筹划以发行股份加支付现金的方式港澳资讯股权，但这一收购事项随着重组新规的改变戛然而止,3,媒体新闻,c,1
全新好,2016年7月，全新好公告称终止这项重组，原因为“近期国内证券市场环境、政策等客观情况发生了较大变化”,3,媒体新闻,c,1
全新好,2017年1月，全新好再度停牌筹划资产重组，拟收购标的依然为港澳资讯,3,媒体新闻,c,1
全新好,所不同的是，全新好这次将通过并购基金来购买港澳资讯股份,3,媒体新闻,c,1
全新好,7月17日，全新好发布了成立产业并购基金的公告，其全资子公司深圳德福联合金融控股有限公司作为普通合伙人，和西藏厚元资本管理有限公司一起设立产业并购基金，基金规模不超过50亿元人民币,3,媒体新闻,c,1
全新好,全新好投资收益致上半年利润大增  再次筹划收购港澳资讯,3,媒体新闻,t,1
全新好,　　  证券时报记者 岳薇　　  　　  停牌半年后，全新好(000007)终于公布了重组对象——“老相好”港澳资讯,4,媒体新闻,c,1
全新好,　　  2015年底全新好停牌筹划收购港澳资讯，拟通过发行股份及支付现金方式购买港澳资讯100%股权并募集配套资金，但该笔交易在去年7月13日终止,4,媒体新闻,c,1
全新好,全新好显然对港澳资讯念念不忘，5个多月后，去年12月9日，全新好宣布斥资8840万元购买港澳资讯股份850万股，持股比例合计6.8%,4,媒体新闻,c,1
全新好,今年1月16日，全新好再次停牌筹划对外投资，停牌时间恰好在终止收购港澳资讯6个月后，昨晚全新好披露了收购对象,4,媒体新闻,c,1
全新好,而这已经是港澳资讯第三次冲刺A股，在全新好之前，港澳资讯曾计划借创兴资源登陆A股无果,4,媒体新闻,c,1
全新好,　　  值得一提的是，全新好此次改变收购方式，改用现金方式收购港澳资讯,4,媒体新闻,c,1
全新好,全新好拟通过并购基金收购港澳资讯股权，而就在4天前，全新好公告子公司联合金控拟与西藏厚元资本管理有限公司（简称“厚元资本”） 合作，共同发起设立大数据和国际数据中心产业并购基金，规模不超过50亿元,4,媒体新闻,c,1
全新好,　　  念念不忘港澳资讯　　  回顾全新好此前的收购方案，去年6月，全新好公告，拟通过发行股份及支付现金相结合的方式收购港澳资讯100%股权，交易作价16.5亿元,4,媒体新闻,c,1
全新好,同时，全新好还拟募集配套资金11.5亿元，用于支付现金对价以及投建金融大数据服务中心项目、理财规划系统建设项目、投资者教育平台项目等,4,媒体新闻,c,1
全新好,本次重组完成后，全新好的主营业务将由物业管理和房屋租赁转变为金融信息服务,4,媒体新闻,c,1
全新好,全新好当时表示，由于港澳资讯系独立第三方持有的资产，且收购完成后公司实际控制人不会发生变更，因此交易不构成借壳,4,媒体新闻,c,1
全新好,港澳资讯的营业收入、资产总额、净资产总额等多个指标均远远超越全新好，且收购完成后，上市公司的主营业务也将发生根本变化,4,媒体新闻,c,1
全新好,由于“打工皇帝”唐骏旗下公司山南弘扬亦是港澳资讯的原始股东，且有媒体报道唐骏本人是港澳资讯的董事长兼CEO，后来唐骏虽转让了对港澳资讯的直接和间接持股，但交易所还是对港澳资讯的股份代持或隐秘的一致行动关系重点关注，关注唐骏本人是否能够通过控制港澳资讯进而获取上市公司的股权，从而导致全新好控制权发生实际变更,4,媒体新闻,c,1
全新好,　　  面对交易所的诸多问询，全新好申请延期回复问询函，但最终等来的却是终止收购港澳资讯的消息,4,媒体新闻,c,1
全新好,不久之后，去年12月9日，全新好宣布斥资8840万元购买港澳资讯6.8%的股份，据此推算，此次交易港澳资讯估值约为13亿元,4,媒体新闻,c,1
全新好,距离这次收购仅过去约一个月，今年1月16日，全新好再次停牌，直到昨晚公司披露了收购对象仍为港澳资讯,4,媒体新闻,c,1
全新好,　　  改用现金收购　　  面临借壳质疑，全新好前次收购港澳资讯无疾而终，而这一次全新好拟改用现金收购的方式卷土重来,4,媒体新闻,c,1
全新好,　　  据全新好公告，公司拟通过并购基金以支付现金的方式购买港澳资讯股权,4,媒体新闻,c,1
全新好,和前次重组方案所披露内容一样，全新好公告表示，港澳资讯无控股股东和实际控制人,4,媒体新闻,c,1
全新好,　　  就在7月14日，全新好公告，公司全资子公司联合金控拟与厚元资本合作，共同发起设立“大数据”和国际数据中心产业并购基金，以投资和发展国际数据中心业务,4,媒体新闻,c,1
全新好,　　  结合港澳资讯的主营以及前次收购时全新好拟募投的项目来看，上述并购基金极有可能用于收购港澳资讯,4,媒体新闻,c,1
全新好,不过，全新好表示，拟成立的产业并购基金目前处于前期商定阶段，有关各方尚未签订并购基金《合伙协议》,4,媒体新闻,c,1
全新好,　　  而对于本次收购港澳资讯，全新好亦称，公司仍在与交易对方积极沟通、洽谈购买股权的具体交易细节，尚未与交易对方就重组事项签订任何形式的正式协议,4,媒体新闻,c,1
全新好,全新好念念不忘港澳资讯改用现金再谋收购,4,媒体新闻,t,1
全新好,深圳商报记者 傅盛宁停牌已经半年的深圳上市公司全新好（000007 原零七股份）按规定周一复牌,5,媒体新闻,c,1
全新好,周末全新好公司负责人对记者说，正式的收购方案还没有出来，资产价格正在商讨中，相关事项尚存在不确定性,5,媒体新闻,c,1
全新好,今年一季度，全新好公司净利润收入大降96%，对此，这位负责人说，主要是处于转型重组过程中，无业务开展,5,媒体新闻,c,1
全新好,全新好：转型进行时,5,媒体新闻,t,1
全新好,证券代码：000007 证券简称：全新好公告编号：2017-099深圳市全新好股份有限公司2017年半年度业绩预告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏,6,媒体新闻,c,1
全新好,特此公告 深圳市全新好股份有限公司董 事 会2017年7月14日,6,媒体新闻,c,1
全新好,[业绩预告]全新好:2017年半年度业绩预告,6,媒体新闻,t,1
全新好,证券时报网（www.stcn.com）07月16日讯全新好(000007)7月16日晚披露业绩预告，公司预计上半年净利为2400万元-3600万元，同比增长123%-234%,7,媒体新闻,c,1
全新好,全新好：上半年净利预计翻倍 股票复牌并继续推进,7,媒体新闻,t,1
全新好,　　全新好(行情000007，诊股)公告，公司本次重大资产重组标的为海南港澳资讯产业股份有限公司,8,媒体新闻,c,1
全新好,全新好并购港澳资讯且继续推进重大资产重组 将复牌,8,媒体新闻,t,1
全新好,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/0000072.png"" >　　全新好16日晚间披露半年度业绩预告",9,媒体新闻,c,1
全新好,全新好半年报预增122%-234%,9,媒体新闻,t,1
全新好,　全新好7月13日晚间公告称，为进一步推进战略转型，提升公司对外投资能力，拟通过全资子公司深圳德福联合金融控股有限公司（简称“联合金控”）与西藏厚元资本管理有限公司（简称“厚元资本”）合作，共同发起设立“大数据”和国际数据中心产业并购基金（最终名称以工商核定为准），以投资和发展国际数据中心业务,10,媒体新闻,c,1
全新好,"全新好
拟设大数据产业并购基金",10,媒体新闻,t,1
全新好,　　中国证券网讯（记者 杨晶）5月17日，全新好收到深交所问询函,11,媒体新闻,c,1
全新好,　　在公司年报中，2016年，全新好确认非流动资产处置损益8530.8万元，确认除公司正常经营业务相关的有效套期保值业务外的投资收益近3694.4万元,11,媒体新闻,c,1
全新好,　　按照问询函要求，全新好将在5月22日前就前述问题进行书面说明,11,媒体新闻,c,1
全新好,年报多项财务数据不清 全新好被问询,11,媒体新闻,t,1
全新好,"<IMAGE SRC=""http://i3.hexun.com/2017-05-12/189159546.png"" >全新好董事长陈德棉辞职　　和讯股票（微信号：istocknews）消息 5月11日晚间，全新好发布公告称，公司董事会于2017年5月11日收到公司董事长陈德棉先生提交的辞职申请，陈德棉先生由于个人原因申请辞去公司董事、董事长、董事会战略委员会委员等公司及子公司一切职务",12,媒体新闻,c,1
全新好,　　全新好表示，根据《公司法》、《公司章程》等有关规定，陈德棉先生的辞职自辞呈送达公司董事会之日起生效，公司董事会将尽快增补新的董事和选举新的董事长,12,媒体新闻,c,1
全新好,全新好董事长陈德棉辞职 现任同济大学投资研究所所长,12,媒体新闻,t,1
全新好,　　全新好（000007）去年净利润增长457.33%，主要是因为投资收益较上年同期有很大的提高，中国高科（600730）去年净利润大增709.67%，主要是由于公司转让全资子公司,13,媒体新闻,c,1
