keywords,sentence,article_no,source,title or content
TCL集团,原标题：TCL集团发布半年报净利润超10亿 同比增长逾7成TCL集团1日晚间发布半年业绩报，称报告期内，TCL集团实现营业收入522亿元，同比增长7.93%；其中销售收入513亿元，同比增长9.41%；其中归属于上市公司股东的净利润10.3亿元，同比增长70.7%,4,媒体新闻,c,1
TCL集团,TCL集团表示，业绩同比大幅增长的原因主要有：1、液晶面板行业高景气度延续，华星光电净利润同比大幅增长；2、公司品牌提升与渠道重振战略有效执行，多媒体业务同比改善较大，空调业务快速增长；3、公司减员、降本、增效工作取得成效，现有业务固定费用额同比下降3.87%，人均劳效同比提高23%；4、金融与投资业务取得了较好的经营收益,4,媒体新闻,c,1
TCL集团,二级市场方面，截至昨日收盘，TCL集团股价报3.83元，涨幅4.36%,4,媒体新闻,c,1
TCL集团,TCL集团发布半年报净利润超10亿 同比增长逾7成,4,媒体新闻,t,1
TCL集团,　　中国证券网讯（记者 孔子元）TCL集团(行情000100，诊股)1日晚间发布半年报，报告期内，TCL集团实现营业收入522亿元，同比增长7.93%；归属于上市公司股东的净利润10.3亿元，同比增长70.7%,5,媒体新闻,c,1
TCL集团,TCL集团半年报净利增长71%,5,媒体新闻,t,1
TCL集团,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/0001002.png"" >　　TCL集团(000100)8月1日晚间披露半年报，上半年TCL集团实现营业收入522亿元，同比增长7.93%；净利润10.3亿元，同比增长70.7%；公司业绩同比大增的原因是：液晶面板行业高景气度延续",6,媒体新闻,c,1
TCL集团,TCL集团：液晶面板行业高景气延续 上半年净利增逾7成,6,媒体新闻,t,1
TCL集团,"<IMAGE SRC=""http://finance.workercn.cn/html/files/2017-07/31/20170731015602107430741.jpg"" >　　一进一出，短短半个月时间，将20亿元的收益拱手让给他人，这一幕发生在TCL集团拟40.34亿元收购华星光电10.04%股权的定增方案里",8,媒体新闻,c,1
TCL集团,　　工商资料信息显示，新疆TCL股权投资持有长江合志股权投资30%股份，长江合志股权投资自然人股东中，持股40%的袁冰，公开信息显示其为TCL集团副总裁、TCL集团全资子公司TCL资本总裁；另一持股20%的自然人股东净春梅，公开资料显示其为TCL资本财务总监,8,媒体新闻,c,1
TCL集团,　　2014年，TCL集团以1010亿元营收迈入千亿俱乐部，提出“智能+互联网”与“产品+服务”的“双+”战略，并将原有的“5+5”产业结构正式调整为新的“7+3+1”结构，调整为七大产品业务领域、三大服务业务领域以及创投、投资业务，共11个业务板块,8,媒体新闻,c,1
TCL集团,根据TCL集团董事长兼CEO李东生的设想，TCL计划用5年时间，构建起一个智能+互联网、产品+服务的模式，力争智能电视和智能手机销量达到全球前三，同时，通过个人（手机）和家庭（电视）用户，实现TCL“1亿家庭用户+1亿移动用户”,8,媒体新闻,c,1
TCL集团,据TCL集团2016年报告，其销售及物流服务业务群获得224.09亿营业收入，占集团营收比重的21.63%，仅次于TCL多媒体业务营收占比,8,媒体新闻,c,1
TCL集团,　　TCL集团战略投资上海银行、湖北消费金融公司、惠州农商行等；参与发起设立上银金融租赁股份公司、粤财信用保证保险公司的筹建,8,媒体新闻,c,1
TCL集团,TCL集团2016年半年报显示，TCL金控上半年实现净利润4.67亿元，同比增长43.1%,8,媒体新闻,c,1
TCL集团,而TCL集团2016年上半年的净利润不过7.88亿元，金融板块提供的利润贡献可见一斑,8,媒体新闻,c,1
TCL集团,　　事件描述：TCL集团公布2017年上半年业绩预告；发行股份收购华星光电10.04%股权,9,媒体新闻,c,1
TCL集团,子公司华星光电一直是TCL集团盈利的主要来源,9,媒体新闻,c,1
TCL集团,此次增持使华星光电高管利益与集团更为一致，有利于提高业务执行效率，同时增厚TCL集团利润，估计本次增持后公司摊薄EPS增厚约0.005元,10,媒体新闻,c,1
TCL集团,　　【TechWeb报道】7月13日消息，TCL集团(行情000100，诊股)周四公告称，拟通过发行股份的方式增持旗下子公司华星光电10.04%的股权，交易价格为40.34亿元人民币，交易完成后公司在华星光电的持股比例将升至85.71%,11,媒体新闻,c,1
TCL集团,　　TCL集团拟增持子公司华星光电股权至85.7% 交易价40亿元　　公告显示，TCL集团拟通过发行股份的方式购买长江汉翼、星宇有限、林周星澜、林周星涌、林周星源、林周星涟合计持有的华星光电10.04%股权,11,媒体新闻,c,1
TCL集团,　　TCL集团表示，本次交易为收购子公司少数股权，交易完成后对上市公司总资产、总负债不会产生实质性影响，但会增强归属于母公司所有者权益和归属于母公司所有者净利润，基本每股收益也会有所提高，从而增强上市公司的盈利能力,11,媒体新闻,c,1
TCL集团,　　TCL集团表示，本次交易尚需取得上市公司股东大会审议批准；获得中国证监会核准；华星光电办理其股权转让的商务部门备案；商务部门关于星宇有限对上市公司战略投资的审批或豁免（如需）,11,媒体新闻,c,1
TCL集团,　　华星光电成立于2009年，是TCL集团旗下负责液晶面板生产的企业,11,媒体新闻,c,1
TCL集团,TCL集团拟增持子公司华星光电股权至85.7% 交易价40亿元,11,媒体新闻,t,1
TCL集团,  7月12日，TCL集团在深交所公告称，拟以发行股份的方式购买长江汉翼等合计持有的深圳市华星光电技术有限公司10.0409%股权,12,媒体新闻,c,1
TCL集团,TCL集团拟以40.34亿元购买华星光电约10%股权,12,媒体新闻,t,1
TCL集团,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/0001002.png"" >　　内地大型家电企业TCL集团(深：000100)拟通过发行股份，增持旗下子公司华星光电10.04%的股权，涉资40.34亿元(人民币",13,媒体新闻,c,1
TCL集团,　　TCL集团自4月21日起因筹划重大事项一直停牌，停牌前收报3.43元,13,媒体新闻,c,1
TCL集团,TCL集团拟以40.3亿人民币 增持子公司华星光电,13,媒体新闻,t,1
TCL集团,　　中国证券网讯（记者 史文超） TCL集团12日晚间公告，公司拟通过发行股份的方式购买华星光电10.04%股权，交易价格为403，400.00万元,14,媒体新闻,c,1
TCL集团,　　公司表示，通过收购子公司华星光电少数股东权益，一方面，可增加TCL集团归属于母公司股东净利润、归属于母公司股东净资产，上市公司的持续盈利能力将得到增强；另一方面，股权收购完成后，上市公司进一步加强了对子公司的管理与控制力，有助于加强对华星光电经营的各方面支持，也有助于提高业务的执行效率，并在此基础上深化部署在液晶面板产品领域的发展规划，能够进一步提升上市公司的综合竞争力和盈利能力,14,媒体新闻,c,1
TCL集团,TCL集团拟40.34亿元收购华星光电10%股权,14,媒体新闻,t,1
TCL集团,证券代码：000100 证券简称：TCL集团公告编号：2017-065TCL集团股份有限公司关于召开2017年第二次临时股东大会的通知TCL集团股份有限公司及董事会全体成员保证公告内容的真实、准确和完整，不存在虚假记载、误导性陈述或者重大遗漏,15,媒体新闻,c,1
TCL集团,一、召开会议基本情况1、 股东大会届次：2017年第二次临时股东大会；2、 召集人：TCL集团股份有限公司董事会；3、 会议召开的合法性、合规性情况：经公司第五届董事会第三十八次会议审议，决定召开2017年第二次临时股东大会,15,媒体新闻,c,1
TCL集团,损益安排2.11人员安置2.12债权债务处置2.13本次发行的实施及违约责任2.14决议有效期3．关于公司本次交易构成关联交易的议案4．关于公司本次交易不构成重大资产重组及重组上市的议案5．关于审议《TCL集团股份有限公司发行股份购买资产暨关联交易报告书（草 案）》及其摘要的议案6．关于与交易对方签署附条件生效的《发行股份购买资产协议》的议案7．关于批准本次交易相关审计报告、备考审阅报告及资产评估,15,媒体新闻,c,1
TCL集团,√2.12债权债务处置√2.13本次发行的实施及违约责任√2.14决议有效期√3.00关于公司本次交易构成关联交易的议案√4.00关于公司本次交易不构成重大资产重组及重组上市的议案√5.00关于审议《TCL集团股份有限公司发行股份购买资产暨关联交易报告书（草案）》及其摘要的议案√6.00关于与交易对方签署附条件生效的《发行股份购买资产协议》的议案√7.00关于批准本次交易相关审计报告、备考审阅报告,15,媒体新闻,c,1
TCL集团,3、 登记地点：深圳市南山区高新南一路TCL大厦B座19楼TCL集团股份有限公司董事会办公室，邮政编码：518057,15,媒体新闻,c,1
TCL集团,六、其它事项1、 会议联系方式：公司地址：深圳市南山区高新南一路TCL大厦B座19楼TCL集团股份有限公司董事会办公室,15,媒体新闻,c,1
TCL集团,TCL集团股份有限公司董事会2017年7月12日 附件1：参加网络投票的具体操作流程一、网络投票的程序1. 投票代码：360100,15,媒体新闻,c,1
TCL集团,权债务处置2.122.13本次发行的实施及违约责任2.132.14决议有效期2.143关于公司本次交易构成关联交易的议案3.004关于公司本次交易不构成重大资产重组及重组上市的议案4.005关于审议《TCL集团股份有限公司发行股份购买资产暨关联交易报告书（草案）》及其摘要的议案5.006关于与交易对方签署附条件生效的《发行股份购买资产协议》的议案6.007关于批准本次交易相关审计报告、备考审阅报告,15,媒体新闻,c,1
TCL集团, 附件2：授权委托书兹委托 先生/女士代表本单位（个人）出席TCL集团股份有限公司2017年第二次临时股东大会，并代为行使表决权,15,媒体新闻,c,1
TCL集团,2.11人员安置√2.12债权债务处置√2.13本次发行的实施及违约责任√2.14决议有效期√ 3关于公司本次交易构成关联交易的议案√4关于公司本次交易不构成重大资产重组及重组上市的议案√5关于审议《TCL集团股份有限公司发行股份购买资产暨关联交易报告书（草案）》及其摘要的议案√6关于与交易对方签署附条件生效的《发行股份购买资产协议》的议案√7关于批准本次交易相关审计报告、备考审阅报告及资产评估报,15,媒体新闻,c,1
TCL集团,上市公司并购重组财务顾问专业意见附表第3号——发行股份购买资产上市公司名称TCL集团股份有限公司财务顾问名称中信证券股份有限公司证券简称TCL集团证券代码000100购买资产类型完整经营性资产√ 不构成完整经营性资产□交易对方长江汉翼、星宇有限、林周星澜、林周星涌、林周星源,16,媒体新闻,c,1
TCL集团,TCL集团股份有限公司董事会关于重组履行法定程序的完备性、合规性及提交的法律文件的有效性的说明TCL集团股份有限公司（以下简称“TCL集团”或“公司”）拟发行股份购买湖北省长江合志汉翼股权投资基金合伙,17,媒体新闻,c,1
TCL集团,企业有限公司、林周星澜创业投资管理合伙企业（有限合伙）、林周星涌创业投资管理合伙企业（有限合伙）、林周星源创业投资管理合伙企业（有限合伙）、林周星涟创业投资管理合伙企业（有限合伙）签订了附条件生效的《TCL集团股份有限公司与湖北省长江合志汉翼股权投资基金合伙企业（有限合伙）、林周星澜创业投资管理合伙企业（有限合伙）、林周星涌创业投资管理合伙企业（有限合伙）、林周星源创业投资管理合伙企业（有限合伙）,17,媒体新闻,c,1
TCL集团,（以下无正文） （本页无正文，为《TCL集团股份有限公司董事会关于重组履行法定程序的完备性、合规性以及提交的法律文件的有效性的说明》之盖章页）TCL集团股份有限公司年 月 日,17,媒体新闻,c,1
TCL集团,TCL集团股份有限公司董事会关于本次重组相关主体是否存在依据《关于加强与上市公司重大资产重组相关股票异常交易监管的暂行规定》第十三条不得参与任何上市公司重大资产重组情形的说明根据《关于加强与上市公司重大资产重组相关股票异常交易监管的暂行规定》第十三条的规定：“本规定第七条所列主体因涉嫌本次重大资产重组相关的内幕交易被立案调查或者立案侦查的，自立案之日起至责任认定前不得参与任何上市公司的重大资产重组,18,媒体新闻,c,1
TCL集团,（以下无正文） （本页无正文，为《TCL集团股份有限公司董事会关于本次重组相关主体是否存在依据<关于加强与上市公司重大资产重组相关股票异常交易监管的暂行规定>第十三条不得参与任何上市公司重大资产重组情形的说明》之盖章页）TCL集团股份有限公司年 月 日,18,媒体新闻,c,1
TCL集团,TCL集团股份有限公司董事会关于公司股票价格波动未达到《关于规范上市公司信息披露及相关各方行为的通知》（证监公司字[2007]128号）第五条相关标准的说明根据中国证监会《关于规范上市公司信息披露相关,19,媒体新闻,c,1
TCL集团,”TCL集团股份有限公司（以下简称“TCL集团”或“公司”）拟发行股份购买湖北省长江合志汉翼股权投资基金合伙企业（有限合伙）、星宇企业有限公司、林周星澜创业投资管理合伙企业（有限合伙）、林周星涌创业投资管理合伙企业（有限合伙）、林周星源创业投资管理合伙企业（有限合伙）、林周星涟创业投资管理合伙企业（有限合伙）持有的深圳市华星光电技术有限公司10.04%股权（以下简称“本次重组”）,19,媒体新闻,c,1
TCL集团,该区间段内，根据2017年3月22日收盘价格与2017年4月20日收盘价格计算，TCL集团股票（股票代码：000100）价格跌幅为0.57%,19,媒体新闻,c,1
TCL集团,（以下无正文） （本页无正文，为《TCL集团股份有限公司关于公司股票价格波动未达到<关于规范上市公司信息披露及相关各方行为的通知>（证监公司字[2007]128号）第五条相关标准的说明》之盖章页）TCL集团股份有限公司年 月 日,19,媒体新闻,c,1
TCL集团,　　中证网讯（记者 常佳瑞）TCL集团（000100）于7月12日晚间发布公告称，上市公司拟通过发行股份的方式购买长江汉翼、星宇有限、林周星澜、林周星涌、林周星源、林周星涟合计持有的华星光电10.04%股权，由本次重组交易各方协商确定为40.34亿元元，全部以发行股份方式支付,20,媒体新闻,c,1
TCL集团,　　长江证券分析指出，TCL集团面板盈利持续改善,20,媒体新闻,c,1
TCL集团,TCL集团拟40.34亿元收购华星光电10.04%股权,20,媒体新闻,t,1
TCL集团,证券时报网（www.stcn.com）07月12日讯TCL集团(000100)12日晚公告，拟40.34亿元收购华星光电10.04%股权，交易后公司直接持有华星光电85.71%股权,21,媒体新闻,c,1
TCL集团,TCL集团称，交易可增厚公司利润，提升对子公司的管理与控制力,21,媒体新闻,c,1
TCL集团,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/0001002.png"" >　　TCL集团(000100)于7月12日晚间发布公告称，上市公司拟通过发行股份的方式购买长江汉翼、星宇有限、林周星澜、林周星涌、林周星源、林周星涟合计持有的华星光电10.04%股权，由本次重组交易各方协商确定为40.34亿元元，全部以发行股份方式支付",22,媒体新闻,c,1
TCL集团,　　长江证券分析指出，TCL集团面板盈利持续改善,22,媒体新闻,c,1
TCL集团,TCL集团拟40.34亿元收购华星光电10.04%股权,22,媒体新闻,t,1
TCL集团,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/0001002.png"" >　　TCL集团(000100)7月7日晚公告，集团第二季度LCD电视产品销量为500万台，同比增长12%",23,媒体新闻,c,1
TCL集团,TCL集团：二季度LCD电视产品销量同比增长12%,23,媒体新闻,t,1
TCL集团,证券时报记者 周少杰腾讯入股TCL集团（000100）旗下互联网电视品牌雷鸟之后，双方于7月5日在深圳举办了“TCL雷鸟与腾讯投资暨战略合作发布会”，双方宣布将在产品升级创新、市场资源协同、会员生态融合等方面深化合作，实现战略资源跨界互补,24,媒体新闻,c,1
TCL集团,选择“下半场”入场雷鸟科技是TCL集团于今年3月份才宣布成立的互联网电视品牌，成立不久便获得腾讯注资，后者获得16.67%的股权，一举成为雷鸟第二大股东,24,媒体新闻,c,1
TCL集团,在此次发布会上，TCL集团和腾讯同时宣布，双方除了股权上合作，还将在“内容+终端+用户+渠道+供应链”闭环全生态互联网平台上展开深入合作,24,媒体新闻,c,1
TCL集团,雷鸟依托TCL集团的雄厚资金、研发能力，以及供应链把控的优势，打造整合线上、线下渠道，硬件产品、互联网内容、服务并重的智能电视新局面；在内容端，凭借腾讯视频海量版权内容和优势自制内容，为用户提供千人千面的视频服务,24,媒体新闻,c,1
TCL集团,互联网电视进入“下半场” TCL集团联手腾讯意在夺冠,24,媒体新闻,t,1
TCL集团,　　7月3日早间，TCL集团(行情000100，诊股)宣布，其智能电视子公司雷鸟科技以增资扩股的方式引入战略投资者腾讯,25,媒体新闻,c,1
TCL集团,　　TCL集团表示，本次合作，不仅为雷鸟科技业务发展提供资金支持，TCL集团和腾讯也将在内容共享、产品创新、市场推广、会员运营等方面开展战略合作，实现双方资源优势互补和协同,25,媒体新闻,c,1
TCL集团,此外，本次增资完成后，雷鸟科技将不再是TCL集团的控股子公司，不再纳入公司合并报表范围内，但FFalcon仍为雷鸟科技的单一最大股东,25,媒体新闻,c,1
TCL集团,　　雷鸟不再是TCL控股子公司　　7月3日早间，TCL集团发布公告称，为加快TCL集团互联网业务发展，提升互联网电视运营能力，提高用户价值，子公司雷鸟科技以增资扩股的方式引入战略投资者腾讯,25,媒体新闻,c,1
TCL集团,TCL集团子公司TCL多媒体的全资子公司FFalcon也同步向雷鸟科技进行增资,25,媒体新闻,c,1
TCL集团,　　值得注意的是，本次增资完成后，雷鸟科技将不再是TCL集团的控股子公司，不再纳入公司合并报表范围内，但FFalcon仍为雷鸟科技的单一最大股东,25,媒体新闻,c,1
TCL集团,　　TCL集团在公告中表示，目前TV+智能电视平台的可运营终端及活跃用户数快速增长，基于付费内容分成、业务流量分成、服务广告分成及有偿增值服务的商业模式也在快速推进,25,媒体新闻,c,1
TCL集团,　　【TechWeb报道】7月3日消息，TCL集团(行情000100，诊股)周一早间公告称，子公司深圳市雷鸟科技有限公司以增资扩股的方式引入战略投资者腾讯，后者以4.5亿元人民币认购雷鸟科技新增注册资本2，027万元，获得本次增资后雷鸟科技16.67%的股权,27,媒体新闻,c,1
TCL集团,　　公告显示，TCL集团之子公司TCL多媒体的全资子公司FFalcon Techology Holding Limited也同步向雷鸟科技进行增资，以0.3亿元人民币认购雷鸟科技新增注册资本135万元，获得本次增资后雷鸟科技1.11%的股权,27,媒体新闻,c,1
TCL集团,　　TCL集团称，公司正大力推进“智能+互联网”及构建“产品+服务”商业模式的“双+”战略转型,27,媒体新闻,c,1
TCL集团,　　TCL集团并称，本次合作，不仅为雷鸟科技业务发展提供资金支持，公司和腾讯也将在内容共享、产品创新、市场推广、会员运营等方面开展战略合作，实现双方资源优势互补和协同,27,媒体新闻,c,1
TCL集团,腾讯4.5亿元投资TCL集团子公司雷鸟科技 获17%股权,27,媒体新闻,t,1
TCL集团,　　金融界网站讯 7月3日早间公告，为加快TCL集团(行情000100，诊股)互联网业务发展，提升互联网电视运营能力，提高用户价值，本公司之子公司深圳市雷鸟科技有限公司（以下简称“雷鸟科技”）以增资扩股的方式引入战略投资者腾讯数码,28,媒体新闻,c,1
TCL集团,【TCL集团：7万多员工遍布全球 海外收入占比近半】TCL集团（000100）在最新披露的《投资者关系活动记录表》中透露，截至目前，TCL7万多名员工遍布亚、美、欧及大洋洲，在80多个国家和地区设有销售机构，并在全球拥有23个研发机构和21个制造加工基地,29,媒体新闻,c,1
TCL集团,"（全景网）<IMAGE SRC=""http://hqpick.eastmoney.com/k/0001002.png"" >　　TCL集团(000100)在最新披露的《投资者关系活动记录表》中透露，截至目前，TCL7万多名员工遍布亚、美、欧及大洋洲，在80多个国家和地区设有销售机构，并在全球拥有23个研发机构和21个制造加工基地",29,媒体新闻,c,1
TCL集团,TCL集团：7万多员工遍布全球 海外收入占比近半,29,媒体新闻,t,1
TCL集团,　　证券时报网（www.stcn.com）06月20日讯　　TCL集团(行情000100，诊股)19日在接受机构调研时表示，目前量产的t1和t2产线主要生产LCD电视面板产品，11代线预留了OLED产能，t1与t2产线未来均可改造为OLED产线,30,媒体新闻,c,1
TCL集团,TCL集团：t1与t2产线未来均可改造为OLED产线,30,媒体新闻,t,1
TCL集团,"<IMAGE SRC=""http://chart.jrjimg.cn/pngdata/kpic/pic430/000100.png"" >584 位投资顾问已告知TCL集团(000100)后市如何操作立即查看　　金融界网站讯TCL集团(行情000100，诊股)5月24日晚间公告称，公司2016年年度权益分派方案为：以公司现有总股本12，213，681，742股",31,媒体新闻,c,1
TCL集团,TCL集团年报推10派0.8元 股权登记5月31日,31,媒体新闻,t,1
TCL集团,　　继两年前成为TCL集团(000100.SZ)的实际控制人之后，TCL集团董事长兼CEO李东生最近又成为TCL集团的第一大股东,32,媒体新闻,c,1
TCL集团,TCL集团表示，这可降低公司被恶意收购的风险，并提高决策效率,32,媒体新闻,c,1
TCL集团,　　这背后是，TCL集团酝酿新一轮内部业务重组，希望在营收连续三年徘徊在千亿左右之后，企业的成长获得新的突破,32,媒体新闻,c,1
TCL集团,下一步，TCL集团计划把旗下华星光电余下的少数股份也收购入上市公司,32,媒体新闻,c,1
TCL集团,　　市场调研分析机构奥维云网(AVC)总裁文建平5月22日在接受第一财经记者采访时认为，李东生成为TCL集团大股东有两大背景：一是国家推进国有企业的混合所有制改革，政策环境变得宽松，只要国有资产保值增值，允许国有企业进行多种形式的产权改革;二是TCL集团战略清晰，从全产业链、全产品品类、布局海外到内部机制牵引，实现国有资产价值的不断增加,32,媒体新闻,c,1
TCL集团,这次李东生成为TCL集团第一大股东后，对增强控制力和公司后劲是好事，决策的权限更大了，但该与惠州市政府沟通的还是要沟通，毕竟现在惠州市政府旗下的公司还在TCL集团中持有超过7%的股权,32,媒体新闻,c,1
TCL集团,　　整合华星光电欲破千亿瓶颈　　5月19日晚，TCL集团发布公告称，李东生、东兴华瑞、九天联成签署了一致行动协议，共同持有TCL集团股份近15亿股，占TCL集团总股本的12.28%，李东生成为TCL集团第一大股东,32,媒体新闻,c,1
TCL集团,　　但是，李东生并不满意，他在TCL集团2016年年报内写道“公司已经在1000亿销售额上下徘徊了三年，毛利空间不断收窄，营业利润也持续下降,32,媒体新闻,c,1
TCL集团,”　　今年TCL集团的重组序幕已经拉开,32,媒体新闻,c,1
TCL集团,2017年4月底，华星光电向TCL集团及关联公司收购华显光电(0334.HK)53.81%的股权,32,媒体新闻,c,1
TCL集团,收购完成后，做面板的华星光电，与做模组的华显光电，成为母子公司关系，TCL集团完成对旗下半导体显示两家公司的整合，促进两者协同效应的发挥,32,媒体新闻,c,1
TCL集团,　　5月18日晚，TCL集团公告透露，拟采取发行股份购买资产的方式，收购华星光电少数股权，交易对方为华星光电员工持股平台和其他股东,32,媒体新闻,c,1
TCL集团,目前交易方案仍在商讨阶段，尚有不确定性，TCL集团计划在6月19日之前公布发行股份购买资产的预案,32,媒体新闻,c,1
TCL集团,　　截至4月20日，TCL集团前十名股东中，惠州市投资控股有限公司持股7.19%;李东生持股5.23%;广东省广新控股持股5.01%;紫光通信持股3.97%;TCL两个员工持股的合伙企业东兴华瑞、九天联成分别持股3.71%和3.35%，它们依次为TCL集团前六大股东,32,媒体新闻,c,1
TCL集团,　　据TCL集团的公告，在九天联成的股权结构中，李东生出资3亿，控股70.21%,32,媒体新闻,c,1
TCL集团,　　5月19日，李东生与九天联成和东兴华瑞签署了《关于TCL集团股份有限公司一致行动人协议》，成为了TCL集团第一大股东，这次《一致行动协议》的签署是2015年长效激励机制的延伸，也意味着管理层对公司未来的发展达成了一致意见,32,媒体新闻,c,1
TCL集团,据悉，TCL集团将在李东生的带领下进行一次新的内部变革,32,媒体新闻,c,1
TCL集团,1996年，39岁的李东生接过帅印，出任TCL集团董事长兼总经理,32,媒体新闻,c,1
TCL集团,　　1997年5月，TCL集团与惠州市政府签订契约，开始5年的“授权经营、增量奖股”的国有资产授权经营试点,32,媒体新闻,c,1
TCL集团,1997年至2001年五年的授权经营，TCL集团销售收入增长了3倍，利润增长了2倍,32,媒体新闻,c,1
TCL集团,2001年授权经营结束时，TCL集团国有资产增值率高达261.73%，当年公司实现了销售额211亿元，利润7.1亿元，成为中国家电行业的新星,32,媒体新闻,c,1
TCL集团,　　2001年，TCL集团改制上市、引入五大战略投资者的阿波罗计划悄然启动,32,媒体新闻,c,1
TCL集团,　　2004年1月，TCL集团吸收合并控股上市企业“TCL通讯”，并在深交所整体上市，加上在香港上市的“TCL多媒体”和“TCL通讯”，使TCL成为国内少数几家在大陆和香港市场均拥有上市公司的企业,32,媒体新闻,c,1
TCL集团,历经二十年 李东生成TCL集团第一大股东,32,媒体新闻,t,1
TCL集团,（原标题：李东生成TCL集团第一大股东）TCL集团5月19日晚间公告，公司股东李东生、新疆东兴华瑞股权投资合伙企业（东兴华瑞）、新疆九天联成股权投资合伙企业（九天联成）当日签署协议，三名股东成为一致行动人，合计持股比例12.28%，李东生成为TCL集团第一大股东,33,媒体新闻,c,1
TCL集团,本次权益变动后，TCL集团仍无实控人及控股股东,33,媒体新闻,c,1
TCL集团,根据协议，李东生为TCL集团的股东，截至2017年3月31日，其持有TCL集团股份占集团已发行股本的5.23%；东兴华瑞为TCL集团的股东，且为TCL集团员工持股平台，其持有TCL集团股份占集团已发行股本的3.71%；九天联成为TCL集团的股东，其持有TCL集团的股份占集团已发行股本的3.35%,33,媒体新闻,c,1
TCL集团,李东生成TCL集团第一大股东 TCL集团仍无实控人,33,媒体新闻,t,1
TCL集团,　　中国证券网讯（记者 史文超） TCL集团19日晚间公告，公司股东李东生、东兴华瑞以及九天联成于5月19日签署了《关于TCL集团股份有限公司一致行动人协议》,34,媒体新闻,c,1
TCL集团,截至协议签署之日，一致行动人合计持有公司1，499，833，496股，占公司总股本的12.28%，李东生先生成为 TCL集团第一大股东,34,媒体新闻,c,1
TCL集团,TCL集团：李东生与两股东签署一致行动协议 成为第一大股东,34,媒体新闻,t,1
TCL集团,证券时报网（www.stcn.com）05月19日讯TCL集团(000100)5月19日晚间公告，公司股东李东生、东兴华瑞、九天联成当日签署协议，三名股东成为一致行动人，合计持股比例12.28%，李东生成为TCL集团第一大股东,35,媒体新闻,c,1
TCL集团,本次权益变动后，TCL集团仍无实控人及控股股东，公司表示，此举可加强次李东生对于公司治理的影响力，可降低公司被恶意收购的风险,35,媒体新闻,c,1
TCL集团,　　全景网5月18日讯 TCL集团(000100)周四晚间发布增发购买资产进展及延期复牌公告，公告显示，本次事项的主要交易标的为公司控股子公司深圳市华星光电技术有限公司，交易涉及关联交易，交易资产初步确定为华星光电少数股权，交易对方为华星光电员工持股平台和其他股东,36,媒体新闻,c,1
TCL集团,[公司]TCL集团拟收购华星光电员工持股等少数股权,36,媒体新闻,t,1
TCL集团,  5月10日上午，TCL集团旗下深圳豪客互联网有限公司与安全厂商迈克菲正式签署战略合作协议,37,媒体新闻,c,1
TCL集团,5月6日，TCL集团副总裁、多媒体COO王成一行来访南京苏宁总部，与苏宁易购总裁侯恩龙等高层领导展开深入会谈,38,媒体新闻,c,1
