keywords,sentence,article_no,source,title or content
中国软件,    本届软博会上全面展示了中国软件（600536）产业的最新发展，而360手机卫士则是其中的代表产品,13,媒体新闻,c,0
中国软件,中国软件行业“奥斯卡”评选揭晓 360手机卫士荣获金奖,13,媒体新闻,t,0
中国软件,很高兴在这儿讨论一下中国软件(行情600536，诊股)产业的投资机会和挑战,14,媒体新闻,c,0
中国软件,刚才几位嘉宾谈到中国软件的市场跟国外比起来很落后的，这个事对我们来说是好事也是坏事，对我们来讲中国软件市场发展不够完善，给我们很多的发展机会,14,媒体新闻,c,0
中国软件,    我觉得中国软件发展过去有三件事制约了软件的发展，第一件事，就是人便宜，人便宜这件事是我们过去很长一段时间享受了人口的红利，整个经济的发展建立在人口红利的基础之上,14,媒体新闻,c,0
中国软件,牛奎光：中国软件产业的投资机会和挑战,14,媒体新闻,t,0
中国软件,中国软件和信息服务业何以快速发展？,15,媒体新闻,t,0
中国软件,  新华社大连6月16日电（记者王莹、白涌泉）商务部《中国软件出口发展报告2016》在第十五届大连软交会期间发布，报告介绍了2015年到2016年中国软件出口的基本情况，分析了中国软件出口规模持续扩大等四大主要特点，并提出了未来提升软件出口竞争力的发展思路,16,媒体新闻,c,0
中国软件,从2008年开始，商务部开始编写中国软件出口发展报告,16,媒体新闻,c,0
中国软件,    报告指出，2016年中国软件出口呈四大主要特点,16,媒体新闻,c,0
中国软件,2016年中国软件出口执行金额为342.3亿美元，同比增长2.51%,16,媒体新闻,c,0
中国软件,2016年中国软件出口市场达180多个国家和地区，向美日欧三大经济体软件出口额占软件出口总额的半数左右，“一带一路”沿线国家市场取得积极进展,16,媒体新闻,c,0
中国软件,    报告指出，2017年中国软件出口虽面临全球政治局势动荡，贸易增速低迷，贸易保护主义持续等挑战，但同时也面临许多有利因素，网络经济、数字经济加快发展，新模式新业态不断涌现等现状，为中国软件企业输出和建立自主标准、自主品牌提供了机遇,16,媒体新闻,c,0
中国软件,商务部：2016年中国软件出口呈现四大特点,16,媒体新闻,t,0
中国软件,2016年中国软件出口呈现出以下主要特点：    规模持续扩大，结构不断优化,17,媒体新闻,c,0
中国软件,2016年中国软件出口金额342.3亿美元，同比增长2.5%,17,媒体新闻,c,0
中国软件,2016年中国软件出口市场达180多个国家和地区，居前10位的国家和地区分别为美国、中国香港、日本、韩国、新加坡、中国台湾、德国、英国、芬兰、瑞典,17,媒体新闻,c,0
中国软件,2016年中国软件出口持续增长,17,媒体新闻,t,0
中国软件,从2008年开始，商务部开始编写“中国软件出口发展报告”，至今已经十年,18,媒体新闻,c,0
中国软件,6月15日，商务部在第十五届中国国际软件和信息服务交易会上发布了《中国软件发展报告2016》，详细介绍了2015~2016年中国软件出口的基本情况，系统分析了中国软件出口的主要特点、存在的主要问题及制约因素、市场前景，并提出了未来提升软件出口竞争力的发展思路,18,媒体新闻,c,0
中国软件,    2017年中国软件出口虽面临全球政治局势动荡、贸易增速低迷、贸易保护主义持续等挑战，但仍面临许多有利因素,18,媒体新闻,c,0
中国软件,“一带一路”沿线多数国家和地区信息化和工业化程度低，数字鸿沟巨大，为中国软件企业输出软件和信息技术服务，建立自主标准、自主品牌提供了机遇,18,媒体新闻,c,0
中国软件,中国软件出口面临五大发展机遇,18,媒体新闻,t,0
中国软件,苹果强硬单挑中国软件供应商：不给我分成30%就滚蛋,19,媒体新闻,t,0
中国软件,驻云、网久等中国软件企业和大疆创新、每日瑜伽、大拿等中国互联网（爱基，净值，资讯）科技企业纷纷借助云计算基础设施布局全球，其中，MUsic.ly在美国APPStore音视频分类排名第一，大拿的物联网平台支撑起数百万家用摄像头,20,媒体新闻,c,0
中国软件,    中关村在徐州泉山区建立创新中心，按照大项目、产业链、产业群、产业基地的发展思路，目前已招引落户企业186家，甲骨文、华为等全球500强企业和东软、神州数码等中国软件百强企业纷纷入驻,21,媒体新闻,c,0
中国软件,驻云、网久等中国软件企业和大疆创新、每日瑜伽、大拿等中国互联网科技企业纷纷借助云计算基础设施布局全球，其中，music.ly在美国AppStore音视频分类排名第一，大拿的物联网平台支撑起数百万家用摄像头,22,媒体新闻,c,0
中国软件,据了解，中国软件银行集团（软银）董事长孙正义就毕业于东北大学,23,媒体新闻,c,0
中国软件,顺应时代变革，华为将携手合作伙伴，帮助客户迎战云时代，通过软件开发云向软件企业和软件开发团队提供智能化软件研发管理平台，以云的方式传承华为20多年积累的软件工程能力和优秀实践，不断提升软件企业核心竞争力，加速推进中国软件产业的转型升级,24,媒体新闻,c,0
中国软件,“中国软件产业正处于一个快速发展时期，华为希望通过多年的实践和软件产业发展相结合，将华为的软件开发运营经验和能力服务于软件企业和开发者，进而推动软件产业快速发展,24,媒体新闻,c,0
中国软件,    据挖贝新三板研究院资料显示，博为峰是一家全产业链软件测试服务供应商，运营中国软件测试门户网站51Testing软件测试网，提供从软件测试产品研发及销售、软件测试人才培养到软件测试外包、软件评测、测试咨询等一系列软件测试服务,25,媒体新闻,c,0
中国软件,    问：超图集团承办“2017地理信息技术创新研讨会”将于2017年5月9日在石家庄万达洲际酒店隆重召开，公司花了这么大财力、精力去承办由中国软件行业协会、中国地理信息产业协会、中国测绘地理信息学会指导，河北省地理信息产业协会、河北省测绘学会、中国地理信息产业协会云计算与物联网工作委员会主办目的是在，是为了能在河北地区乃至雄安新区拿到更多的业务吗,26,媒体新闻,c,0
中国软件,目前大多数互联网金融平台获得的以第二级认证为主，普惠家作为专业的网贷信息中介平台，十分注重平台系统的安全与自主研发建设，通过了中国软件测评中心第三级等级测评认证,27,媒体新闻,c,0
中国软件,经过中国软件测评中心的权威认证，普惠家平台在网络安全、主机安全、电子数据信息安全、系统建设管理等多个方面达到了国家要求，在信息安全保障等方面具备较高水准,27,媒体新闻,c,0
中国软件,数据显示，有不少于100家中国软件企业跟随阿里云全球基础设施布局，出海拓展市场,28,媒体新闻,c,0
中国软件,2016年4月，铜板街入选B20金融促增长组成员参与议题会议，为G20杭州峰会建言献策；11月，铜板街作为唯一一家金融科技企业，获得中国软件行业协会最高的AAA信用评级；12月，通过杭州市科技局、浙江省科技厅、国家科技部的层层评审，获得“浙江省2016年第一批高新技术企业”资格认定,29,媒体新闻,c,0
中国软件,数据显示，有不少于100家中国软件企业跟随阿里云全球基础设施布局，出海拓展市场,30,媒体新闻,c,0
