keywords,sentence,article_no,source,title or content
同花顺,合作伙伴挖自己墙角，显然是大型券商不能容忍的，由于有能力发展自己的APP，这导致大型券商选择直接与同花顺决裂,2,媒体新闻,c,1
同花顺,　　对此，同花顺公关部相关人员告诉无冕财经：“一些券商原来的佣金太高，我们打电话希望他们调佣金，他们不肯调，只能开第二个了,2,媒体新闻,c,1
同花顺,　　也有业内人士表示，这涉及到第三方和大券商之间的利益纠葛，也即大券商意识到了同花顺等第三方平台实际上是在从事券商服务,2,媒体新闻,c,1
同花顺,作为软件商，同花顺本来是要为券商和投资者提供通道服务，但它一直在做本来是由券商做的事情，提供从开户、交易、理财产品销售到咨询的全方位服务,2,媒体新闻,c,1
同花顺,　　对于切断同花顺入口，多家券商表示是合规需要,2,媒体新闻,c,1
同花顺,为了留住客户，券商不得不维护与同花顺的合作,2,媒体新闻,c,1
同花顺,"<IMAGE SRC=""http://pic2.pedaily.cn/17/201707/2017727205946803.jpg"" >　　▲ 同花顺移动端仍显示接入多家券商",2,媒体新闻,c,1
同花顺,　　同花顺某高管对无冕财经表示，大量普通个人投资者从未享受过券商任何服务，也未得到券商重视，但互联网公司致力于服务这类个人投资者，给他们提供好的交易工具，全面、及时的行情资讯服务、研究报告以及投资者教育等,2,媒体新闻,c,1
同花顺,券商对待用户和第三方平台非常傲慢，恰恰是同花顺这样的第三方平台，促使券商不断提高服务水平,2,媒体新闻,c,1
同花顺,　　券商和同花顺，谁可以抛弃谁，谁会成为赢家,2,媒体新闻,c,1
同花顺,　　不过田杰反对券商会抛弃同花顺的说法，券商们抱着金融牌照，认为自己有规模优势，坚持不降低佣金，不提高服务质量，面对外界的挑战，不注重用户流量和用户体验，这就如同余额宝之于银行,2,媒体新闻,c,1
同花顺,互联网脱媒时代，同花顺只需要继续以服务客户为主，注重客户炒股体验，想着如何应对市场挑战的应该是券商,2,媒体新闻,c,1
同花顺,　　即使切断交易入口短时间内影响尚难判断，但同花顺面临的麻烦不少，7月14日，同花顺披露，其控股子公司浙江同花顺网络科技有限公司因涉嫌违反《证券法》等，被证监会立案调查,2,媒体新闻,c,1
同花顺,此外，同花顺股东叶琼玖、于浩淼、王进及凯士奥，拟六个月内合计减持公司不超7.99%股份，现合计持股比例为31.96%,2,媒体新闻,c,1
同花顺,"<IMAGE SRC=""http://pic2.pedaily.cn/17/201707/2017727205953171.jpg"" >　　▲ 同花顺近年业绩情况",2,媒体新闻,c,1
同花顺,　　对同花顺而言，未来的考验并小,2,媒体新闻,c,1
同花顺,决裂了？同花顺被抛弃？背后究竟有什么利益纠葛？,2,媒体新闻,t,1
同花顺,”　　上周五，证监会在例行发布会上表示，近日查获一起网络传播媒介传播误导性信息案件，该案涉及同花顺网络,3,媒体新闻,c,1
同花顺,稽查部门调查发现，同花顺网络发布的“复星集团董事长郭广昌失联”是陈旧信息，严重误导市场投资者，扰乱了证券市场秩序,3,媒体新闻,c,1
同花顺,证监会责令同花顺改正违法行为，并处以20万元罚款,3,媒体新闻,c,1
同花顺,同花顺传播“旧闻”被罚20万,3,媒体新闻,t,1
同花顺,　　中国证监会7月21日通报，近日，证监会对浙江同花顺网络科技有限公司涉嫌传播误导性信息一案立案调查，并表示将进一步加大舆情监测力度，继续加强与公安、网信等部门执法协作，对于编造传播虚假信息，扰乱证券市场秩序的行为，将从严处理,4,媒体新闻,c,1
同花顺,　　证监会新闻发言人常德鹏当日在例行新闻发布会上介绍，证监会在对同花顺网络调查时发现，7月5日，同花顺网络运营的同花顺财经网站使用网络爬虫软件，从“和讯债券”网站自动抓取陈旧信息，导致与当下现实情况明显不符的信息迅速传播，严重误导市场投资者，扰乱了证券市场秩序，造成了恶劣影响,4,媒体新闻,c,1
同花顺,　　见一叶落而知秋，部分券商与同花顺(300033.SZ)停止合作的消息，让券商与第三方平台的关系受到关注,5,媒体新闻,c,1
同花顺,　　方正证券通知用户于6月30日停止使用同花顺平台交易,5,媒体新闻,c,1
同花顺,同时，同花顺于7月14日晚间发布公告称，重要股东计划未来六个月内减持7.99%的股份，股价因此应声下跌,5,媒体新闻,c,1
同花顺,　　这些对同花顺并不是好消息，不过同花顺对此并不是太在意，有高管向记者表示，券商选择同花顺，同花顺也选择券商，对损害用户利益的券商，我们也会采取相应手段,5,媒体新闻,c,1
同花顺,　　同花顺董秘办工作人员告诉《投资者报》记者：“中国股市是个人投资者居多，大量普通个人投资者从未享受过券商任何服务，也未得到券商的重视，第三方平台与中小券商合作，一人多户、网上开户的实施，解决了投资者一直存在的转销户困难的问题，打破了大型券商垄断市场的傲慢，开始重视投资者服务，券商行业的服务水平不断提升，用户的主动权也得到提高,5,媒体新闻,c,1
同花顺,　　据公开消息，同花顺客户端平台目前和40多家券商有A股股票开户合作，和71家券商有股票交易合作,5,媒体新闻,c,1
同花顺,并且同花顺支持一人多户模式，即在同花顺平台上，客户可以在多家券商开户，通过这种“一人多户”的模式，同花顺可以迅速掌握过亿用户，目前同花顺是金融信息服务领域龙头，有超过3500万活跃用户,5,媒体新闻,c,1
同花顺,　　易观国际分析师田杰告诉记者：“利益问题才是中止合作的根本原因，券商的主要盈利就是来自于佣金和客户行为产生的增值服务，比如卖基金、投顾、融资等等，同花顺开户推荐佣金更低的券商，一般是万2.5的佣金，客户行为也不回馈给券商，自己提供相应的服务,5,媒体新闻,c,1
同花顺,挑战券商的经营底线，就开户来说，明显有利于中小型券商，他们为了招揽客户更愿意降低佣金，而大型券商则不愿意，而且客户流量行为对后续增值服务非常关键，同花顺的行为绝对是他们不能容忍的,5,媒体新闻,c,1
同花顺,”　　对此，同花顺公关部向《投资者报》记者表示：“为了保障每一个用户享受到优质的服务，自身合法权益不受侵害，我们在选择合作伙伴时也有明确的标准,5,媒体新闻,c,1
同花顺,”　　合规需求　　记者从同花顺官网维权频道上看到，4月份，就有律师事务所针对方正证券上市时存在的问题征询股东一起起诉,5,媒体新闻,c,1
同花顺,　　同花顺在官网指出，方正证券存在违法行为，称方正证券上市之初，就隐瞒了控股股东及多家公司之间的关联关系,5,媒体新闻,c,1
同花顺,　　虽然不确定方正证券停止与同花顺的合作是否与此有关，同花顺方面也向记者否认了相关性，但律师事务所在同花顺征集证据，尔后方正证券就切断入口，其中关系耐人寻味,5,媒体新闻,c,1
同花顺,　　与同花顺停止合作的事情引起注意，源于2015年股市大波动之际，监管方发布《证券公司外部接入信息系统评估认证规范》一文，文件要求“证券公司使用外部接入信息系统，证券交易指令必须在证券公司自主控制的系统内全程处理，即从客户端发出的交易指令处理应仅在发起交易的投资者与证券公司之间进行，其间任何其他主体不得对交易指令进行发起、接收、转发、修改、落地保存或截留,5,媒体新闻,c,1
同花顺,”　　当时有券商立即停止与第三方合作，但拖到现在仍然还有很多券商与同花顺保持合作，“其实谁都知道，合规问题只是券商的一个幌子，知道违规为什么早点不中止合作，而且市场中还有那么多券商与同花顺合作，可见监管层并没有强制要求这个问题,5,媒体新闻,c,1
同花顺,券商抱着去“同花顺”的思维是非常危险的,5,媒体新闻,c,1
同花顺,　　不过最近同花顺不利消息颇多，公司近日披露半年度业绩预告，预计2017年上半年盈利25476万元-36394万元，同比下降0%-30%,5,媒体新闻,c,1
同花顺,截至记者发稿，同花顺股价已经跌破50元大关,5,媒体新闻,c,1
同花顺, 同花顺流年不利拉响警报),5,媒体新闻,c,1
同花顺,券商切断交易入口是虚晃一枪？ 同花顺流年不利拉响警报,5,媒体新闻,t,1
同花顺,"<IMAGE SRC=""http://uploads.chinatimes.cc/article/201707/20170723162534JMZlF1myKt.jpg"" >华夏时报（公众号：chinatimes）记者 路妍 北京报道7月21日，证监会新闻发言人常德鹏表示，证监会已于7月14日对浙江同花顺网络科技有限公司涉嫌传播误导性信息一案立案调查",6,媒体新闻,c,1
同花顺,稽查部门调查发现，7月5日，同花顺网络运营的同花顺财经网站使用网络爬虫软件，从“和讯债券”网站自动抓取了一条2015年12月发布的关于复星集团董事长郭广昌失联的陈旧信息,6,媒体新闻,c,1
同花顺,该网站工作人员在文章录入审核中未发现信息来源日陈旧、时间不匹配等问题，将早已过期的文章作为即时新闻在同花顺财经网站债券栏目同步发布，导致与当下现实情况明显不符的信息迅速传播，严重误导市场投资者，扰乱了证券市场秩序，造成了恶劣影响,6,媒体新闻,c,1
同花顺,证监会对同花顺涉嫌传播误导信息立案调查,6,媒体新闻,t,1
同花顺,　02  财经要闻　近日，证监会对浙江同花顺网络科技有限公司涉嫌传播误导性信息一案进行立案调查,7,媒体新闻,c,1
同花顺,7月5日，同花顺网络运营的同花顺财经网站使用网络爬虫软件，从“和讯债券”网站自动抓取了一条2015年12月发布的关于复星集团董事长郭广昌失联的陈旧信息,7,媒体新闻,c,1
同花顺,该网站工作人员在文章录入审核中未发现信息来源日陈旧、时间不匹配等问题，将早已过期的文章作为即时新闻在同花顺财经网站债券栏目同步发布，造成恶劣影响,7,媒体新闻,c,1
同花顺,同花顺网络被证监会立案调查,7,媒体新闻,t,1
同花顺,    本报讯（记者   张钦）中国证监会新任发言人常德鹏昨天在例行发布会上证实，浙江同花顺网络科技有限公司已因涉嫌传播误导性信息被立案调查,8,媒体新闻,c,1
同花顺,昨天晚间上市公司同花顺发布的公告称，公司控股子公司浙江同花顺网络科技有限公司已收到中国证监会浙江证监局下发的《行政处罚事先告知书》，被责令改正违法行为，并处以20万元罚款,8,媒体新闻,c,1
同花顺,稽查部门调查发现，7月5日，同花顺网络运营的同花顺财经网站使用网络爬虫软件，从“和讯债券”网站自动抓取了一条2015年12月发布的关于复星集团董事长郭广昌失联的陈旧信息,8,媒体新闻,c,1
同花顺,该网站工作人员在文章录入审核中未发现信息来源日陈旧、时间不匹配等问题，将早已过期的文章作为即时新闻在同花顺财经网站债券栏目同步发布，导致与当下现实情况明显不符的信息迅速传播，严重误导市场投资者，扰乱了证券市场秩序，造成了恶劣影响,8,媒体新闻,c,1
同花顺,    随后，创业板上市公司同花顺昨天晚间发布了关于控股子公司浙江同花顺网络科技有限公司收到中国证监会浙江监管局行政处罚的公告，显示被责令改正违法行为并处以 20 万元罚款,8,媒体新闻,c,1
同花顺,同花顺因传播误导性信息被调查,8,媒体新闻,t,1
同花顺,    据通报，近日，证监会对浙江同花顺网络科技有限公司涉嫌传播误导性信息一案立案调查，并依法对另外2宗案件作出行政处罚,9,媒体新闻,c,1
同花顺,    证监会在对同花顺网络调查时发现，7月5日，同花顺网络运营的同花顺财经网站使用网络爬虫软件，从“和讯债券”网站自动抓取陈旧信息，导致与当下现实情况明显不符的信息迅速传播，严重误导市场投资者，扰乱了证券市场秩序，造成了恶劣影响,9,媒体新闻,c,1
同花顺,同花顺误导投资者被立案调查,9,媒体新闻,t,1
同花顺,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/3000332.png"" >　　证监会新闻发言人常德鹏21日在例行发布会上通报，7月14日，证监会对浙江同花顺网络科技有限公司(以下简称“同花顺网络”)涉嫌传播误导性信息一案立案调查",10,媒体新闻,c,1
同花顺,稽查部门调查发现，7月5日，同花顺网络运营的同花顺财经网站使用网络爬虫软件，从“和讯债券”网站自动抓取了一条2015年12月发布的关于复星集团董事长郭广昌失联的陈旧信息,10,媒体新闻,c,1
同花顺,该网站工作人员在文章录入审核中未发现信息来源日陈旧、时间不匹配等问题，将早已过期的文章作为即时新闻在同花顺财经网站债券栏目同步发布，导致与当下现实情况明显不符的信息迅速传播，严重误导市场投资者，扰乱了证券市场秩序，造成了恶劣影响,10,媒体新闻,c,1
同花顺,(原标题：同花顺网络涉嫌传播误导性信息被立案调查),10,媒体新闻,c,1
同花顺,同花顺网络涉嫌传播误导性信息被立案调查,10,媒体新闻,t,1
同花顺,　　近期，证监会还会同公安、网信等部门查处多起其他违法主体为牟取不法利益造谣传谣的案件　　■本报记者 左永刚　　　　7月21日，《证券日报》记者获悉，证监会近日查获一起网络传播媒介传播误导性信息案件，该案涉及同花顺网络,11,媒体新闻,c,1
同花顺,同花顺网络因发布“复星集团董事长郭广昌失联”陈旧信息，严重误导市场投资者，扰乱了证券市场秩序,11,媒体新闻,c,1
同花顺,证监会依法对同花顺立案调查,11,媒体新闻,c,1
同花顺,　　据证监会新闻发言人常德鹏介绍，7月14日，证监会对浙江同花顺网络科技有限公司（简称同花顺网络）涉嫌传播误导性信息一案立案调查,11,媒体新闻,c,1
同花顺,稽查部门调查发现，7月5日，同花顺网络运营的同花顺财经网站使用网络爬虫软件，从“和讯债券”网站自动抓取了一条2015年12月份发布的关于复星集团董事长郭广昌失联的陈旧信息,11,媒体新闻,c,1
同花顺,该网站工作人员在文章录入审核中未发现信息来源日陈旧、时间不匹配等问题，将早已过期的文章作为即时新闻在同花顺财经网站债券栏目同步发布，导致与当下现实情况明显不符的信息迅速传播，严重误导市场投资者，扰乱了证券市场秩序，造成了恶劣影响,11,媒体新闻,c,1
同花顺,传播复星“旧闻”引市场异动 证监会立案调查同花顺,11,媒体新闻,t,1
同花顺,　　7月14日，证监会对浙江同花顺(行情300033，诊股)网络科技有限公司（以下简称同花顺网络）涉嫌传播误导性信息一案立案调查,12,媒体新闻,c,1
同花顺,稽查部门调查发现，7月5日，同花顺网络运营的同花顺财经网站使用网络爬虫软件，从“和讯债券”网站自动抓取了一条2015年12月发布的关于复星集团董事长郭广昌失联的陈旧信息,12,媒体新闻,c,1
同花顺,该网站工作人员在文章录入审核中未发现信息来源日陈旧、时间不匹配等问题，将早已过期的文章作为即时新闻在同花顺财经网站债券栏目同步发布，导致与当下现实情况明显不符的信息迅速传播，严重误导市场投资者，扰乱了证券市场秩序，造成了恶劣影响,12,媒体新闻,c,1
同花顺,　　证监会通报，同花顺未经认真审核，即在该网站债券栏目上将其他媒体两年前发布的过期新闻予以转载，并同步发布到同花顺旗下国承信网站，上述行为违反《证券法》各种传播媒介传播证券市场信息必须真实、客观，禁止误导的规定，构成扰乱证券市场的行为,13,媒体新闻,c,1
同花顺,责令同花顺改正违法行为，处以20万元罚款,13,媒体新闻,c,1
同花顺,　　【相关报道】　　同花顺控股子公司因转载过期新闻遭浙江证监局处罚　　同花顺今日午间发布公告，称控股子公司浙江同花顺网络科技有限公司(以下简称“网络科技”)因涉嫌违反《证券法》等法律法规的有关规定，被证监会立案调查,13,媒体新闻,c,1
同花顺,　　公告显示，网络科技未经认真审核，即在该网站债券栏目上将其他媒体两年前发布的过期新闻予以转载，并同步发布到同花顺旗下国承信网站,13,媒体新闻,c,1
同花顺,　　同花顺在公告中称，2017年7月5日16:22时左右，由网络科技运营的财经网站因技术原因，抓取了一篇新闻报道；7月5日21:36，运营人员经审核后将此篇报道删除,13,媒体新闻,c,1
同花顺,　　同花顺表示，目前网络科技生产经营状况正常,13,媒体新闻,c,1
同花顺,证监会责令同花顺改正违法行为处以20万元罚款,13,媒体新闻,t,1
同花顺,　　7月21日，同花顺因控股子公司浙江同花顺网络科技有限公司(以下简称“网络科技”)转载过期新闻违反有关规定，网络科技于7月21日收到中国证监会浙江监管局下发的《行政处罚事先告知书》,14,媒体新闻,c,1
同花顺,　　证监会通报称，同花顺网络科技未经认真审核，即在该网站债券栏目上将其他媒体两年前发布的过期新闻予以转载，并同步发布到同花顺旗下国承信网站，上述行为违反《证券法》第七十八条第三款“ 各种传播媒介传播证券市场信息必须真实、客观，禁止误导” 的规定，构成《证券法》第二百零六条所述扰乱证券市场的行为,14,媒体新闻,c,1
同花顺,　　同花顺对此称，2017年7月5日16:22时左右，由网络科技运营的财经网站因技术原因，抓取了一篇新闻报道；7月5日21:36，运营人员经审核后将此篇报道删除,14,媒体新闻,c,1
同花顺,同花顺表示目前网络科技生产经营状况正常,14,媒体新闻,c,1
同花顺,同花顺控股子公司因转载过期文章遭证监会处罚20万元罚款_行业资讯_外汇_中金在线,14,媒体新闻,t,1
同花顺,　　中国证券网讯（记者 李丹丹）证监会新闻发言人常德鹏21日在新闻发布会上指出，7月14日证监会对同花顺(行情300033，诊股)网络涉嫌传播误导性信息一案立案调查,15,媒体新闻,c,1
同花顺,证监会稽查部门发现，7月5日同花顺财经网站使用网络爬虫软件，从其他网站自动爬取了2015年的信息，该网站工作人员并未发现异常，导致与当下真实情况严重不符的信息迅速传播，误导投资者，造成恶劣影响,15,媒体新闻,c,1
同花顺,证监会立案调查同花顺网络涉嫌传播误导性信息一案,15,媒体新闻,t,1
同花顺,证券时报网（www.stcn.com）07月21日讯证监会新闻发言人常德鹏21日表示，证监会对同花顺涉嫌传播误导性信息一案进行调查,16,媒体新闻,c,1
同花顺,调查发现，7月5日同花顺的财经网站采用网络爬虫软件抓取了和讯在2015年12月郭广昌失联的陈旧信息，用过期信息作为新闻发布，导致不实信息迅速传播，扰乱了市场秩序,16,媒体新闻,c,1
同花顺,证监会：对同花顺涉嫌传播误导性信息进行调查,16,媒体新闻,t,1
同花顺,　　新浪财经讯 7月21日消息，证监会通报，同花顺未经认真审核，即在该网站债券栏目上将其他媒体两年前发布的过期新闻予以转载，并同步发布到同花顺旗下国承信网站，上述行为违反《证券法》各种传播媒介传播证券市场信息必须真实、客观，禁止误导”的规定，构成扰乱证券市场的行为,17,媒体新闻,c,1
同花顺,责令同花顺改正违法行为，处以20万元罚款,17,媒体新闻,c,1
同花顺,证监会：同花顺构成扰乱证券市场行为 处以20万元罚款,17,媒体新闻,t,1
同花顺,    本报记者 左永刚    7月21日，证监会新闻发言人常德鹏表示，证监会近日对同花顺通过网络传播媒介传播误导性信息，立案调查,18,媒体新闻,c,1
同花顺,    据常德鹏介绍，同花顺是因为通过网络媒体传播复星相关误导性消息，对相关市场造成了影响,18,媒体新闻,c,1
同花顺,同花顺因传播复星误导性信息 被证监会调查,18,媒体新闻,t,1
同花顺,　　金融界网站讯 7月21日午间公告，同花顺(行情300033，诊股)收到证监会的《行政处罚事先告知书》，公司未经认真审核，即在该网站债券栏目上将其他媒体两年前发布的过期新闻予以转载，并同步发布到同花顺旗下国承信网站,19,媒体新闻,c,1
同花顺,同花顺：因转载过期新闻违反证券法 受处罚20万元,19,媒体新闻,t,1
同花顺,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/3000332.png"" >　　同花顺今日午间发布公告，称控股子公司浙江同花顺网络科技有限公司(以下简称“网络科技”)因涉嫌违反《证券法》等法律法规的有关规定，被证监会立案调查",20,媒体新闻,c,1
同花顺,　　公告显示，网络科技未经认真审核，即在该网站债券栏目上将其他媒体两年前发布的过期新闻予以转载，并同步发布到同花顺旗下国承信网站,20,媒体新闻,c,1
同花顺,　　同花顺在公告中称，2017年7月5日16:22时左右，由网络科技运营的财经网站因技术原因，抓取了一篇新闻报道；7月5日21:36，运营人员经审核后将此篇报道删除,20,媒体新闻,c,1
同花顺,　　同花顺表示，目前网络科技生产经营状况正常,20,媒体新闻,c,1
同花顺,同花顺控股子公司因转载过期新闻遭浙江证监局处罚,20,媒体新闻,t,1
同花顺,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/3000332.png"" >　　同花顺7月21日午间公告，继7月14日，遭证监会立案调查后，7月21日，同花顺收到证监会浙江监管局下发的《行政处罚事先告知书》",21,媒体新闻,c,1
同花顺,　　据处罚决定书，同花顺未经认真审核，即在该网站债券栏目上将其他媒体两年前发布的过期新闻予以转载，并同步发布到同花顺旗下国承信网站，上述行为违反《证券法》各种传播媒介传播证券市场信息必须真实、客观，禁止误导的规定，构成扰乱证券市场的行为,21,媒体新闻,c,1
同花顺,因此，证监会浙江监管局决定责令同花顺改正违法行为，并处以20万元罚款,21,媒体新闻,c,1
同花顺,　　据同花顺说明，该事件具体情况为，2017年7月5日16:22 时左右，由同花顺运营的财经网站因技术原因抓取了一篇新闻报道；7月5 日21:36，运营人员经审核后将此篇报道删除,21,媒体新闻,c,1
同花顺,目前同花顺生产经营状况正常,21,媒体新闻,c,1
同花顺,同花顺违规传播信息被罚20万,21,媒体新闻,t,1
同花顺,　　在周一一字跌停后，昨日同花顺再度以跌停价跳空低开，而48.03元的跌停价也刷新了2015年10月12日以来的新低（前复权），在多次冲高未果后，午盘成功打开跌停板，维持低位震荡走势，最终收于49.11元，下跌7.98%,22,媒体新闻,c,1
同花顺,而随着跌停板的打开，昨日同花顺的成交额也大幅放量，以8.96亿元的成交额刷新2月10日以来的单日新高,22,媒体新闻,c,1
同花顺,　而昨日盘后公开信息显示，卖出同花顺金额前五席位全部为机构专用席位，分别卖出了4406.04万元、3285.03万元、2947.55万元、2777.71万元和2503.79万元，占当日总成交额的17.77%,22,媒体新闻,c,1
同花顺,　同花顺7月14日晚间发布公告，公司股东计划自公告起15个交易日后的未来六个月内，以集中竞价交易或大宗交易的方式减持公司股份不超过42，942，368股，占公司总股本的7.99%；公司2017年上半年预计实现净利润约25476.05万元-36394.36万元，下降0%-30%,22,媒体新闻,c,1
同花顺,机构齐抛同花顺,22,媒体新闻,t,1
同花顺,    创业板龙头股同花顺（300033.SZ）经过连续两个交易日大跌之后，7月18日的龙虎榜异动信息表明，尽管有一家机构出现在主力席位上，但在前五大卖出主力中，全部被机构席位包揽,23,媒体新闻,c,1
同花顺,    与民和股份冰火两重天的是，同花顺在今年中报业绩预告下降等重重不利消息打击的情况下，股票已连续两个交易日出现大幅下挫,23,媒体新闻,c,1
同花顺,    7月15日，同花顺发布中期业绩预告称，预计2017年1月至6月归属于上市公司股东的净利润盈利25476.05万元—36394.36万元；比上年同期下降0%—30%,23,媒体新闻,c,1
同花顺,一是公司控股子公司浙江同花顺网络科技有限公司因涉嫌违反《证券法》等法律法规的有关规定，证监会决定对其进行立案调查,23,媒体新闻,c,1
同花顺,    此前一天，中金公司已对同花顺评级作出向下调整,23,媒体新闻,c,1
同花顺,    鉴于公司股东大额减持计划、业绩呈现疲软态势以及监管不确定性犹存，中金公司下调同花顺评级至“中性”，同时下调目标价近两成,23,媒体新闻,c,1
同花顺,民和股份亏损却获热捧 同花顺遭机构大举甩卖,23,媒体新闻,t,1
同花顺,每经记者 刘明涛 每经编辑 杜宇7月15日，同花顺（300033）公布了2017年上半年业绩预告，公司预计上半年实现净利润2.55亿元至3.64亿元，同比下降0%-30%，与此同时，公司还披露4位持股5%以上股东的减持计划,24,媒体新闻,c,1
同花顺,在双重利空的打压下，7月17日，同花顺缩量一字跌停，今日，在创业板反弹的背景，同花顺打开跌停板，最终大跌7.98%,24,媒体新闻,c,1
同花顺,"<IMAGE SRC=""http://image.nbd.com.cn/uploads/articles/images/387502/6.x_large.jpg"" >《每日经济新闻》记者根据深交所公开交易信息发现，有5家机构出现在同花顺的卖出席位里，分别卖出4406.04万元、3285.03万元、2947.55万元、2777.71万元以及2503.79万元，累计买入金额约1.6亿元",24,媒体新闻,c,1
同花顺,据计算，今日买卖同花顺前五席位累计净买入金额为4207万元，主力资金呈现流入状态,24,媒体新闻,c,1
同花顺,"同花顺双利空""坑""股东 机构趁跌停开板疯狂出逃",24,媒体新闻,t,1
同花顺,　　证券时报网（www.stcn.com）07月18日讯　　交易所盘后数据显示，东方网络(行情002175，诊股)、同花顺(行情300033，诊股)、拓维信息(行情002261，诊股)、同有科技(行情300302，诊股)机构席位大举卖出，东方网络、同花顺、拓维信息净卖出金额在1亿元以上,25,媒体新闻,c,1
同花顺,以同花顺为例，五机构席位卖出1.59亿元，一机构席位买入2950万元，机构席位合计净卖出1.29亿元,25,媒体新闻,c,1
同花顺,机构席位大举卖出东方网络、同花顺,25,媒体新闻,t,1
同花顺,　　和讯股票（微信号：istocknews）消息 近期创业板闪崩事件和黑天鹅频发，龙头同花顺(300033，股吧)受上周五三大利空影响，继昨日一字跌停后，今日再暴跌近8%，两日市值蒸发55亿,26,媒体新闻,c,1
