keywords,sentence,article_no,source,title or content
美丽生态,简单回顾，2015年5月，美丽生态披露重组方案，拟以16.6亿元对价收购八达园林100%股权，八达园林2014年度盈利0.87亿元，但承诺2015至2017年扣非净利润分别不低于1.66亿元、2.31亿元和3.3亿元，爆发式的业绩增长承诺曾引起包括上证报在内的多家专业财经媒体质疑(详见2015年5月19日上海证券报《深华新出价16.6亿收购八达园林盈利预测暴增》),4,媒体新闻,c,1
美丽生态,　　然而，在美丽生态于2015年7月17日、7月22日和8月8日公开披露的《反馈意见的回复》及重组文件更新稿中，均表示“金沙湖项目、官塘项目正常施工中”，于2015年10月10日在《报告书(修订稿)》中披露，金沙,4,媒体新闻,c,1
美丽生态,　　业绩承诺“窟窿”难填　　此外，美丽生态在重大资产重组文件中还存在未如实披露框架协议最新进展的情形,4,媒体新闻,c,1
美丽生态,而围绕金沙湖项目及八达园林相关生物资产会计处理，美丽生态此后还曝出重大遗漏、虚假记载等信披违法问题,4,媒体新闻,c,1
美丽生态,据证监会《行政处罚事先告知书》，拟对美丽生态责令改正，给予警告，并处以60万元罚款；对八达园林责令改正，给予警告，并处以60万元罚款；对贾明辉、王云杰、王仁年等上市公司和八达园林主要高管给予警告，并分别处以30万元罚款；对郑方、李卉给予,4,媒体新闻,c,1
美丽生态,(原标题：重组曝出误导性陈述 美丽生态触碰法律红线将受罚),4,媒体新闻,c,1
美丽生态,重组曝出误导性陈述 美丽生态触碰法律红线将受罚,4,媒体新闻,t,1
美丽生态,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/0000102.png"" >　　昨日晚间，美丽生态(000010)发布公告称因信披违规收到中国证监会《行政处罚事先告知书》",5,媒体新闻,c,1
美丽生态,　　公告显示，美丽生态涉嫌信息披露违法违规一案，已由证监会调查完毕,5,媒体新闻,c,1
美丽生态,证监会表示，经查明，美丽生态在重大资产重组文件中对阜宁县金沙湖项目(以下简称“金沙湖项目”)和镇江市官塘新城路网绿化工程(以下简称“官塘项目”)的进展情况及项目2015年收入预测披露以及未如实披露框架协议等的最新进展情况，存在误导性陈述,5,媒体新闻,c,1
美丽生态,另外，证监会表示 ，美丽生态未及时披露金沙湖项目终止的重大事件，信息披露存在重大遗漏以及在2015年年度报告中对子公司八达园林盘盈生物资产的会计处理不当，存在虚假记载,5,媒体新闻,c,1
美丽生态,　　公告显示，美丽生态延迟了23个交易日才披露金沙湖项目终止的重大事件,5,媒体新闻,c,1
美丽生态,按照合同总金额计算，若金沙湖项目继续履行，未来有约 7.22亿元待确认收入(合同总金额 10亿元，减去2012年至 2015年已确认的收入 2.78亿元)，占美丽生态 2015年经审计营业收入的75.24%,5,媒体新闻,c,1
美丽生态,金沙湖项目终止对美丽生态经营成果会产生重要影响，属于《证券法》第六十七条第二款第三项所规定的重大事件，应当在合同签订后两个交易日内披露,5,媒体新闻,c,1
美丽生态,美丽生态直至去年10月26日晚才发布 《关于子公司终止〈阜宁县金沙湖旅游度假区二期合同〉的公告》，延迟了23个交易日披露金沙湖项目终止情况,5,媒体新闻,c,1
美丽生态,　　此外，美丽生态还存在2015年度虚增利润行为,5,媒体新闻,c,1
美丽生态,美丽生态在 2015年年度报告中将子公司八达园林 2014年以前盘盈的生物资产，会计处理成2015年度的“营业外收入”，导致美丽生态 2015年度利润总额虚增1247.29万元，占当年利润总额的21.32%，存在虚假记载，违反了《证券法》第六十三条、第六十八条、《信息披露办法》第五十八条第一款的规定，构成《证券法》第一百九十三条第一款所述的违法行为,5,媒体新闻,c,1
美丽生态,　　证监会表示，根据当事人违法行为的事实、性质、情节与社会危害程度，对美丽生态责令改正，给予警告，并处以60万元罚款,5,媒体新闻,c,1
美丽生态,　　据悉，美丽生态在2016年10月12日收到《调查通知书》，证监会决定对公司予以立案调查,5,媒体新闻,c,1
美丽生态,虚增利润延后信披 美丽生态收处罚事先告知书,5,媒体新闻,t,1
美丽生态,证券时报记者 赵黎昀在公告被证监会立案调查近两年后，美丽生态（000010）最终被确认信批违法,6,媒体新闻,c,1
美丽生态,2015年5月，美丽生态公告拟作价16.6亿元，收购江苏八达园林有限责任公司（下称“八达园林”）100%股权,6,媒体新闻,c,1
美丽生态,6月7日晚间，公司公告收到证监会《行政处罚事先告知书》（下称《告知书》），相关责任主体被指在与八达园林重大资产重组及年报并表期间涉嫌“四宗罪”，累计罚款320万元，其中美丽生态、八达园林各被除以60万元罚款,6,媒体新闻,c,1
美丽生态,不过，在美丽生态重组八达园林期间，对证监会相关问询的回复均称金沙湖项目、官塘项目2015年正常施工，同时对两项目2015年收入预测也存在误导性陈述,6,媒体新闻,c,1
美丽生态,美丽生态于2015年10月披露，金沙湖项目、官塘项目预计2015年实现收入、成本、毛利分别为2.5亿元和1.16亿元、1.69亿元和7846万元、8065万元和3737万元，合计占八达园林2015年预测营业收入、营业成本和营业毛利的26. 95%、26.04%、29. 11%,6,媒体新闻,c,1
美丽生态,不过，在美丽生态向证监会报送和披露的材料中，均未准确披露上述框架协议的进展情况，在“已签订框架协议”中继续披露金额为2亿元、4.5亿元和1.5亿元的三个项目，合计占披露协议金额的57.28%，存在误导性陈述,6,媒体新闻,c,1
美丽生态,此外，美丽生态延迟公告了金沙湖项目合同终止事项,6,媒体新闻,c,1
美丽生态,若金沙湖项目继续履行，未来有约7.22亿元待确认收入，占美丽生态2015年经审计营业收入的75.24%，对上市公司经营成果会产生重要影响,6,媒体新闻,c,1
美丽生态,同时，美丽生态在2015年财报中，将八达园林部形成于2014年以前的生物资产纳入合并报表范围，导致2015年度合并利润总额虚增1247.29万元，占当年利润总额的21.32%，金额影响重大,6,媒体新闻,c,1
美丽生态,美丽生态信批违法 监管层开出320万元罚单,6,媒体新闻,t,1
美丽生态,网易财经6月8日讯美丽生态(000010)公告称，收到中国证监会行政处罚事先告知书，因信息披露违法违规,7,媒体新闻,c,1
美丽生态,证监会决定，对美丽生态责令改正，给予警告，并处以60万元罚款,7,媒体新闻,c,1
美丽生态,美丽生态：信批违规被证监会警告 罚款60万元,7,媒体新闻,t,1
美丽生态,　　美丽生态（000010）6月8日晚公告，公司、全资子公司江苏八达园林有限责任公司及董事长贾明辉等17名管理人员，于6日收到证监会下发的《行政处罚事先告知书》,8,媒体新闻,c,1
美丽生态,告知书指出，美丽生态在相关事项中存在多项误导性陈述、信息披露存在重大遗漏且会计处理不当，存虚假记载情况,8,媒体新闻,c,1
美丽生态,拟对美丽生态、八达园林各处罚款60万元，责令改正，给予警告；予贾明辉等17人以警告，并处5万至60万元不等罚款,8,媒体新闻,c,1
美丽生态,美丽生态：收到行政处罚事先告知书,8,媒体新闻,t,1
美丽生态,"<IMAGE SRC=""http://i0.hexun.com/2017-05-19/189264187.png"" >深圳美丽生态股份有限公司　　和讯股票（微信号：istocknews）消息 5月19日晚间，美丽生态发布公告称，公司第九届董事会第二十一次会议于 2017 年 5 月 19 日以通讯方式召开，会议审议并通过",9,媒体新闻,c,1
美丽生态,　　美丽生态公告上述聘任人员简历：　　肖祖栋先生，1969年生，大学本科学历，会计师、中国注册会计师、注册税务师,9,媒体新闻,c,1
美丽生态,美丽生态聘肖祖栋为副总 聘何婷为证券事务代表,9,媒体新闻,t,1
美丽生态,　　杭州园林所在的园林工程行业，整体跌幅为0.63%，其相关个股中棕榈股份，中毅达，花王股份跌幅较大，分别下跌2.1%，1.5%，1.4%；乾景园林，元成股份，花王股份较为活跃，换手率分别为0.1%、0.1%及0.1%；杭州园林，云投生态，美丽生态明显放量，量比分别为0.0，0.0，0.0；振幅较大的相关个股有杭州园林，云投生态，美丽生态，振幅分别为0.0%，0.0%，0.0%,10,媒体新闻,c,1
美丽生态,29，买入)：拟投资5亿元在武汉建血液净化项目　　龙力生物(行情002604，买入)：参股公司石墨烯中试生产线建成并投产　　乐山电力(行情600644，买入)控股子公司参与联合投标污水处理项目建设　　美丽生态(行情000010，买入)：子公司签署重大分包合同　　四川路桥(行情600039，买入)：今年前4个月累计中标金额接近百亿　　永安药业(行情002365，买入)年产3万吨牛磺酸食品添加剂项目获,11,媒体新闻,c,1
美丽生态,"://i.thsi.cn/images/i/1/11892/1493900488463313.jpeg"" >　　5.4日晚间上市公司重大消息点评　　一，个股有影响力的消息解读:　　1、利好公告——　　美丽生态（000010）:全资子公司八达园林与中建市政工程有限公司签署了《醴泉泥河生态治理PPP工程景观工程分包合同》，造价约1.28亿元，占公司2016年营收的12.16%",12,媒体新闻,c,1
美丽生态,【治国理政新实践· 浙江篇】“多规合一”谋格局之变 开化开出美丽生态之花,13,媒体新闻,t,0
美丽生态,  新华社贵阳6月15日电题：贵州：建设美丽生态（000010） 分享“绿色红利”    新华社记者何天文、杨洪涛、汪军    天蓝、地绿、水清、气净,14,媒体新闻,c,0
美丽生态,贵州：建设美丽生态 分享“绿色红利”,14,媒体新闻,t,0
美丽生态,   新华社南昌６月４日电 题：江西九江：让美丽生态成为鲜亮底色    新华社记者李天启、余贤红    “生态优先、绿色发展”是长江沿线城市正努力探索的新路径,15,媒体新闻,c,0
美丽生态,江西九江：让美丽生态成为鲜亮底色,15,媒体新闻,t,0
美丽生态,    随着交通网络的完善和环境质量的不断提升，从化区将引来更多产业项目前来“筑巢”，在坚持“生态立区、产业强区、特色发展”的总体要求下，实现社会经济腾飞发展，成为生态休闲、“宜居宜业宜游”的幸福美丽生态之城,16,媒体新闻,c,0
美丽生态,过境路105国道变身绿色迎宾长廊，优美洁净环境成为一道亮丽的风景线……    在广州深入推进“干净整洁平安有序”的城市环境建设中，从化充分发挥生态优势，以生态保护和环境提升工作为重点，加快打开建设幸福美丽生态之城的新格局,17,媒体新闻,c,0
美丽生态,而此次开工的六大民生项目，将有效缓解动迁逾期过渡、上学难、出行难等民生难题，进一步提升区域功能，改善城市面貌，推进“宜居宜业新家园、美丽生态新泥城镇”建设,18,媒体新闻,c,0
美丽生态,    作为广州建设森林城市、绿色城市、生态城市的“主战场”，从化加快建设幸福美丽生态之城，营造干净整洁平安有序的城市环境成为重中之重,19,媒体新闻,c,0
美丽生态,生态是从化的立区之本，该区正全力建设幸福美丽生态之城，北部三镇坚决不上工业项目，流溪河干流5公里范围不准上养殖场，其中养殖场清理率达99.6%，位列全市第一,19,媒体新闻,c,0
美丽生态,        本次活动的开展，既为进一步改善右甸河流域河道环境卫生质量，促进行洪通畅，确保县城区汛期安全做出了积极贡献，同时又为美化绿化新田园城市建设，扎实推进生态文明建设，实现“美丽生态新昌宁”做出了自身努力,20,媒体新闻,c,0
美丽生态,主题类活动，包括“扮靓美丽生态城”绿化美化净化活动及“感动生态城”文明评选活动；品牌类活动，包括邻里日、社区节、市民大讲堂等社区品牌活动，以及新居民欢迎会、乐活绿厨房、生态摄影主题月宣传活动等社会组织品牌项目;大型活动，将推出生态城“公仔”形象推广、环保嘉年华等活动；中新社区交流活动，将完成生态城居民第三次赴新交流；做好承办、协办、配合性的社区活动,21,媒体新闻,c,0
美丽生态,如今，桥中街的城市环境社会秩序的治理，正是为大坦沙发展国际高端前沿健康产业、打造宜居宜业美丽生态岛打下基础,22,媒体新闻,c,0
美丽生态,【本报哈尔滨讯】为积极响应市委市政府加快建设美丽生态宜居哈尔滨的号召，教育引导广大青少年增强爱绿植绿护绿意识，积极参与生态建设，以实际行动为哈尔滨建设贡献青春力量，日前，哈尔滨团市委在平房区开展2017年“保护母亲河·美丽中国梦”全市青少年大型公益植树活动,23,媒体新闻,c,0
