keywords,sentence,article_no,source,title or content,
华侨城,建议挖掘结构性机会，主要推荐：1)资源型龙头房企：招商蛇口、华侨城、保利地产、金融街等；2)定增价倒挂：上实发展、荣盛发展(002146)、新湖中宝(600208)等；3)优质转型：嘉宝集团(600622)、华业资本(600240)、迪马股份、天保基建等,11,国内新闻,c,1
华侨城,　　这当中，天保基建(000965)、金融街(000402)、上实发展(600748)、华侨城A(000069)、首开股份(600376)、广宇集团(002133)、迪马股份(600565)、招商蛇口(001979)、太极实业(600667)、保利地产(600048)、紫光国芯(0020,12,国内新闻,c,1
华侨城,建议挖掘结构性机会，主要推荐：1)资源型龙头房企：招商蛇口、华侨城、保利地产、金融街等；2)定增价倒挂：上实发展、荣盛发展(002146)、新湖中宝(600208)等；3)优质转型：嘉宝集团(600622)、华业资本(600240)、迪马股份、天保基建等,12,国内新闻,c,1
华侨城,6.45476.74000402金融街中银国际卢骁峰2016-12-1953.8510.36419.79600748上实发展中银国际卢骁峰2016-12-1933.178.29300.12000069华侨城A中银国际卢骁峰2016-12-1924.057.11238.26600376首开股份中银国际卢骁峰2016-12-1938.6811.75229.19002133广宇集团中银国际卢骁峰2016,12,国内新闻,c,1
华侨城,　　这当中，天保基建(000965)、金融街(000402)、上实发展(600748)、华侨城A(000069)、首开股份(600376)、广宇集团(002133)、迪马股份(600565)、招商蛇口(001979)、太极实业(600667)、保利地产(600048)、紫光国芯(0020,13,国内新闻,c,1
华侨城,建议挖掘结构性机会，主要推荐：1)资源型龙头房企：招商蛇口、华侨城、保利地产、金融街等；2)定增价倒挂：上实发展、荣盛发展(002146)、新湖中宝(600208)等；3)优质转型：嘉宝集团(600622)、华业资本(600240)、迪马股份、天保基建等,13,国内新闻,c,1
华侨城,华侨城是高科技,14,国内论坛,c,1
华侨城,华侨城是高科技？赢利能力很强？名声很大？,14,国内论坛,t,1
华侨城,000402金融街中银国际 卢骁峰 2016-12-19 53.85 10.36 419.79600748上实发展中银国际 卢骁峰 2016-12-19 33.17 8.29 300.12000069华侨城A中银国际 卢骁峰 2016-12-19 24.05 7.11 238.26600376首开股份中银国际 卢骁峰 2016-12-19 38.68 11.75 229.19002133广宇集团中,15,国内论坛,c,1
华侨城,据中原地产的数据，在今年拿地支出前15名的房企中，共有招商蛇口、华侨城、保利、金茂、华润、鲁能等6家央企，以及绿地、首开两家国企,16,国内新闻,c,2
华侨城,一横给软件上艺术家创造平台，给导演和编剧们创造软件上的服务；硬件上的服务，现在跟长隆、华侨城等几大主题公园公司，合作建影视城，公司主要是IP授权，不是重资产投资,17,国内论坛,c,2
华侨城,　　跌幅较大的个股中，次新股宏辉果蔬一周累计跌幅高达26.57%，位居跌幅榜首位；控股股东拟变更为华侨城的云南旅游，一周累计跌幅超过20%，位居次席,18,国内论坛,c,1
华侨城,　　跌幅较大的个股中，次新股宏辉果蔬一周累计跌幅高达26.57%，位居跌幅榜首位；控股股东拟变更为华侨城的云南旅游，一周累计跌幅超过20%，位居次席,19,国内博客,c,1
华侨城,002059云南旅游也类似借壳上市，华侨城集团74.6亿元收购外加要约收购全部股权，股价不是一样走势垃圾的很,20,国内论坛,c,1
华侨城,　　跌幅较大的个股中，次新股宏辉果蔬一周累计跌幅高达26.57%，位居跌幅榜首位；控股股东拟变更为华侨城的云南旅游，一周累计跌幅超过20%，位居次席,21,国内新闻,c,1
华侨城,002059云南旅游也类似借壳上市，华侨城集团74.6亿元收购外加要约收购全部股权，股价不是一样走势垃圾的很,22,国内论坛,c,1
华侨城,预计40左右追高冒险000710还不如周一11元多低吸002059云南旅游，国务院国资委下属企业华侨城集团举牌并要约收购股价不可能就11元的,22,国内论坛,c,1
华侨城,跌幅较大的个股中，次新股宏辉果蔬一周累计跌幅高达26.57%，位居跌幅榜首位；控股股东拟变更为华侨城的云南旅游，一周累计跌幅超过20%，位居次席,23,国内新闻,c,1
华侨城,　　这当中，天保基建(000965)、金融街(000402)、上实发展(600748)、华侨城A(000069)、首开股份(600376)、广宇集团(002133)、迪马股份(600565)、招商蛇口(001979)、太极实业(600667)、保利地产(600048)、紫光国芯(0020,24,国内论坛,c,1
华侨城,建议挖掘结构性机会，主要推荐：1)资源型龙头房企：招商蛇口、华侨城、保利地产、金融街等；2)定增价倒挂：上实发展、荣盛发展(002146)、新湖中宝(600208)等；3)优质转型：嘉宝集团(600622)、华业资本(600240)、迪马股份、天保基建等,24,国内论坛,c,1
华侨城,c.com客服热线：400-911-223350) 中山证券有限责任公司注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号法定代表人：吴永良公司网址：www.zszq.com客服热线：400-102-2011 51)中信证券（山东）有限责任公司注册地址：山东省青岛市崂山区深圳路222号1号楼20层,25,国内新闻,c,0
华侨城,estsecu.com客服热线：95582（44） 中山证券有限责任公司注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号法定代表人：吴永良公司网址：www.zszq.com客服热线：4001022011（45） 上海长量基金销售投资顾问有限公司注册地址：上海市浦东新区高翔路526号2幢220室办,26,国内新闻,c,0
华侨城,c.com客服热线：400-911-223350) 中山证券有限责任公司注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号法定代表人：吴永良公司网址：www.zszq.com客服热线：400-102-201151)中信证券（山东）有限责任公司注册地址：山东省青岛市崂山区深圳路222号1号楼20层办,27,国内新闻,c,0
华侨城,estsecu.com客服热线：95582（44） 中山证券有限责任公司注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号法定代表人：吴永良公司网址：www.zszq.com客服热线：4001022011（45） 上海长量基金销售投资顾问有限公司注册地址：上海市浦东新区高翔路526号2幢220室办,28,国内新闻,c,0
华侨城,    本网讯 12月23日，由《证券日报》主办的“创新转型与资本战略论坛”在深圳华侨城洲际酒店大宴会厅隆重举行,29,国内新闻,c,2
华侨城,据中原地产的数据，在今年拿地支出前15名的房企中，共有招商蛇口、华侨城、保利、金茂、华润、鲁能等6家央企，以及绿地、首开两家国企,30,国内新闻_电子报,c,2
华侨城,　　一、基金合同生效日期　　2016 年 5 月 11 日　　二、基金管理人　　（一）基金管理人概况　　名称： 融通基金管理有限公司　　注册地址：深圳市南山区华侨城汉唐大厦13、14层　　设立日期：2001年5月22日　　法定代表人：高峰　　办公地址：深圳市南山区华侨城汉唐大厦13、14层　　电话：（0755）26947517  　联系人：赖亮亮　　目前公,31,国内新闻,c,0
华侨城,　　一、基金合同生效日　　2005 年 5 月 12 日　　二、基金管理人　　（一）基金管理人概况　　名称： 融通基金管理有限公司　　注册地址：深圳市南山区华侨城汉唐大厦 13、14 层　　设立日期：2001 年 5 月 22 日　　法定代表人：高峰　　办公地址：深圳市南山区华侨城汉唐大厦 13、14 层　　电话：（0755）26947517  　联系人,32,国内新闻,c,0
华侨城,　　一、 基金合同生效日　　2006 年 11 月 15 日　　二、基金管理人　　（一）基金管理人概况　　名称： 融通基金管理有限公司　　注册地址：深圳市南山区华侨城汉唐大厦13、14层　　设立日期：2001年5月22日　　法定代表人：高峰　　办公地址：深圳市南山区华侨城汉唐大厦13、14层　　电话：（0755）26947517  　联系人：赖亮亮　　目前公,33,国内新闻,c,0
华侨城,图为风景优美的华侨城片区,34,国内新闻_电子报,c,2
华侨城,  一、 基金合同生效日  2006年11月15日  二、基金管理人  （一）基金管理人概况  名称： 融通基金管理有限公司  注册地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  办公地址：深圳市南山区华侨城汉唐大厦13、14层  电话：（0755）26947517  联系人：赖亮亮  目前公司,35,国内新闻_电子报,c,0
华侨城,  四、相关服务机构  （一）基金份额发售机构  1、直销机构情况  （1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组  办公地址：深圳市南山区华侨城汉唐大厦13、14 层  邮政编码：518053  联系人：陈思辰  电话：（0755）26948034  客户服务中心电话：400-883-8088（免长途通话费用）、（0755）269480,35,国内新闻_电子报,c,0
华侨城,万通中心D座28层  法定代表人: 蒋煜  联系人:尚瑾  电话: 010-58170925  客服电话: 4008188866  （二）注册登记机构  融通基金管理有限公司  办公地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  电话：（0755）26948075  联系人：杜嘉  （三）律师事务所  名称：广东嘉得信律师事务所  注册地址：深,35,国内新闻_电子报,c,0
华侨城,.com  客服热线：95582  （44）中山证券有限责任公司  注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层  办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号  法定代表人：吴永良  公司网址：www.zszq.com  客服热线：4001022011  （45）上海长量基金销售投资顾问有限公司  注册地址：上海市浦东新区高翔路52,36,国内新闻_电子报,c,0
华侨城,　一、基金合同生效日　2005年5月12日　二、基金管理人　（一）基金管理人概况　名称： 融通基金管理有限公司　注册地址：深圳市南山区华侨城汉唐大厦13、14层　设立日期：2001年5月22日　法定代表人：高峰　办公地址：深圳市南山区华侨城汉唐大厦13、14层　电话：（0755）26947517  联系人：赖亮亮　目前公司股东及出资,37,国内新闻_电子报,c,0
华侨城,　五、相关服务机构　（一）基金份额发售机构　1、直销机构情况　（1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组　办公地址：深圳市南山区华侨城汉唐大厦13、14 层　邮政编码：518053  联系人：张里程　电话：（0755）26948050  客户服务中心电话：400-883-8088（免长途通话费用）、（0755）26948088,37,国内新闻_电子报,c,0
华侨城," 客服热线：400-911-2233  50)	中山证券有限责任公司　注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层　办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号　法定代表人：吴永良　公司网址：www.zszq.com  客服热线：400-102-2011  51)	中信证券（山东）有限责任公司　注册地址：山东省青岛市崂山区深圳路222",38,国内新闻_电子报,c,0
华侨城,cu.com  客服热线：95582  （44）中山证券有限责任公司　注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层　办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号　法定代表人：吴永良　公司网址：www.zszq.com  客服热线：4001022011  （45）上海长量基金销售投资顾问有限公司　注册地址：上海市浦东新区高翔路526号2,39,国内新闻_电子报,c,0
华侨城,图为华侨城,40,国内新闻_电子报,c,2
华侨城,　一、基金合同生效日　2014年11月14日　二、基金管理人　（一）基金管理人概况　名称： 融通基金管理有限公司　注册地址：深圳市南山区华侨城汉唐大厦13、14层　设立日期：2001年5月22日　法定代表人：高峰　办公地址：深圳市南山区华侨城汉唐大厦13、14层　电话：（0755）26947517  联系人：赖亮亮　目前公司股东及出资,41,国内新闻_电子报,c,0
华侨城,　四、相关服务机构　（一）销售机构　1、直销机构情况　（1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组　办公地址：深圳市南山区华侨城汉唐大厦13、14 层　邮政编码：518053  联系人：陈思辰　电话：（0755）26948034  客户服务中心电话：400-883-8088（免长途通话费用）、（0755）26948088,41,国内新闻_电子报,c,0
华侨城,　（二）注册登记机构　融通基金管理有限公司　办公地址：深圳市南山区华侨城汉唐大厦13、14层　设立日期：2001年5月22日　法定代表人：高峰　电话：（0755）26948075  联系人：杜嘉　（三）律师事务所　名称：广东嘉得信律师事务所　注册地址： 深圳市罗湖区,41,国内新闻_电子报,c,0
华侨城,　一、 基金合同生效日　2006年11月15日　二、基金管理人　（一）基金管理人概况　名称： 融通基金管理有限公司　注册地址：深圳市南山区华侨城汉唐大厦13、14层　设立日期：2001年5月22日　法定代表人：高峰　办公地址：深圳市南山区华侨城汉唐大厦13、14层　电话：（0755）26947517  联系人：赖亮亮　目前公司股东及出资,42,国内新闻_电子报,c,0
华侨城,　四、相关服务机构　（一）基金份额发售机构　1、直销机构情况　（1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组　办公地址：深圳市南山区华侨城汉唐大厦13、14 层　邮政编码：518053  联系人：陈思辰　电话：（0755）26948034  客户服务中心电话：400-883-8088（免长途通话费用）、（0755）26948088,42,国内新闻_电子报,c,0
华侨城,外大街甲六号万通中心D座28层　法定代表人: 蒋煜　联系人:尚瑾　电话: 010-58170925　客服电话: 4008188866  （二）注册登记机构　融通基金管理有限公司　办公地址：深圳市南山区华侨城汉唐大厦13、14层　设立日期：2001年5月22日　法定代表人：高峰　电话：（0755）26948075  联系人：杜嘉　（三）律师事务所　名称：广东嘉得信律师事务所　注册地址：深圳市罗湖区笋,42,国内新闻_电子报,c,0
华侨城,  一、基金合同生效日  2005年5月12日  二、基金管理人  （一）基金管理人概况  名称： 融通基金管理有限公司  注册地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  办公地址：深圳市南山区华侨城汉唐大厦13、14层  电话：（0755）26947517  联系人：赖亮亮  目前公司,43,国内新闻_电子报,c,0
华侨城,  五、相关服务机构  （一）基金份额发售机构  1、直销机构情况  （1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组  办公地址：深圳市南山区华侨城汉唐大厦13、14 层  邮政编码：518053  联系人：张里程  电话：（0755）26948050  客户服务中心电话：400-883-8088（免长途通话费用）、（0755）269480,43,国内新闻_电子报,c,0
华侨城,服热线：400-911-2233  50) 中山证券有限责任公司  注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层  办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号  法定代表人：吴永良  公司网址：www.zszq.com  客服热线：400-102-2011  51) 中信证券（山东）有限责任公司  注册地址：山东省青岛市崂山区深圳路,44,国内新闻_电子报,c,0
华侨城,  一、基金合同生效日期  2010年11月15日  二、基金管理人  （一）基金管理人概况  名称： 融通基金管理有限公司  注册地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  办公地址：深圳市南山区华侨城汉唐大厦13、14层  电话：（0755）26947517  联系人：赖亮亮  目前公司,45,国内新闻_电子报,c,0
华侨城,  四、相关服务机构  （一）基金份额发售机构  1、直销机构情况  （1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组  办公地址：深圳市南山区华侨城汉唐大厦13、14 层  邮政编码：518053  联系人：张里程  电话：（0755）26948050  客户服务中心电话：400-883-8088（免长途通话费用）、（0755）269480,45,国内新闻_电子报,c,0
华侨城,  （二）注册登记人  融通基金管理有限公司  办公地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  电话：0755-26948075  联系人：杜嘉  （三）律师事务所  名称：广东嘉得信律师事务所  注册地址：深圳,45,国内新闻_电子报,c,0
华侨城,  一、基金合同生效日期  2016年5月11日  二、基金管理人  （一）基金管理人概况  名称： 融通基金管理有限公司  注册地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  办公地址：深圳市南山区华侨城汉唐大厦13、14层  电话：（0755）26947517  联系人：赖亮亮  目前公司,46,国内新闻_电子报,c,0
华侨城,  四、相关服务机构  （一）基金份额发售机构  1、直销机构  （1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组  办公地址：深圳市南山区华侨城汉唐大厦13、14 层  邮政编码：518053  联系人：张里程  电话：（0755）26948050  客户服务中心电话：400-883-8088（免长途通话费用）、（0755）269480,46,国内新闻_电子报,c,0
华侨城,  （二）登记机构  名称：融通基金管理有限公司  办公地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  电话：0755-26948075  联系人：杜嘉  （三）律师事务所  名称：广东嘉得信律师事务所  注册地址：深圳,46,国内新闻_电子报,c,0
华侨城,   5人次推荐：（16个）  保利地产（600048）  华业资本（600240）  北京城建（600266）  浦东金桥（600639）  应流股份（603308）  招商蛇口（001979）  华侨城 A（000069）  泸州老窖（000568）  紫光国芯（002049）  太阳纸业（002078）  四维图新（002115）  世 联 行（002285）  启明星辰（002439）  ,47,国内新闻_电子报,c,1
华侨城,  一、基金合同生效日  2005年5月12日  二、基金管理人  （一）基金管理人概况  名称： 融通基金管理有限公司  注册地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  办公地址：深圳市南山区华侨城汉唐大厦13、14层  电话：（0755）26947517  联系人：赖亮亮  目前公司,48,国内新闻_电子报,c,0
华侨城,  四、相关服务机构  （一）基金份额发售机构  1、直销机构情况  （1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组  办公地址：深圳市南山区华侨城汉唐大厦13、14 层  邮政编码：518053  联系人：张里程  电话：（0755）26948050  客户服务中心电话：400-883-8088（免长途通话费用）、（0755）269480,48,国内新闻_电子报,c,0
华侨城,服热线：400-911-2233  　50)中山证券有限责任公司　　注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层　　办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号　　法定代表人：吴永良　　公司网址：www.zszq.com  　客服热线：400-102-2011  　51)中信证券（山东）有限责任公司　　注册地址：山东省青岛市崂山区深圳,49,国内新闻_电子报,c,0
华侨城,  一、 基金合同生效日  2006年11月15日  二、基金管理人  （一）基金管理人概况  名称： 融通基金管理有限公司  注册地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  办公地址：深圳市南山区华侨城汉唐大厦13、14层  电话：（0755）26947517  联系人：赖亮亮  目前公司,50,国内新闻_电子报,c,0
华侨城,  四、相关服务机构  （一）基金份额发售机构  1、直销机构情况  （1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组  办公地址：深圳市南山区华侨城汉唐大厦13、14 层  邮政编码：518053  联系人：陈思辰  电话：（0755）26948034  客户服务中心电话：400-883-8088（免长途通话费用）、（0755）269480,50,国内新闻_电子报,c,0
华侨城,万通中心D座28层  法定代表人: 蒋煜  联系人:尚瑾  电话: 010-58170925  客服电话: 4008188866  （二）注册登记机构  融通基金管理有限公司  办公地址：深圳市南山区华侨城汉唐大厦13、14层  设立日期：2001年5月22日  法定代表人：高峰  电话：（0755）26948075  联系人：杜嘉  （三）律师事务所  名称：广东嘉得信律师事务所  （2016年,50,国内新闻_电子报,c,0
华侨城,.com  客服热线：95582  （44）中山证券有限责任公司  注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层  办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号  法定代表人：吴永良  公司网址：www.zszq.com  客服热线：4001022011  （45）上海长量基金销售投资顾问有限公司  注册地址：上海市浦东新区高翔路52,51,国内新闻_电子报,c,0
华侨城,"服热线：400-911-2233  50)	中山证券有限责任公司  注册地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层  办公地址：深圳市南山区科技中一路西华强高新发展大楼7层、8层，深圳市华侨城深南大道9010号  法定代表人：吴永良  公司网址：www.zszq.com  客服热线：400-102-2011  51)	中信证券（山东）有限责任公司  注册地址：山东省青岛市崂山区深圳路",52,国内新闻_电子报,c,0
华侨城,早在2014年，深圳就有了第一所自然学校——华侨城湿地自然学校,53,国内新闻_电子报,c,2
华侨城,买入)　　华业资本(行情600240，买入)　　北京城建(行情600266，买入)　　浦东金桥(行情600639，买入)　　应流股份(行情603308，买入)　　招商蛇口(行情001979，买入)　　华侨城 A  　泸州老窖(行情000568，买入)　　紫光国芯(行情002049，买入)　　太阳纸业(行情002078，买入)　　四维图新(行情002405，买入)　　世 联 行　　启明星辰(行情00,54,国内新闻,c,1
华侨城,0144)铁汉生态(300197)5人次推荐：(16个)保利地产(600048)华业资本(600240)北京城建(600266)浦东金桥(600639)应流股份(603308)招商蛇口(001979)华侨城 A(000069)泸州老窖(000568)紫光国芯(002049)太阳纸业(002078)四维图新(002115)世联行(002285)启明星辰(002439)碧水源(300070)易联众(3,55,国内新闻,c,1
华侨城,)　　5人次推荐：(16个)　　保利地产(600048)　　华业资本(600240)　　北京城建(600266)　　浦东金桥(600639)　　应流股份(603308)　　招商蛇口(001979)　　华侨城 A(000069)　　泸州老窖(000568)　　紫光国芯(002049)　　太阳纸业(002078)　　四维图新(002115)　　世联行(002285)　　启明星辰(002439)　　碧水,56,国内新闻,c,1
华侨城,)　　5人次推荐：(16个)　　保利地产(600048)　　华业资本(600240)　　北京城建(600266)　　浦东金桥(600639)　　应流股份(603308)　　招商蛇口(001979)　　华侨城 A(000069)　　泸州老窖(000568)　　紫光国芯(002049)　　太阳纸业(002078)　　四维图新(002115)　　世联行(002285)　　启明星辰(002439)　　碧水,57,国内新闻,c,1
华侨城,据中原地产的数据，在今年拿地支出前15名的房企中，共有招商蛇口(行情001979，买入)、华侨城、保利、金茂、华润、鲁能等6家央企，以及绿地、首开两家国企,58,国内新闻,c,1
华侨城,据中原地产的数据，在今年拿地支出前15名的房企中，共有招商蛇口(行情001979，买入)、华侨城、保利、金茂、华润、鲁能等6家央企，以及绿地、首开两家国企,59,国内新闻,c,1
华侨城,相关新闻云南旅游实际控制人拟变更为国资委2016-11-30 07:22华侨城将投资千亿元完善云南旅游基础设施2016-06-14 22:04快讯：云南旅游获大单涌入 股价快速拉升至涨停2016-03-28 14:48云南旅游新规引质疑：1天最多购物1次 不超90分钟2015-12-20 08:50责编：田刚,60,国内新闻,c,1
华侨城,跌幅较大的个股中，次新股宏辉果蔬一周累计跌幅高达26.57%，位居跌幅榜首位；控股股东拟变更为华侨城的云南旅游，一周累计跌幅超过20%，位居次席,61,国内新闻,c,1
华侨城,资本(600240)（600240）　　北京城建(600266)（600266）　　浦东金桥(600639)（600639）　　应流股份(603308)（603308）　　招商蛇口（001979）　　华侨城 A（000069）　　泸州老窖(000568)（000568）　　紫光国芯（002049）　　太阳纸业(002078)（002078）　　四维图新(002405)（002115）　　世 联 行,62,国内新闻,c,1
华侨城,摘要【华侨城拟于郑州中原新区建设旅游项目 投资超500亿元】近日消息，华侨城将斥资不少于500亿元于郑州中原新区建设中原华侨城大型文化旅游项目,63,国内新闻,c,2
华侨城,（观点地产网）　　近日消息，华侨城将斥资不少于500亿元于郑州中原新区建设中原华侨城大型文化旅游项目,63,国内新闻,c,2
华侨城,　　观点地产新媒体获悉，近日，华侨城集团公司与郑州中原新区管委会签署合作项目，华侨城将按照“文化+旅游+城镇化”的发展模式，在郑州市中原新区起步区建设中原华侨城大型文化旅游项目，以文化旅游创意产业带动西部中央商务区建设，投入资金将不少于500亿元,63,国内新闻,c,2
华侨城,　　为加快推进项目建设，华侨城与郑州中原新区管委会双方成立联合工作小组，加快推动开展意向合作项目的具体工作,63,国内新闻,c,2
华侨城,　　据悉，中原华侨城大型文化旅游项目位于郑州市城区西部核心区，选址中原西路两侧，南水北调运河、郑西高铁与须水河景观带及遗址公园合围区域，控制范围总面积约5.6平方公里,63,国内新闻,c,2
华侨城,　　除了布局郑州外，12月华侨城还以底价35亿斩获南京栖霞区两地块，拟建欢乐谷项目,63,国内新闻,c,2
华侨城,　　据观点地产新媒体报道，12月16日上午，华侨城以底价24亿元拿下编号NO.2016G76号栖霞区官窑山南路以西地块；以底价11亿元斩获NO.2016G77栖霞区林江南路东侧地块,63,国内新闻,c,2
华侨城,G76与G77地块将建成全域文化旅游综合项目，华侨城将在此建筑欢乐谷项目,63,国内新闻,c,2
华侨城,(原标题：华侨城拟于郑州中原新区建设旅游项目 投资超500亿元)(责任编辑：DF150),63,国内新闻,c,2
华侨城,华侨城拟于郑州中原新区建设旅游项目 投资超500亿元,63,国内新闻,t,2
华侨城,一、基金合同生效日期2010年11月15日二、基金管理人（一）基金管理人概况名称： 融通基金管理有限公司注册地址：深圳市南山区华侨城汉唐大厦13、14层设立日期：2001年5月22日法定代表人：高峰办公地址：深圳市南山区华侨城汉唐大厦13、14层电话：（0755）26947517联系人：赖亮亮目前公司股东及出资比例为： 新时,64,国内新闻,c,0
华侨城,四、相关服务机构（一）基金份额发售机构1、直销机构情况（1） 融通基金管理有限公司机构理财部机构销售及服务深圳小组办公地址：深圳市南山区华侨城汉唐大厦13、143层邮政编码：518053联系人：张里程电话：（0755）26948050客户服务中心电话：400-883-8088（免长途通话费用）、（0755）26948088（2） 融通,64,国内新闻,c,0
