keywords,sentence,article_no,source,title or content
海澜之家,乘着“一带一路”这场21世纪“凿空之旅”的东风，国民品牌海澜之家传承千年前的流风余韵正在将之发扬光大，正在一条更坚定、更宽广路上,0,媒体新闻,c,1
海澜之家,海澜之家HLA亮相马来西亚 国民品牌海外受热捧,0,媒体新闻,t,1
海澜之家,　　就在整个本土服装行业闷气沉沉时，海澜之家(行情600398，诊股)却持续逆势增长，连续几年取得销售额和利润大增的成绩,1,媒体新闻,c,1
海澜之家,海澜之家是怎么做到的,1,媒体新闻,c,1
海澜之家,    01　　其他品牌为何羡慕海澜之家,1,媒体新闻,c,1
海澜之家,　　从海澜之家十几年品牌坚持和消费者行为变化两条线来看，率先洞察到中产阶级消费冲突，并提早展开战略性品牌布局和传播，是海澜之家近几年能够逆势而上并且区隔于国际品牌的品牌垫立基石之一,1,媒体新闻,c,1
海澜之家,在放弃对ZARA、C&；A、GAP等快时尚模式的崇拜和追求，开始逐渐掉头向优衣库转型的很多服装品牌发现，海澜之家在十几年前就踏在了这个节点之上，与国际品牌一起，享受到了这次中产阶级意识觉醒带来的消费行为红利,1,媒体新闻,c,1
海澜之家,　　因此，本着做战略性品牌的初衷，海澜之家走了一条在当时看来较为“小众”的道路——去洞察男性消费者的本质消费行为和消费冲突，以迎合消费者的需求获得品牌长期的发展,1,媒体新闻,c,1
海澜之家,　　在休闲品牌拼时尚、自我，男装品牌拼技术、品味时，海澜之家却走了一条完全不同的路，抓住男性消费者的生活方式：男人的衣柜,1,媒体新闻,c,1
海澜之家,　　在洞察到这些冲突，并结合海澜之家当时的实际情况之后，“一站式的男性服装购物终端”的定位更加适合海澜之家的品牌发展和未来消费者的需求，也就是前文所说的“男人的衣柜”,1,媒体新闻,c,1
海澜之家,　　在确定了“男人的衣柜”定位之后，叶茂中结合消费情境和重复购买等因素，为海澜之家设计了“一年逛两次海澜之家”的广告语,1,媒体新闻,c,1
海澜之家,　　围绕定位和诉求，海澜之家也定下了当时在其他品牌来看不可思议的规矩——不随便打折、半自选式购买，甚至像超市一样，给你提供一个篮子随便挑,1,媒体新闻,c,1
海澜之家,而当年海澜之家的不打折模式显得有些不近人情，甚至有消费者在网上吐槽说，“总算知道为什么要叫人一年逛两次了，因为根本买不起第三次,1,媒体新闻,c,1
海澜之家,”　　然而，从后来品牌的发展来看，当时的“不近人情”，既保证了海澜之家服饰的高品质，同时也给消费者留下了很好的口碑，不用担心今天买的衣服，穿了几天就降价了，保值性强,1,媒体新闻,c,1
海澜之家,　　现在看来，正是凭借当年敏锐的洞察力、精确的定位、卖点的把控以及对“不近人情”的坚持这一整套营销，才使得海澜之家能够在服装行业众多本土品牌挣扎之时脱颖而出,1,媒体新闻,c,1
海澜之家,“直男毒药”海澜之家为什么希望消费者一年只逛两次-理财频道-金融界,1,媒体新闻,t,1
海澜之家,今年父亲节，男装国民品牌海澜之家特别邀请杜志国&杜淳父子拍摄微电影，分享他们的亲情故事,2,媒体新闻,c,1
海澜之家,"<IMAGE SRC=""http://img2.utuku.china.com/306x0/jykx/20170618/612a5b3c-2cf2-4156-b262-2826596587d3.jpg"" >海澜之家2017父亲节微电影《表达爱，不等待》▲树欲静而风不止，我们总是在父亲垂垂老去之时，才似乎有点明白父亲的良苦用心",2,媒体新闻,c,1
海澜之家,海澜之家的父亲节微电影，正是出于对中国最典型的父子关系的关切,2,媒体新闻,c,1
海澜之家,在关爱中国父亲，承担国民品牌责任的道路上，海澜之家一走就是4年,2,媒体新闻,c,1
海澜之家,作为男装国民品牌，海澜之家始终关注中国男人的成长,2,媒体新闻,c,1
海澜之家,无论是新晋奶爸，还是人到中年的父亲，在时尚着装之外，海澜之家更渴望给予国民男性最朴实的情感关怀,2,媒体新闻,c,1
海澜之家,"<IMAGE SRC=""http://img2.utuku.china.com/185x0/jykx/20170618/c99097ec-ce2c-4751-a7c7-9748942e6e18.jpg"" >一部映射千万子女心声的微电影《表达爱，不等待》，海澜之家为爸爸点赞所表达的，不过是为儿女与其父亲之间搭建一条能够进行情感交流的纽带",2,媒体新闻,c,1
海澜之家,一直密切关注中国男性日常穿着、情感诉求以及生活方式的男装国民品牌，海澜之家鼓励每一个中国男人，表达爱，不等待!父子同型，即刻出发，让亲子之爱被深刻铭记,2,媒体新闻,c,1
海澜之家,杜淳杜志国出演海澜之家微电影献礼父亲节,2,媒体新闻,t,1
海澜之家,"入夏以来，你一定没错过这支到处刷屏的“清凉”广告：<IMAGE SRC=""http://img04.imgcdc.com/grab/img/20170522/21621495431510.gif"" >△这一季林更新“海澜之家”春夏棉麻TVC强势霸屏背靠一面冰墙，身穿海澜之家最新棉麻系列的林更新，化身“冷”感男神，口中喃喃念出那句不断萦绕slogan——我很冷",3,媒体新闻,c,1
海澜之家,魔法般在初夏时节悄然刮起一股“cool summer”旋风，海澜之家的棉麻哲学，成为了这一季的新兴潮流,3,媒体新闻,c,1
海澜之家,地铁“冰”墙到假人挑战 海澜之家创意演绎棉麻质感如果说海澜之家这一季棉麻系列的TVC已经足够惊艳，伴随着新品问世的其他创意事件更称得上“惊喜”连连,3,媒体新闻,c,1
海澜之家,从登陆上海的棉麻地铁“冰墙”，到引爆朋友圈的“假人挑战”创意视频……吸引眼球不再是目的，用多维度的方式直观传递海澜之家棉麻新品特性，倡导一种不一样又具有回归意味的生活方式，才是绝妙之处,3,媒体新闻,c,1
海澜之家,"<IMAGE SRC=""http://img02.imgcdc.com/grab/img/20170522/12581495431511.jpg"" >4月伊始，海澜之家升级脑洞，打造的全新地铁冰墙在上海就带起了一波节奏",3,媒体新闻,c,1
海澜之家,无论是传承而来的透气柔软，还是海澜之家重新定义的酷爽时尚，蕴含其中的每一个细节都无法被隐藏,3,媒体新闻,c,1
海澜之家,"<IMAGE SRC=""http://img03.imgcdc.com/grab/img/20170522/89761495431511.jpg"" >△海澜之家联合二更打造了史上最“冷”假人挑战地铁墙之后，海澜之家门店进行的棉麻版“假人挑战”更是刷爆朋友圈，一段“不像广告的广告”将棉麻新品的质感在网友的脑洞中放大",3,媒体新闻,c,1
海澜之家,触碰棉麻新品的瞬间，45秒的超长单镜头中时间被“冻”住，配合BGM里滴答而过的秒表声音，让每一个观看者身临其境般跟随镜头节奏屏住呼吸，体验冰冻感觉!如此脑洞大开的Cool Summer，让更多人对海澜之家棉麻的“酷爽”特性加深了直观认知,3,媒体新闻,c,1
海澜之家,海澜之家棉麻哲学 开启“让夏天更酷”生活方式“棉麻，让夏天更酷!”海澜之家这一季的各种大动作并不单纯是棉麻系列新品的预热，更是倡导一种由棉麻哲学引领的生活方式——更亲近自然，更舒适的生活态度，才更酷,3,媒体新闻,c,1
海澜之家,COOL到刷屏的棉麻潮流，来自海澜之家！,3,媒体新闻,t,1
海澜之家,　　这些上榜的二代不是只有王思聪，还有吉利李书福的儿子李星星，海澜之家周建平的女儿周晏齐，玖龙纸业张茵的儿子刘晋嵩等,4,媒体新闻,c,1
海澜之家,　　这些上榜的二代不是只有王思聪，还有吉利李书福的儿子李星星，海澜之家周建平的女儿周晏齐，玖龙纸业张茵的儿子刘晋嵩等,5,媒体新闻,c,1
海澜之家,"　　海澜之家周建平／周晏齐以276.4亿位居富豪榜54位　　周晏齐（34岁）：曾两次成“江苏女首富”<IMAGE SRC=""http://static.2258.com/d/file/index/caij",5,媒体新闻,c,1
海澜之家,　　当日，阿里在杭州举办第一个“知识产权保护公众开放日”，聘请人大代表朱征夫、海澜之家等品牌权利人担任“特邀知识产权保护监督员”，推动社会共同治理假货,6,媒体新闻,c,1
海澜之家,约谈培训活动，分别对阿里巴巴、淘宝、天猫、京东商城、1号店、唯品会、亚马逊中国、苏宁易购、国美在线等主要的网络交易平台经营者，沃尔玛、华润万家、广州友谊商店、广百、永旺天河城等大型连锁商超经营企业以及海澜之家、上海凤凰自行车、扬子空调、日立家用电器等省外生产企业进行了商品质量安全管理约谈和培训，参加约谈培训的网络交易平台及商场、超市经营者均向广东省工商局提交了商品质量安全承诺书 ，并根据承诺内容，,7,媒体新闻,c,1
海澜之家,4月5日~7日，广东省工商局连续举办3场约谈培训活动，分别对阿里巴巴、淘宝、天猫、京东商城、1号店、唯品会、亚马逊中国、苏宁易购、国美在线等主要的网络交易平台经营者，沃尔玛、华润万家、广州友谊商店、广百、永旺天河城等大型连锁商超经营企业以及海澜之家、上海凤凰自行车、扬子空调、日立家用电器等省外生产企业进行了商品质量安全管理约谈和培训,8,媒体新闻,c,1
海澜之家,　　主要观点：　　主品牌海澜之家：终端销售承压，同店下滑致终端收入仅呈现微降,9,媒体新闻,c,1
海澜之家,　　主品牌海澜之家一季度新开/关闭/净增132/64/68家，目前门店总数在4305家，年内计划净开店300-400家,9,媒体新闻,c,1
海澜之家,海一家方面，公司计划逐渐淡化品牌运营、定位其为海澜之家、爱居兔品牌的尾货处理渠道，一季度门店净减少37家，贡献收入在1.2亿左右,9,媒体新闻,c,1
海澜之家,是否考虑海澜之家（600398）的模式,10,媒体新闻,c,1
海澜之家,数据显示，上述实施增发的41家上市公司最低累计增发实际募资净额为上海三毛的1.56亿元，最高的为海澜之家的130亿元,11,媒体新闻,c,1
海澜之家,收入按品牌来分，海澜之家主品牌收入43.7亿元，同比下滑0.6%，主要系同店增速持续下降，2Q以来零售情况较1Q转好，我们估计零售高个位数增长，零售增长带动收入有望加速增长，我们认为这为二季度净利润加速增长奠定基础，若势头能保持，同店下滑有望收窄,12,媒体新闻,c,1
海澜之家,公司整体毛利率水平39.06%，同比小幅提升0.33个百分点，海澜之家主品牌毛利率39.85%，同比小幅下降0.02个百分点，爱居兔25.89%，同比提升5.18个百分点，未来毛利率仍有提升空间，海一家15.52%，同比提升2.41个百分点，圣凯诺51.01%，同比下降0.21个百分点，电商渠道毛利率60.43%，同比下降0.16个百分点,12,媒体新闻,c,1
海澜之家,1Q17所有品牌门店数量合计5345家，净增加102家，其中新开店217家，关店115家，继续保持全年海澜之家品牌净开店350、爱居兔和海一家合计净新增400家的计划，由于主要开店季节在下半年，根据现有进度全年有望达标,12,媒体新闻,c,1
海澜之家,海澜之家主品牌门店4305家，其中约10%位购物中心商场店，新开132家，净新增68家，净新增门店中27家位于购物中心商场店，与年初规划的将约1/3的门店开设在购物中心商场的规划一致，同时在优质商场中,12,媒体新闻,c,1
海澜之家,　　数据显示，上述实施增发的41家上市公司最低累计增发实际募资净额为上海三毛的1.56亿元，最高的为海澜之家的130亿元,13,媒体新闻,c,1
海澜之家,　　数据显示，上述实施增发的41家上市公司最低累计增发实际募资净额为上海三毛的1.56亿元，最高的为海澜之家(行情600398，买入)的130亿元,14,媒体新闻,c,1
海澜之家,　　简评　　海澜之家主品牌同店下滑，爱居兔增长喜人，控费能力增强推动净利增长，政府补助增长显著,15,媒体新闻,c,1
海澜之家,主品牌海澜之家单季净开店68家，季末店铺合计4305家，实现营业收入43.74亿元，同比略降0.60%，同店销售额下降超过10%；毛利率39.85%，同比减小0.02pct,15,媒体新闻,c,1
海澜之家,另一方面，海澜之家去年大幅增开新店720家，同一地区店铺加密后，存在店铺间相互分流客户人群，导致店效下滑,15,媒体新闻,c,1
海澜之家,公司将海一家将作为海澜之家及爱居兔的尾货处理渠道，逐渐淡化其品牌运营将作为，Q1关店达37家,15,媒体新闻,c,1
海澜之家,海澜之家主品牌近年来成熟单店收入呈下滑态势，主要受国内消费主流人群年轻化，快时尚国际品牌渠道下沉，多雨和暖冬天气，以及电商挤压等因素影响,15,媒体新闻,c,1
海澜之家,首先，公司计划2017年净新增门店750家，其中海澜之家350家，爱居兔和海一家净增400家，目前开店重点在一二线城市的优质区位，且结合2016年大量优质新店运营逐步成熟，店效有望好转，尤其是新品牌增速继续保持乐观，在公司终端销售状况良好的前提下，公司有望得到更大的分成,15,媒体新闻,c,1
海澜之家,　　而“女人的善变”也让众多男装品牌纷纷涉足女装，海澜之家(600398，股吧)、利郎商务男装、七匹狼(002029，股吧)、九牧王(601566，股吧)和与狼共舞等均已试水另一半那个市场,16,媒体新闻,c,1
海澜之家,不过，除去依靠女装实现营收增长的“男人的衣柜”海澜之家外，无论是多年前在专卖店中增加女装品类的七匹狼，还是九牧王成立之初便推出专做女裤的“九牧妃”品牌，均因管理跟不上、产品做不精等各种原因，早早淡出大众视线,16,媒体新闻,c,1
海澜之家,是否考虑海澜之家的模式,17,媒体新闻,c,0
海澜之家,　　城乡结合部的海澜之家为什么那么火,18,微信,c,1
海澜之家,　　运营　　干货　　深度　　报道　　案例　　还记得那个“一年逛2次海澜之家”的印小天吗,18,微信,c,1
海澜之家,"作为海澜之家最早代言人，当时广告内容的画风是这样的：　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_gif/cZINUasJDCQibnoljIYlibXUtO4LJkffd6tT5c1xTZaVZibHgm3oBZ5gFhE2FNB4k1C9EBEQOwFQSISG5VQByyiaiaw/0?wx_fmt=gif"" >　　这妖娆的的舞姿，简直让人不能直视",18,微信,c,1
海澜之家,　　就算后来换成杜淳代言，海澜之家依旧保持着城乡结合部的画风,18,微信,c,1
海澜之家,　　果然，听说在“品牌教父”余明阳的指点下，海澜之家的画风开始突变，不仅表现了比较好的审美水准，而且在营销上也玩起了新花样，通过北上广的核心地标和地铁站的几次亮相，圈了不少城镇青年粉,18,微信,c,1
海澜之家,　　Hi-T作为海澜之家吸引年轻人，提升品牌时尚化的T恤尖兵，2014年热销600万件，良好的态势也让海澜之家有了进一步扩大战果的冲动,18,微信,c,1
海澜之家,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/z8mHgCliboWqHysFuTdf217FJVTOO3pDO49NraojzvHDiaBMemvLmWZ01zF35T9QOpUUFdzocqyLltgjuuUF8vgA/0?wx_fmt=jpeg"" >　　在每个产品上面都附有二维码，用户要是看重哪件扫码就可以链接到海澜之家线上商城下单购买",18,微信,c,1
海澜之家,在日均40万人次的客流量中网罗受众，不能不说海澜之家这个算盘打得很精明,18,微信,c,1
海澜之家,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/z8mHgCliboWqHysFuTdf217FJVTOO3pDOs3AMYyiciaTmZf4nZMt05ALkT01CzfV5gWVZqmMxXDJqDsl01t0YfcgA/0?wx_fmt=jpeg"" >　　海澜之家通过这次活动内容在线上线下收获近2000万人次的参与",18,微信,c,1
海澜之家,　　画风突变 林更新领跑高颜值　　从去年开始海澜之家一改以往城乡结合部的风格，邀请新生代偶像林更新为其代言，广告内容变得正经起来，没有了妖娆的舞姿反而是浓浓的霸道总裁气息迎面而来，于是网友纷纷大呼林更新拯救了海澜之家,18,微信,c,1
海澜之家,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/z8mHgCliboWqHysFuTdf217FJVTOO3pDOVWGnU3UiaYIpfA8uu4vS6c5U5yjhpsjJzbricWlWH398J7GQkcmmkdRw/0?wx_fmt=jpeg"" >　　最近海澜之家推出了林更新2017夏季最新广告大片，就一个字“帅”",18,微信,c,1
海澜之家,　　不过也有网友吐槽“林更新代言了海澜之家,18,微信,c,1
海澜之家,要知道海澜之家董事长周建平之前是认定优衣库为其竞争对手,18,微信,c,1
海澜之家,他对此的解释是，“海澜之家正在提供越来越多元化的男装休闲服饰，且定价平民化，客群与优衣库存在交叠,18,微信,c,1
海澜之家,优衣库正在往下线城市拓展，这些市场正好是海澜之家的主要客源地,18,微信,c,1
海澜之家,　　另外，大家对去年地铁站陈晓的裸眼3D广告都不陌生吧，没错这也是出自海澜之家之手，邀请陈晓为其怀真系列代言做的广告，中国画风清晰脱俗配上陈晓的颜值，惊艳众人的双眼,18,微信,c,1
海澜之家,这真的还是之前low到不行的海澜之家吗,18,微信,c,1
海澜之家,　　海澜之家一直专注于男性服装市场，“海澜之家-男人的衣柜”也不是空喊的,18,微信,c,1
海澜之家,实际上2015年海澜之家就已经成长为市值超800亿元的A股市最大服装类企业，2016年上半年就实现净利润17.72亿元，新增门店652家，线上营收暴增,18,微信,c,1
海澜之家,　　然而海澜之家的目标不只是卖衣服这么简单，正如海澜之家总经理顾东升所说：“我们不只是想卖衣服赚钱，更想成为一个国家服装文化的符号,18,微信,c,1
海澜之家,我们即将迈出国门，出征海外，我们渴望成为‘中国的海澜之家，中国的国民服装品牌，’这是我们的雄心和未来愿景,18,微信,c,1
海澜之家,”　　伴随着晋江品牌的衰落，以及电商对实体店的冲击，很多人都认为服装行业红海气息太重，线下前景黯淡，然而优衣库、海澜之家的业绩和数字却显示了另外一番景象，对照海澜之家的营销变脸，内内想说，真的没有没落的行业，只有没落的企业，没有老化的品牌，只有老化的思想,18,微信,c,1
海澜之家,　　城乡结合部的海澜之家为什么那么火,18,微信,c,1
海澜之家,城乡结合部的海澜之家为什么那么火？,18,微信,t,1
海澜之家,　　海澜之家老板周建平成时尚行业首富，“男人的衣柜”营收靠女装,19,微信,c,1
海澜之家,榜单显示，时尚零售产业中，海澜之家老板周建平以36亿美元资产成为行业内首富,19,微信,c,1
海澜之家,自然是有钱，但更大程度上也证明了海澜之家的转型之路走得不错,19,微信,c,1
海澜之家,"zjvc0Yd831lTLm9yFtzIiacjibiaK5QI5wQNrNy0mlSgveyavpyw/0?wx_fmt=png"" >　　这两天刚出炉的“2016年度本土服装上市公司市值排行榜”上，海澜之家以451.97亿元的总市值位居服装上市公司市值排行榜第一位，进一步证明了海澜之家表现之抢眼",19,微信,c,1
海澜之家,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_png/d9iaaX1OvJSDTtnD3mv5LhbD1tIuQCNewhBpmyMibZKmeCFddkroqMNGh1KsXGkKgRNtA3TIayJ6rGl8T1ia3u5dg/0?wx_fmt=png"" >　　在服装零售业整体不景气的情况下，海澜之家何以能成功逆袭呢",19,微信,c,1
海澜之家,创享智库这就来为您分析分析：　　1　　华丽变身，甩掉“城乡结合部”印象　　据悉，在“品牌教父”余明阳的指点下，海澜之家的画风开始突变，无论从产品的升级创新，还是业务上的拓展，海澜之家都已经褪去了当初的年少轻狂,19,微信,c,1
海澜之家,　　鲜肉来袭，品牌年轻时尚化　　早期，海澜之家的代言人是印小天，穿得五颜六色乱七八糟，夸张的肢体动作，整个画风只能以“辣眼睛”来形容,19,微信,c,1
海澜之家,"tIuQCNewO0lOEfo9rLCz8KIVpglNImPjJ7PtzCYxWKR2krDBeFdYBkjjYwK82Q/0?wx_fmt=png"" >　　后来，代言人换成了杜淳，结果还是拯救不了海澜之家神秘的城乡气质",19,微信,c,1
海澜之家,"TtnD3mv5LhbD1tIuQCNewcT9goW87lje57QJja2puQHh8YnaYDz30eGlwz9TMKP0Mh375DSo3jw/0?wx_fmt=png"" >　　没想到，这两年海澜之家突然开窍了，服装上不仅越来越有高级感，代言人也换成了小鲜肉林更新，广告片一经推出，便在网上掀起了舔屏狂潮，时尚程度令人惊叹，一举打破了大众多年来对于海澜之家的固有印象",19,微信,c,1
海澜之家,"uQCNewaF9GmyLDiaLq4PEE2TlibDhm7H5Du4OUcgsTUjE3ibBzm2Te7ng0fnVEg/0?wx_fmt=png"" >　　营销升级，突围大综艺时代　　与此同时，海澜之家也在升级自己传统的营销方式",19,微信,c,1
海澜之家,"7Ooiag/0?wx_fmt=png"" >　　不管是大牌明星连番出马让粉丝连连沸腾的现象级综艺《奔跑吧兄弟》，还是央视重磅打造质量过硬好评如潮的《了不起的挑战》，又或是走高端精英路线的《最强大脑》，海澜之家拿下了这些热门综艺佼佼者的赞助权，可见作为男装行业领导品牌的不俗实力",19,微信,c,1
海澜之家,　　业务拓展，男人的衣柜做女装　　2016年，海澜之家的营收和净利润状况都有不同程度的增长，但表现最好的却是其旗下的女装品牌爱居兔，数据显示，爱居兔的营收增幅远高于其他三个男装品牌,19,微信,c,1
海澜之家,"Newwiac88iana1nSCRoVAeeDcU0hlygymkjibNoHB2k3uGWxDQEQiagzxulsg/0?wx_fmt=png"" >　　爱居兔营业收入同比上一年度增幅高达67%；海澜之家品牌营收比上年仅增8.98%；定位于中低收入人群的高性价比男装品牌海一家，以及定位于量身定制的商务职业男装品牌圣凯诺业收入同比上一年度分别减少8.98%和11.42%",19,微信,c,1
海澜之家,　　2　　“门店扩张”之路不能一直走下去　　可以看出，虽然整体的营收状况是令人乐观的，但其中两个男装品牌都出现了业绩下滑情况，这与海澜之家的销售模式不无关系,19,微信,c,1
海澜之家,　　2016年财报显示，海澜之家的销售渠道分为线上销售与线下销售，其中线上销售的营业收入为8.54亿元，占比为5.17%，线下收入的占比为94.83%，不难看出，线上销售占比并不大，线下销售的模式才是海澜之家服饰销售的主要模式,19,微信,c,1
海澜之家,"bjXGMgLicmRMnSCbU0dwTxiagYJ5mn202rUnBbicvBXRdol0jDSw/0?wx_fmt=png"" >　　在本土服装行业日子普遍不好过的当下，众多品牌都在频繁关店，但海澜之家却逆势扩张，加速开店，截至2016年年末，公司拥有门店5243家，新开1500家，关闭247家，净增加1253家",19,微信,c,1
海澜之家,　　财报显示，报告期末海澜之家存货高达86.32亿元，较上年末的95.8亿元减少9.89%,19,微信,c,1
海澜之家,但期内海澜之家存货周转天数为316天，较上年增加了18天,19,微信,c,1
海澜之家,　　如今，海澜之家的线上线下渠道分配正在经历着阵痛期，相较国内男装品牌，如雅戈尔、七匹狼等，海澜之家的反射弧显得有些长,19,微信,c,1
海澜之家,毫无疑问，电商为服装行业带来了新的增长点，但从表现来看，海澜之家显然还没准备好,19,微信,c,1
海澜之家,　　3　　二代接班，海澜之家未来还会怎样变革,19,微信,c,1
海澜之家,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/d9iaaX1OvJSDTtnD3mv5LhbD1tIuQCNewicVnYMjF5oKwTgiatm8cYAjd397RAYrFhXpn949ibrFWcUXZIPSurlCNg/0?wx_fmt=jpeg"" >　　随后，周立宸在海澜之家先后接手的业务范围已经扩大到广告部、商品中心、信息中心、电子商务等部门",19,微信,c,1
海澜之家,在二代总裁的指挥下，海澜之家不断地向年轻化转型，品牌形象更加时尚、更具活力和想像力,19,微信,c,1
海澜之家,虽然有些像海澜之家这样的民营企业在不断寻求适合自身的发展道路，但绝大部分依然局限在旧的发展模式中,19,微信,c,1
海澜之家,"Dzam0cg84vgYqKruzSkmRJSsttGZayzeia55P5Kicbj9NrkLHUUIcZLm1cAicA/0.gif?tp=webp&wxfrom=5&wx_lazy=1"" >　　海澜之家老板周建平成时尚行业首富，“男人的衣柜”营收靠女装",19,微信,c,1
海澜之家,海澜之家老板周建平成时尚行业首富，“男人的衣柜”营收靠女装？,19,微信,t,1
海澜之家,　　170亿营收超31亿净利，海澜之家是如何做到的,20,微信,c,1
海澜之家,　　坚守在男装领域，并且取得明显领先优势的是它——海澜之家,20,微信,c,1
海澜之家,"fEyYDtKib48YRN94PRNia4AzP3oz8icZnklro1FsRnoEedwAYK2dibQj0FufjuakuLcaflqvg3Q/0?wx_fmt=png"" >　　在大家印象里，海澜之家的知名度与影响力一般：早些年请了位知名度一般的男明星在门店前起舞，印象很一般，之后请了稍有青春气息的演员杜淳(参演《北京青年》)代言，再之后它赞助了江苏卫视的热门综艺节目《非诚勿扰》，方才打开",20,微信,c,1
海澜之家,2014年营收123亿，2015年营收158亿，2016年营收170亿，2017年登上WPP发布的《Brandz最具价值中国品牌100强》62位( 安踏 、 森马上榜)，A股市值最高服装企业(400多亿)，海澜之家凭什么创造奇迹?　　某科技商业观察家用5000多字的案例来讲述它，并以“服装界的黄光裕”来定义周建平,20,微信,c,1
海澜之家,该案例介绍海澜之家模式的2个特点，其一：供应商提供设计、产品，它挑选、下订单，库存是需要供应商回购的;其二：加盟商开店交纳加盟费、承担店员工资，没什么权力，海澜之家委派  店长 管理，“类直营”管理,20,微信,c,1
海澜之家,　　该作者分析，“海澜之家的库存确实不是自己承担，如果两个适销季度 过后卖不出去，可以退回供应商”，它挑选服装所以无须养太多服装设计师;投资式的加盟，降低了加盟门槛，海澜之家“不需要用自己的钱开店”,20,微信,c,1
海澜之家,第二点的借加盟商资金快速开店，进行“类直营”管理，对于七匹狼、九牧王等上市企业而言，手中握有大量现金储备，吸收资金开店不能算是海澜之家的 竞争优势!　　案例认为，“海澜之家的模式，其实就是国美 苏宁 模式在服装业的翻版，是一种所谓类金融的模式，简单说就是借供应商的钱来自己开店”,20,微信,c,1
