keywords,sentence,article_no,source,title or content
比亚迪,"<IMAGE SRC=""http://www.cs.com.cn/ssgs/qcgs/201708/W020170804383773394562.jpg"" >　　日前，亚迪汽车官方宣布，比亚迪宋7座版正式定名为“宋MAX”，或将于今年9月份上市",4,媒体新闻,c,1
比亚迪,"<IMAGE SRC=""http://www.cs.com.cn/ssgs/qcgs/201708/W020170804383773510012.jpg"" >　　此前在上海车展亮相的它可以说是圈粉无数，原因很简答，这回比亚迪的设计走心了",4,媒体新闻,c,1
比亚迪,这款宋MAX是比亚迪继M6和e6之后的又一款MPV车型，它是前奥迪设计总监—艾格加盟比亚迪后的首款产品，并采用了全新的设计语言,4,媒体新闻,c,1
比亚迪,"<IMAGE SRC=""http://www.cs.com.cn/ssgs/qcgs/201708/W020170804383774058630.jpg"" >　　即将上市的新车将搭载一台1.5T涡轮增压发动机，最大功率为153马力，工信部公布的每百公里油耗为7.6L，此外，比亚迪未来还会推出纯电版以及混动版的宋MAX车型",4,媒体新闻,c,1
比亚迪,"<IMAGE SRC=""http://www.cs.com.cn/ssgs/qcgs/201708/W020170804383774213754.jpg"" >　　头条说：有着全新设计理念的比亚迪宋MAX对广大消费者有着很大的杀伤力，尤其是有7座需求的家庭，不过第二排座椅才是很多家庭的刚需，如果后期能有2+2+3的座椅布局，相信它在MPV市场会有更好的表现",4,媒体新闻,c,1
比亚迪,这回走心了！比亚迪7座MPV——宋MAX将于9月上市,4,媒体新闻,t,1
比亚迪,"见强大中国--比亚迪(行情002594，诊股)王朝之旅""第二站如期举行，笔者跟随著名天文科普学者解仁江先生一起，从贵阳出发，深入群山，探访有""中国天眼""之称的500米口径球面射电望远镜（Five-hundred-meter Aperture Spherical Radio Telescope，简称FAST），去寻求137亿光年外的宇宙信号，探索无尽星空的奥秘",5,媒体新闻,c,1
比亚迪,”在后续的“自强精英论坛”上，解仁江说到，“而比亚迪关注的新能源汽车领域如同FAST工程一样，没有被当前传统能源汽车的现状所束缚，而是善于研发先进技术去‘投资未来’，这样的视野非常值得点赞——FAST探索的是未知的遥远天体，比亚迪探索的是未来环保生活的万里星空,5,媒体新闻,c,1
比亚迪,”　　比亚迪汽车销售公司总经理助理杜国忠　　与建设“天眼”一样，比亚迪发展新能源一样需要决心,5,媒体新闻,c,1
比亚迪,在推动新能源汽车技术发展和普及的过程中，比亚迪遭受过不少质疑和误解,5,媒体新闻,c,1
比亚迪,但是用新能源车改变人们的生活方式是比亚迪的长远视野和自强情怀,5,媒体新闻,c,1
比亚迪,比亚迪汽车销售公司总经理助理杜国忠表示，比亚迪决心承担起创造绿色移动方式的责任，不为短期的市场利益所束缚，坚持以先进的新能源技术改变世界,5,媒体新闻,c,1
比亚迪,　　在比亚迪车上看阅兵　　值得一提的是，30日当天的阅兵是从上午9点开始，比亚迪此次活动的发车时间，也正好是同一时间,5,媒体新闻,c,1
比亚迪,笔者当天所乘坐的是一辆比亚迪最新款唐100新能源SUV，相比老款的唐，唐100在电池容量上进行了重大改进，充满电后可以跑出更远的纯电里程，在混动模式下电量消耗也更加均衡,5,媒体新闻,c,1
比亚迪,见强大中国—比亚迪王朝之旅”贵州站活动的还有一位退休解放军将军、比亚迪车主：罗亚拉,5,媒体新闻,c,1
比亚迪,而中国的汽车工业也是如此，从一张白纸到比亚迪王朝新能源车的领先，这就是中国从弱到强最真实的写照,5,媒体新闻,c,1
比亚迪,见强大中国—比亚迪王朝之旅”分别造访了代表中国自主军工技术发展的核潜艇，以及蕴含“星辰大海”深远情怀和长远格局的“中国天眼”,5,媒体新闻,c,1
比亚迪,接下来，比亚迪王朝之旅还会继续走访“创四个世界第一”的跨峡谷悬索桥、全球最长的沙漠公路等“强大中国造”工程，进一步描摹强大的中国技术，感悟中国的自强情怀,5,媒体新闻,c,1
比亚迪,探索来自137亿光年外的无线信号 比亚迪王朝之旅探访了中国天眼,5,媒体新闻,t,1
比亚迪,　　证券时报网（www.stcn.com）08月03日讯　　证券时报新三板论坛讯，8月3日，元盛光电（839417）公告，近日，公司与深圳市比亚迪(行情002594，诊股)供应链管理有限公司签署销售金额2230万元的《销售订单》,6,媒体新闻,c,1
比亚迪,元盛光电签下比亚迪2230万元订单,6,媒体新闻,t,1
比亚迪,　　公司同时表示，为了进一步拓展产业链，公司近期与比亚迪(行情002594，诊股)供应链管理有限公司签署了《云轨站台屏蔽门采购合同》，为比亚迪云轨广安线、汕头线及西安线项目提供屏蔽门产品及相关服务,7,媒体新闻,c,1
比亚迪,本报讯 记者王金虎、通讯员张长青报道：7月31日，比亚迪“云轨”整车制造基地暨孔孟旅游快线建设项目在孟子故里山东邹城开工,8,媒体新闻,c,1
比亚迪,造价仅为地铁五分之一的“云轨”，是比亚迪公司耗时5年、投资50亿元研发的跨座式单轨轨道交通系统,8,媒体新闻,c,1
比亚迪,今年以来，该市以比亚迪智慧交通产业基地建设为突破口，不断完善基础设施、公共服务，强化政策支持、产业配套，着力打造国内领先的先进装备制造基地,8,媒体新闻,c,1
比亚迪,比亚迪智慧交通产业基地开工,8,媒体新闻,t,1
比亚迪,　　智通财经APP讯，比亚迪（01211）发布公告，2017年8月2日，公司召开的第五届董事会第29次会议审议通过了《关于调整和增加2017年度日常关联交易预计的议案》，该议案获全体董事全票表决通过,9,媒体新闻,c,1
比亚迪,比亚迪董事会通过调整和增加2017年度日常关联交易预计的议案,9,媒体新闻,t,1
比亚迪,　　7月30日，时值建军90周年大阅兵之际，由比亚迪(行情002594，诊股)王朝插混新能源车唐100、宋DM、秦100组成的车队，迅捷有序地驶入喀斯特地貌环绕的贵州平塘县,10,媒体新闻,c,1
比亚迪,见强大中国——比亚迪王朝之旅”第二站活动,10,媒体新闻,c,1
比亚迪,”在后续的“自强精英论坛”上，解仁江说到，“而比亚迪关注的新能源汽车领域如同FAST工程一样，没有被当前传统能源汽车的现状所束缚，而是善于研发先进技术去‘投资未来’，这样的视野非常值得点赞——FAST探索的是未知的遥远天体，比亚迪探索的是未来环保生活的万里星空,10,媒体新闻,c,1
比亚迪,”　　“用新能源车改变生活方式，是我们的长远视野与自强情怀”　　（比亚迪汽车销售公司总经理助理杜国忠）　　承接解仁江的观点，比亚迪汽车销售公司总经理助理杜国忠也发表了看法,10,媒体新闻,c,1
比亚迪,他表示：和FAST一样，比亚迪发展新能源同样需要视野和决心,10,媒体新闻,c,1
比亚迪,尤其推动新能源汽车的技术发展和普及是一个需要时间的过程，绝非立竿见影，其间比亚迪遭受过不少误解和质疑,10,媒体新闻,c,1
比亚迪,但是，用新能源车改变人们的生活方式是比亚迪的长远视野与自强情怀,10,媒体新闻,c,1
比亚迪,”杜国忠说，比亚迪既然决心承担起创造绿色移动生活方式的责任，就不能为短期的市场利益所束缚，而必须坚持以先进的新能源技术改变世界，为消费者提供低碳、环保、便利的移动出行解决方案,10,媒体新闻,c,1
比亚迪,　　因此在产品上，从2008年推出第一款不依赖专业充电装置的双模新能源车F3DM开始，比亚迪就试图将零排放出行的终极环保目标与当前市场用户真实的使用需求结合起来，并于2013年起陆续推出“王朝”系列插混新能源车秦、唐、宋,10,媒体新闻,c,1
比亚迪,诸如4.9秒的百公里加速性能、响应速度仅20毫秒的全时电四驱、100公里纯电续航里程、能随时对外提供电源的“移动电站”功能等，都让客户在潜移默化中感受到了比亚迪王朝新能源车的优势，进而培养起“短途纯电、长途混动”的出行方式，将新能源车的环保价值落地为现实,10,媒体新闻,c,1
比亚迪,　　而在服务上，比亚迪通过“电动,10,媒体新闻,c,1
比亚迪,　　“和星空探索一样，比亚迪也在探索可行的未来绿色生活方式,10,媒体新闻,c,1
比亚迪,”杜国忠表示，未来3到5年，比亚迪的新能源汽车推广布局会走向全国200多个城市，希望能让每一个普通家庭都能拥有一辆新能源车，并且乐于享受这种时尚且具有责任感的出行方式,10,媒体新闻,c,1
比亚迪,　　“在通往星辰大海的道路上，我们与比亚迪并肩随行”　　在现场参与热议的还有比亚迪车主们,10,媒体新闻,c,1
比亚迪,这些不畏人言、打消顾虑，毅然选择一种超前生活方式的自强精英行动者们，对FAST探索星空的壮美，以及比亚迪执着推动环保出行方式变革的做法深有认同,10,媒体新闻,c,1
比亚迪,　　（比亚迪秦EV300车主罗亚拉将军）　　比亚迪秦EV300车主罗亚拉，是一位退休的将军,10,媒体新闻,c,1
比亚迪,而中国的汽车工业也是如此，从一张白纸到比亚迪王朝新能源车的领先，这就是中国从弱到强最真实的写照,10,媒体新闻,c,1
比亚迪,　　（比亚迪唐车主“伯爵红茶”）　　车主“伯爵红茶”则表示，他的爱车比亚迪唐和大射电望远镜一样，也是强大中国的缩影,10,媒体新闻,c,1
比亚迪,见强大中国—比亚迪王朝之旅”分别造访了代表中国自主军工技术发展的核潜艇，以及蕴含“星辰大海”深远情怀的“中国天眼”,10,媒体新闻,c,1
比亚迪,接下来，比亚迪王朝之旅还会继续走访“创四个世界第一”的跨峡谷悬索桥、全球最长的沙漠公路等“强大中国造”，进一步描摹强大的中国技术，感悟中国自强情怀,10,媒体新闻,c,1
比亚迪,对活动感兴趣的自强精英行动者们不妨抓紧时间，登录比亚迪官网，即可了解活动详情、报名参与，更有机会赢取好礼,10,媒体新闻,c,1
比亚迪,未来新视界强大中国造 比亚迪王朝之旅深入群山秘境，驭见中国最强“天眼”,10,媒体新闻,t,1
比亚迪,　　此前，比亚迪(行情002594，诊股)宋的7座版亮相，成为该品牌继M6和e6外又一款MPV车型,11,媒体新闻,c,1
比亚迪,网通社从比亚迪官方获悉，宋7座版正式命名为宋MAX，有望于9月上市,11,媒体新闻,c,1
比亚迪,新车前脸采用比亚迪全新设计语言，内饰中控大屏与电子手刹等配置更显科技感,11,媒体新闻,c,1
比亚迪,　　动力配置方面，比亚迪宋MAX搭载一台1.5T涡轮增压发动机，最大功率为112千瓦，百公里综合油耗为7.6升,11,媒体新闻,c,1
比亚迪,比亚迪全新MPV定名宋MAX 有望于9月上市,11,媒体新闻,t,1
比亚迪,"　　--><IMAGE SRC=""http://image.nbd.com.cn/uploads/articles/thumbnails/395677/_____2017-08-02___92609.thumb_head.jpg"" >　　比亚迪纯电动车E6在香港“身份”正在发生变化，由电动出租车转向私家车",12,媒体新闻,c,1
比亚迪,比亚迪方面8月1日接受第一财经采访时称，目前，比亚迪电动车在香港出租车领域试验期已结束，该企业收回车辆转成私家车，在香港租给客户,12,媒体新闻,c,1
比亚迪,　　近年来，比亚迪的新能源汽车不断加快国际化步伐,12,媒体新闻,c,1
比亚迪,在国际市场方面，比亚迪以公共交通为突破口，不断推进新能源汽车在城市公交和出租车领域的发展和应用,12,媒体新闻,c,1
比亚迪,目前，比亚迪新能源汽车已在美国、日本、英国、巴西、荷兰、澳大利亚等全球逾50个国家和地区、超过200个城市运营，实现了公交电动化全球六大洲的布局,12,媒体新闻,c,1
比亚迪,　　不过，比亚迪在国际化道路上也并非一帆风顺,12,媒体新闻,c,1
比亚迪,由于充电时间长、充电站少等原因，比亚迪E6已经陆续退出香港电动出租车运营,12,媒体新闻,c,1
比亚迪,早些年，香港推进城市绿色化建设，引入电动巴士和电动的士试运营，推进公共交通的电动化，其中就从中国内地的电动汽车制造商比亚迪引入了40多辆比亚迪E6,12,媒体新闻,c,1
比亚迪,　　据媒体报道，一位比亚迪E6出租车主申请绿色运输试验基金获得30万元补贴，自己再花24万元买了一辆比亚迪电动出租车，每天跑12个小时就要花2个半小时去充电，每天就比其他燃油的出租车少赚200块，一天的收入只有800块,12,媒体新闻,c,1
比亚迪,　　香港环保署于去年曾表示，经过两年的试运营，证明电动出租车并不适合香港，比亚迪电动出租车每天只跑一班，有别于其他燃油出租车分为白班和夜班；虽然电动出租车可以节省下50%的燃料费，但是每班充电两个半小时，两个班的话就要充电5小时，长时间的充电并不适合出租车的运营需求，所以停用了比亚迪电动出租车,12,媒体新闻,c,1
比亚迪,　　比亚迪方面今日接受第一财经记者采访时称，目前，该公司在香港的E6纯电动车，除了一辆已卖给客户还用于出租领域之外，其他的皆转成私家车，采取租赁的模式,12,媒体新闻,c,1
比亚迪,比亚迪还处于摸索哪种商业模式更适合于香港市场的过程中，出租车和私家车两种商业模式都还是处于尝试探索阶段，不排除未来在香港会有更好的商业模式,12,媒体新闻,c,1
比亚迪,　　目前，比亚迪E6续航里程为400km，快充大约需要2小时,12,媒体新闻,c,1
比亚迪,遭遇充电难 比亚迪E6在香港转为私家车,12,媒体新闻,t,1
比亚迪,"　　不过，从今年的股价表现来说，水卖得最好的并不是上述几只个股，而是今年以来累计上涨218%的比亚迪电子(00285).<IMAGE SRC=""http://z1.dfcfw.com/2017/8/2/201708020719181929160968.jpg"" >　　金属部件快速增长　　比亚迪电子股价能有如此表现主要是因为踏上了手机外观变革的浪潮",13,媒体新闻,c,1
比亚迪,国内领先智能手机品牌销量不断增长，市场规模进一步扩大，这成为比亚迪电子金属部件业务增长的契机,13,媒体新闻,c,1
比亚迪,　　智通财经APP注意到，随着金属部件受到消费者持续欢迎，比亚迪电子2016年金属部件业务收入同比大幅增长超过50%,13,媒体新闻,c,1
比亚迪,　　2017年，比亚迪电子手机金属部件继续发力,13,媒体新闻,c,1
比亚迪,据公司2017年7月21日发布的中期业绩预告显示，今年一季度，比亚迪电子继续接获国内及国际智能手机领导品牌厂商的高端旗舰机型订单，推动金属部件业务收入实现大幅增长，带动集团第一季度盈利大幅上升,13,媒体新闻,c,1
比亚迪,"<IMAGE SRC=""http://z1.dfcfw.com/2017/8/2/201708020719181073363616.jpg"" >数据来源：中信建投中小市值团队　　机会近在眼前，比亚迪电子没有理由不抓住",13,媒体新闻,c,1
比亚迪,　　智通财经APP了解到，比亚迪电子在手机玻璃盖板领域早已有布局,13,媒体新闻,c,1
比亚迪,2017年5月，比亚迪投资额为10.5亿元，在汕头市濠江区南山湾产业园建设3D手机玻璃生产线,13,媒体新闻,c,1
比亚迪,　　产能方面，比亚迪的玻璃盖板产品已经具备了10万片每天的产能，到今年四季度产能可达到30万片每天，明年一季度产能将进一步提升至60万片每天,13,媒体新闻,c,1
比亚迪,　　如果按照中信建投的测算，2018年3D玻璃单价为55元/片，那么比亚迪9000万片产能可以创造的产值将达到49.5亿元,13,媒体新闻,c,1
比亚迪,可是比亚迪的竞争对手们会让他如愿以偿吗,13,媒体新闻,c,1
比亚迪,　　强势“玩家”欲抢戏　　若想了解3D手机玻璃行业竞争压力有多大，可以看看比亚迪电子的竞争对手们在做什么,13,媒体新闻,c,1
比亚迪,　　“玩家”不仅多，而且强悍，可见，比亚迪电子要面临的竞争压力并不小,13,媒体新闻,c,1
比亚迪,不仅如此，比亚迪在产品研发上面似乎也不占太多优势,13,媒体新闻,c,1
比亚迪,而以3D玻璃为关键词搜索到的14页专利中，并未发现比亚迪的身影,13,媒体新闻,c,1
比亚迪,　　不过比亚迪并不是一家吝惜研发投入的公司，其2016年的研发费用就高达9.78亿元，同比增长35.46%,13,媒体新闻,c,1
比亚迪,"<IMAGE SRC=""http://z1.dfcfw.com/2017/8/2/20170802071918449881752.jpg"" >　　总而言之，比亚迪电子在手机3D玻璃这片“战场”上，已经投入了大量“兵马”，正欲建起一座城堡，在未来这些兵马能为这座城挖一条足够宽阔的护城河吗",13,媒体新闻,c,1
比亚迪,比亚迪和3D玻璃的故事，值得期待,13,媒体新闻,c,1
比亚迪,研发费用增长35% 比亚迪电子对3D玻璃的重视也许不亚于云轨,13,媒体新闻,t,1
比亚迪,而笔记的作者正是来自吸纳行业一半以上应届毕业大学生的比亚迪集团,14,媒体新闻,c,1
比亚迪,　　7月27日，比亚迪董事长兼总裁王传福与刚刚入职的3000多名应届毕业大学生进行了长达3小时的沟通交流,14,媒体新闻,c,1
比亚迪,接下来，笔者将带你探秘比亚迪是如何吸引应届毕业大学生的,14,媒体新闻,c,1
比亚迪,　　10年招聘超过3.5万名应届毕业大学生　　据统计，比亚迪今年招聘了3000多名应届毕业大学生，过去10年间，比亚迪已将超过3.5万名应届毕业大学生招入麾下，相当于承包了汽车行业一半以上的应届毕业大学生就业岗位,14,媒体新闻,c,1
比亚迪,在近年经济下行，各大企业缩减应届生招聘数量的映衬下，逆势广招贤才的比亚迪更像是另类,14,媒体新闻,c,1
比亚迪,　　然而，在比亚迪另类举动的背后，是其业务的高速发展,14,媒体新闻,c,1
比亚迪,2016年，比亚迪凭借新能源车的热销，不仅卫冕全球新能源车销量冠军，营业额和净利润也创下历史新高,14,媒体新闻,c,1
比亚迪,　　另外，比亚迪近年来招聘人才之多，涉及岗位高达上百种，也与其业务范围的不断拓展有关,14,媒体新闻,c,1
比亚迪,去年10月，比亚迪发布云轨，大力进军轨道交通领域，构建了太阳能、储能、电动车、轨道交通的全产业链闭环,14,媒体新闻,c,1
比亚迪,准确地说，现在的比亚迪，早已不是一家汽车企业，更像是新能源整体解决方案的提供者,14,媒体新闻,c,1
比亚迪,据悉，比亚迪把房子（购买价仅为市场价一半左右）、车子（购车有优惠）、以及孩子教育（花费约一亿元与深圳中学合办亚迪学校）等问题都替员工解决了，让员工可以全身心地投入工作,14,媒体新闻,c,1
比亚迪,　　人称“技术狂人”的王传福再次强调了比亚迪对技术的重视，“对技术足够了解，才能看得远、看得深，很多战略都是依靠技术而制定的,14,媒体新闻,c,1
比亚迪,　　凭借技术，比亚迪不仅“定准”了战略，在业务高速发展的同时，也解决了社会的痛点和越来越多人的就业问题,14,媒体新闻,c,1
比亚迪,比亚迪净利新高 10年3.5万毕业生投身,14,媒体新闻,t,1
比亚迪,　　近日，有国内媒体曝光了一组全新比亚迪宋7座版MPV车型的实车图片，该车型采用全新的外观设计，其内部采用了2+3+2的7座布局，并有望搭载一台1.5L涡轮增压发动机，其或将推出汽油版以及混动版两种动力系统,15,媒体新闻,c,1
比亚迪,"（图片来源：新出行）<IMAGE SRC=""http://www.afinance.cn/qc/UploadFiles_2315/201708/20170801163943561.jpg"" >　　全新比亚迪宋7座版MPV车型的外观采用全新的设计理念，大尺寸的进气格栅由横向镀铬装饰条进行装饰，两者结合非常有气势",15,媒体新闻,c,1
比亚迪,"<IMAGE SRC=""http://www.afinance.cn/qc/UploadFiles_2315/201708/20170801163943437.jpg"" >　　全新比亚迪宋7座版MPV车型或将搭载一台1.5L涡轮增压发动机，其最大输出功率达到了113kW，与之匹配的则将是一台6挡双离合变速箱",15,媒体新闻,c,1
比亚迪,比亚迪宋7座版MPV实车曝光 或将于9月上市,15,媒体新闻,t,1
比亚迪,    诸侯争霸    近日，第一财经记者独家获悉，动力电池制造商宁德时代与苹果正在进行一项基于保密协议的项目合作，这匹动力电池领域冒出的黑马，风头甚至盖过国内新能源盟主比亚迪,16,媒体新闻,c,1
比亚迪,原先在全球排名第三、国内排名第二的宁德时代，今年上半年甚至反超国际排名第二、国内排名第一的比亚迪,16,媒体新闻,c,1
比亚迪,据真锂研究的统计，2017年上半年，宁德时代电动汽车电池装机量为1312.4MWh，在国内动力电池市场占有率达到20.98%，超越比亚迪成为第一名,16,媒体新闻,c,1
比亚迪,同期，比亚迪电动汽车电池装机量为1084.9 MWh，市场占有率为17.35%,16,媒体新闻,c,1
比亚迪,    面对来势汹汹的宁德时代，比亚迪承压,16,媒体新闻,c,1
比亚迪,打造闭合式生产链条的比亚迪，其动力电池与自家新能源车紧紧捆绑在一起,16,媒体新闻,c,1
比亚迪,今年第一季，比亚迪新能源汽车产销量和电池装机量皆下滑,16,媒体新闻,c,1
比亚迪,比亚迪迅速采取推出新车型等措施，于上半年以34634辆的销量重夺新能源汽车销量冠军，动力电池装机量也随之回升,16,媒体新闻,c,1
比亚迪,值得注意的是，比亚迪在6月车用电池装机量已逼近宁德时代，当月为418.8 MWh，同期宁德为428.5 MWh，而两者5月车用电池装机量分别为218.6 MWh和331.7 MWh，存在较大差距,16,媒体新闻,c,1
比亚迪,    然而，比亚迪动力电池运营模式的局限性也逐渐凸显，尤其是在今年新能源车销量一度下滑时,16,媒体新闻,c,1
比亚迪,虽然比亚迪对城市公交、出租车、道路客运、城市商品物流、城市建筑物流、环卫车、私家车等七大常规领域以及仓储、矿山、机场、港口等四大特殊领域发起新能源车“7+4”全市场战略，但毕竟是单枪匹马作战，面对客户日益增多的宁德时代，难以摆脱寡不敌众的处境,16,媒体新闻,c,1
比亚迪,因此，今年有消息传出，比亚迪汽车电子业务部门考虑拆分独立运营，比亚迪动力电池将可能对其他汽车制造商供货,16,媒体新闻,c,1
比亚迪,此计划依然在讨论中，比亚迪内部人士近日接受第一财经记者采访时表示，该企业尚未决定对其他汽车制造商供应动力电池,16,媒体新闻,c,1
