keywords,sentence,article_no,source,title or content
珠海港,　　珠海港表示，鉴于刘勇先生的辞职将导致公司监事会少于法定人数，刘勇先生的辞职将自公司选举职工监事填补其缺额后生效，公司将按照相关规定尽快完成职工监事补选工作,11,媒体新闻,c,1
珠海港,现任珠海港股份有限公司内控审计部部长,11,媒体新闻,c,1
珠海港,主要工作经历：2003年11月至2007年5月，在上海领袖服饰发展有限公司工作，任财务总监；2007年10月至2011年2月，在港中旅（珠海）海洋温泉有限公司乐园分公司工作，任副总经理；2011年3月2014年4月，在珠海港股份有限公司工作，外派神华粤电珠海港煤炭码头有限责任公司任财务总监；2014年1月至今，在珠海港股份有限公司工作，任内控审计部部长,11,媒体新闻,c,1
珠海港,珠海港职工监事刘勇辞职 曾任公司内控审计部部长,11,媒体新闻,t,1
珠海港,证券时报网（www.stcn.com）06月27日讯今日早盘，粤港澳大湾区概念板块快速拉升，截至发稿，珠海港涨4.58%，深赤湾Ａ涨3.37%，盐田港，广州港，深高速，格力地产，粤水电，塔牌集团，深物业A，珠江实业，岭南控股，天健集团等股均有不错表现,12,媒体新闻,c,1
珠海港,粤港澳大湾区概念股快速拉升 珠海港涨逾4%,12,媒体新闻,t,1
珠海港,本报讯 记者钟夏报道：近日，珠海港集团旗下梧州大利口码头迎来中良海运进驻后第一艘船舶——装载35标箱的“安途329”集装箱船顺利停靠，由此正式开启与中良海运合作,13,媒体新闻,c,1
珠海港,　　    由珠海港集团投资建设的梧州大利口码头开港一年多以来，区位优势日益凸显，目前已开通南沙、广州新港、东江仓、四会、贵港、蛇口、肇庆等多条航线,13,媒体新闻,c,1
珠海港,中良海运与珠海港、云浮新港有着良好的合作基础，梧州港务以此为突破口，最终成功吸引其入驻,13,媒体新闻,c,1
珠海港,　　    珠海港集团负责人表示，下一步将充分依托珠海港及西江战略布局，强化大客户战略，吸引更多的船公司进驻，不断提升在西江地区的知名度及影响力，助力大利口码头成为西江流域重要的内贸港,13,媒体新闻,c,1
珠海港,珠海港集团强化西江战略布局旗下梧州大利口码头开启与中良海运合作,13,媒体新闻,t,1
珠海港,快讯：粤港澳概念股走俏 珠海港涨近4%1评论2017-06-23 14:03:00来源：中国网财经如何找准强势股第二波买点　　中国网财经6月23日讯 午后粤港澳概念股走俏，截至发稿，珠海港(行情000507，诊股)涨近4%，恒基达鑫(行情002492，诊股)涨近3%，中炬高新(行情600872，诊股)、东旭蓝天(行情000040，诊股)、格力地产(行情600185，诊股)等个股纷纷上涨,14,媒体新闻,c,1
珠海港,快讯：粤港澳概念股走俏 珠海港涨近4%,14,媒体新闻,t,1
珠海港,"<IMAGE SRC=""http://ep.ycwb.com/epaper/ywdf/res/2017-06/21/ZXA18/ywdf238259_dzzzz1_1497954226469_b.jpg"" >海防航线首航船舶“亚洲商船”轮靠泊高栏国码日前，珠海港集团携手全球第三大集装箱班轮公司——达飞轮船正式开通“珠海高栏至越南海防”国际航线，当晚首航船舶“亚洲商船”轮顺利靠泊高栏国码3号泊位",15,媒体新闻,c,1
珠海港,这是珠海港集团在三个月内开通的第二条国际航线，不仅意味珠海港通达东南亚“一带一路”沿线区域更加便利，更标志着珠海港集团深入参与“一带一路”建设，助力珠海打造“一带一路”海上战略支点取得新的成果,15,媒体新闻,c,1
珠海港,据悉，珠海港既是珠海实施开放引领战略的重要支撑，也是参与“一带一路”建设的重要载体,15,媒体新闻,c,1
珠海港,近年来，作为珠海港建设的主要承担者，珠海港集团根据珠海市委、市政府战略部署要求，积极发挥自身独特优势，大力引进大型船务公司，合作开设国际航线，提升珠海港在海上丝绸之路沿线区域的影响力和竞争力，促进港口业务快速发展，更好地服务珠海经济发展,15,媒体新闻,c,1
珠海港,“预计今年前5个月，珠海港集团经营港口货物吞吐量达4730.98万吨，同比增长50.63%；集装箱吞吐量81.89万标箱，同比增长46.03%，其中外贸集装箱吞吐量完成22.18万标箱，同比增长27.85%,15,媒体新闻,c,1
珠海港,”珠海港集团董事长欧辉生说,15,媒体新闻,c,1
珠海港,目前，珠海港共开设航线63条，其中国际航线27条（含9条内支线），主要覆盖日本、越南、新加坡、印尼、缅甸、南太平洋、香港、澳门等国家和地区，其中“高栏至海防”航线是珠海港集团继3月成功开通“高栏至南太平洋”航线后，今年新开的第二条国际集装箱班轮航线，也是珠海港第二条通达越南的航线，将为珠海及珠三角西岸地区、西江流域乃至西南地区的广大货主进出口东南亚货物，提供新的便捷物流通道,15,媒体新闻,c,1
珠海港,（文/图 安龙翔  钱瑜）（《珠海港再添“一带一路”国际航线》由金羊网为您提供，转载请注明来源，未经书面授权许可，不得转载或镜像,15,媒体新闻,c,1
珠海港,珠海港再添“一带一路”国际航线,15,媒体新闻,t,1
珠海港,珠海港业务迅猛增长，今年前5月集装箱吞吐量同比增长34.4%,16,媒体新闻,c,1
珠海港,得益于各项工作的不断推进，从去年至今，珠海港业务出现了迅猛增长，今年前5月集装箱吞吐量同比增长34.4%，发展态势良好,16,媒体新闻,c,1
珠海港,但是，与广州港、深圳港两大龙头相比，珠海港在经济腹地、货物吞吐量、航线等指标的表现，都只能算“小兄弟”,16,媒体新闻,c,1
珠海港,与此同时，同处珠三角的东莞港、惠州港、中山港同样在不断发力，在这个世界级港口群内部的“港口竞赛”中，珠海港未来该如何“突围”,16,媒体新闻,c,1
珠海港,广州港、深圳港、香港港、虎门港、珠海港、中山港、惠州港……它们与高铁和高速公路并肩联网，构筑了“湾区经济”的交通基石,16,媒体新闻,c,1
珠海港,粤港澳大湾区时代来临 珠海港该如何“突围”？,16,媒体新闻,t,1
珠海港,本报讯 记者钟夏报道：昨天，广东省内河第一艘LNG双燃料动力示范船“粤珠328”首航仪式在高栏港务码头举行，标志着珠海港集团自有船队运力规模进一步扩大，珠海港绿色港口建设迈出新步伐,17,媒体新闻,c,1
珠海港,　　    近年来，珠海港集团抢抓“珠江—西江”经济带快速发展机遇，深入实施“西江战略”，拓展港口货源腹地,17,媒体新闻,c,1
珠海港,作为落实“西江战略”的主要力量，珠海港集团全资子公司、珠海市规模最大的水上货运企业——珠海港远洋运输有限公司承担了西江驳船快线的开辟、运行和维护等工作,17,媒体新闻,c,1
珠海港,　　    据珠海港集团负责人介绍，随着西江流域经济快速发展和集团内河运力不断增加，目前集团已经成功控股西江流域重要港口云浮新港，建成梧州大利口码头，开通运行20条西江驳船快线，建成了以珠海港为主要出海门户的西江物流大通道，珠海港的区域影响力和竞争力大大增强，基本奠定了西江龙头港的地位,17,媒体新闻,c,1
珠海港,今年1-5月，西江流域经珠海港中转的货物吞吐量达1552.14万吨，同比增长51.78%， 集装箱吞吐量44.55万标箱，同比增长66.21%，延续了高速增长的良好势头,17,媒体新闻,c,1
珠海港,广东省内河第一艘LNG双燃料动力示范船首航成功珠海港绿色港口建设迈出新步伐,17,媒体新闻,t,1
珠海港,证券时报网（www.stcn.com）06月13日讯6月13日早间，港口股表现活跃，截至发稿，珠海港涨近6%，盐田港涨3.6%，深赤湾A涨2.3%,18,媒体新闻,c,1
珠海港,港口股表现活跃珠海港涨近6% 三只辽宁港口股集体,18,媒体新闻,t,1
珠海港,　　2017年06月12日早盘09时42分，珠海港（000507）出现异动，股价大幅拉升5.15%，创二年以来新高（除权后价格）,20,媒体新闻,c,1
珠海港,　　珠海港所在的港口行业，整体跌幅为0.00%，其相关个股中唐山港，天津港跌幅较大，分别下跌0.9%，1.2%；珠海港，广州港，盐田港较为活跃，换手率分别为5.0%、0.7%及0.3%；珠海港，锦州港，唐山港明显放量，量比分别为9.3，2.5，1.3；振幅较大的相关个股有珠海港，盐田港，北部湾港，振幅分别为2.6%，1.9%，0.8%,20,媒体新闻,c,1
珠海港,　　珠海港公司主营业务为港口及其配套设施的项目投资；电力项目投资；玻璃纤维制品项目投资；饮料项目投资；化工原料及化工产品项目投资,20,媒体新闻,c,1
珠海港,珠海港（000507）早盘大幅拉升5.15% 股价创二年以来新高,20,媒体新闻,t,1
珠海港,国资委控股 大湾区净利翻209%蓝筹股 多重W底形态 有望赶超珠海港,21,媒体新闻,t,1
珠海港,有月底的香港回归20周年庆做背书，又兼有能和雄安新区相提并论的一带一路着陆点“头衔”，收涨2.26%简直是小意思，更别提一直是资金“宠儿”、轻松就拿下涨停板的珠海港（000507）了,22,媒体新闻,c,1
珠海港,"毕竟珠海港这只票，昨天就已经被我们的天天牛报盯上，看了牛报的伙伴，那必须是妥妥地涨停入袋，美滋滋了~<IMAGE SRC=""http://e.thsi.cn/img/ee8b0ed75f826780-1"" >　　但对于订阅了天天牛报的小伙伴来说，今天可不止美滋滋，更是“六喜临门（603008）”，转个不停啊",22,媒体新闻,c,1
珠海港,各位没能及时上车珠海港的小伙伴注意了，像粤港自贸这样的大政策板块龙头，像来被热门资金快进快出炒短线，切莫盲目追高，要想跟上主力资金的脚步寻找下一个热点，还是赶紧关注天天牛报吧~　　重要提示：股市有风险，入市需谨慎,22,媒体新闻,c,1
珠海港,打住！追高珠海港危险 低吸这只票才能赚钱！,22,媒体新闻,t,1
珠海港,珠海港8日晚间公告，公司6月6日-8日连续三个交易日收盘价格涨幅偏离值累计达到21.27%，属于股票交易异常波动,23,媒体新闻,c,1
珠海港,公司大股东珠海港集团不存在关于公司的应披露而未披露的重大事项或处于筹划阶段的重大事项,23,媒体新闻,c,1
珠海港,　　中国证券网讯（记者 史文超） 珠海港8日晚间公告，公司6月6日-8日连续三个交易日收盘价格涨幅偏离值累计达到21.27%，属于股票交易异常波动,23,媒体新闻,c,1
珠海港,公司大股东珠海港集团不存在关于公司的应披露而未披露的重大事项或处于筹划阶段的重大事项,23,媒体新闻,c,1
珠海港,珠海港：无应披露而未披露事项,23,媒体新闻,t,1
珠海港,　　证券时报网（www.stcn.com）06月08日讯　　珠海港(行情000507，诊股)6月8日晚间公告，公司股票近期交易异常波动，公司不存在应披露而未披露信息；大股东珠海港集团确认不存在关于公司的应披露而未披露的重大事项或处于筹划阶段的重大事项，且未在二级市场买卖公司股票,24,媒体新闻,c,1
珠海港,珠海港近三个交易日连续两次涨停，截至今日报收12.46元，三日累计涨幅达26%　　（证券时报·e公司）,24,媒体新闻,c,1
珠海港,珠海港：无应披露而未披露信息 近三日累计涨幅26%,24,媒体新闻,t,1
珠海港,　　珠海港（000507）　　粤港澳概念龙头，龙虎榜数据显示，中信上海瑞金南路买入7900万，光大佛山季华六路买入3800万，财通杭州解放东路卖出2100万，安信上海杨高南路卖出1000万，龙虎榜资金净流入1.1亿,25,媒体新闻,c,1
珠海港,在粤港澳大湾区持续推进下，作为粤港澳龙头的珠海港必然有所受益，今日在龙虎板资金的大幅买入下强势涨停，后市仍有望进一步走强,25,媒体新闻,c,1
珠海港,明日要涨停的股票：珠海港等19股有望涨停,25,媒体新闻,t,1
珠海港,　　粤港澳大湾区或收政策“大礼包”珠海港涨停　　据港媒6日报道，国家领导人将于本月底出席香港回归20周年庆典，并主持新一届特区政府班子的就职仪式，前后为期3天,26,媒体新闻,c,1
珠海港,粤港澳大湾区或收政策“大礼包” 珠海港涨停,26,媒体新闻,t,1
珠海港,粤港澳大湾区概念股持续拉升 珠海港涨停1评论2017-06-07 11:22:58来源：中国证券网没时间盯盘怎么办,27,媒体新闻,c,1
珠海港,　　中国证券网讯 7日早盘，粤港澳大湾区概念股持续拉升，截至发稿，珠海港涨停，盐田港、深赤湾A、塔牌集团均直线拉升,27,媒体新闻,c,1
珠海港,粤港澳大湾区概念股持续拉升 珠海港涨停,27,媒体新闻,t,1
珠海港,"　　<IMAGE SRC=""http://chart.jrjimg.cn/pngdata/kpic/pic430/000507.png"" >403 位投资顾问已告知珠海港(000507)后市如何操作立即查看　　金融界网站6月2日讯，珠海港(行情000507，诊股)午间公告称，2017年6月2日，公司全资企业珠海经济特区电力开发集团有限公司（简称“电力集团”）收到",28,媒体新闻,c,1
珠海港,珠海港获全资企业的参股公司分红3017.88万元,28,媒体新闻,t,1
珠海港,　　新浪财经讯 5月24日消息，粤港澳自贸区概念的港口股集体拉升，珠海港涨7.92%，深赤湾A涨3.88%，盐田港涨5.25%,29,媒体新闻,c,1
珠海港,　　新浪财经投资易显示，珠海港主力净流入：5511.15万；深赤湾A主力净流入：213.34万；盐田港主力净流入：1924.37万,29,媒体新闻,c,1
珠海港,快讯：粤港澳概念港口股集体拉升 珠海港涨近8%,29,媒体新闻,t,1
珠海港,　　每经记者 刘明涛 每经编辑 叶峰　　5月12日午间，珠海港（000507）披露一则重大事项，公司称全资子公司珠海电力集团收到中海油珠海天然气发电有限公司投资收益3188.71万元,30,媒体新闻,c,1
珠海港,　　受此利好刺激，珠海港午后开盘股价瞬间被资金拉至涨停，同时，带动盐田港（000088）、深赤湾A等粤港澳概念股集体大涨,30,媒体新闻,c,1
珠海港,　　添升宝(微信公众号：you-daydayup)从公开交易信息里注意到，成都和江浙游资在追捧珠海港,30,媒体新闻,c,1
珠海港,　　而在卖出席位中，民生证券驻马店解放路营业部卖出461.85万元，排在卖出席位第一，据统计，买卖前五席位累计净买入珠海港7912万元，主力资金大幅流入该股,30,媒体新闻,c,1
珠海港,受益子公司巨额投资收益 珠海港涨停带动“粤港澳”,30,媒体新闻,t,1
珠海港,证券时报网（www.stcn.com）05月12日讯珠海港(000507)11日接待机构调研，回答有关粤港澳大湾区、港口整合等热点问题,31,媒体新闻,c,1
珠海港,珠海港表示，公司已在港珠澳大桥珠海落脚点布局物流设施和配套业务，大桥通车料带动业务量提升,31,媒体新闻,c,1
珠海港,珠海港：已针对港珠澳大桥、广东自贸区布局业务,31,媒体新闻,t,1
珠海港,　　中国证券网讯 午后，粤港澳大湾区概念股集体拉升，截至发稿，珠海港强势涨停，深赤湾A、盐田港、塔牌集团、广州港等个股均有不同程度拉升,32,媒体新闻,c,1
珠海港,粤港澳大湾区概念股集体拉升 珠海港强势涨停,32,媒体新闻,t,1
珠海港,珠海港12日午间披露重大事项，5月12日公司全资子公司珠海电力集团收到中海油珠海天然气发电有限公司投资收益3188.71万元,33,媒体新闻,c,1
珠海港,　　中国证券网讯（记者 黄群）珠海港12日午间披露重大事项，5月12日公司全资子公司珠海电力集团收到中海油珠海天然气发电有限公司投资收益3188.71万元,33,媒体新闻,c,1
珠海港,珠海港子公司确认投资收益超3000万,33,媒体新闻,t,1
珠海港,"　　<IMAGE SRC=""http://chart.jrjimg.cn/pngdata/kpic/pic430/000507.png"" >395 位投资顾问已告知珠海港(000507)后市如何操作立即查看　　金融界网站5月12日讯，珠海港(行情000507，买入)午间公告称，2017年5月12日，公司全资企业珠海经济特区电力开发集团有限公司（简称“电力集团”）",34,媒体新闻,c,1
珠海港,珠海港收到全资企业电力集团投资收益3188.71万元,34,媒体新闻,t,1
珠海港,    从同质竞争到错位发展，如今，珠海港成立西江港口联盟，鼓励、吸引船舶公司在沿江各港口开通驳船快线，使珠海港成为西江通向世界的大门；和广州港终于走到了一起，凭借各自的优势资源，共同拓展海内外港口网络资源，共同谋求一条更利于参与国际竞争的发展之路,35,媒体新闻,c,1
珠海港,珠海港与其他港口正在从拼抢岸线、货源、腹地，到寻求相互合作空间，并期冀建立同盟实现合作共赢，粤港澳大湾区港口的共享时代正在到来,35,媒体新闻,c,1
珠海港,数据显示，1994年，珠海港口经济发展到巅峰，货物吞吐量在全国港口中位列第五,35,媒体新闻,c,1
珠海港,    沉寂    数度努力因交通瓶颈折戟沉沙    但由于珠海连接外部的交通滞后，很长一段时间都没有铁路、高速公路连接港口，珠三角地区的货物通过珠海港运输，费用高昂，慢慢失去了竞争力,35,媒体新闻,c,1
珠海港,    尽管珠海推出了更有竞争力的土地政策，投资商和企业却都跑到了深圳，珠海港口经济很快沉寂下来,35,媒体新闻,c,1
珠海港,    在这之后，珠海曾数度尝试振兴港口经济，带动大工业、大经济、大繁荣，如1999年7月启动了《珠海港管理区、珠海港务局及珠海港企业体制改革方案》，试图通过理顺内部管理体制机制，释放新活力，但由于交通等外部瓶颈始终没有突破，这些改革举措收效甚微,35,媒体新闻,c,1
珠海港,然而，这样一条被视为珠海港口生命线的铁路，却在两年后因资金不到位停工了,35,媒体新闻,c,1
珠海港,    当东莞虎门港、广州南沙港、新沙港等港口纷纷崛起之际，陷入珠三角城市港口群竞争加剧，外部交通滞后双重困扰之下的珠海港始终无法突围，排名不断下滑，至2000年以后，港口综合水准已低于我国沿海港口的平均水平，全国排名也从巅峰的第五位，跌到20位以后,35,媒体新闻,c,1
珠海港,与珠海港同时起步的深圳盐田港则在短短十几年间，已发展为世界级港口,35,媒体新闻,c,1
珠海港,2008年又进一步提出“以港兴市”的战略，组建市港口管理局和珠海港集团有限公司，形成了港口行政管理、港口经营开发和港区建设发展既分工明确又一体联动的工作格局，对内加大投入，整合资源，完善港口软硬件，对外打通交通瓶颈,35,媒体新闻,c,1
珠海港,    但此时，广州港、深圳港、虎门港等珠三角港口已经取得先发优势，货物吞吐量遥遥领先于珠海港口，后者要奋起直追，并非易事,35,媒体新闻,c,1
珠海港,除了这些大港口，珠三角还有中山港、惠州港、湛江港、汕头港等较大型港口参与竞争，湾区内密集的港口分抢珠三角和泛珠三角地区货源，珠海港面临的形势严峻,35,媒体新闻,c,1
珠海港,珠海港另辟蹊径，凭借自身既连接西江，又靠近国际航道的优越条件，联合西江沿线的11个城市在珠海成立了西江港口联盟，并成为第一届“盟主”，发展西江战略,35,媒体新闻,c,1
珠海港,    “成立联盟，就是为了在西江各港口之间建立共享机制，避免重复投资和恶性竞争，鼓励、吸引船舶公司在沿江各港口开通驳船快线，与西江沿线港口谋求全方位的合作，使珠海港成为西江通向世界的大门”，珠海港集团相关负责人直言不讳,35,媒体新闻,c,1
珠海港,    这一策略，很快让珠海港再度迸发生机，来自西江的货物源源不断涌来，另一方面经过多方争取，广珠铁路复工，不久又开工建设高栏港高速、广珠轻轨，至2013年，这三大交通命脉工程先后开通，珠海港的陆路交通瓶颈彻底扫除，优良的深水港口资源和区位优势终于被唤醒,35,媒体新闻,c,1
珠海港,尽管规划尚未正式出炉，但珠海港已经成了众多投资者追捧的对象，4月一度连续三日涨停,35,媒体新闻,c,1
珠海港,    4月14日，珠海港在接受机构调研时表示，公司位于粤港澳大湾区城市群范围内，随着港珠澳一体化建设的发展，资源和机制的融合，港口间的分工与合作将会更加深入，大湾区的建设将带来通关政策的便利化和进出口贸易货物的大幅增长，而便利化会给港口带来更多货源，将推动公司港口业务的进一步发展,35,媒体新闻,c,1
珠海港,    珠海港未来将如何拥抱大湾区,35,媒体新闻,c,1
珠海港,    南都记者获悉，为了实现该目标，在组建西江港口联盟后，珠海港还通过主动对接一带一路，进一步巩固其西江出海口的核心枢纽地位,35,媒体新闻,c,1
珠海港,    2015年，珠海港与巴基斯坦瓜达尔港结为友好港口，享有项目优先合作等权利，并携手中国海外港口控股有限公司合作建设瓜达尔港，构建“川贵广———南亚国际物流大通道”,35,媒体新闻,c,1
珠海港,    广东省物流行业协会常务副会长马仁洪表示，贵广-南亚大通道以公铁水联运为支撑，跨越5个国家、贯穿6个省和连接15个城市，建成后将为中国大西南地区打开一个直通东南亚、南亚的出海口，也将为珠海港提供广阔的经济腹地,35,媒体新闻,c,1
珠海港,珠海港定位为面向大西南地区的核心枢纽港，将为大西南地区搭建一体化出海通道，提供国际化港口服务,35,媒体新闻,c,1
珠海港,    4月底，珠海港集团董事长欧辉生向媒体披露，正谋划国内至巴基斯坦瓜达尔港的建材航线,35,媒体新闻,c,1
珠海港,    港口协同    错位发展求共赢    珠海港、广州港携手探索    在湾区密集的港口群中，作为“小个子”的珠海港将扮演怎样的角色，实现错位发展呢,35,媒体新闻,c,1
珠海港,    珠海港2016年牵手广州港进行探索,35,媒体新闻,c,1
珠海港,    珠海港集团董事长欧辉生坦言，珠海港近年来发展迅速，已成为珠西地区最大的港航企业，但是跟广州港相比，仍然是小兄弟,35,媒体新闻,c,1
珠海港,    欧辉生说，这两个港口，快速发展，竞争越来越激烈，双港离得很近各有优劣，珠海港在航运、水深条件较好、但发展起步晚，综合配套服务与广州港有一定差距,35,媒体新闻,c,1
珠海港,广州港新建港区和珠海港同处西江沿岸，同是“一带一路”国家战略的桥头堡，不仅具有共同的港口腹地，同时在发展战略上具有很强的互补性，“双方开展多方位合作，将进一步增强珠三角港口在全国沿海港口的竞争力,35,媒体新闻,c,1
珠海港,”    在规划建设方面，双方建立规划建设协调机制，定期做好规划对接，尊重对方核心利益；珠海港将积极参与并支持由广州港主导的广州国际航运中心建设，同时广州港将积极参与并支持珠海港主导的“贵广-南亚物流大通道”项目的规划与建设；双方共同拓展与21世纪海上丝绸之路沿线港口合作，积极寻求战略机遇，适时共建优势项目,35,媒体新闻,c,1
珠海港,”    专家说法    珠三角港口将从双龙转为三中心    “广州、深圳和珠海应协同构建大珠三角港口群，朝组合港的方向发展，避免撕裂，而最有效的方式是通过相互参股，组团向外发展，”当被问及珠海港如何与广州港等湾区港口群协同发展，将同质化竞争的摩擦力变为发展的合力时，中山大学港澳珠三角洲研究中心教授郑天祥认为，广深珠三地港口共拓“海丝”沿线港口空间，形成一个综合服务枢纽，进行全产业链输出与合作,35,媒体新闻,c,1
珠海港,”    广东外语外贸大学国际经贸研究中心主任陈万灵认为，珠三角港口将从过去的广州港、深圳港双龙头，转为广州港、深圳港、珠海港三中心，珠海港有望充当广州港和深圳港的补充，对接珠江西岸乃至粤西地区,35,媒体新闻,c,1
珠海港,    02-03版    专题统筹：    南都记者 吴蔚诗    采写：    南都记者 杨亮    数据整理：    吴蔚诗 杨亮    数据说明：    除具体标注外，其他数据均为2016年数据    数据来源：《珠海港口发展“十三五”规划》、珠海港官方网站、媒体公开报道,35,媒体新闻,c,1
珠海港,从独角戏到大合唱 珠海港如何实现“1+ 1﹥2”？,35,媒体新闻,t,1
珠海港,香港港、广州港、深圳港和珠海港四大港口的经济腹地大部分重合，各港口的发展面临如何协调和优化的重大挑战,36,媒体新闻,c,1
珠海港,山股份（15.09 -10.02%，买入）跌停，西部建设（21.44 -9.99%，买入）跌停，此外，一系列港口股如南京港（18.35 -9.07%，买入）、天津港（12.99 -8.78%，买入）、珠海港（8.66 -9.60%，买入）、广州港（9.46 -7.53%，买入）、连云港（8.11 -7.42%，买入），都是大跌,37,媒体新闻,c,1
珠海港,还有就是“一带一路”板块，前不久，达哥在“道达号”中提示过，这个板块未来也面临调整的风险，昨天，“一带一路”板块的龙头天山股份跌停，西部建设跌停，此外，一系列港口股如南京港、天津港、珠海港、广州港、连云港，都是大跌,38,媒体新闻,c,1
珠海港,羊城晚报讯  记者钱瑜、通讯员谭海兵报道：珠海港集团在做好传统融资的同时，大力创新融资方式，为港口基础设施建设提供重要的资金保障,39,媒体新闻,c,1
珠海港,羊城晚报记者获悉，1-4月，珠海港集团经营港口完成货物吞吐量3788.14万吨，同比增长65.47%,39,媒体新闻,c,1
珠海港,据悉，近年来，珠海港集团一大批重要的港口设施建成启用，为深化与大客户合作和港口货物吞吐量的高速增长提供了支撑,39,媒体新闻,c,1
