keywords,sentence,article_no,source,title or content
中国国旅,　　广东省广州市越秀区人民检察院指控，被告人戴某挪用、职务侵占被害单位中国国旅（广东）国际旅行社股份有限公司（以下简称国旅公司）、广州辛巴达国际旅行社有限公司（以下简称辛某公司）资金,7,媒体新闻,c,1
中国国旅,同时，责令被告人戴某于判决发生法律效力之日起十日内退赔被害单位中国国旅（广东）国际旅行社股份有限公司经济损失606040.70元，广州辛巴达国际旅行社有限公司经济损失149500元,7,媒体新闻,c,1
中国国旅,中国国旅子公司一经理挪用资金用于赌博 被判刑2年3个月,7,媒体新闻,t,1
中国国旅,7月4日，中国国旅发布公告称，旗下全资子公司中国免税品（集团）有限责任公司（以下简称“中免公司”）为首都机场国际区免税业务招标项目第一标段中标人,9,媒体新闻,c,1
中国国旅,　　据中国国旅2016年年报显示，中国国旅实现归属于上市公司股东的净利润18.08亿元，而其中中免公司所贡献的净利润就高达17.3亿元，占中国国旅全年净利润的九成以上,9,媒体新闻,c,1
中国国旅,中国国旅中标首都机场免税业务,9,媒体新闻,t,1
中国国旅,　　2017年7月4日，中国国旅(行情601888，诊股)全资子公司中国免税品（集团）有限责任公司为首都机场国际区免税业务招标项目第一标段中标人，首年保底经营费用8.3亿元，销售额提取比例为47.5%,10,媒体新闻,c,1
中国国旅,中国国旅：子公司项目中标,10,媒体新闻,t,1
中国国旅,　　事件　　中国国旅7月1日发布了《关于子公司项目中标公示的提示性公告》，公司全资子公司中国免税品（集团）有限责任公司为首都机场国际区免税业务招标项目第一标段的第一中标候选人，第一标段为首都机场T2航站楼国际出境隔离区域及国际入境区；日上免税行（中国）有限公司为首都机场国际区免税业务招标项目第二标段的第一中标候选人，第二标段为T3航站楼国际出境隔离区域及国际入境区,11,媒体新闻,c,1
中国国旅,　　7月1日，中国国旅(行情601888，诊股)公告称，子公司中国免税品（集团）有限责任公司（以下简称中免公司）成为首都机场T2国际区的第一中标候选人；日上免税行（中国）有限公司（以下简称日上中国）则成为T3国际区的第一中标候选人,12,媒体新闻,c,1
中国国旅,如果日上中国最终如愿中标，则中免公司和日上中国都成为中国国旅麾下资产,12,媒体新闻,c,1
中国国旅,记者试图联系中国国旅，截至发稿未获答复,12,媒体新闻,c,1
中国国旅,　　中国国旅子公司中免公司参与投标,12,媒体新闻,c,1
中国国旅,7月1日，中国国旅披露，中免公司成为第一标段的第一中标候选人，日上中国则成为第二标段的第一中标候选人,12,媒体新闻,c,1
中国国旅,　　免税业务成“利润奶牛”　　这场收购中，不难看出中国国旅对首都机场免税经营权志在必得的心态，希望持有优质公司继续扩张免税业务,12,媒体新闻,c,1
中国国旅,中国国旅阐述原因称，鉴于首都机场国际区免税业务招标项目的重要性，公司希望加大同时获得中标T2和T3航站楼免税业务的机会，扩大公司免税业务的市场份额，降低投标风险，提升经济效益，并为未来中标后的运营创造良好条件,12,媒体新闻,c,1
中国国旅,　　免税店在中国国旅的业务体系中，是非常重要的组成部分,12,媒体新闻,c,1
中国国旅,2016年中国国旅年报显示，免税商品销售收入87.8亿元，占总营收的39.2%；中免公司的归母净利润为17.3亿元，与中国国旅的归母净利润18.08亿元相比，占到约96%,12,媒体新闻,c,1
中国国旅,若中免公司成功中标首都机场T2航站楼免税业务经营权，将弥补在中国国旅免税业务在北京市场的短板，使公司免税业务市场份额得到明显提升,12,媒体新闻,c,1
中国国旅,兴业证券(行情601377，诊股)研报认为，销售额的提升和免税渠道的改善，将帮助中国国旅提高其毛利率水平,12,媒体新闻,c,1
中国国旅,首都机场T2免税店将迎新主人  中国国旅不断扩张的免税业务有多赚钱？,12,媒体新闻,t,1
中国国旅,　　7月1日，中国国旅(行情601888，诊股)股份有限公司（以下简称“中国国旅”）连发两则公告，一则为关于子公司项目中标公示的提示性公告、另一则为关于全资子公司收购资产的公告,13,媒体新闻,c,1
中国国旅,　　中国国旅表示，公司旗下全资子公司中国免税品（集团）有限责任公司（以下简称“中免公司”）以人民币3882 万元收购日上免税行（上海）有限公司（以下简称“日上上海”）和日上免税行集团有限公司（以下简称“日上集团(行情002593，诊股)”）合计持有的日上免税行（中国）有限公司（以下简称“日上中国”）51%的股权,13,媒体新闻,c,1
中国国旅,　　同时，备受瞩目的首都机场国际区T2、T3免税业8年经营权招标项目结果出炉，采购与招标网于 2017 年 6 月 30 日发布了《首都机场国际区免税业务招标项目中标候选人公示》，中国国旅旗下全资子公司中免公司为首都机场国际区免税业务招标项目第一标段的第一中标候选人，日上免税行为首都机场国际区免税业务招标项目第二标段的第一中标候选人,13,媒体新闻,c,1
中国国旅,　　中国国旅表示，根据协议约定，若日上中国最终成功中标 T3 航站楼免税业务经营权，中免公司将确定持有日上中国 51%的股权，同时若中免公司成功中标首都机场 T2 航站楼免税业务经营权，将弥补在公司免税业务在北京市场的短板，使公司免税业务市场份额得到明显提升,13,媒体新闻,c,1
中国国旅,　　中国国旅表示，此次收购如能实现，将有助于中免公司和日上中国利用各自优势，发挥协同效应，减少经营风险，提高经济效益，对公司未来经营业绩产生积极影响,13,媒体新闻,c,1
中国国旅,中国国旅中标首都机场免税项目 目标直指浦东机场,13,媒体新闻,t,1
中国国旅,　　北京首都机场T3航站楼最大的免税店，是中国国旅旗下的全资子公司中国免税品（集团）有限责任公司（简称中免公司）以及日上免税行,16,媒体新闻,c,1
中国国旅,”　　中免贡献超九成净利　　4月28日，中国国旅公布了2016年年报，报告期内实现营业收入223.90亿元，同比增长5.16%；归属于上市公司股东净利润18.08亿元，同比增长20.07%,16,媒体新闻,c,1
中国国旅,中免公司作为中国国旅的全资子公司，2016年贡献归属母公司所有者的净利润额高达17.30亿元，占中国国旅全年净利润的九成以上,16,媒体新闻,c,1
中国国旅,　　免税业务一直是中国国旅乃至国旅集团最赚钱的板块,16,媒体新闻,c,1
中国国旅,中国国旅2016年半年报显示，其旅游服务业务的利润约为5.4亿元，而免税商品销售的营业利润约为21.2亿元，免税商品毛利率达46.31%，而出境游、入境游及国内游的毛利率分别为6.04%、13.16%、6.39%,16,媒体新闻,c,1
中国国旅,中国国旅“外延式”扩张花开 中免公司欲冲击全球行业五强,16,媒体新闻,t,1
中国国旅,     为了庆祝南报国旅与中国国旅（江苏）合作五周年，打响暑期市场预热“第一枪”，南报国旅将于6月18日重磅推出“暑期特卖汇”专场活动,17,媒体新闻,c,1
中国国旅,"南报国旅携手中国国旅
邀你参加“暑期特卖汇”",17,媒体新闻,t,1
中国国旅,　　近日，上交所致函国信证券（002736）称，中国国旅（601888）自2017年2月20日以来股价涨幅明显，期间最大涨幅达33.19%，而自2017年1月1日至5月12日，国信证券发布关于中国国旅研报18篇，数量明显多于其他会员，针对该情况，上交所求国信证券就调研过程、研报意见支持证据及研报发布流程等集中发布前述研报的合理性基础进行说明,18,媒体新闻,c,1
中国国旅,　　5个半月发18篇研报　　中国国旅1个月涨33.19%　　根据上交所的函件，2017年1月1日至5月12日，国信证券发布关于中国国旅的研报高达18篇,18,媒体新闻,c,1
中国国旅,"<IMAGE SRC=""http://e.thsi.cn/img/302ee6f693458cf3-1"" >　　记者整理后发现，在这期间，最近的一份研报来自于5月9日国信证券发布的题为《中国国旅深度研究：变革之年内外共振》，作者为曾光、钟潇",18,媒体新闻,c,1
中国国旅,　　报告指出，在新领导新机制下，中国国旅迎来2017年变革年，市场化+专业化+国际化带来全面提升,18,媒体新闻,c,1
中国国旅,　　就本月来说，6月1日，国信证券发布名为《中国国旅系列分析之九—剑指世界免税前五，肩负消费力回流重任，内生外延齐发力》的报告，作者仍为曾光、钟潇，报告针对近期市场的7大热点问题作出追踪分析，并认为，公司正在经历消费力回流背景下的第二次腾飞，剑指世界免税前五，是A股市场非常稀缺的优质消费蓝筹品种,18,媒体新闻,c,1
中国国旅,　　上交所在函件中指出，中国国旅自2017年2月20日以来股价涨幅明显，期间最大涨幅达33.19%,18,媒体新闻,c,1
中国国旅,记者查阅数据后发现，今年2月20日-3月23日，中国国旅涨幅与该数据吻合,18,媒体新闻,c,1
中国国旅,　　今年2月20日，中国国旅开盘45.16元，随后一路上扬，并在3月23日盘中一度达到今年最高值60.15元，上涨幅度达到33.19%,18,媒体新闻,c,1
中国国旅,　　截至今日收盘，中国国旅报收59.04元，微涨0.63%,18,媒体新闻,c,1
中国国旅,而曾光就是发布中国国旅研报的分析师,18,媒体新闻,c,1
中国国旅,中国国旅引发两大券商分析师开撕：“黑我有意思吗”、“欢迎告我污蔑”,18,媒体新闻,t,1
中国国旅,　　因研报写的过多而引发的“口水站”　　事情的起因是这样的，近日，上交所致函国信证券（002736），称因近期监控到中国国旅（601888）自2017年2月20日以来股价涨幅明显，期间最大涨幅达33.19%，而自2017年1月1日至5月12日，国信证券共发布关于中国国旅研报18篇，数量明显多于其他券商,19,媒体新闻,c,1
中国国旅,不过，在两三天内连续上涨不难得，难得的是在2017年2月20日至6月8日期间，上证指数跌1.62%、景点及旅游板块跌8.53%的情况下，中国国旅仍能逆势上涨，这的确很令人振奋,19,媒体新闻,c,1
中国国旅,　　小彩贝统计发现，整个景点与旅游板块的23只股票在这期间，仅有6只股票上涨，其中中国国旅排名第一位，涨幅高达31.08%，另外5只股票涨幅均在12%以下，其他17只股票在此期间均下跌，平均跌幅为14.84%,19,媒体新闻,c,1
中国国旅,"<IMAGE SRC=""http://u.thsi.cn/fileupload/data/Input/2017/2bfa58ed7b105f7929cc01d6740ca74a.jpeg"" >　　从财务状况上看，中国国旅的表现也比较令人满意",19,媒体新闻,c,1
中国国旅,2014-2016年，中国国旅的净利润为别为14.7亿元、15.06亿元和18.08亿元，2017年一季度净利润为7.18亿元，同比增长3.08%,19,媒体新闻,c,1
中国国旅,假如中国国旅没涨那么多 也许就不会发生这场男女首席的怼撕,19,媒体新闻,t,1
中国国旅,函件的大体内容是，中国国旅在2017年2月20日以来涨幅高达33.19%，其间，国信证券集中发布了18篇研报，数量明显高于其他会员，针对研报发布集中的情况，上交所会员部要求国信证券进行反馈,20,媒体新闻,c,1
中国国旅,国信证券力推中国国旅 5个半月发18篇研报引交易所,20,媒体新闻,t,1
中国国旅,　　这则函件的大体内容是，中国国旅（601888）在2017年2月20日以来涨幅高达33.19%，其间，国信证券集中发布了18篇研报，数量明显高于其他会员，针对研报发布集中的情况，上交所会员部要求国信证券进行反馈——<IMAG,21,媒体新闻,c,1
中国国旅,"d34-1"" ><IMAGE SRC=""http://e.thsi.cn/img/aa0bf16b922d81f4-1"" >　　交易所罕见关注集中发布研报　　昨日，上交所史无前例地因集中发布研报、恰逢中国国旅大涨而致函国信证券：　　国信证券：　　本所在近期监控中关注到，“中国国旅”(证券代码：601888)自2017年2月20日以来股价涨幅明显，期间最大涨幅达33.19%",21,媒体新闻,c,1
中国国旅,期间，你公司频繁发布研究报告，其中多篇提及中国国旅全资子公司中免集团有望中标首都机场招标等信息，引起市场关注,21,媒体新闻,c,1
中国国旅,　　根据，2017年1月1日至5月12日，你公司发布关于“中国国旅”研报18篇(对比2016年全年全行业关于“中国国旅”的研报为26篇)，数量明显多于其他会员,21,媒体新闻,c,1
中国国旅,　　国信兴业国君研报数相当　　国信证券撰写的中国国旅研报真的鹤立鸡群吗,21,媒体新闻,c,1
中国国旅,因此，不能由此绝对断定谁是发布最多中国国旅研报的券商,21,媒体新闻,c,1
中国国旅,　　史无前例把功劳推给同行　　甚为罕见地是，在记者调研的过程中，券商研究所史无前例地将成功推荐中国国旅的功劳推给同行,21,媒体新闻,c,1
中国国旅,　　但是，上交所要求国信证券对调研过程、研报意见支持证据及研报发布流程等公司集中发布中国国旅研报的合理性基础进行说明，绝非毫无道理,21,媒体新闻,c,1
中国国旅,毕竟国信证券频繁发布研究报告，其中多篇提及中国国旅全资子公司中免集团有望中标首都机场招标等信息，引起市场关注,21,媒体新闻,c,1
中国国旅,”　　越涨越写是卖方研究惯例　　一个现象值得关注，今年前5月，上显示的关于中国国旅的正规研报、晨会观点等数量，已经超过去年全年,21,媒体新闻,c,1
中国国旅,尽管这一数据未必完整，但确实说明了一个问题，随着中国国旅的上涨，各大券商纷纷加大马力撰写研报找利好,21,媒体新闻,c,1
中国国旅,　　深圳一家券商机构部人士表示，今年市场的热点是低市盈率的蓝筹股，中国国旅被市场关注也是大概率事件，券商研究所一定会有所覆盖,21,媒体新闻,c,1
中国国旅,随着中国国旅大幅上涨，各大券商往往会更为关注这类股票，撰写越来越多的报告,21,媒体新闻,c,1
中国国旅,“5个半月发18篇研报”引交易所关注 国信证券研究员为何力推中国国旅？真相可能挺意外,21,媒体新闻,t,1
中国国旅,前日，南都记者拨打了中国国旅(广东)国际旅行社股份有限公司的电话,22,媒体新闻,c,1
中国国旅,中国国旅康辉旅游遭黑旅游团假冒 买到三无产品,22,媒体新闻,t,1
中国国旅,　　《证券日报》市场研究中心根据同花顺（300033）数据统计显示，最近1个月内，有18家机构给予中国国旅（601888）“买入”或“增持”等看好评级,23,媒体新闻,c,1
中国国旅,　　5月份以来，中国国旅逆市上涨4.38个百分点，最新收盘价报55.48元,23,媒体新闻,c,1
中国国旅,　　在看好中国国旅后市表现的18家机构中，国泰君安认为，中国国旅规模、盈利有望双双改善，中免公司获得几大机场免税运营权后营业收入规模有望跻身前三，毛利提升改善盈利；同时在政策放宽、人才引进上均将受益,23,媒体新闻,c,1
中国国旅,中国国旅 规模盈利有望齐改善,23,媒体新闻,t,1
中国国旅,"om.cn/res/1/1/2017-05/16/B11/res05_attpic_brief.jpg"" >  　炎炎六月天，热爱运动的你是否期待参加一场清凉爽快、尽览美景的国际马拉松赛事?机会来啦!中国国旅与中视体育强强联合，以体育+旅游为核心，共同打造了“CCTV5爱跑团”和“爱尚马拉松”系列马拉松赛事旅游产品，全年覆盖全国20余场央视直播的国际马拉松精彩赛事",24,媒体新闻,c,1
中国国旅,此次中国国旅联合北京晨报共同发起“爱尚马拉松”-六月涞水野三坡站的跑友征集活动,24,媒体新闻,c,1
中国国旅,现在通过中国国旅官网“国旅在线”报名即可享受参赛全程一站式服务和“CCTV5爱跑团”团员专属福利和特权,24,媒体新闻,c,1
中国国旅,火热夏日中国国旅邀您体验清凉“野马”,24,媒体新闻,t,1
中国国旅,中国国旅：年报超预期  公司处于新一轮成长起点,25,媒体新闻,t,1
中国国旅,定增支撑估值)、莱克电气(国内家居清洁电器龙头，获益行业空间扩大)、飞科电器(个护家电龙头，受益消费升级)、浙江美大(获益渠道拓展与行业发展，业绩稳增长);食品饮料，酱油龙头海天味业、中炬高新;旅游，中国国旅(受益于免税市场高速发展及政策红利),26,媒体新闻,c,1
中国国旅,　　此外，诸如五粮液、包钢股份、万华化学、海螺水泥、中工国际、中国国旅等个股也是QFII看好的股票,27,媒体新闻,c,1
中国国旅,此外，诸如五粮液、包钢股份、万华化学、海螺水泥、中工国际、中国国旅等个股也是QFII看好的股票,28,媒体新闻,c,1
中国国旅,  此外，诸如五粮液、包钢股份、万华化学、海螺水泥、中工国际、中国国旅等个股也是QFII看好的股票,29,媒体新闻,c,1
中国国旅,  新增持股约三分之一为次新股  根据上市公司的一季报，名列QFII持股市值前列的似乎依然是那些大市值的龙头股，包括银行股、五粮液、包钢股份、万华化学、海螺水泥、中工国际、中国国旅等,30,媒体新闻,c,1
中国国旅,本期推荐一条由中国国旅（江苏）提供的暑期美国游亲子路线，行程在西海岸地区，一价全包的纯玩路线让你玩得无忧，另外，好莱坞环球影城、海洋世界都是孩子喜欢的旅游项目，如果想提前感受一下美国大学的氛围去探个营，斯坦福大学、加州大学洛杉矶分校的游园安排，可以满足你的想法,31,媒体新闻,c,1
中国国旅,  推荐路线：美国西海岸双园畅游11天  出发日期：7月13日  参考价格：21500元/人  推荐旅行社：中国国旅（江苏）,31,媒体新闻,c,1
中国国旅,确定性较强、多元化经营和外延扩张持续推进）、丽江旅游（业绩有望平稳增长，估值合理，股东多次举牌显示发展信心）、中青旅（古北水镇客流有望继续大幅增长，乌镇门票提价有望增厚业绩，轻资产输出模式有望开启）、中国国旅（外延内生增长颇具看点）、凯撒旅游（欧洲游复苏利好公司业务发展，股东多次增持彰显发展信心）、首旅酒店（大力发展中端酒店，业绩有望进一步释放）、全聚德（门店扩张加速，拟收购汤城小厨实施品牌多元化,32,媒体新闻,c,1
中国国旅,重点推荐：黄山旅游、中国国旅、首旅酒店、中青旅、众信旅游、宋城演艺,32,媒体新闻,c,1
中国国旅,　　智慧旅游概念股中国国旅：年报业绩符合预期　　中国国旅 601888　　2016年业绩高增长，旅行社业务及免税业务齐增长：2016年公司营收增长5.16%，业绩增长20.07%,33,媒体新闻,c,1
中国国旅,智慧旅游概念股中国国旅：年报业绩符合预期,33,媒体新闻,t,1
中国国旅,　　中国国旅（51.44 -1.72%，买入）：中国最老牌旅行社龙头，重点推进旅行社业务的电子商务化，搭建了开放式B2B 旅游分销平台,34,媒体新闻,c,1
中国国旅,　　扫盘次新股　　根据上市公司的一季报，名列QFII持股市值前列的似乎依然是那些大市值的龙头股，包括银行股、五粮液（行情42.50 -0.28%，买入）、包钢股份（行情2.95 -0.34%，买入）、万华化学（行情26.95 +0.00%，买入）、海螺水泥（行情20.10 -0.64%，买入）、中工国际（行情25.19 +1.37%，买入）、中国国旅（行情52.30 -0.08%，买入）等,35,媒体新闻,c,1
中国国旅,在推介会期间，中国国旅（江苏）分公司、江苏省中国旅行社、江苏万达原野国际旅行社有限公司和海南州各大景区签订了合作协议,36,媒体新闻,c,1
中国国旅,    由中国国旅（江苏）特别推出的精品泰国5晚6日欢乐游，南京直飞曼谷,37,媒体新闻,c,1
中国国旅,  发班日期：5月27日  推荐旅行社：中国国旅（江苏）,38,媒体新闻,c,1
中国国旅,　　01、扫盘次新股　　根据上市公司的一季报，名列QFII持股市值前列的似乎依然是那些大市值的龙头股，包括银行股、五粮液(行情000858，买入)、包钢股份(行情600010，买入)、万华化学(行情600309，买入)、海螺水泥(行情600585，买入)、中工国际(行情002051，买入)、中国国旅(行情601888，买入)等,39,媒体新闻,c,1
中国国旅,　　证金公司不宜在市场频繁进出：散户投资者显然炒不过郭嘉队　　终于有人敢站出来说说郭嘉队了，最近推到风口浪尖的事件：最近国旅顶风作案放出高送转10转10派10的计划，作为中国国旅（601888）第三大股东的证金公司无疑是最大受益者,40,媒体新闻,c,1
中国国旅,以中国国旅、中青旅为例，2016年旅行社业务收入分别为126.55亿元、38.72亿元，分别增长2.64%、下降17.26%,41,媒体新闻,c,1
中国国旅,3.006.472.52002182云海金属0.518510.001.00017.858.88-18.31002599盛通股份0.266710.000.30031.9715.97-9.79601888中国国旅-10.0010.00052.0125.5015.45002438江苏神通0.215210.000.50018.159.05-21.39600420现代制药-10.002.60033.9716,42,媒体新闻,c,1
中国国旅,"<IMAGE SRC=""http://www.sinaimg.cn/cj/deco/2013/1018/img/icon.png"" >新浪财经App：直播上线 博主一对一指导　　作者：曹中铭　　因在年报中推出10转10派10（含税）的利润分配预案，中国国旅“顶风”推高送转的行为，也遭到了上交所的问询",43,媒体新闻,c,1
中国国旅,其实，市场对中国国旅行“注目礼”的并非只有其高送转分配预案，还有证金公司连续三个季度的增持,43,媒体新闻,c,1
中国国旅,当年证金公司以持股2919万股占总股本比例2.99%现身于中国国旅的三季报中，这一状况一直持续到去年二季度末,43,媒体新闻,c,1
中国国旅,从去年三季度开始，证金公司增持中国国旅股票，三季报显示持股从2919万股上升至3142万股,43,媒体新闻,c,1
中国国旅,而今年一季报该数据再显变化，证金公司以3709万股占总股本3.80%比例位居中国国旅第三大股东,43,媒体新闻,c,1
中国国旅,　　透过K线图分析，2015年证金公司增持中国国旅的成本应在50元以上,43,媒体新闻,c,1
中国国旅,如果说证金公司去年下半年的增持是出于摊薄成本需要的话，那么今年一季度中国国旅表现良好，股价最高曾上摸60元，证金公司增持是为了摊薄成本的说法很难站住脚,43,媒体新闻,c,1
中国国旅,与之佐证的，除了中国国旅外，还有证金公司今年一季度增持股价高高在上的飞科电器,43,媒体新闻,c,1
中国国旅,　　中国国旅：免税业务有序推进，抢占先机实现规模效应　　申万宏源　　公司2016年报和2017年一季报表现符合预期,44,媒体新闻,c,1
中国国旅,以中国国旅、中青旅为例，2016年旅行社业务收入分别为126.55亿元、38.72亿元，分别增长2.64%、下降17.26%,45,媒体新闻,c,1
中国国旅,据中国国旅营销中心品牌经理，“童龄人亲子旅游联盟”项目负责人王晶介绍，亲子教育是孩子们早期教育中至关重要的一环，而亲子游是很感性的一种教育方式，它可以真正地做到寓教于乐,46,媒体新闻,c,1
中国国旅,　　除了对个股的新进，QFII基金一季度还增持了34只老股，其中宝钢股份（600019）被买入最多，新加坡政府投资新买了5153万股，另外，阳光照明（600261）、中国国旅（601888）、歌尔股份（002241）、海螺水泥（600585）等个股被增持数量也在千万股以上,47,媒体新闻,c,1
中国国旅,"<IMAGE SRC=""http://i.thsi.cn/images/i/1/12082/1493954300108483.png"" >二、传统国有旅行社内生增长乏力，非旅行社业务成为支柱A股上市的国有旅行社代表是中国国旅（601888）和中青旅（600138）",48,媒体新闻,c,1
中国国旅,(一)中国国旅中国国旅2016年实现总营收223.94亿元，主营业务毛利53.51亿元，归母公司所有者净利润18.08亿元，同比分别增长5.16%、7.84%、20.07%，业绩优良,48,媒体新闻,c,1
中国国旅,1.  商品销售已经成为中国国旅的最核心业绩来源,48,媒体新闻,c,1
中国国旅,中国国旅的业务构成分为两大类:旅游服务，即旅行社业务，营收和毛利的贡献占比分别为57%和21%;商品销售，包括免税和有税，营收和毛利的贡献占比分别为43%和79%,48,媒体新闻,c,1
中国国旅,2.  旅行社业务规模微增，毛利微减中国国旅的旅行社业务板块2016年营业收入126.55亿元，同比增长2.64%，预估占全行业营收的2.65%，保持行业排头兵的地位;毛利11.29亿元，同比减少5.1%，综合毛利率8.92%,48,媒体新闻,c,1
中国国旅,与中国国旅和中青旅以零售为主的旅行社业务毛利率相比，众信旅游这样的毛利表现颇为惊艳，充分说明了众信旅游的产品竞争力,48,媒体新闻,c,1
中国国旅,如果没有其他业务的高利润支撑，单看中国国旅和中青旅旅行社业务板块的话，一些指标将会呈现出较差的发展态势,48,媒体新闻,c,1
中国国旅,综上，推荐峨眉山A（12.57 -1.02%，买入）、中国国旅（52.04 +0.48%，买入）、黄山旅游（17.65 -1.29%，买入）及张家界（10.74 +0.37%，买入）,49,媒体新闻,c,1
中国国旅,　　4月28日晚间，中国国旅在披露2016年年报以及2017年一季报的同时，该公司董事会还推出了每10股转增10股派10元的高分红方案,50,媒体新闻,c,1
中国国旅,因此，中国国旅毫不例外地收到了上交所的“问询”，而舆论方面则认为中国国旅是“顶风”推出高送转,50,媒体新闻,c,1
中国国旅,这就难怪中国国旅推出每10股转增10股的方案也受到市场的关注，同时也被上交所“问询”,50,媒体新闻,c,1
中国国旅,　　其实，即便是遭到证监会主席刘士余的炮轰，中国国旅这种正常的高送转行为还是“可以有”的，根本谈不上什么“顶风”推出高送转,50,媒体新闻,c,1
中国国旅,也正因如此，舆论方面不宜给中国国旅的高送转行为扣上“顶风”的帽子,50,媒体新闻,c,1
中国国旅,　　实际上，中国国旅这种正常的高送转行为是可以有的,50,媒体新闻,c,1
中国国旅,除了证监会没有明令禁止以及利润分配是上市公司自主决定的事项之外，中国国旅确实具备一定的高送转条件,50,媒体新闻,c,1
中国国旅,又比如，中国国旅的每股净资产高达13.61元，这也是该公司能够进行高送转的重要原因,50,媒体新闻,c,1
中国国旅,　　不仅如此，中国国旅在推出每10股转增10股这一高转增股本方案的同时，还推出了向全体股东每10股派发现金红利10元（含税）的利润分配方案,50,媒体新闻,c,1
中国国旅,　　尤其重要的是，中国国旅在推出高送转方案的同时，公司控股股东并无减持计划,50,媒体新闻,c,1
中国国旅,所以面对上交所的“问询”，要求公司“补充说明控股股东未来6个月内是否存在二级市场增减持安排”时，中国国旅可以理直气壮地给予回复，表示：截至目前，中国旅游集团公司持有公司的股份未有变动,50,媒体新闻,c,1
中国国旅,所以，中国国旅的高送转行为与“阴谋论”无关，不存在掩护控股股东减持的问题,50,媒体新闻,c,1
中国国旅,所以，中国国旅这种正常的高送转是“可以有”的,50,媒体新闻,c,1
中国国旅,中和应泰皮海洲：中国国旅：10转10股这个可以有,50,媒体新闻,t,1
中国国旅,　　二、传统国有旅行社规模尚在，内生增长乏力，非旅行社业务成为支柱　　A股上市的国有旅行社代表是中国国旅和中青旅,51,媒体新闻,c,1
中国国旅,　　（一）中国国旅　　中国国旅2016年实现总营收223.94亿元，主营业务毛利53.51亿元，归母公司所有者净利润18.08亿元，同比分别增长5.16%、7.84%、20.07%，业绩优良,51,媒体新闻,c,1
