keywords,sentence,article_no,source,title or content
祁连山,未变红]若有受阻，如收阴，十字星等，就有可能”顶背驰”是最后的卖出良机!!!此时许多人以为重拾升势，在别人最佳卖点买入往往被套其中.例子也随意举几个.0796宝商 2000年8月17日. 600720祁连山98年11月24日 600823万象集团98年10日29日，11月9日，12月3日,14,媒体新闻,c,1
祁连山,    截至2016年底，兰州黄河仍持有中兴通讯、潍柴动力、祁连山等8只个股，期末账面价值合计2.53亿元,15,媒体新闻,c,1
祁连山,    截至2016年底，兰州黄河仍持有中兴通讯、潍柴动力、祁连山等8只个股，期末账面价值合计2.53亿元,16,媒体新闻,c,1
祁连山,    祁连山秋日风光 新华网    西部商报讯 （记者 樊丽） 8月7日，省检察院召开新闻发布会，发布了《甘肃省检察机关充分履行检察职能服务和保障祁连山生态环境保护工作的意见》（以下简称“《意见》”），并对全省检察机关反渎部门服务和保障祁连山生态环境保护工作、专项督查祁连山生态环境保护法律监督工作以及我省集中开展祁连山自然保护区（甘肃）生态环境保护检察监督专项行动工作进行了通报,17,媒体新闻,c,0
祁连山,    坚决打击破坏生态环境的刑事犯罪    针对祁连山自然保护区的生态问题，甘肃省检察院研究制定了《甘肃省检察机关充分履行检察职能服务和保障祁连山生态环境保护工作的意见》,17,媒体新闻,c,0
祁连山,通过积极履行检察职能，为祁连山生态环境保护和全省绿色可持续发展提供优质的法律服务和司法保障,17,媒体新闻,c,0
祁连山,二是加强对生态环境资源领域职务犯罪案件的研究，加大对祁连山生态环境保护领域存在的各类职务犯罪的查处力度,17,媒体新闻,c,0
祁连山,四是充分利用“祁连山自然保护区（甘肃）生态环境保护检察监督专项行动”“破坏环境资源犯罪专项立案监督活动”等专项行动，通过“两联系 两促进”“保民生 促三农”等专项活动平台，促进祁连山生态环境保护,17,媒体新闻,c,0
祁连山,省检察院党组成员、副检察长李东亮介绍，检察机关将结合林区分院和矿区检察院司法体制改革要求，充分发挥派驻乡镇（街道）检察室作为检察机关法律监督触角延伸平台的作用，通过健全内部涉案信息共享机制，加大对破坏祁连山生态环境犯罪的打击力度，进一步推进行政执法与刑事司法“两法”衔接工作机制，促进祁连山生态环境保护形成合力，坚持打击与修复并重，将恢复性司法理念引入祁连山生态环境保护机制，争取达到办理一个案件，恢,17,媒体新闻,c,0
祁连山,    立案查处渎职犯罪案件7件16人    在发布会上，省检察院还就集中开展祁连山自然保护区（甘肃）生态环境保护检察监督专项行动工作进行了通报,17,媒体新闻,c,0
祁连山,    据甘肃省检察院民行处处长陈冰如介绍，此次专项行动以祁连山环境破坏重灾区张掖为重点，同时扩展至兰州、武威、金昌、酒泉等地区，结合中央环保督察组的反馈意见，精准部署,17,媒体新闻,c,0
祁连山,    明察暗访 建立健全长效监督机制    另据介绍，2017年7月，甘肃省检察院“明察暗访督查年”活动领导小组成立督查组，对金昌、武威、张掖三地检察机关开展祁连山生态环境保护法律监督工作情况进行了专项督查,17,媒体新闻,c,0
祁连山,    从督查情况看，金昌、武威、张掖三地检察机关均成立了“祁连山生态环境法律监督工作领导小组”，并及时召开党组会议制定工作方案和实施意见下发执行,17,媒体新闻,c,0
祁连山,武威市检察院成立了4个办案组，对祁连山生态保护、环境破坏、土壤防治等领域进行专项监督，深入祁连山实地勘察走访自然保护区内的9个采矿项目、22个探矿项目、7个水利设施、8个旅游项目存在的问题；金昌市检察院集中赴永昌县调取自然保护区内1,17,媒体新闻,c,0
祁连山,我省将加大对破坏祁连山生态环境犯罪打击力度,17,媒体新闻,t,0
祁连山,　　证券时报网（www.stcn.com）08月06日讯　　甘肃电投(行情000791，诊股)8月6日晚间公告，根据甘肃省水利厅、省发改委关于进一步加强祁连山(行情600720，诊股)自然保护区水电站整改工作的要求，甘肃省发改委现要求公司即日起停止杂木河神树水电站建设,18,媒体新闻,c,0
祁连山,　　新华社西宁７月８日电（记者曹婷）“青海青、黄河黄，雪皓皓、山苍苍，祁连山(行情600720，诊股)下好牧场……”草原上，一首牧歌唱出了祁连山下的壮美风光,20,媒体新闻,c,0
祁连山,　　祁连山下牧场肥沃，牛羊成群，风景壮美,20,媒体新闻,c,0
祁连山,祁连县因地处祁连山中段得名，平均海拔３５００米，境内有雪山、峡谷、草原和丹霞地貌等资源,20,媒体新闻,c,0
祁连山,　　千百年来祁连山下的居民过着靠山吃山、靠水吃水的日子,20,媒体新闻,c,0
祁连山,祁连山下草原农牧民的“风景致富”,20,媒体新闻,t,0
祁连山,　　2017年7月21日，中办、国办就甘肃祁连山(行情600720，诊股)国家级自然保护区生态环境问题发出通报，对甘肃省及有关市县不作为、不担当、不碰硬，对党中央决策部署没有真正抓好落实的重大问题给予严重的批评警告，并对相关负责同志实行严惩,21,媒体新闻,c,0
祁连山,自党的十八大以来，国家就高度重视环境保护和生态环境问题的治理，此次对祁连山国家自然保护区产生问题的严肃态度体现出我国对环境保护的重视和决心,21,媒体新闻,c,0
祁连山,祁连山生态问题示警环境保护，清洁能源发展助减环境危机已势在必行,21,媒体新闻,t,0
祁连山,　　5月14日，位于祁连山北麓的甘肃肃南裕固族自治县马蹄、大河、康乐等乡镇迎来降雪,22,媒体新闻,c,0
祁连山,甘肃祁连山五月降雪现云山雾海,22,媒体新闻,t,0
祁连山,　　■沿途亮点　　东方小瑞士-祁连　　祁连县位于青海省东北部，因祁连山由西北向东南横贯全境而得名,23,媒体新闻,c,0
祁连山,　　察尔汗盐湖　　踞于巍巍昆仑山和祁连山之间的柴达木盆地，海拔2670米，南北宽40多公里，东西长140多公里，总面积5800多平方公里，青藏铁路穿行而过,23,媒体新闻,c,0
祁连山,项目组自主研发了地温实时监测系统，并对祁连山（600720）木里DK-9孔进行了510米深度范围的温度连续观测，确定木里聚呼更矿区冻土层厚达160米，冻土层和冻土层下地温梯度分别为1.38°C/100m和4.85°C /100m，由天然气水合物稳定相图估算的天然气水合物稳定带底界深为510617 米，厚度为485607米,25,媒体新闻,c,0
祁连山,"<IMAGE SRC=""http://e.thsi.cn/img/d51ef9a97a97ff18"" >祁连山DK-9孔温度监测站部分监测设备 DK-9监测孔温度传感器(A) DK-9孔温度监测系统示意图；(B) DK-9孔温度监测传感器铂热电阻传感器；　　(C) 铂热电阻传感器的电阻值和测量温度线性关",25,媒体新闻,c,0
祁连山,项目组通过4年的基于构造-冻土-气源岩等主控因素的综合调查研究，形成了陆域新构造活动区天然气水合物调查技术方法体系，建立了祁连山天然气水合物的成藏过程与成藏模式,25,媒体新闻,c,0
祁连山,祁连山天然气水合物控矿因素研究取得重要进展,25,媒体新闻,t,0
祁连山,    武威市作协推荐三位诗人作品    “一个人空着，一次次磕下长头    在朵什寺院轻轻卸下自己    唐卡、酥油灯、转经筒”    这是武威市作家协会推荐的第一位作家谢荣胜的诗歌《祁连山：朵什寺》,26,媒体新闻,c,0
祁连山,”    祁连山：朵什寺    谢荣胜    一个人空着，一次次磕下长头    在朵什寺院轻轻卸下自己    唐卡、酥油灯、转经筒    让他并孤独    山坡下、大象、猴子、兔子、鸽子、雕塑    空茫山谷里    让俗世覆盖    仁波切多识活佛    中秋就要回到故乡    需要热爱庄稼一样，接受露珠的洗礼,26,媒体新闻,c,0
祁连山,　　中新网兰州8月8日电 （记者 崔琳）“作为国家法律监督机关，甘肃省检察机关有义务也有责任，通过履行检察职能，服务和保障祁连山(行情600720，诊股)生态环境保护工作，为建设山川秀美的新甘肃作出应有贡献，还民众一个‘绿水青山’的生活环境,27,媒体新闻,c,0
祁连山,”甘肃省人民检察院副检察长李东亮7日就祁连山生态环境保护工作表态,27,媒体新闻,c,0
祁连山,甘肃严打破坏祁连山生态环境犯罪 查处渎职犯罪案7件16人,27,媒体新闻,t,0
祁连山,　　7月20日，中共中央办公厅、国务院办公厅就甘肃祁连山国家级自然保护区生态环境问题发出通报，通报指出祁连山局部生态破坏严重，包括3名副省级官员在内，甘肃诸多官员被问责，甘肃省委和省政府向党中央作出深刻检查，措辞严厉、问责力度前所未用，一石激起千层浪,28,媒体新闻,c,0
祁连山,长期以来，祁连山局部生态破坏问题十分突出,28,媒体新闻,c,0
祁连山,近日，中央政治局常委会会议听取督察情况汇报，对甘肃祁连山国家自然保护区生态环境破坏典型案例进行了深刻剖析，并对有关责任人作出了严肃处理,28,媒体新闻,c,0
祁连山,祁连山局部生态破坏问题是不作为、不担当、不碰硬，对党中央决策部署没有真正抓好落实的具体体现，必须切实引以为戒，坚定的扛起生态文明建设的政治责任,28,媒体新闻,c,0
祁连山,剑指祁连山   血噬懒政官,28,媒体新闻,t,0
祁连山,　　资料图：夏日的祁连山(行情600720，诊股)风景如画,29,媒体新闻,c,0
祁连山,郎文瑞 摄回应社会关切　　――甘肃整改方案数十次提“祁连山”　　近日，中办、国办有关甘肃祁连山国家级自然保护区生态环境问题的通报对外公布，通报措辞严厉，包括3名副省级官员在内，甘肃诸多官员被问责，此举引发社会的广泛关注,29,媒体新闻,c,0
祁连山,　　中新网记者注意到，在甘肃省的整改方案中，“祁连山”这一关键词出现了数十次,29,媒体新闻,c,0
祁连山,　　该省的整改方案要求，2017年底前划定祁连山区域生态保护红线；2018年底前全面划定生态保护红线，保护区内违法违规建设项目得到彻底清理,29,媒体新闻,c,0
祁连山,　　从具体措施来看，甘肃省要求，2017年8月底前，全面停止祁连山保护区核心区、缓冲区内所有探采矿、水电建设、旅游资源开发等生产和经营活动,29,媒体新闻,c,0
祁连山,　　在采矿方面，甘肃要求2017年停止祁连山自然保护区内的所有探采矿活动，2018年底前全面清理退出，2020年前全面消除自然保护区内矿山地质环境问题,29,媒体新闻,c,0
祁连山,　　此外，2017年9月底前，对祁连山区域范围内159座水电建设项目进行全面排查，重点核查审批环节是否规范，审批手续是否齐全等问题,29,媒体新闻,c,0
祁连山,7省市列环保督察整改清单 甘肃数十次提及祁连山,29,媒体新闻,t,0
祁连山,    祁连山自然保护区 百度资料图    西部商报讯 （记者 李杨 实习生 武晶晶） 经甘肃省委、省政府同意，并报国家环境保护督察办公室批准，省委办公厅、省政府办公厅近日印发《甘肃省贯彻落实中央环境保护督察反馈意见整改方案》,30,媒体新闻,c,0
祁连山,    全面提升全省生态文明建设水平    《整改方案》明确，我省将深入贯彻习近平总书记系列重要讲话和视察甘肃时提出的“八个着力”重要指示精神及关于祁连山问题批示要求，按照“五位一体”总体布局和“四个全面”战略布局，提高政治站位，增强“四个意识”，牢固树立和践行新发展理念，从维护党中央权威、遵守政治纪律和政治规矩的高度，将中央环境保护督察反馈意见,30,媒体新闻,c,0
祁连山,2017年底前划定祁连山区域生态保护红线，2018年底前全面划定生态保护红线，国家生态安全屏障生态功能和支撑全省经济社会发展的能力明显提升,30,媒体新闻,c,0
祁连山,我省将加快实施祁连山等自然保护区生态保护与建设综合治理规划，使自然保护区生态空间得到保障，生态质量有所提升，生态功能有所增强,30,媒体新闻,c,0
祁连山,编制上报祁连山国家公园体制试点方案，理顺祁连山管理体制、理清自然资源资产权属、合理划定功能范围，增强祁连山生态功能和生态产品供给能力,30,媒体新闻,c,0
祁连山,"2018年底祁连山保护区内 违法违规建设项目得到彻底清理
《甘肃省贯彻落实中央环境保护督察反馈意见整改方案》印发，全文详见： http://www.xbsb.com.cn/",30,媒体新闻,t,0
祁连山,　　我国西部一条重要的生态屏障——祁连山脉近日受到关注,31,媒体新闻,c,0
祁连山,中共中央办公厅、国务院办公厅日前已就甘肃祁连山国家级自然保护区生态环境问题发出通报,31,媒体新闻,c,0
祁连山,其中，祁连山的问题最为集中,31,媒体新闻,c,0
祁连山,　　来自中央环保督察组提供的问题清单称，“由于长期不合理的开发建设，以及一些地区和部门的措施不够坚决，祁连山地区生态环境保护仍存在着诸多问题,31,媒体新闻,c,0
祁连山,　　第一财经记者注意到，在中办、国办的通报中，也列出了祁连山国家级自然保护区存在的四大环境问题：违法违规开发矿产资源问题严重;部分水电设施违法建设、违规运行;周边企业偷排偷放问题突出;生态环境突出问题整改不力,31,媒体新闻,c,0
祁连山,　　“对于彻底整治祁连山国家级自然保护区存在的生态环境问题，党中央、国务院是下了决心的,31,媒体新闻,c,0
祁连山,　　祁连山是我国西部重要生态安全屏障，是黄河流域重要水源产流地，是我国生物多样性保护优先区域，国家早在1988年就在祁连山北部的中东段设立甘肃祁连山国家级自然保护区，跨越张掖、武威、金昌三市,31,媒体新闻,c,0
祁连山,　　甘肃省明确，2017年，全面停止祁连山保护区核心区、缓冲区内所有探采矿、水电建设、旅游资源开发等生产和经营活动,31,媒体新闻,c,0
祁连山,对祁连山区域范围内159座水电建设项目进行全面排查,31,媒体新闻,c,0
祁连山,对在祁连山核心区和缓冲区内违法开展的水电开发等活动，立即予以关闭关停，限期拆除，并实施生态恢复,31,媒体新闻,c,0
祁连山,将中央和省级财政下达的山水林田湖建设、天然林保护等项目即有专项投资和转移支付资金，优先向祁连山自然保护区倾斜,31,媒体新闻,c,0
祁连山,　　对于督察组指出的祁连山国家级自然保护区保护不力等问题，甘肃省表示，严格按照整改方案开展整治工作，建立问题台账，实行倒逼销号制度，以2014年10月环保部公布的祁连山国家级自然保护区范围和功能区为时间节点，分类清理整治保护区的各类建设项目,31,媒体新闻,c,0
祁连山,祁连山生态破坏问题后续：多部委绿盾行动排查446个自然保护区,31,媒体新闻,t,0
祁连山,    西部商报讯（记者 李杨 实习生 武晶晶）7月24日，省十二届人大常委会第三十四次会议听取了省人民政府关于《甘肃省祁连山国家级自然保护区管理条例（修订草案）》的说明,32,媒体新闻,c,0
祁连山,    《条例（修订草案）》显示，甘肃祁连山国家级自然保护区属于国家级森林和野生动物类型自然保护区，位于东经97°23′34″－103°45′49″，北纬36°29′57″－39°43′39″范围内，其总面积为1987200公顷，其中核心区面积504067.3公顷，缓冲区面积387371.4公顷，试验区面积1095761.3公顷,32,媒体新闻,c,0
祁连山,我省修订祁连山国家级自然保护区管理条例,32,媒体新闻,t,0
祁连山,　　【财新网】（记者 周辰）中办、国办有关甘肃祁连山国家级自然保护区生态环境问题的通报引发社会广泛关注，包括3名副省级官员在内，甘肃诸多官员被问责,33,媒体新闻,c,0
祁连山,7月25日环保部公布了《甘肃省贯彻落实中央第七环境保护督察组督察反馈意见整改方案》（以下简称《方案》）祁连山国家级自然保护区整改亦是重点内容,33,媒体新闻,c,0
祁连山,　　中央环保督察组发现，2014年10月国务院批准调整甘肃祁连山国家级自然保护区的范围和功能区划后，省国土资源部门仍然违反《中华人民共和国自然保护区条例》，在保护区内审批和延续采矿权9宗、探矿权5宗,33,媒体新闻,c,0
祁连山,　　至今甘肃祁连山国家级自然保护区已设置探、采矿权144宗,33,媒体新闻,c,0
祁连山,大规模无序采探矿活动，造成祁连山地表植被破坏、水土流失加剧、地表塌陷等地质灾害问题突出,33,媒体新闻,c,0
祁连山,位于祁连山国家级自然保护区实验区内的天祝县千马龙煤矿自2011年投产至今，开采煤碳约60万吨，现场督察时仍在生产,33,媒体新闻,c,0
祁连山,　　部分水电水利项目在祁连山国家级自然保护区内违规开发建设,33,媒体新闻,c,0
祁连山,2014年，张掖市金源水电开发公司未经环评审批，违规在实验区内开工建设山丹马场1号水电站扩容项目，并获得省财政部门拨付的中央补助资金524万元；位于祁连山国家级自然保护区缓冲区内的观山河灌区引水工程改造项目，直接从水源涵养区引水，导致保护区内地表植被破坏，水系径流条件改变，部分天然海子干涸,33,媒体新闻,c,0
祁连山,　　2015年9月由于祁连山国家级自然保护区保护不力等问题，张掖市及有关部门被环境保护部和国家林业局联合约谈后，整改工作仍然存在不到位的问题,33,媒体新闻,c,0
祁连山,列入祁连山自然保护区整治方案的部分项目整改不彻底，一些设施未清除到位，一些植被破坏点未得到及时修复,33,媒体新闻,c,0
祁连山,　　针对以上问题，甘肃省委省政府在《方案》中表示，甘肃将全面停止祁连山保护区核心区、缓冲区内所有探采矿、水电建设、旅游资源开发等生产和经营活动，禁止在祁连山保护区核心区、缓冲区内新增任何开发建设项目、建设任何生产经营设施，禁止在实验区内建设任何可能污染环境、破坏自然资源或自然景观的人工设施,33,媒体新闻,c,0
祁连山,　　甘肃将在2017年停止祁连山自然保护区内的所有探采矿活动，2018年底前全面清理退出，2020年前全面消除自然保护区内矿山地质环境问题,33,媒体新闻,c,0
祁连山,甘肃将对祁连山区域范围内159座水电建设项目进行全面排查，重点核查审批环节是否规范，审批手续是否齐全等问题，并督促水电站业主单位安装取用水和生态流量泄放计量监控设施,33,媒体新闻,c,0
祁连山,　　2017年6月，中办、国办关于甘肃祁连山国家级自然保护区生态环境问题发出通报引发社会广泛关注,33,媒体新闻,c,0
祁连山,截至目前，包括甘肃省3名副省级干部在内，已有上百人因祁连山生态破坏问题被问责,33,媒体新闻,c,0
祁连山,　　为深刻吸取甘肃祁连山生态环境问题的教训，环保部、国土资源部、水利部、农业部、国家林业局、中国科学院和国家海洋局联合印发《关于联合开展“绿盾2017”国家级自然保护区监督检查专项行动的通知》，决定2017年7月至12月在全国组织开展国家级自然保护区监督检查专项行动，全面排查国家级自然保护区内违法违规问题,33,媒体新闻,c,0
祁连山,甘肃：2017年内停止祁连山保护区所有...,33,媒体新闻,t,0
祁连山,　　20日，中办、国办就甘肃祁连山（600720）国家级自然保护区生态环境问题的通报对外公布,34,媒体新闻,c,0
祁连山,对于祁连山生态环境破坏问题，上个月，甘肃省委书记已表态，要深入反思检讨，汲取深刻教训，知错就改、知耻奋进,34,媒体新闻,c,0
祁连山,　　——“不作为、乱作为，监管层层失守”　　这次中央对于祁连山国家级自然保护区生态环境问题的通报以“中共中央办公厅、国务院办公厅”的名义发出，这篇长达4000余字的通报，可谓“狠话”频出,34,媒体新闻,c,0
祁连山,　　祁连山国家级自然保护区位于甘肃省境内祁连山北坡中、东段，地跨武威、金昌、张掖3市8县(区)，保护区在1988年经国务院批准成立,34,媒体新闻,c,0
祁连山,　　由于生态破坏严重，2015年9月，环保部与国家林业局联合约谈张掖市政府、甘肃省林业厅和甘肃祁连山国家级自然保护区管理局等部门主要负责人，并要求限期整改,34,媒体新闻,c,0
祁连山,　　然而，一年多之后，2016年11月30日至12月30日，中央第七环保督察组对甘肃省开展环境保护督察，督察发现祁连山生态破坏问题依然严重,34,媒体新闻,c,0
祁连山,　　针对祁连山的生态破坏问题，今次中央通报称，“对此习近平总书记多次作出批示，要求抓紧整改，在中央有关部门督促下，甘肃省虽然做了一些工作，但情况没有明显改善,34,媒体新闻,c,0
祁连山,　　通报中，因祁连山生态环境问题被问责的甘肃官员中，包括3名副省级官员,34,媒体新闻,c,0
祁连山,　　其中，分管祁连山生态环境保护工作的甘肃省副省长杨子兴，被“党内严重警告”,34,媒体新闻,c,0
祁连山,　　祁连山生态有哪些问题,34,媒体新闻,c,0
祁连山,　　——违法违规开矿 水电设施违建 偷拍偷放 整改不力　　近年来，有关祁连山生态破坏的新闻报道层出不穷，2015年9月，在环保部、国家林业局就祁连山生态问题约谈甘肃部分官员前夕，有媒体就发表了深入祁连山自然保护区的采访报道,34,媒体新闻,c,0
祁连山,　　在当时媒体这样描述该地区的生态问题：无休止探矿采矿、“掠夺性”放牧、旅游开发项目未批先建、小水电项目陆续上马等行为，让脆弱的祁连山生态不堪重负，一些局部破坏已不可逆转，背后暗藏巨大生态“黑洞”,34,媒体新闻,c,0
祁连山,　　2017年4月，中央环保督察组对甘肃进行反馈时又指出，“大规模无序采探矿活动，造成祁连山地表植被破坏、水土流失加剧、地表塌陷等问题突出,34,媒体新闻,c,0
祁连山,”　　在此次中央的通报中，祁连山国家级自然保护区的问题主要包括四个方面，违法违规开发矿产资源问题严重，部分水电设施违法建设、违规运行，周边企业偷排偷放问题突出，生态环境突出问题整改不力,34,媒体新闻,c,0
祁连山,”　　祁连山的生态环境有多重要,34,媒体新闻,c,0
祁连山,　　——河西走廊“生命线”和“母亲山”　　在中央的通报中，祁连山生态环境的重要性被这样表述：“祁连山是我国西部重要生态安全屏障，是黄河流域重要水源产流地，是我国生物多样性保护优先区域,34,媒体新闻,c,0
祁连山,”　　地处甘肃、青海交界的祁连山是黑河、石羊河和疏勒河三大水系56条内陆河的主要水源涵养地和集水区，它在维护中国西部生态安全方面有着举足轻重和不可替代的地位，是西北地区重要的生态安全屏障，被誉为河西走廊“生命线”和“母亲山”,34,媒体新闻,c,0
