keywords,sentence,article_no,source,title or content
贵人鸟,       值得注意的是，贵人鸟营业外收入同比暴涨2500%，除新增并表子公司外，高额政府补贴是其中的原因所在,2,微信,c,1
贵人鸟,主品牌贵人鸟日渐式微       主品牌贵人鸟业绩继续下滑，营收同比下降19.8%，目前仅为4.21亿元,2,微信,c,1
贵人鸟,门店方面的数据也继续印证了主品牌贵人鸟的衰落,2,微信,c,1
贵人鸟,2017年，该品牌关闭了148家加盟店，总数下滑了74家，加上4家直营店，贵人鸟品牌零售终端数量为4032家，其中三、四线城市零售终端占据近7成,2,微信,c,1
贵人鸟,       可以看见，在贵人鸟确定多品牌战略以来，其主品牌的影响力日渐下滑，目前只占据一半左右的营收,2,微信,c,1
贵人鸟,收购威尔士健身是贵人鸟布局体育产业的重要一笔      至于颇受资本市场关注的收购威尔士健身一事，贵人鸟方面也公布了当前进度：截至目前，尚需形成重组报告草案后提交董事会及股东会审议，并有待商务部对交易涉及的经营者集中的审查通过，及获得中国证监会核准,2,微信,c,1
贵人鸟,贵人鸟一季度营收暴涨四成多 多品牌运营初见成效,2,微信,t,1
贵人鸟,"　　贵人鸟大举转身体育产业遇困境体育产业收入为零　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_gif/MIfCT55J0uHZUWhk7mCialwicuxqMnU5X",3,微信,c,1
贵人鸟,资料显示，2014年以来，贵人鸟已经多次动用“大手笔”资金布局体育用品制造业、体育竞赛经营业和体育运动服务业三大体育子产业的多个细分领域，企图打造成为“国内体育产业第一公司”,3,微信,c,1
贵人鸟,在2016年半年报中，贵人鸟营业收入全部来自于传统的鞋服制造业务，公司体育产业业务对营业收入的贡献却为0,3,微信,c,1
贵人鸟,对此，有业内人士接受《红周刊》记者采访时表示，贵人鸟在体育领域的转型尝试虽然不能盲目看衰，但国内的体育产业尚未进入“收获期”,3,微信,c,1
贵人鸟,那么，贵人鸟是否正陷入一个“美丽陷阱”,3,微信,c,1
贵人鸟,"btsu38yJECnsD5PKJEibsbYuTwsjqcpbHeicJknPwDLbTfHBgLCVoxgLIKt0zA/0?wx_fmt=jpeg"" >　　买健身公司引监管问询　　最近，上交所向贵人鸟股份有限公司（以下称“贵人鸟”）下发《问询函》，涉及该公司近期的一项并购",3,微信,c,1
贵人鸟,今年3月12日晚间，贵人鸟披露公告称，拟以发行股份及支付现金相结合方式收购威康健身，标的资产的交易价格初步确定为27亿元，交易完成后，贵人鸟将持有威康健身100%的股权，威康健身成为贵人鸟的全资子公司,3,微信,c,1
贵人鸟,通过此次收购，贵人鸟的业务将扩展至体育健身领域,3,微信,c,1
贵人鸟,　　对此，上交所在3月25日下发的《问询函》中就威康健身的财务真实性、现金的内部控制、会员的身份信息等数据进行了问询，并要求贵人鸟结合行业发展状况及经营模式，进一步说明标的资产的核心竞争力及其未来盈利快速增长的可持续性,3,微信,c,1
贵人鸟,不过，截至记者发稿，贵人鸟并未就此作出回应,3,微信,c,1
贵人鸟,　　在并购标的被监管层问询的同时，贵人鸟拟将公司注册名称变更为“全能体育股份有限公司”一事，也在一天之内由“更名公告”变为“取消本次更名事项”,3,微信,c,1
贵人鸟,有分析认为，贵人鸟取消更名的原因是担心因更名规则趋严导致申报无法通过,3,微信,c,1
贵人鸟,"eibtsu38gpqeO9ibTNURuqssiaKviackSRkKozib315ia0RbMGQ9LVYbiaibkWNmmnwQQ/0?wx_fmt=jpeg"" >　　主业“失守”　　据了解，贵人鸟起家于传统运动鞋服生产业务，与大部分本土品牌相似，公司旗下的鞋服产品大多定位于国内的三、四线城市",3,微信,c,1
贵人鸟,贵人鸟解释称，由于三、四线城市居民平均收入低于一线城市，消费者价格敏感度相对较高，因此国内部分运动品牌重点布局于三、四线城市市场，并通过集中的营销网络布局，适合三、四线城市消费者的定价策略，有针对性的市场营销推广和紧跟潮流的研发设计理念在三、四线城市逐渐发展壮大,3,微信,c,1
贵人鸟,　　数据显示，2010年至2013年，贵人鸟渠道端的门店数量分别由4027家扩张到了5560家，而零售终端总面积也实现同步增长，由28.21万平方米扩张到42万平方米,3,微信,c,1
贵人鸟,在销售渠道迅速拓展的同时，贵人鸟的业绩也被一步步地带动起来,3,微信,c,1
贵人鸟,《红周刊》记者注意到，2010年至2012年，贵人鸟业绩实现大幅增长，营业收入由15.35亿元增长至28.55亿元，增幅达85.99%，而净利润则由2.22亿元增长至5.28亿元，增幅达137.83%,3,微信,c,1
贵人鸟,（见表1）　　不过，贵人鸟似乎在前期扩张的过程中“用力过猛”，在2014年上市之后，贵人鸟的门店数量开始出现大规模萎缩,3,微信,c,1
贵人鸟,《红周刊》记者翻阅公司2013年至2016年上半年的财报后发现，贵人鸟在国内布局的门店家数一路下滑，已经由2013年时的5560家下滑至2016年上半年的4313家,3,微信,c,1
贵人鸟,其中，曾经被贵人鸟“引以为傲”的三、四线城市的门店数量下滑幅度十分明显，分别由2013年时的超过2092家、2135家门店，下滑至2016年上半年的1621家、1422家，（见表2）而与之对应的是，贵人鸟在2013年结束了高速增长，当年的营业收入同比下降15.74%，净利润下降19.79%，而到了2014年，贵人鸟的业绩继续面临调整——营业收入和净利润纷纷回落至2011年之前的盈利水平,3,微信,c,1
贵人鸟,"EuuQenRAB0iakZHXOjYPR6qdfzsHB2stFTiaiaPL0RhrVrGiaUA/0?wx_fmt=png"" >　　针对门店数量萎缩和业绩下滑的窘境，红周刊》记者以投资者身份致电贵人鸟，对方表示，“纺织鞋服行业发展到现在，已经由粗放式的扩张转变为精细化管理，过去抢占市场份额的做法已经淘汰",3,微信,c,1
贵人鸟,”　　也是在2014年，贵人鸟提出对公司发展战略进行升级，从“传统运动鞋服行业经营”向“以体育服饰用品制造为基础，多种体育产业形态协调发展的体育产业化集团”升级，同时寻找盈利模式清晰的并购标的进行资源整合,3,微信,c,1
贵人鸟,贵人鸟高级顾问陈奕此前曾对外高调表示：“我们想做的是国内体育产业第一公司,3,微信,c,1
贵人鸟,”　　就此，关键之道体育咨询有限公司首席执行官张庆对记者表示：“在传统运动鞋服领域，一些如‘亚瑟士’等专业运动品牌深受消费者欢迎，而反观贵人鸟却处于本土运动品牌的二线，与其说它是运动品牌，不如说它是有运动特质的休闲品牌,3,微信,c,1
贵人鸟,”他认为，这种非专业化让贵人鸟的产品被替代的可能性大增，在这种背景下贵人鸟的转型，既可以说是主动求变，也是一种无奈之举,3,微信,c,1
贵人鸟,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/MIfCT55J0uHV9CbA5JvGB70fceibtsu38CXVZmxV6w7etEAkcE5ibt5EDQg1TtlYgmnNfFK4iczyoqJP4bAfOd4yw/0?wx_fmt=jpeg"" >　　漫长的盈利实现周期　　在外界看来，贵人鸟在体育产业上的探索声势较大、结果寥寥",3,微信,c,1
贵人鸟,2015年1月，贵人鸟入股虎扑体育，双方合作设立体育产业基金，总规模20亿元，基金将重点关注O2O体育运营、体育培训与个人健身服务、智能设备、体育网络媒体和社区平台等细分领域,3,微信,c,1
贵人鸟,　　“牵手”虎扑之后，贵人鸟的转型步伐加快——同年4月20日，贵人鸟全资子公司贵人鸟（香港）有限公司对西班牙足球经纪公司The Best Of You Sports（BOY）投资2000万欧元，完成增资后，贵人鸟将成为BO,3,微信,c,1
贵人鸟,　　不过，《红周刊》记者在查阅贵人鸟2016年半年报后却发现，虽然贵人鸟自2014年就开始确立转型，并动用“大手笔”先后布局体育用品制造业、体育竞赛经营业和体育运动服务业三大体育子产业的多个细分领域，但两年过去了，贵人鸟的营业收入至今仍然全部来自于传统的鞋服行业,3,微信,c,1
贵人鸟,　　难道贵人鸟在给投资者们讲一个美好的资本故事,3,微信,c,1
贵人鸟,对此，上述贵人鸟内部人士对记者解释称，目前贵人鸟的转型是以传统的鞋服业务为基础，多元体育产业协同发展，所以目前贵人鸟的盈利来源仍然以鞋服业务为主,3,微信,c,1
贵人鸟,　　因此，对于贵人鸟的跨界转型，张庆并不认为应该盲目看衰其在体育领域的尝试,3,微信,c,1
贵人鸟,他对记者说，贵人鸟原来鞋服主业的“天花板”是显而易见的，“如果把上市融资来的钱全部投向主业，我反而不乐观，贵人鸟通过资本驱动，延长产业链，对外可以给投资者一个想象空间，对内也可以为自己的下一步发展进行提前布局”,3,微信,c,1
贵人鸟,　　不过即便如此，张庆在采访过程中还是表达了他对贵人鸟转型的某些担忧,3,微信,c,1
贵人鸟,例如，对于贵人鸟布局校园体育赛事资源的举措，张庆在面对《红周刊》记者采访时认为，与国内体育消费习惯和全民健身意识的培养相比，校园体育的发展和变现则是一个更加漫长的过程,3,微信,c,1
贵人鸟,”　　在采访的最后，张庆对《红周刊》记者表示，对贵人鸟来说，其转型的最大挑战还是在投资的方向、对投资收益的预判以及交易方式的选择上,3,微信,c,1
贵人鸟,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/MIfCT55J0uHdAWMJV1ibiazfLLlMlhTJUib9f0NOicxic3Yp0vW4ypllVK4nOvqONuYI5zA379l8kUGp4FfEurLbzZg/0?wx_fmt=jpeg"" >　　贵人鸟大举转身体育产业遇困境 体育产业收入为零",3,微信,c,1
贵人鸟,贵人鸟大举转身体育产业遇困境体育产业收入为零,3,微信,t,1
贵人鸟,　　投融资　　1、贵人鸟旗下创投基金闪现国资身影 中金启元认缴出资2亿元　　贵人鸟日前发布公告称，公司参与设立的第二期体育产业基金竞动域资本引入三家投资者，贵人鸟不再作为竞动域的唯一有限合伙人,4,微信,c,1
贵人鸟,公告显示，中金启元本次认缴出资2亿元，占总出资比例 39.6040%，仅次于贵人鸟的 2.70 亿元，而竞动域将继续围绕O2O体育运营、体育培训与个人健身服务、智能设备、体育网络媒体和社区平台等领域投资成长性企业,4,微信,c,1
贵人鸟,　　体育日报：国家体育总局局长苟仲文会见微软副总裁罗格；国资中金启元认缴2亿元入股贵人鸟旗下创投基金；足协聘普华永道审查各俱乐部财务,4,微信,c,1
贵人鸟,体育日报：国家体育总局局长苟仲文会见微软副总裁罗格；国资中金启元认缴2亿元入股贵人鸟旗下创投基金；足协聘普华永道审查各俱乐部财务,4,微信,t,1
贵人鸟,"PFx2Z7e4YicP5SSMzj6m7xXc5ah3EaibblicHBt6Wvx25AGVP5ZzCib6icGrf3JEAGWqvTzMUAYoU7A/0?wx_fmt=gif"" >　　近日，贵人鸟股份有限公司(以下简称“贵人鸟”)与克禧乔、中金启元国家新兴产业创业投资引导基金(有限合伙)、宁波梅山保税港区普沃文创股权投资基金合伙企业(有限合伙)、上海嘉动企业管理合伙企业(有限合伙)　　共",5,微信,c,1
贵人鸟,其中，贵人鸟作为有限合伙人认缴出资人民币2.70亿元，占总出资比例53.47%,5,微信,c,1
贵人鸟,"GHYOgyib06klsicOITW6PDTAKIiaZV2um7gN4v0DHz9YiaeZmqrLopX9u2hyJA96icIBmrQ/0?wx_fmt=jpeg"" >　　盘点来看，2016年贵人鸟与虎扑共同设立了体育产业基金动域资本第二期竞动域，竞动域继续围绕O2O体育运营、体育培训与个人健身服务、智能设备、体育网络媒体和社区平台等领域投资成长性企业，贵人鸟已对竞动域出资1.3亿元",5,微信,c,1
贵人鸟,　　贵人鸟认为，此次竞动域引入其他投资者，有利于公司在体育投资领域的布局，以资本驱动变更，推动体育产业基金持续投资体育细分领域成长型企业,5,微信,c,1
贵人鸟,　　本次变更后，贵人鸟虽不再作为竞动域的唯一有限合伙人，但依然能够获取竞动域各投资标的公司线上线下资源，与各标的公司进行深入合作　　通过不同的渠道进一步帮助公司原有运动鞋服的销售，同时扩大贵人鸟在体育产业的影响力，推动公司以“传统运动鞋服行业经营”向“以体育服饰用品制造为基础，多种体育产业形态协调发展的体育产业化集团”的战略升级,5,微信,c,1
贵人鸟,　　公告显示，2017年，贵人鸟计划实现营业收入33.80亿元，同比增长48.31%，总成本费用28.30亿元，预计贵人鸟终端门店调整300-400家，杰之行终端门店增加约90家，名鞋库实现收入约4.8亿元,5,微信,c,1
贵人鸟,"S4ibLTOkESEUNtHO97QQlzia3zia2Ey0u56pOjqtoV1icuJAanYDFQ1NlG9N1FTOy8gDqnK9r8CA/0?wx_fmt=gif"" >　　2.7亿， 贵人鸟这次又想做啥?",5,微信,c,1
贵人鸟,2.7亿，贵人鸟这次又想做啥?,5,微信,t,1
贵人鸟,　　贵人鸟近日发布公告称，公司参与设立的第二期体育产业基金竞动域资本引入三家投资者，贵人鸟不再作为作为竞动域的唯一有限合伙人,6,微信,c,1
贵人鸟,但新华网体育经过调研，却意外发现，这次贵人鸟选择的盟友中竟然闪现背景显赫的“国家队”——中金启元国家新兴产业创业投资引导基金,6,微信,c,1
贵人鸟,　　时间同样回溯到2015年初，因业绩不佳，贵人鸟宣布从传统服装业跨界转型进入体育产业，与虎扑合作成立体育产业基金，规模共计20亿元,6,微信,c,1
贵人鸟,贵人鸟在三年分两期向体育产业基金投入10亿元,6,微信,c,1
贵人鸟,截至2016年底，贵人鸟作为动域资本的唯一有限合伙人，已累计出资6.3亿元，动域资本已投资懂球帝、昆仑决、悦跑圈、咸鱼游戏等20多个标的，涵盖了足球、跑步、健身、篮球、搏击等热点运动及电竞等多个“互联网+”项目,6,微信,c,1
贵人鸟,　　或许正是因为看中动域资本在体育产业这个新兴成长领域的不错战绩，中金启元选择了投资贵人鸟第二期体育产业基金——竞动域资本,6,微信,c,1
贵人鸟,公告显示，中金启元本次认缴出资2亿元，占总出资比例 39.6040%，仅次于贵人鸟的 2.70 亿元,6,微信,c,1
贵人鸟,　　贵人鸟旗下创投基金闪现国家队身影，国家体育产业投资基金何时起航,6,微信,c,1
贵人鸟,贵人鸟旗下创投基金闪现国家队身影，国家体育产业投资基金何时起航,6,微信,t,1
贵人鸟,"　　plaric贵人鸟：体育产业集团化龙头扬帆起航　　贵人鸟：体育产业集团化龙头扬帆起航　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/U5yUbh4jlibnJWmNVUR",7,微信,c,1
贵人鸟,　　投资机会方面，贵人鸟(22.890，0.12，0.53%)（603555）是国内体育产业集团化的龙头企业之一,7,微信,c,1
贵人鸟,plaric　　plaric贵人鸟：体育产业集团化龙头扬帆起航,7,微信,c,1
贵人鸟,plaric贵人鸟：体育产业集团化龙头扬帆起航,7,微信,t,1
贵人鸟,"　　贵人鸟腾冲界头专卖店（转让）　　贵人鸟　　（贵人鸟股份有限公司）　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/lWGd17JLszibdK2c5Xc3MtJ",8,微信,c,1
贵人鸟,2006年，贵人鸟与中国国家体育总局小球运动管理中心达成战略合作伙伴关系，成为中国国家高尔夫球队、中国国家台球队、中国国家保龄球队等8支球队的惟一运动装备赞助商,8,微信,c,1
贵人鸟,同时，贵人鸟也是中国体育用品行业中赞助国家运动队数量最多的中国体育用品品牌,8,微信,c,1
贵人鸟,自2007年公司被列为晋江市上市后备企业起，贵人鸟已进入上市申报的第二个财务年度，并拟于2010年在上海证劵交易所A版上市，相关准备工作已全面展开,8,微信,c,1
贵人鸟,　　今天，高瞻远瞩的贵人鸟，正努力朝着更高的目标迈进，为热爱生活，追求自我和自由的消费者提供更舒适、更专业的产品，倡导“适度、轻松、健康”的运动方式，诠释“生活，就是一种运动”的全新运动主张，以无人可挡的体育精神与民族激情，继续推动中国体育事业的健康发展,8,微信,c,1
贵人鸟,"szibdK2c5Xc3MtJlos4njyEC7PjzsSZNWjSrIM5fVSURq4jXzNBAOL6Bh9sAC7Ykia7iaCHNHXgIn7mrA/0?wx_fmt=jpeg"" >　　贵人鸟界头专卖店是贵人鸟总公司授权的全国统一专卖店，是按公司终端形象由公司人员装修的形象专卖店，有着统一装修风格，按照严格的施工图纸标准装修，和完善的电脑系统管理的名牌专卖店",8,微信,c,1
贵人鸟,　　电话：15094242022　　0875-5875350　　地址：腾冲市界头镇大鱼塘对面　　(贵人鸟专卖店）　　贵人鸟腾冲界头专卖店（转让）,8,微信,c,1
贵人鸟,贵人鸟腾冲界头专卖店（转让）,8,微信,t,1
贵人鸟,　　名鞋库明明可以独立上市，创业9年为何7.55亿卖身贵人鸟,9,微信,c,1
贵人鸟,"nvbBcyKaDW4UpXM6egwwZuoMv4etyWbdAj4Uia7EKAyqog/0?wx_fmt=png"" >虽然在体育产业布局颇多，但现时的业绩仍要仰仗运动鞋服支撑，面临主业失守困扰的贵人鸟收购名鞋库似有补课之意",9,微信,c,1
贵人鸟,　　多次大手笔布局体育产业、却被诟病主业失守的贵人鸟（603555），似乎要回头把落下的功课补上了,9,微信,c,1
贵人鸟,　　贵人鸟日前公告称，公司拟以3.675亿元收购名鞋库49%的股权，从而将这家去年净利润3014.7万的体育用品电商变为全资子公司，“独享”其线上零售收益,9,微信,c,1
贵人鸟,贵人鸟称，此举意在“进一步”推动公司对运动鞋服线上渠道的布局,9,微信,c,1
贵人鸟,"GS0IeS53VU3SS8XMoJBdO0Nso3qjQArKfUuCdiaHI9ibpdwvic8wyD0s07lrMvAPtHnU5yaBrnicPvg/0?wx_fmt=jpeg"" > ▲过去贵人鸟的销售基本依赖线下门店，收购名鞋库意在拓展线上零售　　名鞋库是福建知名的电商平台，也是中国最早的一批网络电商，尤其擅长运动休闲装备的网络零售",9,微信,c,1
贵人鸟,　　差不多8个月前（创事纪邮报曾有报道），贵人鸟曾以3.825亿收购了名鞋库51%的股权，交易对名鞋库估值7.55亿，估值与本次一样,9,微信,c,1
贵人鸟,此前贵人鸟并未进行电商平台销售，仅允许部分经销商线上渠道销售,9,微信,c,1
贵人鸟,　　事实上，贵人鸟虽然在体育产业布局颇多，但多数投资仍有漫长的盈利实现周期，现时的业绩仍要仰仗传统业务运动鞋服业务来支撑,9,微信,c,1
贵人鸟,　　但运动鞋服的主业（主要是贵人鸟品牌的批发销售），自2014年贵人鸟上市以来，就面临失守的困扰,9,微信,c,1
贵人鸟,而2016年全年，贵人鸟营收22.79亿，净利润2.93亿，同比下降11.7%,9,微信,c,1
贵人鸟,不过，由于贵人鸟2016年11月1日才开始将名鞋库纳入合并报表范围，加上股权占比仅51%，名鞋库对公司整体业绩的贡献较小,9,微信,c,1
贵人鸟,谈及此事，贵人鸟公告的措辞似有惋惜之意,9,微信,c,1
贵人鸟,　　一鼓作气收购名鞋库剩余的49%股权之后，贵人鸟终于可以“独自享有”这些收益，加强被人诟病的主业，扩大多品牌线上零售的收入来源，同时也降低线下收入占比过高风险,9,微信,c,1
贵人鸟,　　一个细节是，据贵人鸟2016年报披露，8个月前收购名鞋库控股权的3.825亿款项中，有2.295亿系民生银行泉州分行提供的3年期贷款，且为保证借款，不存在质押,9,微信,c,1
贵人鸟,既然能够方便轻松地自筹资金来收购一个优质资产，贵人鸟自然有充足的动力“更进一步”,9,微信,c,1
贵人鸟,　　此番贵人鸟对名鞋库的收购还存在对赌，具体条款则与8个月前一样,9,微信,c,1
贵人鸟,　　但不管有怎样的隐情，名鞋库现在是贵人鸟的了,9,微信,c,1
贵人鸟,　　对于它而言，一方面是国内巨头不断通过并购加剧中高端市场的集中度，另一方面是国际品牌不断强化实体终端的销售体验，要想进一步扩大市场占有率，即使榜上贵人鸟这个土豪，这也绝对不是一件容易的事,9,微信,c,1
贵人鸟,　　名鞋库3.8亿卖身贵人鸟，创业8年为何仍要出卖控股权,9,微信,c,1
贵人鸟,　　贵人鸟更名乌龙：体育产业投资玩得很溜，更名却办不好,9,微信,c,1
贵人鸟,"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/RpibUAJSRu6Aexhg6nTOaiaiaPIiaGwHEEV2hdyGgmnC4icYOHeuDPspkFlshJCUfiaYyBZBpjnPVPibTd9cZXCWRzKDw/0?wx_fmt=jpeg"" >我们关注创业和创业有关的一切　　名鞋库明明可以独立上市，创业9年为何7.55亿卖身贵人鸟",9,微信,c,1
贵人鸟,名鞋库明明可以独立上市，创业9年为何7.55亿卖身贵人鸟？,9,微信,t,1
贵人鸟,　　贵人鸟3.66亿元”搞定“名鞋库，彪马等20余个一线品牌销售权尽在掌握,10,微信,c,1
贵人鸟,"dy8TK8RCSrj4ibsBNUvHicibWoGX5YpoS82Yx2LGgk5uYPaJ3G31BZ3vXqdxXLxBDbUAGGUak0OlMYowBA/0?wx_fmt=png"" >　　贵人鸟将以收购兼并等方式扩大多品牌在线上零售规模，提高电商收入占比",10,微信,c,1
贵人鸟,"QTicfFT0hiblqH8pA/0?wx_fmt=jpeg"" >　　《中国服饰》杂志（微信公众号ID:chinafashion99）5月19日专稿（记者　丁丁　报道）：本土知名运动鞋服品牌企业——贵人鸟股份有限公司（以下简称“贵人鸟”）近日发布公告，为进一步推动公司对运动鞋服线上渠道的布局，公司拟出资3.66亿元收购控股子公司——名鞋库网络科技有限公司(以下简称“名鞋库”)少数权益股东许松茂、",10,微信,c,1
贵人鸟,　　贵人鸟自2016年11月1日起将名鞋库纳入合并报表范围，经审计，自并表起始日至2016年末，名鞋库实现营业收入10，965.14万元，仅占贵人鸟2016全年度实现营业收入的4.81%；实现净利润1，657.57万元，因贵人鸟仅持有其51%的股权，实际净利润影响仅占本公司2016年度实现归属上市公司股东净利润的2.89%,10,微信,c,1
贵人鸟,　　贵人鸟也谈到，随着名鞋库经营规模日益壮大，名鞋库在运动品牌线上市场占有率处于优势地位，资产规模、经营业绩、业务水平等在行业中也具有一定的市场地位和品牌知名度,10,微信,c,1
贵人鸟,　　光大证券分析师李婕介绍：在做多运动鞋服方面，一方面，贵人鸟继续推进向零售模式转型，在零售终端运营、数据分析、店面选址、陈列实操等方面加强对经销商的支持，继续调整渠道、注重单店店效增长,10,微信,c,1
贵人鸟,另一方面，贵人鸟推进“多品牌、多市场、多渠道”战略，2016年先后收购体育用品专业零售商杰之行、网络销售和电商代运营商名鞋库完善零售端布局，引进AND1品牌切入专业篮球装备市场，多品牌多渠道逐步落地,10,微信,c,1
贵人鸟,未来贵人鸟将继续通过品牌收购、授权、代理等方式引进国际知名体育用品品牌，切入消费细分领域、开辟更多业绩增长点,10,微信,c,1
贵人鸟,此外，贵人鸟也将以收购兼并等方式扩大多品牌在线上零售规模，提高电商收入占比,10,微信,c,1
贵人鸟,　　财报显示，在做大体育产业方面，贵人鸟先后投资西班牙足球经纪公司BOY、合作虎扑、大、中体协成立康湃思等公司布局校园体育、收购邦恒保险、合作成立安康保险、设立体育产业基金投资多个优质标的，并拟收购高端健身龙头威尔士，在体育经纪、体育赛事、体育保险、体育健身等领域多方位布局,10,微信,c,1
贵人鸟,　　李婕认为，杰之行、名鞋库、BOY等公司2016年并表时间仅为3个月左右，2017年全年并表后将显著增厚贵人鸟业绩，杰之行原股东承诺17-18年净利不低于1.5亿元，名鞋库原股东承诺2017-18年利润不低于4000/5000万元，加之贵人鸟积极推进威康健身并购项目，预计2017年内完成并表，威康健身2,10,微信,c,1
贵人鸟,外延布局将持续推动贵人鸟业绩快速增长,10,微信,c,1
贵人鸟,　　财报也披露，2017年贵人鸟计划实现营收33.80亿元，同增48.31%，总成本费用28.30亿元，预计贵人鸟终端门店调整300-400家，杰之行终端门店增加约90家，名鞋库实现收入约4.8亿元,10,微信,c,1
贵人鸟,李婕则判断，2017年贵人鸟收入增长主要为新增合并报表子公司贡献，而贵人鸟推进体育产业集团发展战略，多品牌及多渠道扩张、收购公司并表将持续带来业绩提升，未来在体育产业仍存并购预期,10,微信,c,1
