keywords,sentence,article_no,source,title or content
阳光股份,"<IMAGE SRC=""http://chart.jrjimg.cn/pngdata/kpic/pic430/000608.png"" >110 位投资顾问已告知阳光股份(000608)后市如何操作立即查看　　金融界网站讯阳光股份(行情000608，买入)5月22日晚间公告称，公司于2017年5月22日收到公司股东北京国际信托有限公司（以下简称：北国投）通知，",5,媒体新闻,c,1
阳光股份,阳光股份股东北国投清仓减持4.89％股份,5,媒体新闻,t,1
阳光股份,每经记者 杜冉乐 实习记者 冯颖祎 每经编辑 陈俊杰　　5月15日，阳光股份（000608，SZ）发布公告称，公司全资子公司天津德然商贸有限公司、北京瑞金阳光投资有限公司将所持有的天津西青杨柳青森林绿野建筑工程有限公司100%股权，转让给与四川蓝光和骏实业有限公司（该公司为蓝光发展子公司），股权转让价格及应担借款合计共约21.29亿元,6,媒体新闻,c,1
阳光股份,　　作为一家中小型房地产公司，自2007年起阳光股份就计划始从住宅开发向商业地产的转型,6,媒体新闻,c,1
阳光股份,经过几年的发展，在2010年，阳光股份终于迎来了鼎盛时期,6,媒体新闻,c,1
阳光股份,　　2012年5月4日，阳光股份以1.63亿元收购天津德然100%股权，从而间接取得天津杨柳青综合体项目70%股权,6,媒体新闻,c,1
阳光股份,由于子公司北京瑞金已持有项目公司30%的股权，交易完成后，阳光股份获得了杨柳青综合体项目100%的权益,6,媒体新闻,c,1
阳光股份,　　阳光股份曾在公布天津杨柳青高尔夫别墅项目进展时透露，“截至2014年底，天津杨柳青项目已交付部分亏损约3200万元；同时，出于审慎原则，公司对该项目可能存在的风险预计提取存货减值准备约2.09亿元”,6,媒体新闻,c,1
阳光股份,　　即便在房地产市场火热的2016年，阳光股份的营收和净利润还是逆势双下滑,6,媒体新闻,c,1
阳光股份,其年报显示，阳光股份2016年实现营业收入6.4亿元，同比下降1.24%，归属于上市公司股东的净利润-4.7亿元，同比下降2420%,6,媒体新闻,c,1
阳光股份,阳光股份拟卖掉旗下天津地产公司 蓝光发展接盘总代价21.29亿,6,媒体新闻,t,1
阳光股份,5月15日下午，阳光股份发布子公司转让股权公告,7,媒体新闻,c,1
阳光股份,交易完成后蓝光和骏持有目标公司100%股权，阳光股份及下属子公司不再持有杨柳青公司股权，杨柳青公司及下属公司不再纳入阳光股份合并报表范围,7,媒体新闻,c,1
阳光股份,阳光股份拟出售杨柳青项目 转型加速,7,媒体新闻,t,1
阳光股份,每经记者 曾剑 每经编辑 叶峰阳光股份（000608）5月15日晚间公告称，公司全资子公司天津德然、北京瑞金与蓝光和骏签署了相关协议，将其所持有的天津西青杨柳青森林绿野建筑工程有限公司（以下简称森林绿野）100%股权转让给蓝光和骏,8,媒体新闻,c,1
阳光股份,阳光股份表示，交易有利于公司资产结构调整，增加公司利润、补充公司现金及降低负债，有利于公司更加健康持续发展，符合其轻资产战略目标,8,媒体新闻,c,1
阳光股份,2016年，阳光股份净利润亏损4.68亿元；今年1季度，公司净利润续亏3366.80万元,8,媒体新闻,c,1
阳光股份,添升宝（微信公众号：you-daydayup）注意到，近年来，在经营压力紧逼之下，阳光股份尝试轻资产模式，对个别重资产项目重新确立策略，寻找合作转让机会,8,媒体新闻,c,1
阳光股份,1月初，阳光股份曾获旭辉集团旗下永磐实业举牌,8,媒体新闻,c,1
阳光股份,阳光股份拟处置资产获益近3亿元,8,媒体新闻,t,1
阳光股份,　　其中，天房发展（600322.SH）、阳光股份（000608.SZ）、海航创新（600555.SH）等50家上市房企净利出现下滑；阳光股份、*ST匹凸（600696.SZ）、*ST松江（600225.SZ）、海航投资（000616.SZ）等15家上市房企出现亏损,9,媒体新闻,c,1
阳光股份,　　阳光股份则在年报中解释称，“公司利润亏损较上年同期变化较大的原因，主要为开发产品销售结转成本增加、上海淮海路项目推出以及较上年同期无重大资产处置收益”；海航投资则称，“净利润下降主要系公司报告期内房产销售收入大幅减少、财务费用支出大幅增加、资产减值损失大幅增加所致,9,媒体新闻,c,1
阳光股份,比如华发股份（600325.SH）、阳光股份（000608.SZ）、栖霞建设（600533.SH）等32家上市房企计提的存货跌价损失同比减幅超过50%，同比减幅最大的华发股份达到273%，其次是阳光股份计提减幅达到217%,10,媒体新闻,c,1
阳光股份,    其中，天房发展（600322.SH）、阳光股份（000608.SZ）、海航创新（600555.SH）等50家上市房企净利出现下滑；阳光股份、*ST匹凸（600696.SZ）、*ST松江（600225.SZ）、海航投资（000616.SZ）等15家上市房企出现亏损,11,媒体新闻,c,1
阳光股份,    阳光股份则在年报中解释称，“公司利润亏损较上年同期变化较大的原因，主要为开发产品销售结转成本增加、上海淮海路项目推出以及较上年同期无重大资产处置收益”；海航投资则称，“净利润下降主要系公司报告期内房产销售收入大幅减少、财务费用支出大幅增加、资产减值损失大幅增加所致,11,媒体新闻,c,1
