keywords,sentence,article_no,source,title or content
金融街,截至收盘， 金融街( 000402，买入)下跌3.74%， 东阿阿胶( 000423，买入)跌2.93%， 金地集团( 600383，买入)跌3.29%， 万科A( 000002，买入)下跌1.54%， 中国建筑( 601668，买入)跌0.43%,20,媒体新闻,c,1
金融街,　　上周四，安邦概念股出现集体杀跌，其中万科A下跌2.95%，金融街下跌8.66%（一度触及跌停），中国建筑下跌1.79%,20,媒体新闻,c,1
金融街,安邦概念股再现集体杀跌 金融街下跌近4%,20,媒体新闻,t,1
金融街,　　05月02日讯 　上周四大跌后，安邦持股今日再度普跌；截至发稿，金融街（000402）跌逾5%，东阿阿胶（000423）、金地集团（600383）、欧亚集团（600697）均跌逾1%，万科A跌近1%，中国中铁（601390）微幅上涨,21,媒体新闻,c,1
金融街,安邦概念股集体走低  金融街跌逾5%,21,媒体新闻,t,1
金融街,媒体公开资料显示，近几年，安邦马不停蹄，四处出击，在A股市场连连扫货布局，成为多家上市公司的大股东，如民生银行（ 600016.SH ）、金融街（ 000402.SZ ）、金地集团（ 600383.SH ）、大商股份（ 600694.SH ）、远洋集团（03377.HK）、华富国际（00952.HK）等,22,媒体新闻,c,1
金融街,但近期在投资者担忧情绪影响下，安邦概念股就遭受了整体受挫，4月27日，多只安邦概念股盘中跌幅超过3%，万科盘中跌幅超过6%、金风科技盘中跌幅超过7%，金融街一度接近跌停,22,媒体新闻,c,1
金融街,据媒体梳理的信息显示，截至2016年报，目前安邦持有A股共22只个股股份，持股比例超过5%的个股共7只个股，分别是欧亚集团（600697）、民生银行（600016）、招商银行（600036）、金地集团（600383）、金风科技（002202）、金融街（000402）、中国建筑（601668）等,22,媒体新闻,c,1
金融街,　　事件：金融街（000402）公布17年一季报，实现营收52.5亿元，较去年同期增长约22%；归属净利润5.38亿元，同比下降约31%,23,媒体新闻,c,1
金融街,公司自持业务盈利能力持续提升的主要原因：一是公司北京金融街区域投入运营的写字楼面积较去年同期增加；二是公司各自持项目通过拓展客户渠道、优化业态配比、深化特色经营等措施，经营收益持续提升,23,媒体新闻,c,1
金融街,报告期内，公司把握资本市场机遇，持续开展直接融资工作，以较低的成本发行中期票据30亿元，降低公司资金成本；公司取得深圳证券交易所关于金融街（一期）资产支持专项计划无异议函,23,媒体新闻,c,1
金融街,一季度公司把握互联创新趋势，完善“LIFE金融街”移动互联网生活社交服务平台的功能和内容，平台的平均月活跃率持续提升；公司利用月坛中心部分空间创建的“金融集”顺利签约落户，公司服务内容从空间租赁、物业服务延伸至商务服务、金融/产业资源对接，探索新的业务增长点,23,媒体新闻,c,1
金融街,前段时间有人戏称，当项俊波被抓后，金融街（000402）就看不见姚振华了,24,媒体新闻,c,1
金融街,有了路，有了设施，就该有学校，银行、金融街（000402）、高尔夫球场医院超市等等各种各样他们所需要的,25,媒体新闻,c,0
