keywords,sentence,article_no,source,title or content
阳光城,"<IMAGE SRC=""http://img1.gtimg.com/house/pics/hv1/215/178/2229/144986330.jpg"" >比起同是闽系的房企泰禾，2015年才进入北京的阳光城，在市场上的认知度还是新手，也并未拥有辨识度高的产品线，但这并不影响它的冲劲",3,媒体新闻,c,1
阳光城,阳光城北京区域并未止步，其近期在天津，也已经悄然落子，即将有数个项目收入囊中，另据有关人士透露，阳光城在石家庄也正四处挖人，区域版图才将启幕,3,媒体新闻,c,1
阳光城,阳光城的北京雄心壮志,3,媒体新闻,t,1
阳光城,8月2日，阳光城集团股份有限公司发布公告宣布，并更公司为此前收购的佛山信财置业开发有限公司一笔贷款的担保方，贷款金额为7.5亿元，担保期限自股东大会审议通过该事项起至2018年12月31日,4,媒体新闻,c,1
阳光城,观点地产新媒体查阅公告，阳光城全资子公司佛山信财置业开发有限公司于2015年与中国工商银行股份有限公司佛山顺德支行签订绿岛湖颐号一期房地产开发贷款7.5亿元（或其他形式的融资）的借款合同，由原股东苏长荣先生为其提供连带责任保证担保，担保期限为2015年7月2日至2018年12月31日,4,媒体新闻,c,1
阳光城,在2017年3月，阳光城董事局会议通过该公司收购议案后，上述融资交易担保方由苏长荣先生变更为公司,4,媒体新闻,c,1
阳光城,同日，阳光城的另一公告表示，公司为子公司武汉盛景房地产提供连带责任担保，该子公司拟接受中国民生银行武汉公司提供的不超过17.7亿元的并购贷款，并以其名下的“中华城一期项目”部分的住宅、写字楼（办公）房产分批次提供抵押，还款期限不超过60个月,4,媒体新闻,c,1
阳光城,据悉，截至本议案公告日，阳光城累计对外担保额度1178.25亿元，除为公司为全资及控股子公司提供的担保额度外，公司对外担保金额25.03亿元，公司及控股子公司不存在逾期担保、涉及诉讼担保的情况,4,媒体新闻,c,1
阳光城,阳光城为两子公司贷款提供担保 合计对外担保1178.25亿元,4,媒体新闻,t,1
阳光城,7月28日，阳光城集团股份有限公司发布公告称，旗下上海富利腾房地产开发有限公司在浙江余姚市以约4.6亿元竞得编号2017-46商住地块,5,媒体新闻,c,1
阳光城,阳光城表示，未来可能就该地块引入合作者，将影响公司在项目中所占权益比例,5,媒体新闻,c,1
阳光城,阳光城4.6亿夺浙江余姚商住地 未来或引入合作者,5,媒体新闻,t,1
阳光城,　　中证网讯阳光城(行情000671，诊股)7月28日晚间公告表示，2017年7月28日，公司合并持有100%权益的子公司上海富利腾房地产开发有限公司在浙江省余姚市市招标投标中心拍卖厅举办的国有土地使用权挂牌出让活动中，以人民币45，981.855万元竞得编号2017-46地块的国有建设用地使用权,6,媒体新闻,c,1
阳光城,阳光城子公司斥近4.6亿元拿地,6,媒体新闻,t,1
阳光城,另外据公开报道，前碧桂园首席财务官吴建斌于今年5月入职阳光城，担任执行副总裁，分管财务和证券,7,媒体新闻,c,1
阳光城,"　　<IMAGE SRC=""http://comment.10jqka.com.cn/sourcepic/12/udu147XYsvrNextagAtsaytsay.png"" >讯：7月21日，阳光城（000671）集团股份有限公司发布关于为子公司杭州泓璟达房地产提供担保的公告",8,媒体新闻,c,1
阳光城,　　观点地产新媒体于公告中获悉，阳光城持有100%权益的子公司杭州泓璟达房地产接受上海国际信托有限公司发行《上海信托.阳光城檀悦债权投资集合资金信托计划》第一期提供不超过3.3亿元的项目开发专项债权，期限不超过18个月,8,媒体新闻,c,1
阳光城,　　作为担保条件，阳光城公司另一子公司嘉兴欣利泽房地产开发有限公司以其名下项目经开2017-11号土地的使用权提供抵押，阳光城为此次交易提供连带责任保证担保,8,媒体新闻,c,1
阳光城,　　根据公告，杭州阳光城檀悦项目位于杭州市萧山钱江世纪城奥博中心单元，为居住用地(含配建商业)土地总面积3.17万平方米，容积率2.2，土地价款13.85亿元,8,媒体新闻,c,1
阳光城,　　阳光城董事局认为，此次担保是为了满足公司2017年度经营融资需要，增强杭州泓璟达房地产的资金配套能力，杭州泓璟达房地产具备良好的偿债能力，担保风险较小,8,媒体新闻,c,1
阳光城,　　阳光城表示，目前累计对外担保额度1126.51亿元，除为公司为全资及控股子公司提供的担保额度外，公司对外担保金额25.03亿元，公司及控股子公司不存在逾期担保、涉及诉讼担保的情况,8,媒体新闻,c,1
阳光城,阳光城为杭州檀悦项目不超过3.3亿专项债权提供担保,8,媒体新闻,t,1
阳光城,阳光城集团股份有限公司7月20日发布公告，宣布公司控股股东及其子公司增持公司股份不低于8100万股的增持计划完成,9,媒体新闻,c,1
阳光城,公告显示，阳光城集团控股股东福建阳光集团有限公司及其全资子公司东方信隆资产管理有限公司自2017年5月2日起在12个月内拟通过二级市场增持阳光城集团股份不低于8100万股，累计增持比例不超过公司总股本的2%,9,媒体新闻,c,1
阳光城,阳光城集团表示，本次增持完成后，增持人合计持有阳光城集团股份1，346，041，826股，占该公司现时总股本的33.23%；与一致行动人福建康田实业集团有限公司合计持有公司股票1，757，827，749股，占公司现时总股本43.40%,9,媒体新闻,c,1
阳光城,阳光城控股股东增持不低于8100万股公司股份计划完成,9,媒体新闻,t,1
阳光城,　　中国证券网讯（记者 史文超） 阳光城20日晚间公告，公司控股股东阳光集团的全资子公司东方信隆资产管理有限公司自2017年5月2日开始增持公司股份的事项已经完成,10,媒体新闻,c,1
阳光城,阳光城获控股股东及其子公司累计增持8100万股,10,媒体新闻,t,1
阳光城,　　证券时报网（www.stcn.com）07月20日讯　　阳光城(行情000671，诊股)7月20日晚间公告，公司控股股东阳光集团及其子公司于5月2日至7月20日期间，累计增持公司股份8100万股，增持比例2%，估算成交额4.58亿元，成交均价5.66元/股，完成此前披露的增持计划,11,媒体新闻,c,1
阳光城,阳光城：获控股股东及其子公司增持8100万股 完成增持计划,11,媒体新闻,t,1
阳光城,"<IMAGE SRC=""http://zxb.ccn.com.cn/paperdata/zgxfzb/20170720/20xf05c_6.jpg"" >　　作为北京重要的生态涵养区，密云山水相连，景色怡人，而阳光城作为排名全国20强的品牌房企，以高成长性和精品地产运营见长，近年来不断加大北京市场的拓展深度和广度",12,媒体新闻,c,1
阳光城,当密云的山水遇见阳光城的匠心，北京生态涵养区的标杆别墅——君山墅，近日走进京城高端置业者的视野中,12,媒体新闻,c,1
阳光城,目前，包括阳光城、首创、万科、观唐伟业等品牌房企均已入驻密云,12,媒体新闻,c,1
阳光城,　　    在这样的时代契机下，坐落于密云水库南侧白河之滨，处于云蒙山、云佛山和燕山三山环抱之中的阳光城君山墅，占尽天时地利，其凭借1680亩的体量、310-366平方米的独栋形态产品，成为北京生态别墅区的引领之作,12,媒体新闻,c,1
阳光城,　　    阳光城君山墅整体容积率仅0.6，在别墅供地全面收紧的当下，其稀缺价值不言而喻,12,媒体新闻,c,1
阳光城,　　    对于阳光城来说，从2015年进京到不久前东五环阳光城·京兆府热销15亿元，从国贸核心区的梵悦108项目到如今的君山墅，以及顺义别墅区的阳光城·檀悦，阳光城在北京大力度、高起点推出的主要是核心区高端公寓类产品和高价值成长区的低密别墅类项目,12,媒体新闻,c,1
阳光城,　　    阳光城有关人士表示，在打造水岸会所、室内外双泳池、主题酒店、健身房等自由配套基础上，君山墅还将引入阳光城旗下创新品牌“优悦+”全天候物管服务，将别墅价值从产品价值向服务价值丰富延伸,12,媒体新闻,c,1
阳光城,如今又有了阳光城品牌的强力注入，君山墅有望在北京市场迅速叫响，并拉动密云生态别墅区跻身北京一线别墅区,12,媒体新闻,c,1
阳光城,　　    据悉，阳光城君山墅河西区总建筑面积达50万平方米，为西班牙风情独栋,12,媒体新闻,c,1
阳光城,阳光城君山墅定义北京密云生态别墅,12,媒体新闻,t,1
阳光城,7月19日，阳光城集团股份有限公司发布公告宣布，公司全资子公司福建阳光房地产开发有限公司将持有的对公司子公司杭州汇荣欣悦房地产开发有限公司不超过11亿元债权，转让予重庆国际信托股份有限公司，债权重组后，目标债权总期限不超过24个月,13,媒体新闻,c,1
阳光城,而作为担保条件的是，杭州汇荣欣悦房地产以其名下项目土地萧政储出(2016)25号的使用权提供抵押，福建阳光房地产及阳光城持有100%权益的子公司杭州臻博房地产开发有限公司以其合并持有杭州汇荣欣悦房地产100%股权提供质押，阳光城为本次交易提供连带责任保证担保,13,媒体新闻,c,1
阳光城,截至本公告出具日，阳光城累计对外担保额度 1123.21 亿元，除为公司为全资及控股子公司提供的担保额度外，公司对外担保金额 25.03 亿元，公司及控股子公司不存在逾期担保、涉及诉讼担保的情况,13,媒体新闻,c,1
阳光城,阳光城转让所持子公司不超11亿元债权予信托公司,13,媒体新闻,t,1
阳光城,2015年11月，北京通州区台湖镇地块现场拍卖，阳光城以18.73亿元总价、配建1.2万平方米限价房的报价，斩获这一地块，并借此首度在北京布局,14,媒体新闻,c,1
阳光城,一年多后，“北京阳光城京兆府”正式亮相，一鸣惊人,14,媒体新闻,c,1
阳光城,此外，通过并购和公开市场拿地的方式，阳光城在京已四个重要项目同时在手，不到两年，手握近三百亿货值,14,媒体新闻,c,1
阳光城,从进京时间上看，阳光城属于不折不扣的“后来者”,14,媒体新闻,c,1
阳光城,但能够如此快速、精准地实现布局，阳光城的进京之路仍然值得复盘,14,媒体新闻,c,1
阳光城,作为一家位列TOP20的中型房企，阳光城能在楼市门槛最高、竞争最激烈、调控最严厉的时段成功杀入，并迅速成为首都市场的重要“玩家”，得益于其资本能力、运营思路和产品逻辑的完美融合,14,媒体新闻,c,1
阳光城,进京之路不易阳光城有备而来事实上，近几年实现北京布局的企业，进京之路都不容易,14,媒体新闻,c,1
阳光城,”用阳光城北京区域负责人的话来说,14,媒体新闻,c,1
阳光城,“首次拿地之前，阳光城对北京土地市场进行了长期深入的调研，同时结合北京楼市，对阳光城的产品系进行了潜心研究,14,媒体新闻,c,1
阳光城,自2015年11月集团摘得通州地块开始，阳光城进京的战略便迅速铺陈,14,媒体新闻,c,1
阳光城,2016年6月，阳光城以7.5亿元及竞报异地保障房面积6.8万平方米的报价，竞得北京市顺义区后沙峪镇一宗公建混合住宅用地，进一步布局北京,14,媒体新闻,c,1
阳光城,2017年6月，阳光城通过全资子公司以64.5亿元收购北京慧诚房地产100%股权及债务,14,媒体新闻,c,1
阳光城,期间，阳光城又与北京国贸商区的豪宅标杆——梵悦108项目展开合作，一举进入京城核心区域,14,媒体新闻,c,1
阳光城,算上上述新增项目，短短不到两年间，阳光城已在北京实现了初步的“深耕”,14,媒体新闻,c,1
阳光城,这对于阳光城的扩张而言，可谓意义非凡,14,媒体新闻,c,1
阳光城,“十八般武艺”回顾阳光城的成长史，这家企业起家于福建，最早布局长三角区域，近两年又迅速布局京津冀和珠三角和内地战略机会城市,14,媒体新闻,c,1
阳光城,快速布局的背后，是阳光城的核心竞争力：“精准投资，高效运营，适销产品”,14,媒体新闻,c,1
阳光城,北京阳光城京兆府这个项目上，产品定位上亦费了不少心思,14,媒体新闻,c,1
阳光城,综合各方因素考量，阳光城将目标客群定位为“注重实用性，关注文化内涵和价值感的城市新中产”,14,媒体新闻,c,1
阳光城,2016年，阳光城发布了二代产品战略，通过“降维”打造，将视角从“客户”切换到“用户”，本质上让房屋回归居住属性,14,媒体新闻,c,1
阳光城,而作为阳光城二代产品的标杆，京兆府整体规划采用“主轴·两园·纵横街巷”的布局方式，融盛唐府宅气度与江南园林美境于一体，在建设样式上选用了经典的新中式建筑风格,14,媒体新闻,c,1
阳光城,"<IMAGE SRC=""http://s0.ifengimg.com/2017/07/18/813359fc77adb5e45984e3b66fe8b325.png/"" >事实证明，这给阳光城进京开了个好头，精准的产品定位、强有力的营销导入，让京兆府项目一经面市便迎来了口碑与业绩的双丰收， 达成了15天15亿的销售业绩，在相对降温的北京市场，这一成绩的获得殊为不易",14,媒体新闻,c,1
阳光城,借力并购阳光城扩张的棋局阳光城这两年借助合作并购，实现了规模的快速扩张，昔日的行业“黑马”正在用惊人的步伐实现弯道超车,14,媒体新闻,c,1
阳光城,根据阳光城集团2016年年报，其并购所获的土地储备面积约为招拍挂的近6倍,14,媒体新闻,c,1
阳光城,阳光城通过并购改变了原本的土地储备结构，而这，也将为阳光城带来2017年，乃至更长远的业绩贡献,14,媒体新闻,c,1
阳光城,根据这一逻辑，2017年，阳光城继续在并购方面落下数子，据不完全统计，阳光城1-5月已完成21宗并购,14,媒体新闻,c,1
阳光城,31.8亿元拿下汉国置业旗下的广州天河区2宗宅地后，5月，阳光城相继宣布以17.9亿元的价格收购广州广信江湾新城项目、以约29.63亿元人民币收购位于武汉市江汉区香港路的中华城项目A地块,14,媒体新闻,c,1
阳光城,而不久前北京密云君山项目的收购，则是阳光城“合作并购”道路上的又一里程碑,14,媒体新闻,c,1
阳光城,"<IMAGE SRC=""http://s2.ifengimg.com/2017/07/18/fa6b5e5967cffd68481cb16f1be5bb4d.png/"" >并购给阳光城带来了优质充足的土地储备，而阳光城的业绩也迎来了爆发式的增长，6月30日，克尔瑞2017上半年度房企销售业绩榜发布",14,媒体新闻,c,1
阳光城,阳光城以395.8亿的销售金额排名第23位，较去年同期增长127%，已接近去年全年销售额，再度创下了集团半年度销售金额的历史新高,14,媒体新闻,c,1
阳光城,并购和热销的背后，是阳光城规模化扩张的一盘“大棋”，而京津冀作为这个棋盘上重要的区位，阳光城已完成了漂亮的破局，而下一步，则是谋篇与经营,14,媒体新闻,c,1
阳光城,在北京，阳光城将重点关注符合城市发展脉络的区域，据悉，阳光城在北京金融街区域的另一商业办公项目即将落定，而阳光城在顺义后沙峪的又一力作——檀悦，也即将面市,14,媒体新闻,c,1
阳光城,同时，阳光城也将目光聚焦到了环北京经济带有活力、有价值、沿着高铁轨道交通、新建高速可达性强的区域，而承德、廊坊、环雄安新区……正是阳光城重点关注的板块,14,媒体新闻,c,1
阳光城,而在京津冀的另一极——天津，阳光城也已悄然落子，即将有数个项目收入囊中,14,媒体新闻,c,1
阳光城,于阳光城而言，规模的扩张，是其业绩规模、综合能力走上更高阶段的过程，而这短短两年，阳光城在京津冀的快速布局并进入收获季，阳光城发展的“新引擎”也初现雏形，也是继大福建、长三角、珠三角之后，阳光城业绩增长的第四极，自此，阳光城真正开启四轮高速驱动的新增长时代,14,媒体新闻,c,1
阳光城," 咨询电话 : 4008185005 - 37911阳光城·京兆府400-818-5005 转 37911<IMAGE SRC=""http://s1.ifengimg.com/2017/04/25/a0854a0e28e4cd5e0f5d103cb18",14,媒体新闻,c,1
阳光城,复盘阳光城进京路：精准投资策略下的产品驱动逻辑,14,媒体新闻,t,1
阳光城,　　　　中证网讯（记者 蒋洁琼）阳光城(000671)7月16日晚披露中报业绩预告称，公司预计上半年实现归属于上市公司股东的净利润2.74亿元-3.25亿元，同比增长60%-90%；基本每股收益0.07元-0.08元,17,媒体新闻,c,1
阳光城,　　广发证券研报称，阳光城作为闽系房企的代表公司，近年销售和资产规模迅速扩大，从大福建和西部城市两点，仅用了4年的时间便成功进入了京津冀、长三角、珠三角三大核心区，布局范围逐步走向全国，维持了较快的项目拓展速度,17,媒体新闻,c,1
阳光城,阳光城：中报净利预增60%-90%,17,媒体新闻,t,1
阳光城,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/0006712.png"" >　　阳光城(000671)7月16日晚披露业绩预告，公司预计上半年净利为2.74亿元-3.25亿元，同比增长60%-90%",18,媒体新闻,c,1
阳光城,阳光城：上半年净利预增60%-90%,18,媒体新闻,t,1
阳光城,　　截至公告出具日，阳光城（000671）累计对外担保额度1121.38亿元，除为该公司为全资及控股子公司提供的担保额度外，阳光城对外担保金额25.03亿元,19,媒体新闻,c,1
阳光城,"　　<IMAGE SRC=""http://comment.10jqka.com.cn/sourcepic/12/udu147XYsvrNextagAtsaytsay.png"" >讯：7月13日，阳光城集团股份有限公司发布公告称，为2家子公司提供合计不超过5亿元的贷款担保",19,媒体新闻,c,1
阳光城,　　观点地产新媒体查阅公告显示，阳光城持有100%权益的子公司福建臻阳房地产拟接受安徽中安融资租赁提供不超过2亿元的融资租赁款，期限不超过36个月，阳光城为本次交易提供担保,19,媒体新闻,c,1
阳光城,　　阳光城持有子公司苏南阳光城置业(苏南阳光城置业”)拟接受万向信托发行信托计划提供不超过3亿元的信托贷款，期限不超过12个月，阳光城为本次交易提供连带责任保证担保,19,媒体新闻,c,1
阳光城,　　同日，在阳光城发布的另一则公告中，阳光城表示为了与诺亚商业保理开展融资保理深度合作，在原提供总额不超过8亿元的授信额度，期限不超过6个月基础上，扩大合作范围,19,媒体新闻,c,1
阳光城,　　阳光城表示，在公司与诺亚商业保理预计合作期限内，上述额度在各笔保理融资期限不超过6个月的基础上，将由其统筹安排给子公司(包括但不限于全资子公司、持股50%以上的控股子公司或参股子公司)使用，公司按持股比例为其子公司在上述合作期限内签订的所有主合同项下的所有债务提供连带担保责任，控股子公司和参股子公司的其他股东将按照按持股比例提供担保或反担保，保证期限为自对应主合同确定的债务到期之次日起两年,19,媒体新闻,c,1
阳光城,　　截至公告出具日，阳光城累计对外担保额度1121.38亿元，除为该公司为全资及控股子公司提供的担保额度外，阳光城对外担保金额25.03亿元，阳光城及其控股子公司不存在逾期担保、涉及诉讼担保的情况,19,媒体新闻,c,1
阳光城,阳光城为子公司提供贷款担保 累计对外担保额度1121亿,19,媒体新闻,t,1
阳光城,源于强势崛起的东方精神，阳光城·檀悦自问世以来，就一直以力主全球风尚的新亚洲主义，以及得天独厚的优势墅居源生地脉、涉外生活配套、国际艺墅社区规划、东方禅境园林建筑和稀缺的新亚洲墅居产品，持续引领中央别墅区，成为人们竞相关注的楼市热点,20,媒体新闻,c,1
阳光城,7月15日，阳光城·檀悦样板间即将全面公开，期待中的东方墅居生活蓝本，将以超然境界唤醒精致的新亚洲主义，呈现优雅而华美的现代栖居方式,20,媒体新闻,c,1
阳光城,历经岁月的磨砺   盛绽新亚洲墅筑风华自2016年6月拿地伊始，历经四百多个日夜的精雕细琢，阳光城·檀悦以新亚洲墅居诚意之作的重重匠心魅力，将在这个炙热的盛夏里揭开其神秘面纱，向世人展示东方风情的国际风姿,20,媒体新闻,c,1
阳光城,禅意山水园林    参透幽远东方意境当禅意山水遇见醇熟涉外墅境， 阳光城·檀悦在新亚洲艺术园林的景观打造上，更是不拘泥于形式的创新，营造更具东方审美情趣、低密宜居的国际花园住区,20,媒体新闻,c,1
阳光城,阳光城·檀悦样板间将于7月15日全情开放，尽情期待,20,媒体新闻,c,1
阳光城,请敞开你的心扉尽情接纳，在时间与空间变幻出的长度与广度里，几经阳光城匠心团队的不懈努力，锻造出的东方墅居生活范本,20,媒体新闻,c,1
阳光城,"体验中心地址：北京市顺义区巨鸿大厦南50米咨询电话 : 4008185005 - 58294阳光城·檀悦400-818-5005 转 58294<IMAGE SRC=""http://s3.ifengimg.com/2017/06/26/cee0e26779d4c2a3283f247524a7",20,媒体新闻,c,1
阳光城,新亚洲如期而至  阳光城·檀悦样板间即将绽放,20,媒体新闻,t,1
阳光城,正是源于现代人居对东方精神的渴求，阳光城·檀悦以新亚洲风格的现代建筑，倾力诚献东方墅居范作， 给中央别墅区带来一场全新人居变革,21,媒体新闻,c,1
阳光城,作为中央别墅区仅有新盘，阳光城·檀悦坐享后沙峪版块涉外源生墅境的先天地位优势，毗邻首都机场和新国展，坐享 “三横四纵一轨”便捷路网，无缝接驳各大商圈核心繁华,21,媒体新闻,c,1
阳光城,京城墅居升级之作 力主现代人居强势回归    胸怀高远的阳光城集团，怀揣筑梦22载的匠心追求，载誉进京，实力入主中央别墅区，打造全新京城墅居范作——阳光城·檀悦,21,媒体新闻,c,1
