北京文化,"<IMAGE SRC=""http://z1.dfcfw.com/2017/8/7/201708071758011882862153.jpg"" >　　公开资料显示，王绍林与北京文化原董事王敏为父子关系，后者已于2012年1月10日辞去了北京文化的董事职务",2,媒体新闻,c,1
北京文化,《战狼2》登顶华语电影史票房冠军 北京文化借机爆赚2亿,2,媒体新闻,t,1
北京文化,　　每经记者 刘明涛 每经编辑 叶峰　　在8月1日、8月6日的《龙虎榜上看龙虎》的栏目中，《每日经济新闻》连续报道了《战狼2》票房助北京文化(行情000802，诊股)大涨，有潜伏资金在大举卖出,3,媒体新闻,c,1
北京文化,今日，北京文化股价盘中再度创了阶段新高22.5元，而在其交易买入席位里，首次出现了机构的身影,3,媒体新闻,c,1
北京文化,　　根据深交所公开交易信息显示，南京证券股份有限公司南京大钟亭证券营业部买入2591.58万元，排在买入席位第一，一家机构席位买入1917.38万元，排在买入席位第二，这也是北京文化此次大涨以来，首次有机构出现在买入前五席位中,3,媒体新闻,c,1
北京文化,　　而在卖出席位里，申万宏源(行情000166，诊股)西部证券(行情002673，诊股)有限公司沈阳南五马路证券营业部卖出9754.29万元，排在卖出席位第一，国泰君安(行情601211，诊股)三家营业部累计卖出金额则超过1.2亿元，一机构卖出了2160.86万元，据计算，今日买卖北京文化前五席位累计净卖出金额为1.8亿元，主力资金呈现净流出状态,3,媒体新闻,c,1
北京文化,北京文化再创22.5元阶段新高 机构“首现”买入名单,3,媒体新闻,t,1
北京文化,摘要北京文化晚间公告称，公司董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内(窗口期不得减持)，通过集中竞价或者大宗交易等方式减持公司股份合计不超1，436，525股(占总股本比例为0.1978%),4,媒体新闻,c,1
北京文化,　　北京文化晚间公告称，公司董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内(窗口期不得减持)，通过集中竞价或者大宗交易等方式减持公司股份合计不超1，436，525股(占总股本比例为0.1978%),4,媒体新闻,c,1
北京文化,　　截至今日收盘，北京文化报21.14元/股，较《战狼2》上映前一天的收盘价13.54元/股上涨超56%,4,媒体新闻,c,1
北京文化,　　点击查看>>北京文化：关于董事、高级管理人员减持预披露公告(责任编辑：DF142),4,媒体新闻,c,1
北京文化,近期股价大涨 北京文化部分公司高管拟减持不超144万股,4,媒体新闻,t,1
北京文化,　　北京文化(行情000802，诊股)董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内（窗口期不得减持），通过集中竞价或者大宗交易等方式减持公司股份合计不超1，436，525股（占总股本比例为0.1978%）,5,媒体新闻,c,1
北京文化,北京文化部分公司高管拟减持不超144万股,5,媒体新闻,t,1
北京文化,北京文化董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内（窗口期不得减持），通过集中竞价或者大宗交易等方式减持公司股份合计不超1，436，525股（占总股本比例为0.1978％）,6,媒体新闻,c,1
北京文化, 　　　　北京文化(行情000802，诊股)董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内（窗口期不得减持），通过集中竞价或者大宗交易等方式减持公司股份合计不超1，436，525股（占总股本比例为0.1978%）,6,媒体新闻,c,1
北京文化,北京文化：部分公司高管拟减持不超144万股,6,媒体新闻,t,1
北京文化,　　与此同时，《战狼2》保底发行方股价亦持续上涨， 自影片上映以来，截至8月7日，北京文化(行情000802，诊股)股价飙涨56.13%，总市值达到154亿元，短短八个交易日，公司总市值增长逾50亿元,7,媒体新闻,c,1
北京文化,　　值得注意的是，在这八个交易日中，北京文化换手率自8月1日打开涨停板以来，连续大幅换手，今日换手率达21.24%，达到近期最高，股价涨1.93%，报21.14元,7,媒体新闻,c,1
北京文化,北京文化换手率超20% 申万宏源一营业部卖出近亿元,7,媒体新闻,t,1
北京文化,　　北京文化(行情000802，诊股)董事长宋歌在《战狼2》中饰演樊大使（中）　　导演兼演员吴京习惯用脸盆大小的瓷碗敬酒，比他更豪迈的是上市公司北京文化的董事长宋歌,8,媒体新闻,c,1
北京文化,　　2016年8月，北京文化发布公告：联合关联公司聚合影联以8亿票房保底发行吴京尚未开拍的战争动作电影《战狼2》,8,媒体新闻,c,1
北京文化,近一年后，《战狼2》于2017年7月28日上映四小时票房旋即突破一亿，截至发稿，8天内票房累计达19亿元，北京文化也在影视概念股集体走低中逆势迎来两次涨停,8,媒体新闻,c,1
北京文化,　　保底发行是宋歌为北京文化定制的影视投资策略,8,媒体新闻,c,1
北京文化,8亿保底《战狼2》不是孤例，北京文化在电影票房市场四处出击，先后主导或参与了《心花路放》、《战狼1》、《一代妖精》、《我不是潘金莲》等多部电影的保底发行，为制片方提前锁定收益的同时进击影视产业内容上游,8,媒体新闻,c,1
北京文化,　　与宋歌坚定的保底发行策略相反，北京文化的控股权则处在摇摆之中,8,媒体新闻,c,1
北京文化,　　北京文化怎样从一家旅游企业转型为影视公司,8,媒体新闻,c,1
北京文化,　　《战狼2》的票房一路飙升，北京文化也迎来连续两个涨停板，股价创下3个月以来的新高,8,媒体新闻,c,1
北京文化,公司官网上展示，北京文化参与了宁浩《心花路放》、吴京《战狼》系列、冯小刚《我不是潘金莲》、《芳华》等一线导演电影作品的投资、宣发，拥有严歌苓、刘震云、白百何、陆毅等在内的编剧演员阵容,8,媒体新闻,c,1
北京文化,　　北京文化的前身“北京旅游”是一家北京市属旅游企业，主营门头沟区龙泉宾馆和潭柘寺的经营,8,媒体新闻,c,1
北京文化,在北京旅游转向北京文化的过渡期，王健林还为丁明山间接“助攻”了一位操盘手：前万达影视总经理宋歌,8,媒体新闻,c,1
北京文化,　　宋歌的2014成为了北京文化的“元年”,8,媒体新闻,c,1
北京文化,　　发迹于娱乐圈的陶飞霏继续推进姐夫张峻的影业布局，她于2016年6月化名陶蓉进入北京文化董事会担任副董事长,8,媒体新闻,c,1
北京文化,同期，生命人寿酝酿将关联公司北京聚合影联文化传媒有限公司（下称聚合影联）装入北京文化的并购交易，从中套利,8,媒体新闻,c,1
北京文化,　　北京文化于2016年6月1日公告，拟通过发行股份及支付现金购买资产并配套募集资金方式收购北京聚合影联文化传媒有限公司 100%股权,8,媒体新闻,c,1
北京文化,但这笔并购于8月22日终止，北京文化公告原因是，标的公司盈利能力存在不确定性，交易各方对标的资产估值存在较大分歧,8,媒体新闻,c,1
北京文化,　　表面上看，北京文化2016年实现营收9.27亿元，同比增长165.22%，归母净利润5.22元，同比增长2361.29%,8,媒体新闻,c,1
北京文化,　　排除二级市场的市值增长，《战狼2》达到30亿票房，北京文化保底+投资的收益约为1.04亿元，而聚合影联最多可获得收益3070万元,8,媒体新闻,c,1
北京文化,眼看影视行业进入票房增长率骤降和资本市场监管趋紧的双拐点，生命人寿对北京文化既无增持动作、也没有重庆聚合影联并购案的计划,8,媒体新闻,c,1
北京文化,　　华力集团则重新成为了北京文化第一大股东,8,媒体新闻,c,1
北京文化,2017年6月27日晚间，北京文化公告称，公司第一大股东华力集团拟6个月内增持不超过3600万股（占总股本的5%），谋求进一步拉开与生命人寿的持股差距,8,媒体新闻,c,1
北京文化,　　控股股东再生变，北京文化董高监会是否将有人员进出,8,媒体新闻,c,1
北京文化,截止发稿，北京文化董秘陈晨未回应北京时间财经通过短信、邮件及电话发出的上述问询,8,媒体新闻,c,1
北京文化,起底《战狼2》保底方北京文化：控制权摇摆不定 险资准备离场,8,媒体新闻,t,1
北京文化,"<IMAGE SRC=""http://bjcb.morningpost.com.cn/res/1/1/2017-08/07/A17/res01_attpic_brief.jpg"" >　　自7月27日《战狼2》上映以来，北京文化（000802）的股价在7个交易日里累计上涨53%，市值增长52.3亿元",9,媒体新闻,c,1
北京文化,  　北京文化市值一周飙升52.3亿元　　打破多项华语票房纪录的《战狼2》正在创造的历史，还包括一些资本神话,9,媒体新闻,c,1
北京文化,　　主演兼导演吴京个人财富急剧攀升，保守估计已超4亿元，最大赢家则是作为《战狼2》发行方之一的北京文化，从7月27日上映至8月4日，股价累计上涨53%，市值增长了52.3亿元,9,媒体新闻,c,1
北京文化,　　2016年8月，早在《战狼2》还未制作完成时，北京文化和聚合影联两家公司联合宣布保底吴京的这部电影新作，保底价格为8亿元,9,媒体新闻,c,1
北京文化,根据当时签订的保底分账规则来看，当总票房收入高于15亿时，超出部分分成比例为15%(其中北京文化8.25%，聚合影联6.75%)；其余归吴京的公司登峰国际,9,媒体新闻,c,1
北京文化,如若票房能达到20亿以上，保底方北京文化和影联很遗憾还是占收益的小头，只能额外获得不少于7000多万元的票房分成收入，而吴京的登峰国际作为最主要的出品方，还将占据大部分收益,9,媒体新闻,c,1
北京文化,　　资本盛宴 北京文化股价累计上涨53%　　最大的赢家不只是吴京，还有《战狼2》制作、发行方之一的北京文化,9,媒体新闻,c,1
北京文化,　　据北京文化公司董秘陈晨透露，《战狼2》的2亿多总投资中，公司只投了500多万，却帮北京文化撬起50多亿的巨额财富,9,媒体新闻,c,1
北京文化,”北京文化的净利润目前已轻松超过8000万元,9,媒体新闻,c,1
北京文化,北京文化半年报显示，2017年上半年利润4000万元左右,9,媒体新闻,c,1
北京文化,　　自7月27日晚8时首映以来，作为《战狼2》发行方之一的北京文化的股价累计上涨53%，截至8月4日报收20.74元，以总股本7.26亿股计算，市值增长52.3亿元,9,媒体新闻,c,1
北京文化,而且，二级市场的追捧仍在继续，北京文化的股价神话也仍在继续,9,媒体新闻,c,1
北京文化,　　隐形赢家 《战狼2》背后浮现马云、王健林、王长田、邓超身影　　除了北京文化，其它《战狼2》参与方股价亦出现不同程度的上涨， 7月27日至今，光线传媒涨幅达12.4%，捷成股份涨约10%，中国电影上涨约5%,9,媒体新闻,c,1
北京文化,　　2014年，北京文化与中影股份北京发行分公司为《心花路放》保底5亿元，最终票房达11.7亿元，因此大赚一笔,9,媒体新闻,c,1
北京文化,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/0008022.png"" >　　周一盘后交易数据显示，各有1家机构分别对北京文化进行了买入和卖出，但净卖出为243万元",10,媒体新闻,c,1
北京文化,"<IMAGE SRC=""http://z1.dfcfw.com/2017/8/7/20170807175801466757874.jpg"" >　　盘面上，北京文化早盘一度大战逾8%，最高至22.50元",10,媒体新闻,c,1
北京文化,作为《战狼2》的保底发行方的北京文化，按照目前票房可盈利1.51亿元,10,媒体新闻,c,1
北京文化,　　受此影响，北京文化7月27日(《战狼2》上映日)至今涨幅超过55%，市值增加近60亿元,10,媒体新闻,c,1
北京文化,　　值得注意的是，在本轮上涨中，今日并不是机构第一次卖出北京文化,10,媒体新闻,c,1
北京文化,　　一季报显示，北京文化前十大流通中，持仓数量高于1093万股的只有控股股东中国华力控股集团有限公司、全国社保基金一零四组合及自然人股东王绍林,10,媒体新闻,c,1
北京文化,"<IMAGE SRC=""http://z1.dfcfw.com/2017/8/7/201708071758011882862153.jpg"" >　　公开资料显示，王绍林与北京文化原董事王敏为父子关系，后者已于2012年1月10日辞去了北京文化的董事职务",10,媒体新闻,c,1
北京文化,北京文化借战狼2爆赚2亿 有股东疑似趁机套现,10,媒体新闻,t,1
北京文化,"<IMAGE SRC=""http://zqrb.ccstock.cn/images/2017-08/07/B3/B3b001.jpg"" >　　■本报见习记者 王明山　　　　《战狼2》的高票房也引燃了发行方的股价，自影片上映以来，截至8月4日，影片发行方北京文化股价飙涨53.18%，总市值达到150.62亿元，暴涨了近50亿元",11,媒体新闻,c,1
北京文化,据《证券日报》基金新闻部记者统计，截至今年二季度末，市场上仅有1只基金持有北京文化，鹏华双债加利债券基金重仓持有北京文化16.82万股，占基金净值比为0.99%，占其持有股票市值比5.16%，自7月27日《战狼2》上映以来截至8月4日该基金涨幅为0.95%，领先同期上证指数0.41个百分点,11,媒体新闻,c,1
北京文化,　　仅鹏华双债加利债券持有北京文化　　该债基10天微涨0.95%　　截至8月6日23点，由吴京自导自演的《战狼2》票房达到31.46亿元，这部超“燃”的国产军事题材电影，不仅点燃了自身票房的热度，不断刷新着华语电影票房的新纪录，更把这把燃烧着的热火带到了影片的发行方上，截至8月4日，影片发行方北京文化股价飙涨53.18%，总市值达到150.62亿元，暴涨了近50亿元,11,媒体新闻,c,1
北京文化,　　北京文化在8月1日发布公告称，截至2017年7月30日24时，影片《战狼2》在中国大陆地区上映4日，票房成绩约为人民币9.83亿元，超过公司最近一个会计年度经审计营业收入的50%,11,媒体新闻,c,1
北京文化, 　　据Wind资讯数据显示，自7月27日《战狼2》上映以来截至8月4日，北京文化股价飙涨了53.18%，总市值从102.62亿元飙升至150.62亿元,11,媒体新闻,c,1
北京文化,北京文化市值在短短9天时间内市值增长了近50亿元，或成为影片《战狼2》上映的最大赢家,11,媒体新闻,c,1
北京文化,北京文化与关联方聚合影联对《战狼2》进行保底发行，保底投资金额2.17亿元，聚合影联垫付宣发费用6000万元，保底票房8亿元，根据实际中不同票房表现进行分账,11,媒体新闻,c,1
北京文化,国元证券对保底发行方做了敏感性分析，北京文化作为保底发行方之一，其最后收益区间为0.85亿元到1.17亿元,11,媒体新闻,c,1
北京文化,　　据Wind资讯统计，二季度末仅有1只基金持有北京文化，鹏华双债加利债券基金持有北京文化16.82万股，占基金净值比为0.99%，占其股票市值比5.16%,11,媒体新闻,c,1
北京文化,查阅该基金近几个季度季报发现，从2015年年报开始北京文化就登上该基金的持股名单，在2016年年末该基金还持有北京文化股票40万股，在今年一季度末和二季度末均持有16.82万股,11,媒体新闻,c,1
北京文化,　　在2016年年报中，北京文化的机构投资者里还有融通基金、社保基金、易方达、长盛基金、工银瑞信、鹏华基金等多家公募的身影，一些基金公司旗下还有多只基金抱团持有该个股,11,媒体新闻,c,1
北京文化,　　记者根据Wind资讯数据发现，今年以来北京文化以现场会议形式共接受了4次机构调研,11,媒体新闻,c,1
北京文化,　　影视股中涨幅最高的是北京文化，自7月份以来至8月4日股价大涨6.18%；紧随其后的是万达电影，自7月份以来至8月4日股价涨幅为1.07%，值得注意的是，二季度末数据显示，共有15只基金持有万达电影856.13万股,11,媒体新闻,c,1
北京文化,"《战狼2》引燃北京文化
161只基金持有其它影视股浮亏2.26亿元",11,媒体新闻,t,1
北京文化,另外，受益于《战狼2》的高票房，北京文化（000802）周涨幅达38.27%,12,媒体新闻,c,1
北京文化,北京文化的大涨也刺激了影视传媒板块相关个股的上扬,12,媒体新闻,c,1
北京文化,　　受益于《战狼2》票房的强势表现，北京文化周涨幅38.26，排行第二,12,媒体新闻,c,1
北京文化,7月27日以来，作为《战狼2》发行方之一的北京文化期间累计上涨53%，子公司作为联合出品方之一的捷成股份（300182）上涨近10%，此外，华策影视（300133）、光线传媒（300251）、中南文化（002445）、长城动漫（000835）、新文化（300336）等个股期间累计涨幅也均超过5%,12,媒体新闻,c,1
北京文化,一周回顾：钢铁股起舞 雄安板块再次被激活 《战狼2》点燃北京文化,12,媒体新闻,t,1
北京文化,   Y：你又不是北京文化，有什么好玩的,13,媒体新闻,c,1
北京文化,   Z：我听前线的将士说了，北京文化是您在地狱的坑里挖出来的大宝贝，可好汉不提当年勇，我现在只想知道，下一个北京文化在哪里,13,媒体新闻,c,1
北京文化,下一个北京文化在哪里？,13,媒体新闻,t,1
北京文化,下一个北京文化在哪里？,14,媒体新闻,t,1
北京文化,今日收盘，北京文化(行情000802，诊股)延续前期的猛烈势头，继续涨停涨幅10.03%；光线传媒(行情300251，诊股)报跌5.62%,15,媒体新闻,c,1
北京文化,　　7月27日以来，作为《战狼2》发行方之一的北京文化期间累计上涨53%，子公司作为联合出品方之一的捷成股份(行情300182，诊股)上涨近10%，此外，华策影视(行情300133，诊股)、光线传媒、中南文化(行情002445，诊股)、长城动漫(行情000835，诊股)、新文化(行情300336，诊股)等个股期间累计涨幅也均超过5%,15,媒体新闻,c,1
北京文化,　　然而今日二级市场上，截至收盘，北京文化延续前期的猛烈势头，继续涨停；光线传媒报跌5.62%,15,媒体新闻,c,1
北京文化,《战狼2》胜《三生三世》 北京文化光线传媒距离拉开,15,媒体新闻,t,1
北京文化,受益于《战狼2》票房的强势表现，北京文化 (000802)今日再度涨停，近7个交易日累计涨53%,16,媒体新闻,c,1
北京文化,北京文化7天涨53% 一营业部今日抛售逾1.2亿元,16,媒体新闻,t,1
北京文化,　　证券时报网（www.stcn.com）08月04日讯　　8月4日，北京文化(行情000802，诊股)尾盘涨停，报20.74元，成交金额13.23亿元,17,媒体新闻,c,1
北京文化,北京文化尾盘涨停 国泰君安一营业部卖出过亿元,17,媒体新闻,t,1
北京文化,受益于影片口碑和票房的良好表现，影片发行方北京文化(行情000802，诊股)（00082）股价涨逾40%，总体市值飙升近30亿元,18,媒体新闻,c,1
北京文化,　　为了保障影片的发行、推广质量，北京文化作为影片联合出品方、保底发行方以及宣发主控方，在业内寻找到14家制作公司和7家发行公司为《战狼2》保驾护航,18,媒体新闻,c,1
北京文化,　　在以北京文化为主导的影片制作、发行过程中，各家合作厂商分别对接自身所擅长等领域，如万达主要负责宣传和拍片，丝路视觉负责影片的视觉特效制作等,18,媒体新闻,c,1
北京文化,　　北京文化电影事业部总经理、《战狼2》电影制片发行人张苗表示，在《战狼2》的合作中，公司采用了票房保底的承诺方式，按照合约，北京文化为《战狼2》提供8亿元的影片保底票房收入,18,媒体新闻,c,1
北京文化,影片总票房不高于8亿元时，发行方票房分成比例总和为12%（其中北京文6.6%）；影片总票房收入在8亿元至15亿元之间的部分，发行方票房分成比例为25%（其中北京文化13.75%）；影片总票房在15亿元以上的部分，发行方票房分成比例为15%（其中北京文化8.25%）,18,媒体新闻,c,1
北京文化,吴京战狼2票房超20亿元 北京文化市值飙升30亿元,18,媒体新闻,t,1
北京文化,该影片的最大保底方北京文化(行情000802，诊股)的股价也一路走高,19,媒体新闻,c,1
北京文化,自7月27日影片上映以来，北京文化股价已经上扬了40%，市值飙升30亿,19,媒体新闻,c,1
北京文化,　　北京文化电影事业部总经理、《战狼2》电影制片人、总发行人张苗专访时说，这样的票房和结果出乎意料，但他比大家想的要平静，“我只能这么说，当我们看完这个剧本，决定8亿元保底的时候，那个时候连主创都不完整，连片子都没有开机，就是因为我们坚信这个影片就是潜力无限的超级大片,19,媒体新闻,c,1
北京文化,　　根据北京文化去年8月披露的《电影<战狼2>发行合伙协议》，以8亿元、15亿元的票房为梯度，《战狼2》的出品方和发行方分别享受不同的票房分成比例,19,媒体新闻,c,1
北京文化,按照目前《战狼2》20亿的票房计算，北京文化将可获得8.25%的票房分成，约1.65亿元，另一发行方聚合影联分成比例为6.75%，约1.35亿元,19,媒体新闻,c,1
北京文化,《战狼2》票房突破20亿 北京文化市值飙升30亿,19,媒体新闻,t,1
北京文化,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/0008022.png"" >　　近期北京文化走出八连阳强劲行情，本周一和周二，该股更连续涨停，至昨日收盘时，该股报19.68元，创出逾半年来新高(前复权).　　北京文化昨日高开后持续震荡，开盘价格为18.80元，全天基本围绕5%涨幅上下",20,媒体新闻,c,1
北京文化,　　不仅如此，最近两个交易，北京文化日成交额显著放大，从之前3000万元左右一举攀升至10亿元以上，昨日该股成交更达到11.79亿元,20,媒体新闻,c,1
北京文化,　　北京文化连续上涨主要受两方面原因影响：一是前期超跌严重，八连阳前该股已经连续阴跌3个月，股价从接近19元跌至不足13元，而在此期间沪综指却不断震荡走高；二是作为近期大热电影《战狼2》的保底方，北京文化显著受益于靓丽的电影票房，目前《战狼2》全国票房已经接近14亿元，市场人士更预计该片票房或许将超越《美人鱼》33.92亿元的水平,20,媒体新闻,c,1
北京文化,(原标题：北京文化八连阳),20,媒体新闻,c,1
北京文化,北京文化八连阳,20,媒体新闻,t,1
北京文化,自7月27日《战狼2》上映，最近5个交易日，该影片的最大保底方——北京文化股价上涨幅度已超过40%,21,媒体新闻,c,1
北京文化,《战狼2》票房突破20亿元 北京文化5日涨逾四成,21,媒体新闻,t,1
北京文化,"AGE SRC=""http://ep.ycwb.com/epaper/ywdf/res/2017-08/03/DA20/ywdf441537_dzzzz5_1501660979188_b.jpg"" >北京文化日K线图羊城晚报记者 陈泽云4小时破亿元，25小时破3亿元，80小时破10亿元……国产电影《战狼2》自7月27日上映以来，票房一路飙升，本周更是登顶全球第一，目前其全国票房已经超过16亿元，2",22,媒体新闻,c,1
北京文化,保底成功，创造了今年票房神话的《战狼2》也谱写了资本市场的传奇，保底发行方北京文化（000802）近期市值上涨30亿元，发行方捷成股份、出品方橙子印象背后的股东光线传媒，甚至整个传媒文化板块，近日股价表现同样活跃,22,媒体新闻,c,1
北京文化,2016年8月，早在《战狼2》还未制作完成时，北京文化和聚合影联两家公司联合宣布保底吴京的这部话题新作，保底价格为8亿元,22,媒体新闻,c,1
北京文化,值得注意的是，《战狼2》在被北京文化、聚合影联保底发行的情况下，又陆续引进了捷成世纪、嘲风影业甚至万达影视等多家出品人，以及新增了启泰文化等两家资本加入到保底行列中来，以共同分担成本及风险,22,媒体新闻,c,1
北京文化,最大赢家北京文化票房飘红，保底完成，创造了今年票房神话的《战狼2》也谱写了资本市场的传奇,22,媒体新闻,c,1
北京文化,除了吴京本人，承诺保底发行的北京文化也将成为最大收益方,22,媒体新闻,c,1
北京文化,按照目前的分成方法：影片总票房收入不到8亿元的话，北京文化分6.60%；票房高于8亿元，在8亿元至15亿元之间的部分，北京文化又分13.75%；票房15亿元以上的部分，北京文化分8.25%,22,媒体新闻,c,1
北京文化,因而，可以看出票房越高北京文化分到的钱就越多,22,媒体新闻,c,1
北京文化,按照协议中北京文化所占比例，北京文化票房分成比例为3795万元,22,媒体新闻,c,1
北京文化,有机构测算，如果达到20亿元票房，凭借这一部影片，北京文化将能够分得9000万元以上的利润,22,媒体新闻,c,1
北京文化,受《战狼2》票房飙升影响，北京文化连续多日大涨,22,媒体新闻,c,1
北京文化,7月27日《战狼2》上影当天，北京文化便开始逆势上涨,22,媒体新闻,c,1
北京文化,经历两个涨停后，北京文化2天市值上涨超过了22亿元,22,媒体新闻,c,1
北京文化,到8月2日，北京文化股价仍一路飘红，目前收于19.11元,22,媒体新闻,c,1
北京文化,除了北京文化，其他多个投资方也同样在资本市场受益,22,媒体新闻,c,1
北京文化,Wind数据统计，2017年中报，只有鹏华基金旗下的一只债务型基金成为北京文化的机构投资者，其他多家基金显然错过了此次机会,22,媒体新闻,c,1
北京文化,（《《战狼2》火爆推升北京文化》由金羊网为您提供，转载请注明来源，未经书面授权许可，不得转载或镜像,22,媒体新闻,c,1
北京文化,《战狼2》火爆推升北京文化,22,媒体新闻,t,1
